natx =      423
    x       y        z       iph  
      0.00000      0.00000      0.00000   0      0.00000
      1.26399      1.48837     -0.01023   2      1.95270
     -7.57177     -6.76418      0.02484   2     10.15315
      6.40545      7.67685      1.80079   3     10.15907
      8.90557      4.52883      1.84529   3     10.15995
      8.95093      4.80849      0.00579   2     10.16075
      1.28394    -10.11120     -0.00123   2     10.19239
      6.77435      1.90745      7.42051   2     10.22713
      8.92860      4.66182     -1.87278   3     10.24499
      0.96696     -4.27424      9.26457   3     10.24873
      6.78404      1.91899     -7.45179   2     10.25841
      6.54232      7.69237     -1.85790   3     10.26773
      0.93942     -4.28210     -9.28938   3     10.27188
     -4.60445      7.31483      5.57728   3     10.28658
     -4.55753      7.34579     -5.61339   3     10.30737
      6.10342      7.47805      3.66338   2     10.32440
     -9.99036      1.91947     -1.84335   3     10.33874
      0.73877     10.22390      1.83784   1     10.41401
     -7.59410     -6.91084     -1.85374   3     10.43391
     -4.55724      1.53448      9.26342   3     10.43715
     -4.68627     -0.99783      9.28734   1     10.45043
    -10.12720      1.90395      1.81534   3     10.46330
     -4.69416     -1.03543     -9.30259   1     10.47117
     -4.58477      1.52661     -9.29053   3     10.47209
      0.81798      4.79298      9.27949   1     10.47620
     -7.60451      4.56715      5.57612   3     10.47762
      0.76489     10.28330     -1.89115   1     10.48369
      6.21970      7.57036     -3.73552   2     10.48566
      0.81009      4.75538     -9.31044   1     10.48590
     -7.56991      4.63632     -5.58266   3     10.48642
     -7.99715      6.78368      0.06120   3     10.48697
    -10.24360     -1.29836     -1.87546   1     10.49450
    -10.26970     -1.35769      1.85353   1     10.52358
      5.34054     -8.20820     -3.85695   3     10.52483
      0.73542     -9.81997     -3.71868   2     10.52622
      5.27682     -8.26540      3.84057   3     10.53146
     -7.61713     -7.04384      1.86433   3     10.54097
     -2.08060      4.56974     -9.29954   3     10.56848
     -1.97994     -7.25420     -7.43169   2     10.57230
     -2.06539      4.61582      9.28630   3     10.57388
     -1.98963     -7.26575      7.44062   2     10.58832
      0.61913     -9.91229      3.68022   2     10.59155
      8.94813     -1.25947      5.57057   3     10.61539
      8.98273     -1.19030     -5.58821   3     10.64586
     -9.75447     -4.29349      0.00097   2     10.65757
     -7.50414     -1.44549     -7.43284   2     10.66061
     -7.51383     -1.45703      7.43947   2     10.67363
     -5.68791     -8.19030     -3.85025   3     10.68914
      8.97470      4.51701      3.70221   2     10.70771
     -2.13285     10.34650      1.84749   3     10.72438
     -5.75162     -8.24749      3.84727   3     10.76586
      1.25015      7.71616      7.41936   2     10.77724
      6.78433     -3.89232      7.42501   2     10.78462
      8.97964      4.66777     -3.73425   2     10.78734
      6.79402     -3.88077     -7.44730   2     10.80191
      1.25984      7.72771     -7.45294   2     10.80976
     -4.45618     -9.68901     -1.83771   3     10.82181
     -2.08749     10.62620      0.00799   2     10.82930
     -2.10982     10.47950     -1.87058   3     10.85220
      6.36184     -6.80395     -5.58717   1     10.86201
     -9.98038     -3.88029     -1.83886   3     10.86490
      6.33457     -6.86465      5.56752   1     10.87417
     -7.54306     -6.90490     -3.71521   2     10.88017
     -4.59306     -9.70453      1.82099   3     10.88991
      8.54551      6.75682      0.05115   3     10.89417
     -2.45299    -10.62460      0.07134   3     10.90433
      3.43362      4.56079     -9.30289   3     10.91487
      3.44883      4.60687      9.28295   3     10.92203
     -4.23028    -10.10220      0.00212   2     10.95216
      3.53428     -7.26316     -7.43504   2     10.97836
     -7.54800     -7.05566      3.72126   2     10.98191
      3.52459     -7.27470      7.43727   2     10.98440
    -10.11730     -3.89582      1.81984   3     10.99313
    -11.02840      0.01791      0.00670   3     11.02842
     11.02840     -0.01791     -0.00670   3     11.02842
      3.38137     10.33750      1.84414   3     11.03170
      0.02048     -8.16947     -7.42360   3     11.03859
      0.01078     -8.18101      7.44871   3     11.06401
      3.06123    -10.63350      0.06799   3     11.06558
    -10.31300      1.79746     -3.72098   2     11.11011
      3.42673     10.61720      0.00464   2     11.15650
     -7.96742      2.39493     -7.43769   3     11.15951
     -7.97711      2.38338      7.43462   3     11.16192
      3.40441     10.47050     -1.87393   3     11.16839
     -4.54726     -4.26528      9.26792   3     11.16980
     -2.06372     10.33470      3.70441   2     11.17084
    -10.42930      1.70515      3.67792   2     11.18950
     -4.57479     -4.27315     -9.28603   3     11.19906
      6.42400      7.29692      5.57059   3     11.20465
      5.24689      9.13390      3.82707   3     11.20734
     -0.18487      0.10620     11.24560   3     11.24762
      8.97089     -6.79103      0.01479   2     11.25145
     -0.21250      0.02709    -11.27380   3     11.27584
      6.47091      7.32788     -5.62008   3     11.27634
     -0.19336     -2.41103     11.01420   3     11.27666
      6.34217     -1.01573      9.28064   1     11.28650
      5.31060      9.19109     -3.87044   3     11.29862
     -0.23768     -2.44513    -11.03290   3     11.30310
      0.70576      1.76801     11.14460   2     11.30602
      6.33428     -1.05334     -9.30929   1     11.30909
     -2.47287      8.17419      7.42677   3     11.31766
     -2.05878     10.48540     -3.73205   2     11.31859
     -2.46318      8.18574     -7.44554   3     11.33621
      0.60886      1.69879    -11.20110   2     11.34554
    -10.27970      4.44207      1.84903   1     11.35003
    -10.25360      4.50141     -1.87995   1     11.35488
     10.80630     -0.00236      3.59178   3     11.38758
     -2.04851     -1.12564     11.14930   2     11.39168
      6.47120      1.51658      9.25672   3     11.39576
     -7.95744     -3.40484     -7.43319   3     11.40904
     -2.03407     -1.25330    -11.15890   2     11.41180
      6.44367      1.50871     -9.29722   3     11.41207
     -7.96714     -3.41638      7.43912   3     11.42311
     -7.51411      4.35428     -7.43734   2     11.43397
     -7.52381      4.34273      7.43497   2     11.43441
     -4.77545     10.23290      1.84118   1     11.44146
     10.85330      0.09984     -3.63338   3     11.44577
      3.04135      8.16524      7.42342   3     11.44675
     -4.69625      4.80194      9.28284   1     11.45795
     -4.70413      4.76433     -9.30709   1     11.46515
      8.93815      4.54029      5.56607   3     11.46673
      3.05104      8.17678     -7.44889   3     11.47408
