 # r       w_scrn(r)      v_ch(r)
    0.1507330463E-03    0.5761465753E+01    0.7654760892E+01
    0.1584612949E-03    0.5761465650E+01    0.7654760787E+01
    0.1665857792E-03    0.5761465437E+01    0.7654760570E+01
    0.1751268148E-03    0.5761465108E+01    0.7654760235E+01
    0.1841057586E-03    0.5761464656E+01    0.7654759775E+01
    0.1935450626E-03    0.5761464072E+01    0.7654759180E+01
    0.2034683302E-03    0.5761463345E+01    0.7654758440E+01
    0.2139003746E-03    0.5761462466E+01    0.7654757545E+01
    0.2248672813E-03    0.5761461422E+01    0.7654756482E+01
    0.2363964733E-03    0.5761460199E+01    0.7654755236E+01
    0.2485167797E-03    0.5761458781E+01    0.7654753793E+01
    0.2612585075E-03    0.5761457153E+01    0.7654752135E+01
    0.2746535176E-03    0.5761455294E+01    0.7654750242E+01
    0.2887353046E-03    0.5761453183E+01    0.7654748093E+01
    0.3035390802E-03    0.5761450797E+01    0.7654745664E+01
    0.3191018616E-03    0.5761448110E+01    0.7654742928E+01
    0.3354625639E-03    0.5761445093E+01    0.7654739856E+01
    0.3526620974E-03    0.5761441713E+01    0.7654736414E+01
    0.3707434697E-03    0.5761437935E+01    0.7654732567E+01
    0.3897518939E-03    0.5761433719E+01    0.7654728274E+01
    0.4097349008E-03    0.5761429021E+01    0.7654723491E+01
    0.4307424584E-03    0.5761423793E+01    0.7654718169E+01
    0.4528270965E-03    0.5761417982E+01    0.7654712252E+01
    0.4760440382E-03    0.5761411529E+01    0.7654705681E+01
    0.5004513380E-03    0.5761404367E+01    0.7654698388E+01
    0.5261100268E-03    0.5761396424E+01    0.7654690301E+01
    0.5530842647E-03    0.5761387621E+01    0.7654681338E+01
    0.5814415013E-03    0.5761377869E+01    0.7654671408E+01
    0.6112526445E-03    0.5761367070E+01    0.7654660412E+01
    0.6425922378E-03    0.5761355116E+01    0.7654648241E+01
    0.6755386463E-03    0.5761341887E+01    0.7654634772E+01
    0.7101742534E-03    0.5761327254E+01    0.7654619871E+01
    0.7465856660E-03    0.5761311068E+01    0.7654603391E+01
    0.7848639316E-03    0.5761293171E+01    0.7654585168E+01
    0.8251047659E-03    0.5761273384E+01    0.7654565021E+01
    0.8674087919E-03    0.5761251512E+01    0.7654542751E+01
    0.9118817916E-03    0.5761227338E+01    0.7654518137E+01
    0.9586349708E-03    0.5761200624E+01    0.7654490937E+01
    0.1007785237E-02    0.5761171107E+01    0.7654460882E+01
    0.1059455491E-02    0.5761138494E+01    0.7654427676E+01
    0.1113774935E-02    0.5761102467E+01    0.7654390993E+01
    0.1170879397E-02    0.5761062669E+01    0.7654350471E+01
    0.1230911668E-02    0.5761018711E+01    0.7654305712E+01
    0.1294021859E-02    0.5760970161E+01    0.7654256279E+01
    0.1360367778E-02    0.5760916544E+01    0.7654201686E+01
    0.1430115326E-02    0.5760857335E+01    0.7654141399E+01
    0.1503438906E-02    0.5760791955E+01    0.7654074829E+01
    0.1580521867E-02    0.5760719767E+01    0.7654001326E+01
    0.1661556956E-02    0.5760640065E+01    0.7653920174E+01
    0.1746746803E-02    0.5760552074E+01    0.7653830581E+01
    0.1836304427E-02    0.5760454938E+01    0.7653731677E+01
    0.1930453768E-02    0.5760347714E+01    0.7653622501E+01
    0.2029430249E-02    0.5760229362E+01    0.7653501995E+01
    0.2133481363E-02    0.5760098736E+01    0.7653368992E+01
    0.2242867292E-02    0.5759954574E+01    0.7653222206E+01
    0.2357861557E-02    0.5759795484E+01    0.7653060220E+01
    0.2478751704E-02    0.5759619933E+01    0.7652881473E+01
    0.2605840021E-02    0.5759426234E+01    0.7652684248E+01
    0.2739444296E-02    0.5759212526E+01    0.7652466651E+01
    0.2879898609E-02    0.5758976764E+01    0.7652226598E+01
    0.3027554168E-02    0.5758716694E+01    0.7651961794E+01
    0.3182780189E-02    0.5758429835E+01    0.7651669713E+01
    0.3345964819E-02    0.5758113458E+01    0.7651347578E+01
    0.3517516104E-02    0.5757764561E+01    0.7650992331E+01
    0.3697863011E-02    0.5757379840E+01    0.7650600608E+01
    0.3887456502E-02    0.5756955664E+01    0.7650168711E+01
    0.4086770659E-02    0.5756488039E+01    0.7649692575E+01
    0.4296303871E-02    0.5755972577E+01    0.7649167732E+01
    0.4516580081E-02    0.5755404456E+01    0.7648589270E+01
    0.4748150094E-02    0.5754778377E+01    0.7647951797E+01
    0.4991592955E-02    0.5754088525E+01    0.7647249389E+01
    0.5247517398E-02    0.5753328513E+01    0.7646475545E+01
    0.5516563369E-02    0.5752491333E+01    0.7645623129E+01
    0.5799403621E-02    0.5751569297E+01    0.7644684314E+01
    0.6096745403E-02    0.5750553976E+01    0.7643650515E+01
    0.6409332224E-02    0.5749436128E+01    0.7642512325E+01
    0.6737945714E-02    0.5748205628E+01    0.7641259433E+01
