natx =      458
    x       y        z       iph  
      0.00000      0.00000      0.00000   0      0.00000
     -1.46073      1.22127     -0.23799   2      1.91882
      1.20353     -1.48267     -0.22987   2      1.92344
     -5.45293     -2.77019      7.92739   3     10.01259
     -9.22041      3.92494     -0.24616   2     10.02406
      4.89192      8.14622      3.23095   3     10.03647
     -6.64340      6.61140      3.72606   2     10.08607
     -9.24953     -1.50040      3.75032   2     10.09306
      1.17495      9.31588      3.71812   2     10.09904
      6.35678     -1.51775      7.73084   2     10.12315
      6.38647     -6.90783      3.76668   2     10.13376
     -9.19946     -3.97066      1.67327   1     10.15855
     -4.00817      9.33308     -0.26227   2     10.16074
      7.68942      5.28288     -4.06179   3     10.17517
     -7.75107      5.07403      4.22690   3     10.18290
      2.60037     -5.65790     -8.07210   3     10.19473
     -2.61169     -5.65808     -8.07216   3     10.19777
     -9.24992     -1.47762     -4.04175   2     10.20197
      6.35647     -1.47176     -7.85312   2     10.20991
      6.38608     -6.88504     -4.02539   2     10.21712
     -6.64361      6.63446     -4.06594   2     10.23159
     -1.41243      6.59548      7.69876   2     10.23554
     -6.62467      1.18734      7.71486   2     10.23792
      1.17456      9.33867     -4.07395   2     10.25609
      7.88511      5.07457      4.22709   3     10.28565
      7.68906     -5.53305     -4.02946   3     10.29431
      3.75097     -9.59449     -0.20559   2     10.30370
      5.08325      7.98682     -4.06913   3     10.30469
     -5.53274     -8.07803      3.27932   3     10.32568
     -3.98757     -9.37845      1.68950   1     10.33007
     -6.62498      1.23333     -7.86910   2     10.36022
     -5.53220      8.14586      3.23082   3     10.36332
     -7.94676      5.28235     -4.06198   3     10.37082
      3.74212      9.53981      1.63981   1     10.37788
     -1.41274      6.64147     -7.88521   2     10.40584
    -10.42410     -0.00036     -0.00013   3     10.42410
     10.42410      0.00036      0.00013   3     10.42410
     -1.43188     -9.61232      3.77462   2     10.42568
     -5.34087      7.98646     -4.06926   3     10.43395
      1.14454     -6.92590      7.74695   2     10.45434
      5.08271     -8.23708     -4.02063   3     10.48088
     -7.94712     -5.53359     -4.02965   3     10.48882
      1.14423     -6.87991     -7.83702   2     10.49101
     -1.43209     -9.58925     -4.01738   2     10.49495
     10.16700     -2.70434      0.00073   3     10.52052
     10.16720      2.70363     -0.01544   3     10.52054
     -1.37722      3.72477     -9.76232   1     10.53914
     -7.75143     -5.74190      4.25924   3     10.54491
      3.83466     -1.68302     -9.74609   1     10.60771
     -5.34141     -8.23743     -4.02076   3     10.60907
      8.99242     -4.20399      3.75858   2     10.61433
     -4.07675      1.02583     -9.76329   1     10.62987
      7.88475     -5.74136      4.25942   3     10.64308
      8.99221     -4.18093     -4.03342   2     10.70554
     -9.24935      3.90756      3.73416   2     10.71277
      6.34785      6.38817      5.80463   1     10.71437
      6.35696      3.89021      7.71468   2     10.72665
      5.18183     -5.42892     -7.66968   3     10.73073
      5.18219      5.38701     -7.70202   3     10.73294
      1.13513     -4.38195     -9.74706   1     10.74687
     -5.24230     -5.42928     -7.66981   3     10.76033
     -5.24193      5.38665     -7.70214   3     10.76182
     -4.03711      9.31570      3.71805   2     10.81223
     -0.00036    -10.81590      0.03233   3     10.81595
      0.00036     10.81590     -0.03233   3     10.81595
      3.79963      6.59566      7.69882   2     10.82644
      7.81292     -0.29575      7.49576   3     10.83123
     -9.24974      3.93035     -4.05791   2     10.83845
     -7.82326     -0.29629      7.49557   3     10.83858
      5.18249      5.34102      7.88195   3     10.84020
      6.35665      3.93620     -7.86929   2     10.85479
    -10.35660      0.03708      3.25267   3     10.85543
     -5.24163      5.34066      7.88182   3     10.86832
     -1.37673      9.08675      5.80548   1     10.87051
      2.58783     10.58220     -0.45064   3     10.90334
      9.04703     -1.72883      5.83794   1     10.90501
     -2.62423     10.58210     -0.45071   3     10.91195
      7.55876      2.41139      7.50027   3     10.91804
      5.18213     -5.47491      7.91428   3     10.93000
      7.57796      7.87718     -0.45365   3     10.93989
     10.10360     -2.66953      3.26335   3     10.94799
     -5.24199     -5.47527      7.91416   3     10.95860
     -4.03750      9.33849     -4.07402   2     10.95931
     10.10380      2.73843      3.24718   3     10.96038
     10.49170      0.03780      3.25293   3     10.98448
      3.79933      6.64165     -7.88514   2     10.98735
      3.78018     -9.61214      3.77469   2     10.99688
     -9.28851      0.97966      5.82061   1     11.00526
    -10.68110      2.70291     -0.01569   3     11.01780
    -10.68120     -2.70506      0.00047   3     11.01841
     -6.62485     -4.22063      7.73103   2     11.02140
     10.29520     -0.12499     -4.04479   3     11.06197
      3.77997     -9.58907     -4.01731   2     11.06242
      7.55858     -2.99657      7.51644   3     11.07287
      2.34688      7.81918      7.48404   3     11.07512
     -6.62516     -4.17464     -7.85294   2     11.09004
      3.83484      3.72495     -9.76226   1     11.13027
      8.96357      6.62959     -0.25403   2     11.15175
     -4.06752     -6.92608      7.74688   2     11.15928
     -0.24136     -8.13198     -7.64035   3     11.16075
     -0.24082      8.09191     -7.68885   3     11.16492
     -4.06783     -6.88009     -7.83708   2     11.19387
     -2.86518      7.81900      7.48398   3     11.19625
      7.81262     -0.24976     -8.08820   3     11.24804
     -7.82357     -0.25030     -8.08839   3     11.25580
      0.06720    -10.77850      3.28513   3     11.26821
     -0.24051      8.04592      7.89512   3     11.27509
     -8.05823      7.87665     -0.45383   3     11.27753
      7.57742     -8.34671     -0.40515   3     11.28047
     -8.07742      2.41086      7.50008   3     11.28309
      8.95364     -6.68391      1.68837   1     11.30013
    -10.55310     -0.12571     -4.04504   3     11.30248
      0.06792     10.85340      3.22047   3     11.32132
      6.41596      9.33344     -0.26214   2     11.32901
      7.55845      2.45738     -8.08370   3     11.33645
     -6.58933     -7.13733      5.85391   1     11.34147
      2.58711    -11.04960     -0.38598   3     11.35499
     10.29510      2.57903     -4.05290   3     11.36074
     -2.62495    -11.04980     -0.38604   3     11.36387
      9.04721      3.67914      5.82177   1     11.37018
     -0.24105     -8.17797      7.94362   3     11.40344
     10.29500     -2.82893     -4.03673   3     11.41425
     -8.07761     -2.99711      7.51625   3     11.43348
     -4.07693     -4.38213     -9.74713   1     11.43814
      7.55827     -2.95058     -8.06753   3     11.44196
     -0.12859     10.69060     -4.07725   3     11.44244
      3.83533      9.08692      5.80554   1     11.44492
      6.43655     -9.37809      1.68963   1     11.49924
      1.13525     -9.83591      5.85307   1     11.50184
     -9.22077     -6.89099     -0.21383   2     11.51321
      2.34634     -8.40472      7.53254   3     11.52752
      2.34657      7.86517     -8.09993   3     11.53153
     -0.12864     -0.17134     11.53900   3     11.54099
    -10.74460     -2.67024      3.26309   3     11.54229
    -10.74440      2.73772      3.24693   3     11.55335
     -2.53883     10.48220      4.21080   3     11.57813
     -9.19909      6.84527      1.64094   1     11.58334
    -10.55310      2.57832     -4.05315   3     11.59499
      7.49815      7.78224      4.21715   3     11.60043
      2.67323     10.48240      4.21086   3     11.60854
     -8.05877     -8.34725     -0.40534   3     11.60968
     -2.53949     -0.28776    -11.34080   3     11.62521
     -2.86572     -8.40490      7.53248   3     11.64444
    -10.55330     -2.82965     -4.03699   3     11.64802
     -2.86549      7.86499     -8.09999   3     11.64813
     -0.12931    -10.94130     -4.01258   3     11.65459
      2.67257     -0.28758    -11.34080   3     11.65500
     -1.43143      1.18069     11.53430   2     11.68260
     -6.67315     -9.59484     -0.20572   2     11.68906
     -8.07773      2.45684     -8.08389   3     11.68910
      6.34737      1.02619     -9.76317   1     11.69024
      1.17451     -1.52325     11.54230   2     11.70147
      2.47754     10.69070     -4.07802   3     11.70724
     11.62770     -1.48231     -0.22975   2     11.72405
    -10.42390      5.40761     -0.01629   3     11.74309
     10.42390     -5.40761      0.01629   3     11.74309
    -10.42430     -5.40832      0.01604   3     11.74377
     10.42430      5.40832     -0.01604   3     11.74377
      1.13549      6.43398     -9.77939   1     11.76103
     -6.68200      9.53945      1.63968   1     11.76175
     -2.73452     10.69050     -4.07808   3     11.76415
      8.99278      6.61193      3.72625   2     11.76744
     -8.07791     -2.95112     -8.06772   3     11.79194
      2.47748     -0.17125     11.53830   3     11.80253
     -0.12869      2.53269     11.53090   3     11.80647
      7.68937      7.98674     -4.07000   3     11.81014
      2.28560      2.42008    -11.35070   3     11.82874
     -9.28869     -4.42830      5.83678   1     11.83037
      2.34603     -8.35873     -8.05143   3     11.84051
