 # r       w_scrn(r)      v_ch(r)
    0.2345702434E+00    0.2121087253E+01    0.3918671263E+01
    0.2465969169E+00    0.1981435609E+01    0.3772180712E+01
    0.2592402112E+00    0.1843621063E+01    0.3626803060E+01
    0.2725317411E+00    0.1708209152E+01    0.3483008652E+01
    0.2865047422E+00    0.1575760211E+01    0.3341246303E+01
    0.3011941545E+00    0.1446807678E+01    0.3201936884E+01
    0.3166367090E+00    0.1321866938E+01    0.3065467533E+01
    0.3328710202E+00    0.1201412377E+01    0.2932186713E+01
    0.3499376824E+00    0.1085888836E+01    0.2802400252E+01
    0.3678793710E+00    0.9756880513E+00    0.2676368513E+01
    0.3867409497E+00    0.8711632054E+00    0.2554304767E+01
    0.4065695822E+00    0.7726054517E+00    0.2436374788E+01
    0.4274148504E+00    0.6802610605E+00    0.2322697654E+01
    0.4493288784E+00    0.5943086472E+00    0.2213347663E+01
    0.4723664626E+00    0.5148786512E+00    0.2108357228E+01
    0.4965852091E+00    0.4420319557E+00    0.2007720585E+01
    0.5220456772E+00    0.3757803953E+00    0.1911398099E+01
    0.5488115314E+00    0.3160675959E+00    0.1819320967E+01
    0.5769497003E+00    0.2627898220E+00    0.1731396072E+01
    0.6065305440E+00    0.2157799290E+00    0.1647510806E+01
    0.6376280300E+00    0.1748271371E+00    0.1567537671E+01
    0.6703199182E+00    0.1396651667E+00    0.1491338508E+01
    0.7046879553E+00    0.1099904278E+00    0.1418768261E+01
    0.7408180794E+00    0.8545498591E-01    0.1349678201E+01
    0.7788006345E+00    0.6568218890E-01    0.1283918596E+01
    0.8187305969E+00    0.5026495574E-01    0.1221340837E+01
    0.8607078123E+00    0.3877848781E-01    0.1161799058E+01
    0.9048372455E+00    0.3078335276E-01    0.1105151316E+01
    0.9512292431E+00    0.2583470773E-01    0.1051260386E+01
    0.9999998093E+00    0.2348944490E-01    0.9999942623E+00
    0.1051270896E+01    0.2331153832E-01    0.9512264161E+00
    0.1105170707E+01    0.2488163472E-01    0.9048358828E+00
    0.1161834021E+01    0.2779860345E-01    0.8607072255E+00
    0.1221402525E+01    0.3169031361E-01    0.8187304152E+00
    0.1284025172E+01    0.3621137914E-01    0.7788006611E+00
    0.1349858550E+01    0.4105359327E-01    0.7408182109E+00
    0.1419067278E+01    0.4594120649E-01    0.7046881378E+00
    0.1491824413E+01    0.5064019405E-01    0.6703201234E+00
    0.1568311886E+01    0.5495166449E-01    0.6376282431E+00
    0.1648720956E+01    0.5871915786E-01    0.6065307572E+00
    0.1733252687E+01    0.6182233448E-01    0.5769499094E+00
    0.1822118453E+01    0.6418171114E-01    0.5488117341E+00
    0.1915540464E+01    0.6575289205E-01    0.5220458724E+00
    0.2013752323E+01    0.6652794923E-01    0.4965853963E+00
    0.2116999613E+01    0.6653162440E-01    0.4723666417E+00
    0.2225540504E+01    0.6579887454E-01    0.4493290493E+00
    0.2339646406E+01    0.6440956119E-01    0.4274150134E+00
    0.2459602642E+01    0.6246775156E-01    0.4065697374E+00
    0.2585709166E+01    0.6009787603E-01    0.3867410974E+00
    0.2718281310E+01    0.5743916549E-01    0.3678795116E+00
