    0.1507330463E-03   -0.5306055680E+05    0.5770074774E+01
    0.1584612949E-03   -0.5046982956E+05    0.5770074670E+01
    0.1665857792E-03   -0.4800958457E+05    0.5770074457E+01
    0.1751268148E-03   -0.4566535665E+05    0.5770074129E+01
    0.1841057586E-03   -0.4343929935E+05    0.5770073676E+01
    0.1935450626E-03   -0.4131814105E+05    0.5770073091E+01
    0.2034683302E-03   -0.3930395306E+05    0.5770072365E+01
    0.2139003746E-03   -0.3738466116E+05    0.5770071486E+01
    0.2248672813E-03   -0.3556215002E+05    0.5770070441E+01
    0.2363964733E-03   -0.3382552399E+05    0.5770069218E+01
    0.2485167797E-03   -0.3217643870E+05    0.5770067800E+01
    0.2612585075E-03   -0.3060510548E+05    0.5770066171E+01
    0.2746535176E-03   -0.2911292861E+05    0.5770064312E+01
    0.2887353046E-03   -0.2769115899E+05    0.5770062201E+01
    0.3035390802E-03   -0.2634095830E+05    0.5770059814E+01
    0.3191018616E-03   -0.2505452213E+05    0.5770057127E+01
    0.3354625639E-03   -0.2383278121E+05    0.5770054109E+01
    0.3526620974E-03   -0.2266879669E+05    0.5770050728E+01
    0.3707434697E-03   -0.2156329444E+05    0.5770046949E+01
    0.3897518939E-03   -0.2051010853E+05    0.5770042731E+01
    0.4097349008E-03   -0.1950978135E+05    0.5770038033E+01
    0.4307424584E-03   -0.1855684612E+05    0.5770032804E+01
    0.4528270965E-03   -0.1765168983E+05    0.5770026992E+01
    0.4760440382E-03   -0.1678946391E+05    0.5770020537E+01
    0.5004513380E-03   -0.1597042125E+05    0.5770013373E+01
    0.5261100268E-03   -0.1519026863E+05    0.5770005429E+01
    0.5530842647E-03   -0.1444914919E+05    0.5769996623E+01
    0.5814415013E-03   -0.1374325816E+05    0.5769986869E+01
    0.6112526445E-03   -0.1307264654E+05    0.5769976067E+01
    0.6425922378E-03   -0.1243394684E+05    0.5769964110E+01
    0.6755386463E-03   -0.1182713716E+05    0.5769950879E+01
    0.7101742534E-03   -0.1124923343E+05    0.5769936242E+01
    0.7465856660E-03   -0.1070015424E+05    0.5769920053E+01
    0.7848639316E-03   -0.1017725828E+05    0.5769902151E+01
    0.8251047659E-03   -0.9680418960E+04    0.5769882360E+01
    0.8674087919E-03   -0.9207295044E+04    0.5769860483E+01
    0.9118817916E-03   -0.8757724429E+04    0.5769836304E+01
    0.9586349708E-03   -0.8329633970E+04    0.5769809584E+01
    0.1007785237E-02   -0.7922836396E+04    0.5769780059E+01
    0.1059455491E-02   -0.7535493096E+04    0.5769747439E+01
    0.1113774935E-02   -0.7167398210E+04    0.5769711403E+01
    0.1170879397E-02   -0.6816922765E+04    0.5769671596E+01
    0.1230911668E-02   -0.6483849555E+04    0.5769627628E+01
    0.1294021859E-02   -0.6166732925E+04    0.5769579067E+01
    0.1360367778E-02   -0.5865348609E+04    0.5769525438E+01
    0.1430115326E-02   -0.5578414949E+04    0.5769466215E+01
    0.1503438906E-02   -0.5305705537E+04    0.5769400820E+01
    0.1580521867E-02   -0.5046082107E+04    0.5769328615E+01
    0.1661556956E-02   -0.4799318738E+04    0.5769248895E+01
    0.1746746803E-02   -0.4564405578E+04    0.5769160883E+01
    0.1836304427E-02   -0.4341120417E+04    0.5769063725E+01
    0.1930453768E-02   -0.4128565697E+04    0.5768956476E+01
    0.2029430249E-02   -0.3926524376E+04    0.5768838097E+01
    0.2133481363E-02   -0.3734199578E+04    0.5768707442E+01
    0.2242867292E-02   -0.3551381458E+04    0.5768563246E+01
    0.2357861557E-02   -0.3377361195E+04    0.5768404119E+01
    0.2478751704E-02   -0.3211936800E+04    0.5768228528E+01
    0.2605840021E-02   -0.3054478502E+04    0.5768034784E+01
    0.2739444296E-02   -0.2904793358E+04    0.5767821027E+01
    0.2879898609E-02   -0.2762320746E+04    0.5767585211E+01
    0.3027554168E-02   -0.2626876900E+04    0.5767325080E+01
    0.3182780189E-02   -0.2497963365E+04    0.5767038155E+01
    0.3345964819E-02   -0.2375406161E+04    0.5766721706E+01
    0.3517516104E-02   -0.2258761226E+04    0.5766372728E+01
    0.3697863011E-02   -0.2147864165E+04    0.5765987919E+01
    0.3887456502E-02   -0.2042319881E+04    0.5765563645E+01
    0.4086770659E-02   -0.1941973799E+04    0.5765095912E+01
    0.4296303871E-02   -0.1846473669E+04    0.5764580332E+01
    0.4516580081E-02   -0.1755674332E+04    0.5764012079E+01
    0.4748150094E-02   -0.1669262168E+04    0.5763385857E+01
    0.4991592955E-02   -0.1587101419E+04    0.5762695845E+01
    0.5247517398E-02   -0.1508912277E+04    0.5761935658E+01
    0.5516563369E-02   -0.1434567877E+04    0.5761098285E+01
    0.5799403621E-02   -0.1363818937E+04    0.5760176038E+01
    0.6096745403E-02   -0.1296547317E+04    0.5759160483E+01
    0.6409332224E-02   -0.1232530460E+04    0.5758042378E+01
    0.6737945714E-02   -0.1171658400E+04    0.5756811595E+01
    0.7083407578E-02   -0.1113732743E+04    0.5755457043E+01
    0.7446581651E-02   -0.1058651443E+04    0.5753966580E+01
    0.7828376056E-02   -0.1006237264E+04    0.5752326922E+01
    0.8229745479E-02   -0.9563955312E+03    0.5750523539E+01
    0.8651693553E-02   -0.9089681611E+03    0.5748540555E+01
    0.9095275367E-02   -0.8638675524E+03    0.5746360622E+01
    0.9561600107E-02   -0.8209524006E+03    0.5743964808E+01
    0.1005183383E-01   -0.7801416481E+03    0.5741332453E+01
    0.1056720237E-01   -0.7413092028E+03    0.5738441040E+01
    0.1110899442E-01   -0.7043802413E+03    0.5735266029E+01
