 # r       w_scrn(r)      v_ch(r)
    0.6409332224E-02    0.5722459487E+01    0.7642512324E+01
    0.6737945714E-02    0.5721230033E+01    0.7641259433E+01
    0.7083407578E-02    0.5719876942E+01    0.7639880549E+01
    0.7446581651E-02    0.5718388087E+01    0.7638363314E+01
    0.7828376056E-02    0.5716750197E+01    0.7636694203E+01
    0.8229745479E-02    0.5714948760E+01    0.7634858430E+01
    0.8651693553E-02    0.5712967913E+01    0.7632839829E+01
    0.9095275367E-02    0.5710790332E+01    0.7630620744E+01
    0.9561600107E-02    0.5708397100E+01    0.7628181902E+01
    0.1005183383E-01    0.5705767584E+01    0.7625502275E+01
    0.1056720237E-01    0.5702879286E+01    0.7622558937E+01
    0.1110899442E-01    0.5699707698E+01    0.7619326914E+01
    0.1167856474E-01    0.5696226140E+01    0.7615779019E+01
    0.1227733756E-01    0.5692405592E+01    0.7611885680E+01
    0.1290681012E-01    0.5688214512E+01    0.7607614757E+01
    0.1356855642E-01    0.5683618659E+01    0.7602931354E+01
    0.1426423119E-01    0.5678580878E+01    0.7597797616E+01
    0.1499557396E-01    0.5673060915E+01    0.7592172519E+01
    0.1576441348E-01    0.5667015185E+01    0.7586011655E+01
    0.1657267224E-01    0.5660396567E+01    0.7579267006E+01
    0.1742237132E-01    0.5653154162E+01    0.7571886710E+01
    0.1831563540E-01    0.5645233078E+01    0.7563814830E+01
    0.1925469810E-01    0.5636574175E+01    0.7554991111E+01
    0.2024190758E-01    0.5627113851E+01    0.7545350741E+01
    0.2127973238E-01    0.5616783790E+01    0.7534824115E+01
    0.2237076759E-01    0.5605510748E+01    0.7523336597E+01
    0.2351774137E-01    0.5593216313E+01    0.7510808300E+01
    0.2472352175E-01    0.5579816726E+01    0.7497153872E+01
    0.2599112382E-01    0.5565222652E+01    0.7482282299E+01
    0.2732371724E-01    0.5549339054E+01    0.7466096740E+01
    0.2872463418E-01    0.5532065010E+01    0.7448494377E+01
    0.3019737766E-01    0.5513293658E+01    0.7429366319E+01
    0.3174563032E-01    0.5492912083E+01    0.7408597533E+01
    0.3337326359E-01    0.5470801370E+01    0.7386066845E+01
    0.3508434741E-01    0.5446836597E+01    0.7361646988E+01
    0.3688316037E-01    0.5420887023E+01    0.7335204737E+01
    0.3877420044E-01    0.5392816239E+01    0.7306601114E+01
    0.4076219620E-01    0.5362482530E+01    0.7275691705E+01
    0.4285211869E-01    0.5329739227E+01    0.7242327065E+01
    0.4504919380E-01    0.5294435295E+01    0.7206353261E+01
    0.4735891536E-01    0.5256415934E+01    0.7167612535E+01
    0.4978705887E-01    0.5215523437E+01    0.7125944116E+01
    0.5233969597E-01    0.5171598098E+01    0.7081185186E+01
    0.5502320956E-01    0.5124479381E+01    0.7033172016E+01
    0.5784430984E-01    0.5074007186E+01    0.6981741274E+01
    0.6081005103E-01    0.5020023349E+01    0.6926731515E+01
    0.6392784901E-01    0.4962373316E+01    0.6867984862E+01
    0.6720549992E-01    0.4900907987E+01    0.6805348874E+01
    0.7065119958E-01    0.4835485814E+01    0.6738678599E+01
    0.7427356405E-01    0.4765974960E+01    0.6667838802E+01
    0.7808165111E-01    0.4692255836E+01    0.6592706365E+01
    0.8208498297E-01    0.4614223484E+01    0.6513172828E+01
    0.8629357004E-01    0.4531790531E+01    0.6429147046E+01
    0.9071793599E-01    0.4444889658E+01    0.6340557938E+01
    0.9536914403E-01    0.4353476904E+01    0.6247357273E+01
    0.1002588246E+00    0.4257533992E+01    0.6149522455E+01
    0.1053992045E+00    0.4157071882E+01    0.6047059233E+01
    0.1108031372E+00    0.4052132675E+01    0.5940004291E+01
    0.1164841356E+00    0.3942793235E+01    0.5828427622E+01
    0.1224564049E+00    0.3829166302E+01    0.5712434629E+01
    0.1287348790E+00    0.3711404018E+01    0.5592167846E+01
    0.1353352574E+00    0.3589697820E+01    0.5467808215E+01
    0.1422740444E+00    0.3464281656E+01    0.5339575826E+01
    0.1495685907E+00    0.3335430199E+01    0.5207730034E+01
    0.1572371363E+00    0.3203461608E+01    0.5072568887E+01
    0.1652988567E+00    0.3068733640E+01    0.4934427804E+01
    0.1737739103E+00    0.2931645818E+01    0.4793677460E+01
    0.1826834892E+00    0.2792633068E+01    0.4650720839E+01
    0.1920498720E+00    0.2652167377E+01    0.4505989473E+01
    0.2018964795E+00    0.2510748746E+01    0.4359938889E+01
    0.2122479333E+00    0.2368906459E+01    0.4213043302E+01
    0.2231301176E+00    0.2227187280E+01    0.4065789680E+01
    0.2345702434E+00    0.2086156841E+01    0.3918671263E+01
    0.2465969169E+00    0.1946385256E+01    0.3772180712E+01
    0.2592402112E+00    0.1808449070E+01    0.3626803060E+01
    0.2725317411E+00    0.1672914627E+01    0.3483008652E+01
    0.2865047422E+00    0.1540341481E+01    0.3341246303E+01
    0.3011941545E+00    0.1411263997E+01    0.3201936884E+01
    0.3166367090E+00    0.1286196767E+01    0.3065467533E+01
    0.3328710202E+00    0.1165615010E+01    0.2932186713E+01
    0.3499376824E+00    0.1049962871E+01    0.2802400252E+01
    0.3678793710E+00    0.9396331516E+00    0.2676368513E+01
    0.3867409497E+00    0.8349785740E+00    0.2554304767E+01
    0.4065695822E+00    0.7362913386E+00    0.2436374788E+01
    0.4274148504E+00    0.6438177181E+00    0.2322697654E+01
    0.4493288784E+00    0.5577378265E+00    0.2213347663E+01
    0.4723664626E+00    0.4781827425E+00    0.2108357228E+01
    0.4965852091E+00    0.4052150100E+00    0.2007720585E+01
    0.5220456772E+00    0.3388480480E+00    0.1911398099E+01
    0.5488115314E+00    0.2790278507E+00    0.1819320967E+01
    0.5769497003E+00    0.2256533174E+00    0.1731396072E+01
    0.6065305440E+00    0.1785600336E+00    0.1647510806E+01
    0.6376280300E+00    0.1375411687E+00    0.1567537671E+01
    0.6703199182E+00    0.1023340099E+00    0.1491338508E+01
    0.7046879553E+00    0.7264010512E-01    0.1418768261E+01
    0.7408180794E+00    0.4811551976E-01    0.1349678201E+01
    0.7788006345E+00    0.2838999967E-01    0.1283918596E+01
    0.8187305969E+00    0.1306110438E-01    0.1221340837E+01
    0.8607078123E+00    0.1711250873E-02    0.1161799058E+01
    0.9048372455E+00   -0.6094166601E-02    0.1105151316E+01
    0.9512292431E+00   -0.1079218289E-01    0.1051260386E+01
    0.9999998093E+00   -0.1282114923E-01    0.9999942623E+00
    0.1051270896E+01   -0.1260946864E-01    0.9512264161E+00
    0.1105170707E+01   -0.1057233764E-01    0.9048358828E+00
    0.1161834021E+01   -0.7104071531E-02    0.8607072255E+00
    0.1221402525E+01   -0.2574130352E-02    0.8187304152E+00
    0.1284025172E+01    0.2676972518E-02    0.7788006611E+00
    0.1349858550E+01    0.8341577336E-02    0.7408182109E+00
    0.1419067278E+01    0.1414576551E-01    0.7046881378E+00
    0.1491824413E+01    0.1985238093E-01    0.6703201234E+00
    0.1568311886E+01    0.2525978406E-01    0.6376282431E+00
    0.1648720956E+01    0.3020361116E-01    0.6065307572E+00
    0.1733252687E+01    0.3455412406E-01    0.5769499094E+00
    0.1822118453E+01    0.3821642158E-01    0.5488117341E+00
    0.1915540464E+01    0.4112786857E-01    0.5220458724E+00
    0.2013752323E+01    0.4325565447E-01    0.4965853963E+00
    0.2116999613E+01    0.4459476429E-01    0.4723666417E+00
    0.2225540504E+01    0.4514806260E-01    0.4493290493E+00
    0.2339646406E+01    0.4498194116E-01    0.4274150134E+00
    0.2459602642E+01    0.4418387106E-01    0.4065697374E+00
    0.2585709166E+01    0.4285973541E-01    0.3867410974E+00
    0.2718281310E+01    0.4112996461E-01    0.3678795116E+00
