# comment:                                                         FEFF 9.6.4
# Source:
# Structure
# Reduced
# space
# abc:
# angles:
# sites:
# POT  SCF  30  4.5000   0, screened core-hole, AFOLP (folp(0)= 1.150)
# Abs   Z= 8 Rmt= 0.921 Rnm= 1.030 K  shell
# Pot 1 Z=38 Rmt= 1.724 Rnm= 1.786
# Pot 2 Z=77 Rmt= 1.259 Rnm= 1.415
# Pot 3 Z= 8 Rmt= 0.971 Rnm= 1.042
# Gam_ch=1.559E-01 H-L exch Vi= 0.000E+00 Vr= 0.000E+00
# Mu=-7.887E+00 kf=2.308E+00 Vint=-1.824E+01 Rs_int= 1.571
#  -----------------------------------------------------------------------
#   0.99893E+00  0.13043E+01  0.91425E+00 -0.2898280E+00  0.1951738E+02 method to calculate xsect
#   1.5586000E-01 100  11
#       em              xsnorm            xsec  
 -0.103250144E+02  0.77930E-01  0.82983E-02 -0.10489E-01  0.84327E-02
 -0.986172033E+01  0.77930E-01  0.80644E-02 -0.97436E-02  0.81828E-02
 -0.944719407E+01  0.77930E-01  0.78769E-02 -0.91485E-02  0.79830E-02
 -0.908143560E+01  0.77930E-01  0.77260E-02 -0.86716E-02  0.78227E-02
 -0.876444493E+01  0.77930E-01  0.76050E-02 -0.82904E-02  0.76945E-02
 -0.849622205E+01  0.77930E-01  0.75090E-02 -0.79887E-02  0.75929E-02
 -0.827676697E+01  0.77930E-01  0.74344E-02 -0.77549E-02  0.75142E-02
 -0.810607969E+01  0.77930E-01  0.73788E-02 -0.75806E-02  0.74554E-02
 -0.808662461E+01  0.77930E-01  0.73725E-02 -0.75612E-02  0.74488E-02
 -0.798662461E+01  0.77930E-01  0.73409E-02 -0.74624E-02  0.74155E-02
 -0.788662461E+01  0.77930E-01  0.73100E-02 -0.73657E-02  0.73829E-02
 -0.778662461E+01  0.77930E-01  0.72796E-02 -0.72709E-02  0.73509E-02
 -0.768662461E+01  0.77930E-01  0.72498E-02 -0.71781E-02  0.73196E-02
 -0.758662461E+01  0.77930E-01  0.72207E-02 -0.70872E-02  0.72888E-02
 -0.748662461E+01  0.77930E-01  0.71920E-02 -0.69982E-02  0.72587E-02
 -0.739285068E+01  0.77930E-01  0.71657E-02 -0.69162E-02  0.72311E-02
 -0.727702716E+01  0.77930E-01  0.71338E-02 -0.68172E-02  0.71975E-02
 -0.714901170E+01  0.77930E-01  0.70994E-02 -0.67102E-02  0.71614E-02
 -0.700880429E+01  0.77930E-01  0.70626E-02 -0.65962E-02  0.71228E-02
 -0.685640492E+01  0.77930E-01  0.70237E-02 -0.64756E-02  0.70820E-02
 -0.669181361E+01  0.77930E-01  0.69829E-02 -0.63493E-02  0.70392E-02
 -0.651503036E+01  0.77930E-01  0.69404E-02 -0.62179E-02  0.69946E-02
 -0.632605515E+01  0.77930E-01  0.68964E-02 -0.60821E-02  0.69486E-02
 -0.612488799E+01  0.77930E-01  0.68511E-02 -0.59426E-02  0.69012E-02
 -0.591152889E+01  0.77930E-01  0.68048E-02 -0.58000E-02  0.68528E-02
 -0.568597783E+01  0.77930E-01  0.67577E-02 -0.56550E-02  0.68035E-02
 -0.544823483E+01  0.77930E-01  0.67098E-02 -0.55082E-02  0.67536E-02
 -0.519829987E+01  0.77930E-01  0.66615E-02 -0.53601E-02  0.67032E-02
 -0.493617297E+01  0.77930E-01  0.66129E-02 -0.52114E-02  0.66526E-02
 -0.466185412E+01  0.77930E-01  0.65642E-02 -0.50624E-02  0.66018E-02
 -0.437534332E+01  0.77930E-01  0.65155E-02 -0.49137E-02  0.65511E-02
