natx =      551
    x       y        z       iph  
      0.00000      0.00000      0.00000   0      0.00000
      1.22266      0.00000     -1.47217   2      1.91368
     -0.98251     -1.56038      0.69975   2      1.97225
     -0.98251      1.56038      0.69975   2      1.97225
     -9.79941     -1.56038     -1.37322   2     10.01743
     -9.79941      1.56038     -1.37322   2     10.01743
      5.64312     -6.24150      5.46868   2     10.03532
      5.64312      6.24150      5.46868   2     10.03532
     -7.81677     -1.56038     -6.12789   2     10.05424
     -7.81677      1.56038     -6.12789   2     10.05424
      6.44464      0.00000     -7.72439   3     10.05980
     -7.82745     -6.24150      1.05428   2     10.06662
     -7.82745      6.24150      1.05428   2     10.06662
     -1.80207     -9.36225     -3.25456   3     10.07429
     -1.80207      9.36225     -3.25456   3     10.07429
      4.32969     -3.12075      8.55478   3     10.08313
      4.32969      3.12075      8.55478   3     10.08313
     -6.54357      0.00000      7.75122   3     10.14395
     -9.06079      0.00000      4.58689   3     10.15566
     -8.81472     -4.68113      1.92086   3     10.16376
     -8.81472      4.68113      1.92086   3     10.16376
      6.50500     -7.80188     -0.40243   3     10.16594
      6.50500      7.80188     -0.40243   3     10.16594
      2.55640     -9.36225     -3.11558   3     10.19283
      2.55640      9.36225     -3.11558   3     10.19283
      6.78372     -3.12075      7.01580   3     10.24594
      6.78372      3.12075      7.01580   3     10.24594
     -8.66329     -4.68113     -2.98503   3     10.28961
     -8.66329      4.68113     -2.98503   3     10.28961
     -6.88266     -3.12075     -6.98897   3     10.29348
     -6.88266      3.12075     -6.98897   3     10.29348
     -0.89348     -4.68113     -9.15416   2     10.32036
     -0.89348      4.68113     -9.15416   2     10.32036
      0.08903     -3.12075     -9.85391   3     10.33666
     -0.08903     -3.12075      9.85391   3     10.33666
      0.08903      3.12075     -9.85391   3     10.33666
     -0.08903      3.12075      9.85391   3     10.33666
     -7.68418     -3.12075      6.20409   2     10.35743
     -7.68418      3.12075      6.20409   2     10.35743
     -6.82229     -7.80188      0.33299   3     10.36937
     -6.82229      7.80188      0.33299   3     10.36937
     -2.25267     -4.68113      9.01338   3     10.40329
     -2.25267      4.68113      9.01338   3     10.40329
     -8.97176      0.00000     -5.26702   3     10.40356
     -4.57032     -9.36225     -0.42167   3     10.42676
     -4.57032      9.36225     -0.42167   3     10.42676
      4.41872     -9.36225     -1.29913   3     10.43382
      4.41872      9.36225     -1.29913   3     10.43382
     -5.70257     -1.56038      8.64812   2     10.47588
     -5.70257      1.56038      8.64812   2     10.47588
     -7.59514     -6.24150     -3.64982   2     10.48636
     -7.59514      6.24150     -3.64982   2     10.48636
      1.13363     -6.24150      8.38174   2     10.51166
      1.13363      6.24150      8.38174   2     10.51166
     -4.65936      0.00000      9.43224   3     10.52030
      6.44464     -3.12075     -7.72439   3     10.53274
      6.44464      3.12075     -7.72439   3     10.53274
      0.32804     -9.36225     -4.84444   3     10.54647
      0.32804      9.36225     -4.84444   3     10.54647
     -1.88346     -6.24150     -8.30640   3     10.55936
     -1.88346      6.24150     -8.30640   3     10.55936
     10.30660      0.00000     -2.45183   2     10.59422
      2.09588     -4.68113      9.28052   3     10.60348
      2.09588      4.68113      9.28052   3     10.60348
     -6.54357     -3.12075      7.75122   3     10.61314
     -6.54357      3.12075      7.75122   3     10.61314
      0.23901     -9.36225      5.00947   3     10.62091
      0.23901      9.36225      5.00947   3     10.62091
     -9.06079     -3.12075      4.58689   3     10.62434
     -9.06079      3.12075      4.58689   3     10.62434
     -3.10969     -6.24150      8.13750   2     10.71659
     -3.10969      6.24150      8.13750   2     10.71659
     -1.07155     -1.56038     10.55370   2     10.72211
     -1.07155      1.56038     10.55370   2     10.72211
      2.27395     -1.56038    -10.42730   3     10.78583
      2.27395      1.56038    -10.42730   3     10.78583
      0.24764     -7.80188     -7.46190   3     10.79864
      0.24764      7.80188     -7.46190   3     10.79864
      8.75697     -6.24150     -1.15709   3     10.81572
      8.75697      6.24150     -1.15709   3     10.81572
      0.25360     -7.80188      7.53614   3     10.85021
      0.25360      7.80188      7.53614   3     10.85021
     -8.97176     -3.12075     -5.26702   3     10.86154
     -8.97176      3.12075     -5.26702   3     10.86154
      5.49984     -9.36225      0.31886   2     10.86286
      5.49984      9.36225      0.31886   2     10.86286
      4.60161     -4.68113     -8.66847   3     10.87337
      4.60161      4.68113     -8.66847   3     10.87337
      9.26638     -4.68113     -3.23684   3     10.87455
      9.26638      4.68113     -3.23684   3     10.87455
     -8.90857     -6.24150     -0.56371   3     10.89205
     -8.90857      6.24150     -0.56371   3     10.89205
      4.57497     -7.80188      6.13346   3     10.92790
      4.57497      7.80188      6.13346   3     10.92790
     -9.79941     -4.68113     -1.37322   2     10.94656
     -9.79941      4.68113     -1.37322   2     10.94656
     -4.65936     -3.12075      9.43224   3     10.97342
     -4.65936      3.12075      9.43224   3     10.97342
     -7.81677     -4.68113     -6.12789   2     10.98025
     -7.81677      4.68113     -6.12789   2     10.98025
      4.26650     -9.36225      3.85147   3     10.98583
      4.26650      9.36225      3.85147   3     10.98583
     -0.98251    -10.92260      0.69975   2     10.98900
     -0.98251     10.92260      0.69975   2     10.98900
     -2.07460     -1.56038    -10.69440   3     11.00495
     -2.07460      1.56038    -10.69440   3     11.00495
    -10.77090      0.00000     -2.38016   3     11.03075
     10.30660     -3.12075     -2.45183   2     11.04430
     10.30660      3.12075     -2.45183   2     11.04430
      5.58887      0.00000     -9.53505   2     11.05227
      7.62472     -1.56038      7.91270   2     11.09874
      7.62472      1.56038      7.91270   2     11.09874
      7.71376     -7.80188     -1.94121   2     11.14180
      7.71376      7.80188     -1.94121   2     11.14180
      2.18492    -10.92260     -0.57339   3     11.15374
      2.18492     10.92260     -0.57339   3     11.15374
     -6.60690     -7.80188     -4.48300   3     11.16323
     -6.60690      7.80188     -4.48300   3     11.16323
     -2.16364    -10.92260     -0.84053   3     11.16651
     -2.16364     10.92260     -0.84053   3     11.16651
      0.34264    -10.92260     -2.31777   3     11.17106
      0.34264     10.92260     -2.31777   3     11.17106
      0.15860    -10.92260      2.39201   3     11.18258
      0.15860     10.92260      2.39201   3     11.18258
     -4.48129      0.00000    -10.27560   3     11.21026
     -8.75233     -1.56038      6.86888   3     11.23475
     -8.75233      1.56038      6.86888   3     11.23475
      6.63136     -7.80188      4.63549   3     11.23975
      6.63136      7.80188      4.63549   3     11.23975
    -11.14240     -1.56038      0.16203   3     11.25229
    -11.14240      1.56038      0.16203   3     11.25229
     -5.70257     -4.68113      8.64812   2     11.36760
     -5.70257      4.68113      8.64812   2     11.36760
     11.16370     -1.56038     -1.57595   3     11.38185
     11.16370      1.56038     -1.57595   3     11.38185
     11.35480      0.00000      0.81210   3     11.38380
      1.31170      0.00000    -11.32610   2     11.40180
      9.17734     -1.56038      6.61708   3     11.42121
      9.17734      1.56038      6.61708   3     11.42121
      4.32969     -6.24150      8.55478   3     11.44058
      4.32969      6.24150      8.55478   3     11.44058
    -10.77090     -3.12075     -2.38016   3     11.46370
    -10.77090      3.12075     -2.38016   3     11.46370
      5.58887     -3.12075     -9.53505   2     11.48441
      5.58887      3.12075     -9.53505   2     11.48441
     -0.78654     -9.36225     -6.60889   2     11.48685
     -0.78654      9.36225     -6.60889   2     11.48685
     -4.14995     -7.80188      7.35250   3     11.49568
     -4.14995      7.80188      7.35250   3     11.49568
      6.35560     -9.36225      2.12952   3     11.51435
      6.35560      9.36225      2.12952   3     11.51435
      3.43886     -7.80188      7.74528   2     11.51887
      3.43886      7.80188      7.74528   2     11.51887
      5.41081      0.00000     10.17280   2     11.52227
      6.41597     -1.56038      9.45148   3     11.52952
      6.41597      1.56038      9.45148   3     11.52952
      6.72039     -7.80188     -5.21842   3     11.54404
      6.72039      7.80188     -5.21842   3     11.54404
     -6.45454     -9.36225     -2.10269   3     11.56435
     -6.45454      9.36225     -2.10269   3     11.56435
      6.78372     -6.24150      7.01580   3     11.58433
      6.78372      6.24150      7.01580   3     11.58433
     -2.06153      0.00000     11.40140   3     11.58628
     -1.07155     -4.68113     10.55370   2     11.59490
     -1.07155      4.68113     10.55370   2     11.59490
     -6.69594     -7.80188      5.37091   3     11.59964
     -6.69594      7.80188      5.37091   3     11.59964
     -1.89110     -9.36225      6.59935   3     11.60945
     -1.89110      9.36225      6.59935   3     11.60945
     -6.88266     -6.24150     -6.98897   3     11.62639
     -6.88266      6.24150     -6.98897   3     11.62639
     -0.76610    -10.92260     -3.91637   2     11.62876
     -0.76610     10.92260     -3.91637   2     11.62876
     -4.48129     -3.12075    -10.27560   3     11.63654
     -4.48129      3.12075    -10.27560   3     11.63654
      2.27395     -4.68113    -10.42730   3     11.65386
      2.27395      4.68113    -10.42730   3     11.65386
      0.08903     -6.24150     -9.85391   3     11.66464
     -0.08903     -6.24150      9.85391   3     11.66464
      0.08903      6.24150     -9.85391   3     11.66464
     -0.08903      6.24150      9.85391   3     11.66464
      3.52789    -10.92260     -2.10864   2     11.67029
      3.52789     10.92260     -2.10864   2     11.67029
     -7.68418     -6.24150      6.20409   2     11.68305
     -7.68418      6.24150      6.20409   2     11.68305
     -7.90580     -7.80188      3.72602   2     11.71556
     -7.90580      7.80188      3.72602   2     11.71556
     -7.73842      0.00000     -8.79964   2     11.71823
      5.51052     -7.80188     -6.86331   2     11.76181
      5.51052      7.80188     -6.86331   2     11.76181
     -6.73326     -1.56038     -9.52093   3     11.76519
     -6.73326      1.56038     -9.52093   3     11.76519
      2.46737     -9.36225      6.73833   3     11.79596
      2.46737      9.36225      6.73833   3     11.79596
     11.35480     -3.12075      0.81210   3     11.80382
     11.35480      3.12075      0.81210   3     11.80382
     -1.72639    -10.92260      4.16085   3     11.81509
     -1.72639     10.92260      4.16085   3     11.81509
      5.73215     -9.36225     -4.38524   2     11.82115
      5.73215      9.36225     -4.38524   2     11.82115
      1.31170     -3.12075    -11.32610   2     11.82118
      1.31170      3.12075    -11.32610   2     11.82118
      6.44464     -6.24150     -7.72439   3     11.83875
      6.44464      6.24150     -7.72439   3     11.83875
     -2.07460     -4.68113    -10.69440   3     11.85694
     -2.07460      4.68113    -10.69440   3     11.85694
      4.51258    -10.92260      1.18544   3     11.87737
      4.51258     10.92260      1.18544   3     11.87737
    -10.92270     -1.56038     -4.42691   1     11.88855
    -10.92270      1.56038     -4.42691   1     11.88855
     -8.72569     -1.56038     -7.93305   3     11.89562
     -8.72569      1.56038     -7.93305   3     11.89562
     -6.54357     -6.24150      7.75122   3     11.91033
     -6.54357      6.24150      7.75122   3     11.91033
     -4.06092    -10.92260     -2.50142   3     11.91853
     -4.06092     10.92260     -2.50142   3     11.91853
     -9.06079     -6.24150      4.58689   3     11.92031
     -9.06079      6.24150      4.58689   3     11.92031
     -8.81472     -7.80188      1.92086   3     11.92721
     -8.81472      7.80188      1.92086   3     11.92721
     -2.93162      0.00000    -11.57030   2     11.93592
      5.41081     -3.12075     10.17280   2     11.93741
      5.41081      3.12075     10.17280   2     11.93741
      4.35554     -9.36225     -6.00244   3     11.94369
      4.35554      9.36225     -6.00244   3     11.94369
      7.62472     -4.68113      7.91270   2     11.94404
      7.62472      4.68113      7.91270   2     11.94404
      6.87276     -9.36225     -2.83811   3     11.95581
      6.87276      9.36225     -2.83811   3     11.95581
      4.42354     -1.56038     11.03940   3     11.99462
      4.42354      1.56038     11.03940   3     11.99462
     -2.06153     -3.12075     11.40140   3     11.99920
     -2.06153      3.12075     11.40140   3     11.99920
     -1.97250      0.00000      1.54752   3      2.50710
      2.18492     -1.56038     -0.57339   3      2.74544
      2.18492      1.56038     -0.57339   3      2.74544
     -2.16364     -1.56038     -0.84053   3      2.79689
     -2.16364      1.56038     -0.84053   3      2.79689
      0.34264     -1.56038     -2.31777   3      2.81500
      0.34264      1.56038     -2.31777   3      2.81500
      0.15860     -1.56038      2.39201   3      2.86036
      0.15860      1.56038      2.39201   3      2.86036
      0.00000     -3.12075      0.00000   3      3.12075
      0.00000      3.12075      0.00000   3      3.12075
     -0.87558      0.00000      3.24503   2      3.36108
     -3.02066      0.00000     -1.71641   2      3.47426
      1.22266     -3.12075     -1.47217   2      3.66077
      1.22266      3.12075     -1.47217   2      3.66077
     -1.80207      0.00000     -3.25456   3      3.72016
     -1.97250     -3.12075      1.54752   3      4.00308
