 # r       w_scrn(r)      v_ch(r)
    0.1507330463E-03    0.5736775338E+01    0.7654760892E+01
    0.1584612949E-03    0.5736775235E+01    0.7654760786E+01
    0.1665857792E-03    0.5736775022E+01    0.7654760570E+01
    0.1751268148E-03    0.5736774694E+01    0.7654760235E+01
    0.1841057586E-03    0.5736774242E+01    0.7654759774E+01
    0.1935450626E-03    0.5736773658E+01    0.7654759179E+01
    0.2034683302E-03    0.5736772932E+01    0.7654758440E+01
    0.2139003746E-03    0.5736772053E+01    0.7654757544E+01
    0.2248672813E-03    0.5736771010E+01    0.7654756481E+01
    0.2363964733E-03    0.5736769788E+01    0.7654755236E+01
    0.2485167797E-03    0.5736768372E+01    0.7654753793E+01
    0.2612585075E-03    0.5736766744E+01    0.7654752135E+01
    0.2746535176E-03    0.5736764887E+01    0.7654750242E+01
    0.2887353046E-03    0.5736762778E+01    0.7654748093E+01
    0.3035390802E-03    0.5736760394E+01    0.7654745664E+01
    0.3191018616E-03    0.5736757710E+01    0.7654742928E+01
    0.3354625639E-03    0.5736754695E+01    0.7654739855E+01
    0.3526620974E-03    0.5736751317E+01    0.7654736414E+01
    0.3707434697E-03    0.5736747542E+01    0.7654732567E+01
    0.3897518939E-03    0.5736743330E+01    0.7654728274E+01
    0.4097349008E-03    0.5736738636E+01    0.7654723491E+01
    0.4307424584E-03    0.5736733413E+01    0.7654718168E+01
    0.4528270965E-03    0.5736727606E+01    0.7654712251E+01
    0.4760440382E-03    0.5736721158E+01    0.7654705680E+01
    0.5004513380E-03    0.5736714002E+01    0.7654698388E+01
    0.5261100268E-03    0.5736706066E+01    0.7654690301E+01
    0.5530842647E-03    0.5736697270E+01    0.7654681337E+01
    0.5814415013E-03    0.5736687526E+01    0.7654671407E+01
    0.6112526445E-03    0.5736676735E+01    0.7654660412E+01
    0.6425922378E-03    0.5736664791E+01    0.7654648240E+01
    0.6755386463E-03    0.5736651574E+01    0.7654634771E+01
    0.7101742534E-03    0.5736636952E+01    0.7654619871E+01
    0.7465856660E-03    0.5736620780E+01    0.7654603391E+01
    0.7848639316E-03    0.5736602897E+01    0.7654585168E+01
    0.8251047659E-03    0.5736583127E+01    0.7654565021E+01
    0.8674087919E-03    0.5736561272E+01    0.7654542750E+01
    0.9118817916E-03    0.5736537119E+01    0.7654518137E+01
    0.9586349708E-03    0.5736510426E+01    0.7654490937E+01
    0.1007785237E-02    0.5736480933E+01    0.7654460882E+01
    0.1059455491E-02    0.5736448347E+01    0.7654427676E+01
    0.1113774935E-02    0.5736412349E+01    0.7654390992E+01
    0.1170879397E-02    0.5736372584E+01    0.7654350470E+01
    0.1230911668E-02    0.5736328662E+01    0.7654305712E+01
    0.1294021859E-02    0.5736280152E+01    0.7654256278E+01
    0.1360367778E-02    0.5736226579E+01    0.7654201685E+01
    0.1430115326E-02    0.5736167419E+01    0.7654141399E+01
    0.1503438906E-02    0.5736102093E+01    0.7654074829E+01
    0.1580521867E-02    0.5736029963E+01    0.7654001326E+01
    0.1661556956E-02    0.5735950326E+01    0.7653920173E+01
    0.1746746803E-02    0.5735862407E+01    0.7653830581E+01
    0.1836304427E-02    0.5735765351E+01    0.7653731677E+01
    0.1930453768E-02    0.5735658215E+01    0.7653622501E+01
    0.2029430249E-02    0.5735539960E+01    0.7653501995E+01
    0.2133481363E-02    0.5735409442E+01    0.7653368991E+01
    0.2242867292E-02    0.5735265398E+01    0.7653222205E+01
    0.2357861557E-02    0.5735106438E+01    0.7653060219E+01
    0.2478751704E-02    0.5734931031E+01    0.7652881473E+01
    0.2605840021E-02    0.5734737490E+01    0.7652684248E+01
    0.2739444296E-02    0.5734523958E+01    0.7652466651E+01
    0.2879898609E-02    0.5734288390E+01    0.7652226597E+01
    0.3027554168E-02    0.5734028532E+01    0.7651961793E+01
    0.3182780189E-02    0.5733741909E+01    0.7651669713E+01
    0.3345964819E-02    0.5733425791E+01    0.7651347578E+01
    0.3517516104E-02    0.5733077180E+01    0.7650992330E+01
    0.3697863011E-02    0.5732692775E+01    0.7650600607E+01
    0.3887456502E-02    0.5732268946E+01    0.7650168710E+01
    0.4086770659E-02    0.5731801705E+01    0.7649692575E+01
    0.4296303871E-02    0.5731286665E+01    0.7649167731E+01
    0.4516580081E-02    0.5730719010E+01    0.7648589269E+01
    0.4748150094E-02    0.5730093444E+01    0.7647951796E+01
    0.4991592955E-02    0.5729404158E+01    0.7647249389E+01
    0.5247517398E-02    0.5728644768E+01    0.7646475545E+01
    0.5516563369E-02    0.5727808274E+01    0.7645623129E+01
    0.5799403621E-02    0.5726886995E+01    0.7644684313E+01
    0.6096745403E-02    0.5725872506E+01    0.7643650515E+01
    0.6409332224E-02    0.5724755574E+01    0.7642512324E+01
    0.6737945714E-02    0.5723526083E+01    0.7641259433E+01
    0.7083407578E-02    0.5722172952E+01    0.7639880549E+01
    0.7446581651E-02    0.5720684053E+01    0.7638363314E+01
    0.7828376056E-02    0.5719046114E+01    0.7636694203E+01
    0.8229745479E-02    0.5717244624E+01    0.7634858430E+01
    0.8651693553E-02    0.5715263718E+01    0.7632839829E+01
    0.9095275367E-02    0.5713086072E+01    0.7630620744E+01
    0.9561600107E-02    0.5710692770E+01    0.7628181902E+01
    0.1005183383E-01    0.5708063175E+01    0.7625502275E+01
    0.1056720237E-01    0.5705174792E+01    0.7622558937E+01
    0.1110899442E-01    0.5702003110E+01    0.7619326914E+01
    0.1167856474E-01    0.5698521448E+01    0.7615779019E+01
    0.1227733756E-01    0.5694700787E+01    0.7611885680E+01
    0.1290681012E-01    0.5690509584E+01    0.7607614757E+01
    0.1356855642E-01    0.5685913594E+01    0.7602931354E+01
    0.1426423119E-01    0.5680875665E+01    0.7597797616E+01
    0.1499557396E-01    0.5675355538E+01    0.7592172519E+01
    0.1576441348E-01    0.5669309630E+01    0.7586011655E+01
    0.1657267224E-01    0.5662690816E+01    0.7579267006E+01
    0.1742237132E-01    0.5655448198E+01    0.7571886710E+01
    0.1831563540E-01    0.5647526879E+01    0.7563814830E+01
    0.1925469810E-01    0.5638867720E+01    0.7554991111E+01
    0.2024190758E-01    0.5629407118E+01    0.7545350741E+01
    0.2127973238E-01    0.5619076752E+01    0.7534824115E+01
    0.2237076759E-01    0.5607803378E+01    0.7523336597E+01
    0.2351774137E-01    0.5595508582E+01    0.7510808300E+01
    0.2472352175E-01    0.5582108601E+01    0.7497153872E+01
    0.2599112382E-01    0.5567514098E+01    0.7482282299E+01
    0.2732371724E-01    0.5551630034E+01    0.7466096740E+01
    0.2872463418E-01    0.5534355484E+01    0.7448494377E+01
    0.3019737766E-01    0.5515583582E+01    0.7429366319E+01
    0.3174563032E-01    0.5495201412E+01    0.7408597533E+01
    0.3337326359E-01    0.5473090054E+01    0.7386066845E+01
    0.3508434741E-01    0.5449124583E+01    0.7361646988E+01
    0.3688316037E-01    0.5423174254E+01    0.7335204737E+01
    0.3877420044E-01    0.5395102655E+01    0.7306601114E+01
    0.4076219620E-01    0.5364768068E+01    0.7275691705E+01
    0.4285211869E-01    0.5332023819E+01    0.7242327065E+01
    0.4504919380E-01    0.5296718870E+01    0.7206353261E+01
    0.4735891536E-01    0.5258698416E+01    0.7167612535E+01
    0.4978705887E-01    0.5217804747E+01    0.7125944116E+01
    0.5233969597E-01    0.5173878153E+01    0.7081185186E+01
    0.5502320956E-01    0.5126758096E+01    0.7033172016E+01
    0.5784430984E-01    0.5076284468E+01    0.6981741274E+01
    0.6081005103E-01    0.5022299106E+01    0.6926731515E+01
    0.6392784901E-01    0.4964647451E+01    0.6867984862E+01
    0.6720549992E-01    0.4903180400E+01    0.6805348874E+01
    0.7065119958E-01    0.4837756402E+01    0.6738678599E+01
    0.7427356405E-01    0.4768243619E+01    0.6667838802E+01
    0.7808165111E-01    0.4694522457E+01    0.6592706365E+01
    0.8208498297E-01    0.4616487959E+01    0.6513172828E+01
    0.8629357004E-01    0.4534052749E+01    0.6429147046E+01
    0.9071793599E-01    0.4447149511E+01    0.6340557938E+01
    0.9536914403E-01    0.4355734275E+01    0.6247357273E+01
    0.1002588246E+00    0.4259788773E+01    0.6149522455E+01
    0.1053992045E+00    0.4159323954E+01    0.6047059233E+01
    0.1108031372E+00    0.4054381928E+01    0.5940004291E+01
    0.1164841356E+00    0.3945039546E+01    0.5828427622E+01
    0.1224564049E+00    0.3831409558E+01    0.5712434629E+01
    0.1287348790E+00    0.3713644085E+01    0.5592167846E+01
    0.1353352574E+00    0.3591934580E+01    0.5467808215E+01
    0.1422740444E+00    0.3466514956E+01    0.5339575826E+01
    0.1495685907E+00    0.3337659901E+01    0.5207730034E+01
    0.1572371363E+00    0.3205687526E+01    0.5072568887E+01
    0.1652988567E+00    0.3070955602E+01    0.4934427804E+01
    0.1737739103E+00    0.2933863579E+01    0.4793677460E+01
    0.1826834892E+00    0.2794846395E+01    0.4650720839E+01
    0.1920498720E+00    0.2654375938E+01    0.4505989473E+01
    0.2018964795E+00    0.2512952210E+01    0.4359938889E+01
    0.2122479333E+00    0.2371104362E+01    0.4213043302E+01
    0.2231301176E+00    0.2229379149E+01    0.4065789680E+01
    0.2345702434E+00    0.2088342030E+01    0.3918671263E+01
    0.2465969169E+00    0.1948563094E+01    0.3772180712E+01
    0.2592402112E+00    0.1810618667E+01    0.3626803060E+01
    0.2725317411E+00    0.1675075060E+01    0.3483008652E+01
    0.2865047422E+00    0.1542491562E+01    0.3341246303E+01
    0.3011941545E+00    0.1413402493E+01    0.3201936884E+01
    0.3166367090E+00    0.1288322136E+01    0.3065467533E+01
    0.3328710202E+00    0.1167725671E+01    0.2932186713E+01
    0.3499376824E+00    0.1052056906E+01    0.2802400252E+01
    0.3678793710E+00    0.9417086137E+00    0.2676368513E+01
    0.3867409497E+00    0.8370331675E+00    0.2554304767E+01
    0.4065695822E+00    0.7383227799E+00    0.2436374788E+01
    0.4274148504E+00    0.6458233928E+00    0.2322697654E+01
    0.4493288784E+00    0.5597151833E+00    0.2213347663E+01
    0.4723664626E+00    0.4801289471E+00    0.2108357228E+01
    0.4965852091E+00    0.4071273760E+00    0.2007720585E+01
    0.5220456772E+00    0.3407236891E+00    0.1911398099E+01
    0.5488115314E+00    0.2808641118E+00    0.1819320967E+01
    0.5769497003E+00    0.2274474517E+00    0.1731396072E+01
    0.6065305440E+00    0.1803096268E+00    0.1647510806E+01
    0.6376280300E+00    0.1392438355E+00    0.1567537671E+01
    0.6703199182E+00    0.1039877709E+00    0.1491338508E+01
    0.7046879553E+00    0.7424312287E-01    0.1418768261E+01
    0.7408180794E+00    0.4966641817E-01    0.1349678201E+01
    0.7788006345E+00    0.2988762879E-01    0.1283918596E+01
    0.8187305969E+00    0.1450477008E-01    0.1221340837E+01
    0.8607078123E+00    0.3100522190E-02    0.1161799058E+01
    0.9048372455E+00   -0.4759313616E-02    0.1105151316E+01
    0.9512292431E+00   -0.9511529849E-02    0.1051260386E+01
    0.9999998093E+00   -0.1159418319E-01    0.9999942623E+00
    0.1051270896E+01   -0.1143550924E-01    0.9512264161E+00
    0.1105170707E+01   -0.9450557030E-02    0.9048358828E+00
    0.1161834021E+01   -0.6033591857E-02    0.8607072255E+00
    0.1221402525E+01   -0.1554093809E-02    0.8187304152E+00
    0.1284025172E+01    0.3647331611E-02    0.7788006611E+00
    0.1349858550E+01    0.9262829441E-02    0.7408182109E+00
    0.1419067278E+01    0.1501825086E-01    0.7046881378E+00
    0.1491824413E+01    0.2067611395E-01    0.6703201234E+00
    0.1568311886E+01    0.2603447585E-01    0.6376282431E+00
    0.1648720956E+01    0.3092864055E-01    0.6065307572E+00
    0.1733252687E+01    0.3522865374E-01    0.5769499094E+00
    0.1822118453E+01    0.3883948516E-01    0.5488117341E+00
    0.1915540464E+01    0.4169857811E-01    0.5220458724E+00
    0.2013752323E+01    0.4377347430E-01    0.4965853963E+00
    0.2116999613E+01    0.4505986881E-01    0.4723666417E+00
    0.2225540504E+01    0.4556613473E-01    0.4493290493E+00
    0.2339646406E+01    0.4535817276E-01    0.4274150134E+00
    0.2459602642E+01    0.4452363517E-01    0.4065697374E+00
    0.2585709166E+01    0.4316919123E-01    0.3867410974E+00
    0.2718281310E+01    0.4141652664E-01    0.3678795116E+00
