   -30.0000  8.783279E-03  6.097044E-04  9.049060E-05  4.844296E-05
   -29.5500  1.301699E-02  6.424065E-04  9.202760E-05  4.892452E-05
   -29.1000  2.126207E-02  6.780047E-04  9.361783E-05  4.941634E-05
   -28.6500  4.079192E-02  7.168623E-04  9.526442E-05  4.991880E-05
   -28.2000  1.075535E-01  7.594041E-04  9.697081E-05  5.043232E-05
   -27.7500  7.135271E-01  8.061263E-04  9.874072E-05  5.095736E-05
   -27.3000  1.193627E+00  8.576152E-04  1.005783E-04  5.149437E-05
   -26.8500  1.314585E-01  9.145658E-04  1.024880E-04  5.204388E-05
   -26.4000  4.609126E-02  9.778060E-04  1.044749E-04  5.260640E-05
   -25.9500  2.321518E-02  1.048337E-03  1.065445E-04  5.318254E-05
   -25.5000  1.394831E-02  1.127366E-03  1.087031E-04  5.377292E-05
   -25.0500  9.304789E-03  1.216372E-03  1.109576E-04  5.437823E-05
   -24.6000  6.653517E-03  1.317181E-03  1.133160E-04  5.499919E-05
   -24.1500  4.999794E-03  1.432069E-03  1.157871E-04  5.563661E-05
   -23.7000  3.900366E-03  1.563909E-03  1.183812E-04  5.629137E-05
   -23.2500  3.133555E-03  1.716377E-03  1.211101E-04  5.696444E-05
   -22.8000  2.578581E-03  1.894246E-03  1.239878E-04  5.765684E-05
   -22.3500  2.165180E-03  2.103814E-03  1.270306E-04  5.836983E-05
   -21.9000  1.850346E-03  2.353572E-03  1.302581E-04  5.910507E-05
   -21.4500  1.606753E-03  2.655234E-03  1.336943E-04  5.986306E-05
   -21.0000  1.416674E-03  3.025427E-03  1.373691E-04  6.064602E-05
   -20.5500  1.268750E-03  3.488606E-03  1.413210E-04  6.146141E-05
   -20.1000  1.156556E-03  4.082447E-03  1.456012E-04  6.230070E-05
   -19.6500  1.079009E-03  4.868807E-03  1.502819E-04  6.318973E-05
   -19.2000  1.045360E-03  5.959660E-03  1.554739E-04  6.440629E-05
   -18.7500  1.106096E-03  7.598110E-03  1.613736E-04  1.393293E-04
   -18.3000  1.974728E-03  1.072136E-02  1.750842E-04  9.239965E-05
   -17.8500  5.358146E-03  2.248070E-02  1.805832E-04  1.442740E-04
   -17.4000  7.122418E-03  4.986129E-02  2.062389E-04  6.899854E-05
   -16.9500  8.261896E-03  1.010603E-01  2.514573E-04  6.985467E-05
   -16.5000  9.071609E-03  1.914524E-01  3.203650E-04  7.182076E-05
   -16.0500  9.673282E-03  3.435823E-01  4.161414E-04  7.451338E-05
   -15.6000  1.013184E-02  5.741167E-01  5.413532E-04  7.814597E-05
   -15.1500  1.048685E-02  8.452499E-01  6.981248E-04  8.297146E-05
   -14.7000  1.076446E-02  1.026530E+00  8.882401E-04  8.925939E-05
   -14.2500  1.098291E-02  1.022983E+00  1.113210E-03  9.728947E-05
   -13.8000  1.115544E-02  8.962731E-01  1.374320E-03  1.073499E-04
   -13.3500  1.129192E-02  7.447282E-01  1.672665E-03  1.197350E-04
   -12.9000  1.139989E-02  6.134257E-01  2.009174E-03  1.347435E-04
   -12.4500  1.148520E-02  5.102747E-01  2.384634E-03  1.526774E-04
   -12.0000  1.155246E-02  4.311581E-01  2.799703E-03  1.738403E-04
   -11.5500  1.160535E-02  3.702572E-01  3.254925E-03  1.985364E-04
   -11.1000  1.164682E-02  3.227361E-01  3.750741E-03  2.270695E-04
   -10.6500  1.167926E-02  2.850354E-01  4.287497E-03  2.597425E-04
   -10.2000  1.170463E-02  2.546233E-01  4.865451E-03  2.968558E-04
    -9.7500  1.172454E-02  2.297047E-01  5.484783E-03  3.387075E-04
    -9.3000  1.174031E-02  2.089954E-01  6.145594E-03  3.855923E-04
    -8.8500  1.175303E-02  1.915641E-01  6.847914E-03  4.378011E-04
    -8.4000  1.176360E-02  1.767246E-01  7.591709E-03  4.956205E-04
    -7.9500  1.177278E-02  1.639639E-01  8.376878E-03  5.593320E-04
    -7.5000  1.178120E-02  1.528921E-01  9.203260E-03  6.292125E-04
    -7.0500  1.178936E-02  1.432092E-01  1.007061E-02  7.055330E-04
    -6.6000  1.179771E-02  1.346807E-01  1.097869E-02  7.885589E-04
    -6.1500  1.180660E-02  1.271216E-01  1.192716E-02  8.785493E-04
    -5.7000  1.181633E-02  1.203838E-01  1.291563E-02  9.757573E-04
    -5.2500  1.182713E-02  1.143478E-01  1.394366E-02  1.080429E-03
    -4.8000  1.183919E-02  1.089161E-01  1.501077E-02  1.192804E-03
    -4.3500  1.185269E-02  1.040084E-01  1.611641E-02  1.313116E-03
    -3.9000  1.186774E-02  9.955812E-02  1.726001E-02  1.441589E-03
    -3.4500  1.188444E-02  9.550955E-02  1.844093E-02  1.578442E-03
    -3.0000  1.190287E-02  9.181572E-02  1.965849E-02  1.723887E-03
    -2.5500  1.192307E-02  8.843678E-02  2.091196E-02  1.878127E-03
    -2.1000  1.194509E-02  8.533872E-02  2.220059E-02  2.041357E-03
    -1.6500  1.196895E-02  8.249233E-02  2.352355E-02  2.213768E-03
    -1.2000  1.199465E-02  7.987237E-02  2.487998E-02  2.395540E-03
    -0.7500  1.202219E-02  7.745693E-02  2.626900E-02  2.586846E-03
    -0.3000  1.205157E-02  7.522691E-02  2.768966E-02  2.787852E-03
     0.1500  1.208276E-02  7.316552E-02  2.914092E-02  2.998716E-03
     0.6000  1.211573E-02  7.125801E-02  3.062188E-02  3.219587E-03
     1.0500  1.215045E-02  6.949131E-02  3.213142E-02  3.450609E-03
     1.5000  1.218688E-02  6.785387E-02  3.366844E-02  3.691916E-03
     1.9500  1.222499E-02  6.633536E-02  3.523182E-02  3.943634E-03
     2.4000  1.226472E-02  6.492652E-02  3.682038E-02  4.205884E-03
     2.8500  1.230603E-02  6.361908E-02  3.843293E-02  4.478775E-03
     3.3000  1.234886E-02  6.240556E-02  4.006822E-02  4.762411E-03
     3.7500  1.239316E-02  6.127921E-02  4.172499E-02  5.056889E-03
     4.2000  1.243888E-02  6.023394E-02  4.340195E-02  5.362297E-03
     4.6500  1.248596E-02  5.926417E-02  4.509776E-02  5.678714E-03
     5.1000  1.253434E-02  5.836485E-02  4.681107E-02  6.006214E-03
     5.5500  1.258397E-02  5.753135E-02  4.854050E-02  6.344861E-03
     6.0000  1.263478E-02  5.675945E-02  5.028477E-02  6.694715E-03
     6.4500  1.268671E-02  5.604524E-02  5.204222E-02  7.055824E-03
