natx =      601
    x       y        z       iph  
      0.00000      0.00000      0.00000   0      0.00000
     -9.46656     -3.15151     -0.81305   3     10.01044
     -9.46656      3.15151     -0.81305   3     10.01044
      7.98086      0.00000     -6.06991   3     10.02686
      4.48743     -4.72727      7.62324   2     10.02985
      4.48743      4.72727      7.62324   2     10.02985
     -1.67503     -9.45454      2.97087   2     10.05088
     -1.67503      9.45454      2.97087   2     10.05088
      7.70338     -6.30303     -1.44624   1     10.05793
      7.70338      6.30303     -1.44624   1     10.05793
      9.81116     -1.57576     -1.65288   3     10.07343
      9.81116      1.57576     -1.65288   3     10.07343
      7.68534     -1.57576      6.32755   3     10.07896
      7.68534      1.57576      6.32755   3     10.07896
      1.49503     -6.30303     -7.72221   1     10.07948
      1.49503      6.30303     -7.72221   1     10.07948
      1.03347     -9.45454     -3.35627   3     10.08568
      1.03347      9.45454     -3.35627   3     10.08568
      3.35589     -9.45454     -1.39672   3     10.12922
      3.35589      9.45454     -1.39672   3     10.12922
     -9.49553     -1.57576     -3.26218   3     10.16317
     -9.49553      1.57576     -3.26218   3     10.16317
     -3.80132     -7.87879      5.22126   2     10.18759
     -3.80132      7.87879      5.22126   2     10.18759
     -7.08272      0.00000     -7.33702   3     10.19788
      6.65261     -6.30303     -4.53573   2     10.22537
      6.65261      6.30303     -4.53573   2     10.22537
     10.22630      0.00000      0.51691   3     10.23936
      9.02113     -1.57576      4.63759   2     10.26504
      9.02113      1.57576      4.63759   2     10.26504
     -2.07469     -6.30303      7.84347   2     10.27388
     -2.07469      6.30303      7.84347   2     10.27388
      5.73973     -3.15151     -7.92069   3     10.27686
      5.73973      3.15151     -7.92069   3     10.27686
     -5.07812      0.00000      9.01014   1     10.34263
     -0.04094     -3.15151     -9.87271   3     10.36359
      0.04094     -3.15151      9.87271   3     10.36359
     -0.04094      3.15151     -9.87271   3     10.36359
      0.04094      3.15151      9.87271   3     10.36359
     -8.22829     -6.30303      0.90008   2     10.40399
     -8.22829      6.30303      0.90008   2     10.40399
     -2.97034     -4.72727      8.80350   3     10.42457
     -2.97034      4.72727      8.80350   3     10.42457
     -8.04231     -1.57576     -6.44447   2     10.42559
     -8.04231      1.57576     -6.44447   2     10.42559
     -9.05409     -3.15151      4.10079   3     10.42713
     -9.05409      3.15151      4.10079   3     10.42713
     -2.79567     -7.87879     -6.30704   3     10.47234
     -2.79567      7.87879     -6.30704   3     10.47234
      3.36786     -7.87879      6.02686   3     10.47573
      3.36786      7.87879      6.02686   3     10.47573
     -1.44982     -1.57576     10.26560   2     10.48654
     -1.44982      1.57576     10.26560   2     10.48654
     -7.24011      0.00000      7.59211   3     10.49092
      3.42139     -4.72727     -8.73286   3     10.50313
      3.42139      4.72727     -8.73286   3     10.50313
      7.98086     -3.15151     -6.06991   3     10.51047
      7.98086      3.15151     -6.06991   3     10.51047
      8.98019     -1.57576     -5.23512   2     10.51348
      8.98019      1.57576     -5.23512   2     10.51348
      4.59416     -9.45454      0.31641   2     10.51640
      4.59416      9.45454      0.31641   2     10.51640
     -0.65049     -9.45454      4.63287   3     10.54869
     -0.65049      9.45454      4.63287   3     10.54869
      4.55322      0.00000     -9.55630   2     10.58559
     -6.12889     -6.30303      5.92064   2     10.59931
     -6.12889      6.30303      5.92064   2     10.59931
     10.06770     -1.57576      2.98200   3     10.61762
     10.06770      1.57576      2.98200   3     10.61762
     -2.96651     -9.45454     -3.81957   3     10.61968
     -2.96651      9.45454     -3.81957   3     10.61968
     -9.36012     -4.72727      1.72352   3     10.62683
     -9.36012      4.72727      1.72352   3     10.62683
      6.69355     -6.30303      5.33697   2     10.63085
      6.69355      6.30303      5.33697   2     10.63085
     -7.14153     -7.87879      0.04555   3     10.63385
     -7.14153      7.87879      0.04555   3     10.63385
     -7.08272     -3.15151     -7.33702   3     10.67374
     -7.08272      3.15151     -7.33702   3     10.67374
     -1.53169     -4.72727     -9.47981   2     10.70327
     -1.53169      4.72727     -9.47981   2     10.70327
     -1.00774     -7.87879      7.17670   3     10.70495
     -1.00774      7.87879      7.17670   3     10.70495
     10.22630     -3.15151      0.51691   3     10.71338
     10.22630      3.15151      0.51691   3     10.71338
      3.76836     -9.45454      3.51712   3     10.76843
      3.76836      9.45454      3.51712   3     10.76843
     -9.09503      0.00000     -5.77192   3     10.77194
     -5.11906     -9.45454     -0.86257   1     10.78597
     -5.11906      9.45454     -0.86257   1     10.78597
      5.87194     -7.87879      4.45781   3     10.79014
      5.87194      7.87879      4.45781   3     10.79014
      9.85594      0.00000     -4.40324   3     10.79482
     -5.07812     -3.15151      9.01014   1     10.81212
     -5.07812      3.15151      9.01014   1     10.81212
     -0.69143     -9.45454     -5.23984   3     10.83154
     -0.69143      9.45454     -5.23984   3     10.83154
      8.02180     -6.30303      3.80280   3     10.88755
      8.02180      6.30303      3.80280   3     10.88755
      2.55966     -9.45454     -4.78038   2     10.89918
      2.55966      9.45454     -4.78038   2     10.89918
     -7.24011     -3.15151      7.59211   3     10.95406
     -7.24011      3.15151      7.59211   3     10.95406
      5.58234     -6.30303      7.00845   3     10.95487
      5.58234      6.30303      7.00845   3     10.95487
      9.81116     -4.72727     -1.65288   3     11.01535
      9.81116      4.72727     -1.65288   3     11.01535
      7.68534     -4.72727      6.32755   3     11.02041
      7.68534      4.72727      6.32755   3     11.02041
     10.70680      0.00000     -2.61290   2     11.02102
     -0.55224     -7.87879     -7.69076   3     11.02398
     -0.55224      7.87879     -7.69076   3     11.02398
      4.55322     -3.15151     -9.55630   2     11.04476
