    0.1507330463E-03   -0.5305852498E+05    0.5756189558E+01
    0.1584612949E-03   -0.5047092329E+05    0.5756189455E+01
    0.1665857792E-03   -0.4800778398E+05    0.5756189242E+01
    0.1751268148E-03   -0.4566644337E+05    0.5756188913E+01
    0.1841057586E-03   -0.4343771399E+05    0.5756188461E+01
    0.1935450626E-03   -0.4131918398E+05    0.5756187877E+01
    0.2034683302E-03   -0.3930256064E+05    0.5756187152E+01
    0.2139003746E-03   -0.3738563244E+05    0.5756186273E+01
    0.2248672813E-03   -0.3556093326E+05    0.5756185229E+01
    0.2363964733E-03   -0.3382641523E+05    0.5756184007E+01
    0.2485167797E-03   -0.3217537590E+05    0.5756182591E+01
    0.2612585075E-03   -0.3060590910E+05    0.5756180963E+01
    0.2746535176E-03   -0.2911200393E+05    0.5756179106E+01
    0.2887353046E-03   -0.2769187887E+05    0.5756176997E+01
    0.3035390802E-03   -0.2634015302E+05    0.5756174613E+01
    0.3191018616E-03   -0.2505515950E+05    0.5756171927E+01
    0.3354625639E-03   -0.2383208215E+05    0.5756168912E+01
    0.3526620974E-03   -0.2266935960E+05    0.5756165534E+01
    0.3707434697E-03   -0.2156268643E+05    0.5756161759E+01
    0.3897518939E-03   -0.2051060126E+05    0.5756157546E+01
    0.4097349008E-03   -0.1950925401E+05    0.5756152851E+01
    0.4307424584E-03   -0.1855727728E+05    0.5756147628E+01
    0.4528270965E-03   -0.1765123119E+05    0.5756141821E+01
    0.4760440382E-03   -0.1678983832E+05    0.5756135372E+01
    0.5004513380E-03   -0.1597002341E+05    0.5756128215E+01
    0.5261100268E-03   -0.1519059406E+05    0.5756120278E+01
    0.5530842647E-03   -0.1444880289E+05    0.5756111481E+01
    0.5814415013E-03   -0.1374353899E+05    0.5756101735E+01
    0.6112526445E-03   -0.1307234586E+05    0.5756090944E+01
    0.6425922378E-03   -0.1243418958E+05    0.5756078998E+01
    0.6755386463E-03   -0.1182687504E+05    0.5756065779E+01
    0.7101742534E-03   -0.1124944173E+05    0.5756051155E+01
    0.7465856660E-03   -0.1069992630E+05    0.5756034982E+01
    0.7848639316E-03   -0.1017743737E+05    0.5756017097E+01
    0.8251047659E-03   -0.9680219827E+04    0.5755997324E+01
    0.8674087919E-03   -0.9207447839E+04    0.5755975467E+01
    0.9118817916E-03   -0.8757550879E+04    0.5755951310E+01
    0.9586349708E-03   -0.8329764601E+04    0.5755924615E+01
    0.1007785237E-02   -0.7922684343E+04    0.5755895118E+01
    0.1059455491E-02   -0.7535603784E+04    0.5755862529E+01
    0.1113774935E-02   -0.7167265304E+04    0.5755826526E+01
    0.1170879397E-02   -0.6817016740E+04    0.5755786757E+01
    0.1230911668E-02   -0.6483732689E+04    0.5755742830E+01
    0.1294021859E-02   -0.6166811856E+04    0.5755694314E+01
    0.1360367778E-02   -0.5865246073E+04    0.5755640735E+01
    0.1430115326E-02   -0.5578481334E+04    0.5755581567E+01
    0.1503438906E-02   -0.5305614963E+04    0.5755516233E+01
    0.1580521867E-02   -0.5046137183E+04    0.5755444095E+01
    0.1661556956E-02   -0.4799238886E+04    0.5755364449E+01
    0.1746746803E-02   -0.4564451267E+04    0.5755276520E+01
    0.1836304427E-02   -0.4341049483E+04    0.5755179452E+01
    0.1930453768E-02   -0.4128602906E+04    0.5755072304E+01
    0.2029430249E-02   -0.3926461463E+04    0.5754954035E+01
    0.2133481363E-02   -0.3734229785E+04    0.5754823501E+01
    0.2242867292E-02   -0.3551325188E+04    0.5754679440E+01
    0.2357861557E-02   -0.3377385055E+04    0.5754520461E+01
    0.2478751704E-02   -0.3211886525E+04    0.5754345034E+01
    0.2605840021E-02   -0.3054497148E+04    0.5754151470E+01
    0.2739444296E-02   -0.2904748024E+04    0.5753937913E+01
    0.2879898609E-02   -0.2762334650E+04    0.5753702316E+01
    0.3027554168E-02   -0.2626836047E+04    0.5753442429E+01
    0.3182780189E-02   -0.2497973396E+04    0.5753155771E+01
    0.3345964819E-02   -0.2375368980E+04    0.5752839617E+01
    0.3517516104E-02   -0.2258767717E+04    0.5752490964E+01
    0.3697863011E-02   -0.2147830326E+04    0.5752106513E+01
    0.3887456502E-02   -0.2042323500E+04    0.5751682635E+01
    0.4086770659E-02   -0.1941942683E+04    0.5751215339E+01
    0.4296303871E-02   -0.1846474649E+04    0.5750700238E+01
    0.4516580081E-02   -0.1755645707E+04    0.5750132516E+01
    0.4748150094E-02   -0.1669261022E+04    0.5749506877E+01
    0.4991592955E-02   -0.1587074810E+04    0.5748817509E+01
    0.5247517398E-02   -0.1508909167E+04    0.5748058030E+01
    0.5516563369E-02   -0.1434543124E+04    0.5747221437E+01
    0.5799403621E-02   -0.1363814258E+04    0.5746300049E+01
    0.6096745403E-02   -0.1296524053E+04    0.5745285440E+01
    0.6409332224E-02   -0.1232524320E+04    0.5744168377E+01
    0.6737945714E-02   -0.1171636515E+04    0.5742938741E+01
    0.7083407578E-02   -0.1113725446E+04    0.5741585450E+01
    0.7446581651E-02   -0.1058630655E+04    0.5740096376E+01
    0.7828376056E-02   -0.1006228884E+04    0.5738458244E+01
    0.8229745479E-02   -0.9563757671E+03    0.5736656541E+01
    0.8651693553E-02   -0.9089589318E+03    0.5734675401E+01
    0.9095275367E-02   -0.8638485962E+03    0.5732497498E+01
    0.9561600107E-02   -0.8209423697E+03    0.5730103913E+01
    0.1005183383E-01   -0.7801234525E+03    0.5727474009E+01
    0.1056720237E-01   -0.7412985520E+03    0.5724585284E+01
    0.1110899442E-01   -0.7043626408E+03    0.5721413228E+01
    0.1167856474E-01   -0.6692307601E+03    0.5717931155E+01
    0.1227733756E-01   -0.6358083668E+03    0.5714110043E+01
    0.1290681012E-01   -0.6040180926E+03    0.5709918345E+01
    0.1356855642E-01   -0.5737748984E+03    0.5705321811E+01
    0.1426423119E-01   -0.5450083578E+03    0.5700283286E+01
    0.1499557396E-01   -0.5176419638E+03    0.5694762507E+01
    0.1576441348E-01   -0.4916115988E+03    0.5688715884E+01
    0.1657267224E-01   -0.4668483847E+03    0.5682096287E+01
    0.1742237132E-01   -0.4432940024E+03    0.5674852811E+01
    0.1831563540E-01   -0.4208864706E+03    0.5666930554E+01
    0.1925469810E-01   -0.3995727194E+03    0.5658270370E+01
    0.2024190758E-01   -0.3792970541E+03    0.5648808645E+01
    0.2127973238E-01   -0.3600111349E+03    0.5638477054E+01
    0.2237076759E-01   -0.3416648520E+03    0.5627202341E+01
    0.2351774137E-01   -0.3242142599E+03    0.5614906085E+01
    0.2472352175E-01   -0.3076142844E+03    0.5601504509E+01
    0.2599112382E-01   -0.2918249777E+03    0.5586908270E+01
    0.2732371724E-01   -0.2768057822E+03    0.5571022312E+01
    0.2872463418E-01   -0.2625204428E+03    0.5553745702E+01
    0.3019737766E-01   -0.2489323996E+03    0.5534971556E+01
    0.3174563032E-01   -0.2360087546E+03    0.5514586949E+01
    0.3337326359E-01   -0.2237166861E+03    0.5492472939E+01
    0.3508434741E-01   -0.2120262106E+03    0.5468504592E+01
    0.3688316037E-01   -0.2009078940E+03    0.5442551140E+01
    0.3877420044E-01   -0.1903344992E+03    0.5414476159E+01
    0.4076219620E-01   -0.1802795523E+03    0.5384137902E+01
    0.4285211869E-01   -0.1707183493E+03    0.5351389688E+01
    0.4504919380E-01   -0.1616271170E+03    0.5316080445E+01
    0.4735891536E-01   -0.1529833792E+03    0.5278055357E+01
    0.4978705887E-01   -0.1447658347E+03    0.5237156679E+01
    0.5233969597E-01   -0.1369540518E+03    0.5193224692E+01
    0.5502320956E-01   -0.1295289267E+03    0.5146098812E+01
    0.5784430984E-01   -0.1224718970E+03    0.5095618930E+01
    0.6081005103E-01   -0.1157658041E+03    0.5041626827E+01
    0.6392784901E-01   -0.1093937567E+03    0.4983967946E+01
    0.6720549992E-01   -0.1033404044E+03    0.4922493121E+01
    0.7065119958E-01   -0.9759035095E+02    0.4857060810E+01
    0.7427356405E-01   -0.9212983307E+02    0.4787539100E+01
    0.7808165111E-01   -0.8694478210E+02    0.4713808410E+01
    0.8208498297E-01   -0.8202287659E+02    0.4635763703E+01
    0.8629357004E-01   -0.7735123810E+02    0.4553317622E+01
    0.9071793599E-01   -0.7291880402E+02    0.4466402755E+01
