#  Fermi level (eV):  -6.875
#  Charge transfer :  -0.243
#    Electron counts for each orbital momentum:
#       0      1.806
#       1      4.361
#       2      0.080
#       3      0.000
#  Number of atoms in cluster: 142
#  Lorentzian broadening with HWHH     0.1000 eV
# -----------------------------------------------------------------------
#      e        sDOS           pDOS          dDOS          fDOS    @#
     0.1500  1.078149E-02  1.004308E-01  2.013683E-02  2.047628E-03
     0.6000  1.275872E-02  7.257009E-02  3.334169E-02  3.633042E-03
     1.0500  9.986039E-03  1.383239E-01  3.679240E-02  3.236199E-03
     1.5000  6.755755E-03  1.330270E-01  4.291820E-02  3.247980E-03
     1.9500  5.274892E-03  1.224260E-01  4.138602E-02  3.157802E-03
     2.4000  1.297934E-02  6.626080E-02  4.014319E-02  4.765856E-03
     2.8500  4.952623E-03  9.032563E-02  3.931544E-02  2.973335E-03
     3.3000  5.249604E-03  8.429172E-02  4.352031E-02  3.350749E-03
     3.7500  5.145057E-03  7.544161E-02  4.909576E-02  4.097553E-03
     4.2000  4.598696E-03  6.107336E-02  5.328021E-02  4.824789E-03
     4.6500  4.468591E-03  5.477612E-02  5.715710E-02  5.660094E-03
     5.1000  4.407533E-03  5.115197E-02  5.813512E-02  6.368899E-03
     5.5500  4.290504E-03  4.608042E-02  5.462660E-02  6.610467E-03
     6.0000  1.348200E-02  5.834881E-02  5.483086E-02  7.627787E-03
     6.4500  5.023359E-03  3.917401E-02  5.137965E-02  6.527024E-03
     6.9000  5.640330E-03  3.831651E-02  5.271227E-02  6.511540E-03
     7.3500  6.213721E-03  3.963902E-02  5.589720E-02  6.913435E-03
     7.8000  1.375577E-02  5.598859E-02  6.251192E-02  9.366646E-03
     8.2500  7.255051E-03  4.463268E-02  6.582036E-02  8.306378E-03
     8.7000  7.869551E-03  4.448040E-02  6.807753E-02  8.751599E-03
     9.1500  8.533398E-03  4.401801E-02  6.840682E-02  9.180021E-03
     9.6000  8.929414E-03  4.367401E-02  6.903610E-02  9.741624E-03
    10.0500  8.857294E-03  4.241109E-02  7.032286E-02  1.034483E-02
    10.5000  8.700213E-03  4.052478E-02  7.148991E-02  1.097852E-02
    10.9500  8.799998E-03  3.817274E-02  7.211282E-02  1.186038E-02
    11.4000  1.432701E-02  5.332790E-02  7.799929E-02  1.346655E-02
    11.8500  9.882870E-03  3.406199E-02  7.028203E-02  1.402955E-02
    12.3000  1.084993E-02  3.406835E-02  6.915829E-02  1.486385E-02
    12.7500  1.169426E-02  3.508709E-02  6.991937E-02  1.610732E-02
    13.2000  1.172401E-02  3.677116E-02  7.154618E-02  1.772690E-02
    13.6500  1.121710E-02  3.752041E-02  7.321071E-02  1.911253E-02
    14.1000  1.109751E-02  3.632037E-02  7.478663E-02  1.942935E-02
    14.5500  1.184695E-02  3.498436E-02  7.607534E-02  1.877363E-02
    15.0000  1.323052E-02  3.456173E-02  7.908756E-02  1.821756E-02
