 # r       w_scrn(r)      v_ch(r)
    0.1507330463E-03    0.5739480345E+01    0.7654760892E+01
    0.1584612949E-03    0.5739480241E+01    0.7654760786E+01
    0.1665857792E-03    0.5739480029E+01    0.7654760570E+01
    0.1751268148E-03    0.5739479700E+01    0.7654760235E+01
    0.1841057586E-03    0.5739479248E+01    0.7654759774E+01
    0.1935450626E-03    0.5739478664E+01    0.7654759179E+01
    0.2034683302E-03    0.5739477939E+01    0.7654758440E+01
    0.2139003746E-03    0.5739477061E+01    0.7654757544E+01
    0.2248672813E-03    0.5739476017E+01    0.7654756481E+01
    0.2363964733E-03    0.5739474795E+01    0.7654755236E+01
    0.2485167797E-03    0.5739473380E+01    0.7654753793E+01
    0.2612585075E-03    0.5739471753E+01    0.7654752135E+01
    0.2746535176E-03    0.5739469896E+01    0.7654750242E+01
    0.2887353046E-03    0.5739467787E+01    0.7654748093E+01
    0.3035390802E-03    0.5739465404E+01    0.7654745664E+01
    0.3191018616E-03    0.5739462719E+01    0.7654742928E+01
    0.3354625639E-03    0.5739459705E+01    0.7654739855E+01
    0.3526620974E-03    0.5739456328E+01    0.7654736414E+01
    0.3707434697E-03    0.5739452554E+01    0.7654732567E+01
    0.3897518939E-03    0.5739448342E+01    0.7654728274E+01
    0.4097349008E-03    0.5739443649E+01    0.7654723491E+01
    0.4307424584E-03    0.5739438427E+01    0.7654718168E+01
    0.4528270965E-03    0.5739432622E+01    0.7654712251E+01
    0.4760440382E-03    0.5739426175E+01    0.7654705680E+01
    0.5004513380E-03    0.5739419020E+01    0.7654698388E+01
    0.5261100268E-03    0.5739411085E+01    0.7654690301E+01
    0.5530842647E-03    0.5739402291E+01    0.7654681337E+01
    0.5814415013E-03    0.5739392549E+01    0.7654671407E+01
    0.6112526445E-03    0.5739381760E+01    0.7654660412E+01
    0.6425922378E-03    0.5739369818E+01    0.7654648240E+01
    0.6755386463E-03    0.5739356604E+01    0.7654634771E+01
    0.7101742534E-03    0.5739341984E+01    0.7654619871E+01
    0.7465856660E-03    0.5739325815E+01    0.7654603391E+01
    0.7848639316E-03    0.5739307936E+01    0.7654585168E+01
    0.8251047659E-03    0.5739288169E+01    0.7654565021E+01
    0.8674087919E-03    0.5739266319E+01    0.7654542750E+01
    0.9118817916E-03    0.5739242170E+01    0.7654518137E+01
    0.9586349708E-03    0.5739215483E+01    0.7654490937E+01
    0.1007785237E-02    0.5739185995E+01    0.7654460882E+01
    0.1059455491E-02    0.5739153415E+01    0.7654427676E+01
    0.1113774935E-02    0.5739117424E+01    0.7654390992E+01
    0.1170879397E-02    0.5739077666E+01    0.7654350470E+01
    0.1230911668E-02    0.5739033753E+01    0.7654305712E+01
    0.1294021859E-02    0.5738985252E+01    0.7654256278E+01
    0.1360367778E-02    0.5738931689E+01    0.7654201685E+01
    0.1430115326E-02    0.5738872539E+01    0.7654141399E+01
    0.1503438906E-02    0.5738807225E+01    0.7654074829E+01
    0.1580521867E-02    0.5738735109E+01    0.7654001326E+01
    0.1661556956E-02    0.5738655488E+01    0.7653920173E+01
    0.1746746803E-02    0.5738567585E+01    0.7653830581E+01
    0.1836304427E-02    0.5738470547E+01    0.7653731677E+01
    0.1930453768E-02    0.5738363431E+01    0.7653622501E+01
    0.2029430249E-02    0.5738245199E+01    0.7653501995E+01
    0.2133481363E-02    0.5738114704E+01    0.7653368991E+01
    0.2242867292E-02    0.5737970687E+01    0.7653222205E+01
    0.2357861557E-02    0.5737811757E+01    0.7653060219E+01
    0.2478751704E-02    0.5737636383E+01    0.7652881473E+01
    0.2605840021E-02    0.5737442879E+01    0.7652684248E+01
    0.2739444296E-02    0.5737229387E+01    0.7652466651E+01
    0.2879898609E-02    0.5736993862E+01    0.7652226597E+01
    0.3027554168E-02    0.5736734054E+01    0.7651961793E+01
    0.3182780189E-02    0.5736447484E+01    0.7651669713E+01
    0.3345964819E-02    0.5736131426E+01    0.7651347578E+01
    0.3517516104E-02    0.5735782880E+01    0.7650992330E+01
    0.3697863011E-02    0.5735398546E+01    0.7650600607E+01
    0.3887456502E-02    0.5734974797E+01    0.7650168710E+01
    0.4086770659E-02    0.5734507643E+01    0.7649692575E+01
    0.4296303871E-02    0.5733992701E+01    0.7649167731E+01
    0.4516580081E-02    0.5733425151E+01    0.7648589269E+01
    0.4748150094E-02    0.5732799703E+01    0.7647951796E+01
    0.4991592955E-02    0.5732110545E+01    0.7647249389E+01
    0.5247517398E-02    0.5731351298E+01    0.7646475545E+01
    0.5516563369E-02    0.5730514961E+01    0.7645623129E+01
    0.5799403621E-02    0.5729593854E+01    0.7644684313E+01
    0.6096745403E-02    0.5728579554E+01    0.7643650515E+01
    0.6409332224E-02    0.5727462832E+01    0.7642512324E+01
    0.6737945714E-02    0.5726233571E+01    0.7641259433E+01
    0.7083407578E-02    0.5724880693E+01    0.7639880549E+01
    0.7446581651E-02    0.5723392073E+01    0.7638363314E+01
    0.7828376056E-02    0.5721754441E+01    0.7636694203E+01
    0.8229745479E-02    0.5719953287E+01    0.7634858430E+01
    0.8651693553E-02    0.5717972752E+01    0.7632839829E+01
    0.9095275367E-02    0.5715795513E+01    0.7630620744E+01
    0.9561600107E-02    0.5713402658E+01    0.7628181902E+01
    0.1005183383E-01    0.5710773555E+01    0.7625502275E+01
    0.1056720237E-01    0.5707885711E+01    0.7622558937E+01
    0.1110899442E-01    0.5704714621E+01    0.7619326914E+01
    0.1167856474E-01    0.5701233610E+01    0.7615779019E+01
    0.1227733756E-01    0.5697413660E+01    0.7611885680E+01
    0.1290681012E-01    0.5693223239E+01    0.7607614757E+01
    0.1356855642E-01    0.5688628105E+01    0.7602931354E+01
    0.1426423119E-01    0.5683591115E+01    0.7597797616E+01
    0.1499557396E-01    0.5678072014E+01    0.7592172519E+01
    0.1576441348E-01    0.5672027231E+01    0.7586011655E+01
    0.1657267224E-01    0.5665409646E+01    0.7579267006E+01
    0.1742237132E-01    0.5658168373E+01    0.7571886710E+01
    0.1831563540E-01    0.5650248522E+01    0.7563814830E+01
    0.1925469810E-01    0.5641590969E+01    0.7554991111E+01
    0.2024190758E-01    0.5632132115E+01    0.7545350741E+01
    0.2127973238E-01    0.5621803659E+01    0.7534824115E+01
    0.2237076759E-01    0.5610532362E+01    0.7523336597E+01
    0.2351774137E-01    0.5598239832E+01    0.7510808300E+01
    0.2472352175E-01    0.5584842310E+01    0.7497153872E+01
    0.2599112382E-01    0.5570250487E+01    0.7482282299E+01
    0.2732371724E-01    0.5554369325E+01    0.7466096740E+01
    0.2872463418E-01    0.5537097930E+01    0.7448494377E+01
    0.3019737766E-01    0.5518329439E+01    0.7429366319E+01
    0.3174563032E-01    0.5497950968E+01    0.7408597533E+01
    0.3337326359E-01    0.5475843599E+01    0.7386066845E+01
    0.3508434741E-01    0.5451882444E+01    0.7361646988E+01
    0.3688316037E-01    0.5425936758E+01    0.7335204737E+01
    0.3877420044E-01    0.5397870166E+01    0.7306601114E+01
    0.4076219620E-01    0.5367540948E+01    0.7275691705E+01
    0.4285211869E-01    0.5334802469E+01    0.7242327065E+01
    0.4504919380E-01    0.5299503688E+01    0.7206353261E+01
    0.4735891536E-01    0.5261489832E+01    0.7167612535E+01
    0.4978705887E-01    0.5220603190E+01    0.7125944116E+01
    0.5233969597E-01    0.5176684075E+01    0.7081185186E+01
    0.5502320956E-01    0.5129571948E+01    0.7033172016E+01
    0.5784430984E-01    0.5079106710E+01    0.6981741274E+01
    0.6081005103E-01    0.5025130197E+01    0.6926731515E+01
    0.6392784901E-01    0.4967487835E+01    0.6867984862E+01
    0.6720549992E-01    0.4906030529E+01    0.6805348874E+01
    0.7065119958E-01    0.4840616671E+01    0.6738678599E+01
    0.7427356405E-01    0.4771114443E+01    0.6667838802E+01
    0.7808165111E-01    0.4697404140E+01    0.6592706365E+01
    0.8208498297E-01    0.4619380846E+01    0.6513172828E+01
    0.8629357004E-01    0.4536956993E+01    0.6429147046E+01
    0.9071793599E-01    0.4450065339E+01    0.6340557938E+01
    0.9536914403E-01    0.4358661617E+01    0.6247357273E+01
    0.1002588246E+00    0.4262727684E+01    0.6149522455E+01
    0.1053992045E+00    0.4162274050E+01    0.6047059233E+01
    0.1108031372E+00    0.4057343018E+01    0.5940004291E+01
    0.1164841356E+00    0.3948010823E+01    0.5828427622E+01
    0.1224564049E+00    0.3834390512E+01    0.5712434629E+01
    0.1287348790E+00    0.3716633363E+01    0.5592167846E+01
    0.1353352574E+00    0.3594931254E+01    0.5467808215E+01
    0.1422740444E+00    0.3469516992E+01    0.5339575826E+01
    0.1495685907E+00    0.3340665874E+01    0.5207730034E+01
    0.1572371363E+00    0.3208694579E+01    0.5072568887E+01
    0.1652988567E+00    0.3073961709E+01    0.4934427804E+01
    0.1737739103E+00    0.2936864927E+01    0.4793677460E+01
    0.1826834892E+00    0.2797840303E+01    0.4650720839E+01
    0.1920498720E+00    0.2657357520E+01    0.4505989473E+01
    0.2018964795E+00    0.2515918063E+01    0.4359938889E+01
    0.2122479333E+00    0.2374048446E+01    0.4213043302E+01
    0.2231301176E+00    0.2232297371E+01    0.4065789680E+01
    0.2345702434E+00    0.2091227174E+01    0.3918671263E+01
    0.2465969169E+00    0.1951410398E+01    0.3772180712E+01
    0.2592402112E+00    0.1813419788E+01    0.3626803060E+01
    0.2725317411E+00    0.1677824754E+01    0.3483008652E+01
    0.2865047422E+00    0.1545180495E+01    0.3341246303E+01
    0.3011941545E+00    0.1416025096E+01    0.3201936884E+01
    0.3166367090E+00    0.1290868324E+01    0.3065467533E+01
    0.3328710202E+00    0.1170189915E+01    0.2932186713E+01
    0.3499376824E+00    0.1054428704E+01    0.2802400252E+01
    0.3678793710E+00    0.9439827424E+00    0.2676368513E+01
    0.3867409497E+00    0.8391991394E+00    0.2554304767E+01
    0.4065695822E+00    0.7403761559E+00    0.2436374788E+01
    0.4274148504E+00    0.6477541882E+00    0.2322697654E+01
    0.4493288784E+00    0.5615199861E+00    0.2213347663E+01
    0.4723664626E+00    0.4817988114E+00    0.2108357228E+01
    0.4965852091E+00    0.4086603582E+00    0.2007720585E+01
    0.5220456772E+00    0.3421123776E+00    0.1911398099E+01
    0.5488115314E+00    0.2821081121E+00    0.1819320967E+01
    0.5769497003E+00    0.2285413618E+00    0.1731396072E+01
    0.6065305440E+00    0.1812548805E+00    0.1647510806E+01
    0.6376280300E+00    0.1400373778E+00    0.1567537671E+01
    0.6703199182E+00    0.1046327701E+00    0.1491338508E+01
    0.7046879553E+00    0.7473917586E-01    0.1418768261E+01
    0.7408180794E+00    0.5001860039E-01    0.1349678201E+01
    0.7788006345E+00    0.3009835256E-01    0.1283918596E+01
    0.8187305969E+00    0.1458096184E-01    0.1221340837E+01
    0.8607078123E+00    0.3047610092E-02    0.1161799058E+01
    0.9048372455E+00   -0.4932303699E-02    0.1105151316E+01
    0.9512292431E+00   -0.9796032403E-02    0.1051260386E+01
    0.9999998093E+00   -0.1197890276E-01    0.9999942623E+00
    0.1051270896E+01   -0.1190856447E-01    0.9512264161E+00
    0.1105170707E+01   -0.9998083488E-02    0.9048358828E+00
    0.1161834021E+01   -0.6640370207E-02    0.8607072255E+00
    0.1221402525E+01   -0.2203534380E-02    0.8187304152E+00
    0.1284025172E+01    0.2973614540E-02    0.7788006611E+00
    0.1349858550E+01    0.8583902314E-02    0.7408182109E+00
    0.1419067278E+01    0.1435488214E-01    0.7046881378E+00
    0.1491824413E+01    0.2004898133E-01    0.6703201234E+00
    0.1568311886E+01    0.2546514964E-01    0.6376282431E+00
    0.1648720956E+01    0.3043756696E-01    0.6065307572E+00
    0.1733252687E+01    0.3483585145E-01    0.5769499094E+00
    0.1822118453E+01    0.3856272044E-01    0.5488117341E+00
    0.1915540464E+01    0.4155304923E-01    0.5220458724E+00
    0.2013752323E+01    0.4377126899E-01    0.4965853963E+00
    0.2116999613E+01    0.4520881359E-01    0.4723666417E+00
    0.2225540504E+01    0.4585268205E-01    0.4493290493E+00
    0.2339646406E+01    0.4576275559E-01    0.4274150134E+00
    0.2459602642E+01    0.4502002697E-01    0.4065697374E+00
    0.2585709166E+01    0.4372414513E-01    0.3867410974E+00
    0.2718281310E+01    0.4198986920E-01    0.3678795116E+00
