#HD#     0.1619143992E+01     0.2287616607E+02 
    0.1000000000E+00     0.4297863974E-02    -0.3198102678E-04     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.1930052731E+05 
    0.2000000000E+00     0.8605970510E-02    -0.1274854899E-03     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.6847244226E+04 
    0.3000000000E+00     0.1290664409E-01    -0.2858931055E-03     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.3739542926E+04 
    0.4000000000E+00     0.1719875220E-01    -0.5065935991E-03     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.2436867272E+04 
    0.4937739303E+00     0.2121485479E-01    -0.7696142664E-03     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.1782184025E+04 
    0.6095974449E+00     0.2616218188E-01    -0.1168636317E-02     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.1304078600E+04 
    0.7376129083E+00     0.3161152531E-01    -0.1703989192E-02     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.9838049330E+03 
    0.8778203206E+00     0.3755468888E-01    -0.2402593321E-02     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.7611743189E+03 
    0.1030219682E+01     0.4398153099E-01    -0.3293310626E-02     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.6015805738E+03 
    0.1194810992E+01     0.5087968144E-01    -0.4406794479E-02     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.4841594196E+03 
    0.1371594251E+01     0.5823424660E-01    -0.5775333815E-02     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.3958196169E+03 
    0.1560569459E+01     0.6602750494E-01    -0.7432692518E-02     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.3280627812E+03 
    0.1761736616E+01     0.7423859504E-01    -0.9413945060E-02     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.2752075909E+03 
    0.1975095721E+01     0.8284319782E-01    -0.1175530924E-01     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.2333574087E+03 
    0.2200646776E+01     0.9181321450E-01    -0.1449397666E-01     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.1997787033E+03 
    0.2438389779E+01     0.1011164417E+00    -0.1766794148E-01     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.1725151302E+03 
    0.2688324732E+01     0.1107162443E+00    -0.2131582763E-01     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.1501413241E+03 
    0.2950451633E+01     0.1205712279E+00    -0.2547671471E-01     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.1316019740E+03 
    0.3224770483E+01     0.1306349094E+00    -0.3018996227E-01     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.1161043289E+03 
    0.3511281282E+01     0.1408553880E+00    -0.3549503226E-01     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.1030449738E+03 
    0.3809984030E+01     0.1511750147E+00    -0.4143130904E-01     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.9195905510E+02 
    0.4120878727E+01     0.1615300612E+00    -0.4803791620E-01     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.8248449776E+02 
    0.4443965373E+01     0.1718503863E+00    -0.5535352922E-01     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.7433641198E+02 
    0.4779243968E+01     0.1820591001E+00    -0.6341618270E-01     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.6728853634E+02 
    0.5126714511E+01     0.1920722233E+00    -0.7226307098E-01     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.6115961328E+02 
    0.5486377004E+01     0.2017983416E+00    -0.8193034044E-01     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.5580326911E+02 
    0.5858231445E+01     0.2111382522E+00    -0.9245287176E-01     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.5110041590E+02 
    0.6242277835E+01     0.2199846018E+00    -0.1038640502E+00     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.4695348919E+02 
    0.6638516175E+01     0.2282215130E+00    -0.1161955221E+00     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.4328203728E+02 
    0.7046946463E+01     0.2357241967E+00    -0.1294769348E+00     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.4001931531E+02 
    0.7467568700E+01     0.2423585494E+00    -0.1437356584E+00     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.3710963376E+02 
    0.7900382885E+01     0.2479807313E+00    -0.1589964861E+00     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.3450627834E+02 
    0.8345389020E+01     0.2524367229E+00    -0.1752813113E+00     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.3216986640E+02 
    0.8802587104E+01     0.2555618579E+00    -0.1926087786E+00     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.3006703935E+02 
    0.9271977136E+01     0.2571803287E+00    -0.2109939063E+00     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.2816941585E+02 
    0.9753559118E+01     0.2571046610E+00    -0.2304476771E+00     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.2645274852E+02 
    0.1024733305E+02     0.2551351553E+00    -0.2509765966E+00     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.2489624090E+02 
    0.1075329893E+02     0.2510592913E+00    -0.2725822152E+00     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.2348199117E+02 
    0.1127145676E+02     0.2446510917E+00    -0.2952606136E+00     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.2219453673E+02 
    0.1180180653E+02     0.2356704419E+00    -0.3190018495E+00     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.2102047967E+02 
    0.1234434826E+02     0.2238623621E+00    -0.3437893657E+00     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.1994817740E+02 
    0.1289908193E+02     0.2089562280E+00    -0.3695993595E+00     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.1896748583E+02 
    0.1346600756E+02     0.1906649361E+00    -0.3964001151E+00     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.1806954565E+02 
    0.1404512513E+02     0.1686840092E+00    -0.4241513020E+00     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.1724660352E+02 
    0.1463643465E+02     0.1426906399E+00    -0.4528032437E+00     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.1649186220E+02 
    0.1523993612E+02     0.1123426649E+00    -0.4822961639E+00     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.1579935449E+02 
    0.1585562954E+02     0.7727746868E-01    -0.5125594186E+00     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.1516383689E+02 
    0.1648351491E+02     0.3711081081E-01    -0.5435107274E+00     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.1458069985E+02 
    0.1712359223E+02    -0.8564427496E-02    -0.5750554181E+00     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.1404589174E+02 
