    0.1507330463E-03   -0.5305851708E+05    0.5741216849E+01
    0.1584612949E-03   -0.5047066987E+05    0.5741216745E+01
    0.1665857792E-03   -0.4800781282E+05    0.5741216533E+01
    0.1751268148E-03   -0.4566623730E+05    0.5741216204E+01
    0.1841057586E-03   -0.4343776452E+05    0.5741215752E+01
    0.1935450626E-03   -0.4131901634E+05    0.5741215169E+01
    0.2034683302E-03   -0.3930262428E+05    0.5741214443E+01
    0.2139003746E-03   -0.3738549628E+05    0.5741213564E+01
    0.2248672813E-03   -0.3556100289E+05    0.5741212521E+01
    0.2363964733E-03   -0.3382630499E+05    0.5741211299E+01
    0.2485167797E-03   -0.3217544818E+05    0.5741209883E+01
    0.2612585075E-03   -0.3060582030E+05    0.5741208256E+01
    0.2746535176E-03   -0.2911207553E+05    0.5741206399E+01
    0.2887353046E-03   -0.2769180784E+05    0.5741204290E+01
    0.3035390802E-03   -0.2634022293E+05    0.5741201906E+01
    0.3191018616E-03   -0.2505510327E+05    0.5741199222E+01
    0.3354625639E-03   -0.2383214885E+05    0.5741196207E+01
    0.3526620974E-03   -0.2266931570E+05    0.5741192830E+01
    0.3707434697E-03   -0.2156274991E+05    0.5741189055E+01
    0.3897518939E-03   -0.2051056766E+05    0.5741184843E+01
    0.4097349008E-03   -0.1950931363E+05    0.5741180150E+01
    0.4307424584E-03   -0.1855725231E+05    0.5741174927E+01
    0.4528270965E-03   -0.1765128737E+05    0.5741169121E+01
    0.4760440382E-03   -0.1678982059E+05    0.5741162673E+01
    0.5004513380E-03   -0.1597007589E+05    0.5741155518E+01
    0.5261100268E-03   -0.1519058243E+05    0.5741147582E+01
    0.5530842647E-03   -0.1444885224E+05    0.5741138787E+01
    0.5814415013E-03   -0.1374353249E+05    0.5741129043E+01
    0.6112526445E-03   -0.1307239204E+05    0.5741118254E+01
    0.6425922378E-03   -0.1243418743E+05    0.5741106311E+01
    0.6755386463E-03   -0.1182691858E+05    0.5741093094E+01
    0.7101742534E-03   -0.1124944326E+05    0.5741078474E+01
    0.7465856660E-03   -0.1069996724E+05    0.5741062303E+01
    0.7848639316E-03   -0.1017744205E+05    0.5741044422E+01
    0.8251047659E-03   -0.9680258636E+04    0.5741024653E+01
    0.8674087919E-03   -0.9207455187E+04    0.5741002800E+01
    0.9118817916E-03   -0.8757587616E+04    0.5740978648E+01
    0.9586349708E-03   -0.8329774231E+04    0.5740951958E+01
    0.1007785237E-02   -0.7922719421E+04    0.5740922467E+01
    0.1059455491E-02   -0.7535615364E+04    0.5740889884E+01
