 # r       w_scrn(r)      v_ch(r)
    0.1419067278E+01    0.2262733024E-01    0.7046881383E+00
    0.1491824413E+01    0.2813954400E-01    0.6703201240E+00
    0.1568311886E+01    0.3334101412E-01    0.6376282437E+00
    0.1648720956E+01    0.3807068153E-01    0.6065307578E+00
    0.1733252687E+01    0.4220256379E-01    0.5769499099E+00
    0.1822118453E+01    0.4564691631E-01    0.5488117347E+00
    0.1915540464E+01    0.4834696969E-01    0.5220458730E+00
    0.2013752323E+01    0.5027866788E-01    0.4965853968E+00
    0.2116999613E+01    0.5144806367E-01    0.4723666422E+00
    0.2225540504E+01    0.5188861313E-01    0.4493290499E+00
    0.2339646406E+01    0.5162569092E-01    0.4274150139E+00
    0.2459602642E+01    0.5074111085E-01    0.4065697379E+00
    0.2585709166E+01    0.4933646962E-01    0.3867410980E+00
    0.2718281310E+01    0.4752982476E-01    0.3678795121E+00
    0.2857650573E+01    0.4545088054E-01    0.3499378166E+00
