natx =      444
    x       y        z       iph  
      0.00000      0.00000      0.00000   0      0.00000
      1.21714     -1.44015     -0.49598   2      1.94973
     -9.02738     -1.76746     -4.02733   2     10.04176
      9.32207      1.51106      3.42778   2     10.04659
     -4.65592      8.00491     -3.94793   3     10.06689
      6.55049     -1.48394     -7.51916   2     10.08210
      5.68064      8.31891     -0.48654   3     10.08517
      0.73652     -9.25163     -4.02200   3     10.11492
      1.16481     10.04860     -0.44089   2     10.12549
     -4.86875     -8.86738     -0.58631   3     10.13306
      9.20067     -4.09369      1.46132   3     10.17576
     -6.93267      7.10954     -2.24069   3     10.17979
     -6.71564      1.36442     -7.54045   2     10.18920
     -1.37511      9.99305      1.44731   1     10.19052
     -9.25037      4.03417      1.49351   3     10.20169
      8.72726      3.51897     -3.94074   3     10.20185
     -6.79349      7.46530      1.49071   3     10.20316
     -1.45114     -4.41462      9.08515   3     10.20464
      6.74378     -7.52483      1.46412   3     10.21006
     -7.58167     -5.99483      3.29248   3     10.21079
     -1.37888    -10.11260     -0.52209   2     10.21952
      9.22283     -4.41506     -0.47741   2     10.23627
      1.35199    -10.06610      1.42352   1     10.25576
      1.28435     -7.13340      7.26768   2     10.26422
      9.27894      4.20184      1.43690   1     10.28683
     -1.92678      9.31018     -3.93033   3     10.28783
      3.76269      1.60075     -9.47989   3     10.32417
     -1.40622      7.15688      7.31860   2     10.33249
     -4.04485      1.47022     -9.39563   1     10.33442
     -9.30206     -4.27486      1.43393   1     10.33726
      9.06148     -4.44946     -2.27008   3     10.34705
      5.21664      5.72433      6.88136   3     10.36023
      1.30710      4.70271      9.14535   3     10.36636
      1.44829      4.00164     -9.45411   3     10.36778
      5.26897     -5.76441      6.82628   3     10.37249
     -3.83948     -1.71932     -9.49022   3     10.38085
     -5.35891     -5.71758      6.80914   3     10.38138
      3.99260     -1.54917     -9.45736   1     10.38183
     -9.43691      4.35105     -0.48557   2     10.40301
      9.46143      1.74275     -3.96991   2     10.40750
     -1.42786      7.08537     -7.50434   2     10.41904
     -1.34750      4.21862     -9.43839   1     10.42572
      1.29526     -4.29758     -9.41460   1     10.42984
      6.71192     -7.24203      3.38496   2     10.43814
     -6.64592      7.32568      3.42962   2     10.46882
     -5.41124      5.77117      6.86423   3     10.47404
      8.30782      5.42367      3.37326   3     10.47926
     -1.52509     -4.12021     -9.51600   3     10.48123
      1.26271     -7.20490     -7.55527   2     10.51604
     -1.54023    -10.14700     -2.31475   3     10.52103
     -1.25348     -9.93085      3.35556   2     10.55712
      1.54817      9.67445     -3.95511   2     10.56573
     -1.11412     -9.69916     -4.04213   2     10.56664
    -10.23500      2.64479     -0.53979   3     10.58497
    -10.62790      0.04683     -0.01714   3     10.62802
     10.62790     -0.04683      0.01714   3     10.62802
      5.75913     -8.91421     -0.56917   3     10.62801
      3.38716      9.28676     -3.92177   3     10.63471
     -3.96260      9.75512      1.52962   3     10.63975
      3.91289     -9.81465      1.42521   3     10.66158
     -9.05355      3.97691     -3.99979   2     10.66681
      1.31948     10.01450      3.45902   2     10.67689
      9.09827      1.64883      5.35162   3     10.68349
    -10.20890     -3.09959     -0.56733   3     10.68415
     -9.13179     -1.62440      5.32416   3     10.69462
      5.97196      7.95808     -3.93080   3     10.69797
     -6.50656      7.55738     -3.96807   2     10.73289
      6.54596      4.33193      7.33133   2     10.74075
      1.21522     10.43590     -2.27080   3     10.74901
     -6.66783     -4.30845      7.25495   2     10.75439
     -9.38650      4.73837     -2.31548   3     10.76661
     -9.28223      4.31696      3.41435   2     10.79137
      6.52432      4.26043     -7.49161   2     10.80936
      9.34823     -4.23331      3.40024   2     10.81073
      3.93884      9.96963      1.45587   1     10.81793
      9.12894      1.21141     -5.69312   3     10.82667
      3.86280     -4.43804      9.09371   3     10.83111
      8.36015     -6.06508      3.31818   3     10.84839
    -10.28310      0.35857      3.49846   3     10.86784
      9.32818     -1.50108      5.37415   1     10.86967
      3.93506    -10.13600     -0.51352   2     10.88517
     -3.96195    -10.04260      1.41495   1     10.88820
     -4.14913     10.07200     -0.44946   2     10.90241
     -9.33715      1.56513      5.41875   1     10.90848
     -4.02959     -7.10998      7.25911   2     10.93088
      3.90772      7.13346      7.32717   2     10.94733
     -9.94369      2.28395     -3.98404   3     10.95290
     -9.31626     -1.06634     -5.72227   3     10.98518
     -3.86565      4.02505     -9.46268   3     10.98574
      3.88608      7.06196     -7.49578   2     11.00725
     -6.68947     -4.37996     -7.56800   2     11.00944
     -4.00684      4.72612      9.13679   3     11.03956
      6.94060     -7.58209     -4.02917   2     11.04057
      3.78886     -4.14363     -9.50744   3     11.04158
      9.48759     -4.00162     -3.99746   2     11.04568
      5.19500      5.65283     -7.94158   3     11.04587
     -1.14481      1.86109     10.83590   2     11.05400
      3.96644      4.19521     -9.42982   1     11.05685
     -4.57743     -9.22821     -4.03056   3     11.06156
      1.62214     -1.74279     10.81280   2     11.07182
      3.77371    -10.17040     -2.30619   3     11.09038
     -6.58748     -7.17520      5.32091   1     11.09912
     -4.01868     -4.27416     -9.42317   1     11.10020
      0.70583      2.30862     10.85600   3     11.12118
     -3.76577      9.69787     -3.96367   2     11.13285
      6.65173     -6.88096     -5.72411   3     11.15162
     -4.05123     -7.18148     -7.56384   2     11.18918
     -1.85281     -2.10706     10.83750   3     11.19482
     -5.43288      5.69966     -7.95872   3     11.19569
      5.24733     -5.83592     -7.99667   3     11.20443
      6.57851      7.23926      5.47200   1     11.20832
     -0.00096      8.57598      7.22509   3     11.21380
     -1.47728     -9.79308      5.27940   3     11.22314
      0.07754     -8.65714      7.14246   3     11.22349
     -9.91753     -3.46042     -4.01159   3     11.24388
     -5.38055     -5.78908     -8.01380   3     11.25543
      4.06046     -9.95427      3.36413   2     11.26464
      1.44377      9.81751      5.39638   3     11.29553
      0.32319      0.24023    -11.30740   3     11.31457
     11.02070      2.55112     -0.50552   3     11.32341
      9.12444     -4.09554      5.32408   3     11.33026
      4.19982     -9.72258     -4.03357   2     11.33299
     -6.83905      7.02604     -5.69128   3     11.33704
      6.64720     -1.06508      9.12638   3     11.34066
     -3.99446     10.03790      3.45046   2     11.34111
     -9.15795      4.11997      5.35170   3     11.37906
      0.73199     -3.43575     10.82850   3     11.38405
     -7.16223     -7.89952     -4.02153   3     11.39617
     -0.02260      8.50448     -7.59786   3     11.40413
      1.34306     -9.97044      5.38080   1     11.40905
      6.83620     -7.43902      5.32232   3     11.41927
      1.35943     -6.78604      9.09027   3     11.42503
     -6.79125      1.35317      9.10412   3     11.43841
     -4.09872     10.45930     -2.27937   3     11.46263
     -6.86972      7.46346      5.35346   3     11.46978
     -1.35203     10.03450      5.41211   1     11.48086
      0.05233    -11.48870     -0.05509   3     11.48895
     -0.05233     11.48870      0.05509   3     11.48895
     11.04690     -3.19325     -0.53306   3     11.51152
