natx =      445
    x       y        z       iph  
      0.00000      0.00000      0.00000   0      0.00000
     -0.05041     -0.38731      1.82991   2      1.87113
      0.33295     -0.76145     -1.68431   2      1.87818
     -2.69541      8.13822     -5.17846   2     10.01560
      5.44437     -6.18919      5.71085   2     10.02801
      2.74511     -3.22856     -9.10539   2     10.04327
      3.97526      1.03280      9.17971   3     10.05666
      4.36958      1.26966     -8.97290   3     10.06073
     -6.13629     -7.81454      1.73958   3     10.08698
     -0.91819     -4.45130     -9.00901   3     10.09056
     -7.95702     -3.32712     -5.24211   2     10.09275
     -7.88730      2.63415      5.72797   2     10.09742
      7.98480     -3.39737     -5.21641   2     10.12473
     -2.54108     -6.14578      7.65536   1     10.14062
     -5.13320      5.07789     -7.13679   3     10.15226
      2.59978     -9.20107     -3.43089   3     10.15823
     -2.71416     -9.17766     -3.43946   3     10.16986
      9.77936     -2.14041      1.79282   3     10.17012
      4.36506      7.08553      5.87759   3     10.18845
     -5.84497     -8.17537     -1.70468   3     10.19344
     -7.86114     -3.11022      5.70042   2     10.19636
      2.77286     -6.16920      7.66393   1     10.22172
      8.05452      2.56390      5.75367   2     10.22515
      4.10229     -7.69922     -5.34603   3     10.23166
     -7.93043      5.32493      3.73708   1     10.25731
     -2.64760      2.46535      9.61694   2     10.27489
      2.66634      2.44193      9.62551   2     10.28216
      4.70441      9.01092     -1.60491   3     10.29096
      8.01139      5.25468      3.76279   1     10.29333
      5.49468      5.03106     -7.11966   3     10.30498
      7.51205     -6.91693     -1.66995   3     10.34715
      7.09260     -5.01224      5.64407   3     10.35775
     -1.31252     -4.68816      9.14360   3     10.35891
     -1.24234      3.88445      9.52343   3     10.35993
      8.08069     -3.18047      5.72612   2     10.40199
    -10.29490     -0.71462     -1.70144   2     10.45899
     -2.62144     -3.27903      9.58940   2     10.46807
      0.05646      5.25147     -9.06558   2     10.47692
     -2.59952      8.35511      5.76408   2     10.47807
      2.71441      8.33169      5.77264   2     10.49326
      5.31989      8.19648      3.84060   1     10.49922
      2.69250     -3.30245      9.59797   2     10.50127
     10.07070     -2.50124     -1.65143   3     10.50726
     -5.23132     -0.46949     -9.10169   2     10.50847
      4.09776     -1.88334      9.50446   3     10.52014
      4.41309      9.37175      1.83934   3     10.52085
     -5.30799      8.24331      3.82347   1     10.52358
     -8.87538      0.80239      5.64591   3     10.54953
      9.75320      3.60396      1.82037   3     10.55591
     -5.11156      5.14940      7.68616   3     10.56984
      5.39657     -0.51632     -9.08455   2     10.57916
    -10.62790      0.04683     -0.01714   3     10.62802
     10.62790     -0.04683      0.01714   3     10.62802
      1.75702     -5.06032     -9.18745   3     10.63500
     -7.87810     -6.16381      3.68200   1     10.65899
     -7.90283     -0.44949     -7.14861   1     10.66580
      2.11961     10.33960     -1.59588   3     10.67459
     10.04450      3.24313     -1.62389   3     10.67927
     10.57750     -0.43415      1.84704   2     10.74633
     -1.21522    -10.43590      2.27080   3     10.74901
      8.03899     -0.51974     -7.12291   1     10.75320
      5.51633      5.10256      7.70329   3     10.76135
      9.38650     -4.73837      2.31548   3     10.76661
     -2.61691     -9.09491     -5.26109   2     10.82796
    -10.67830     -0.34048      1.81277   2     10.83643
     -0.02462      8.24401     -7.03363   1     10.83680
     -2.52103     -8.87801      5.68145   2     10.83760
      8.06372     -6.23406      3.70770   1     10.84593
      0.28062     10.72730     -1.62922   2     10.85394
      2.69703     -9.11832     -5.25252   2     10.86309
      9.26756      0.93788     -5.63467   3     10.88654
     -5.08087     -6.41085     -7.19188   3     10.89208
      7.80908      2.63017     -7.14544   3     10.90673
      2.79291     -8.90143      5.69001   2     10.92758
     -5.92347      9.05775     -1.62205   3     10.94355
     -3.19433     10.36300     -1.60445   3     10.96220
      9.39006     -1.97826     -5.30992   3     10.96731
      4.39575     -4.47472     -9.00044   3     10.97058
     -1.29015      9.55732     -5.27197   3     10.99093
     -8.42978     -6.84668     -1.69565   3     10.99152
     -5.32330     -0.31276      9.61254   2     10.99256
      5.30458     -0.35960      9.62968   2     10.99994
     -7.88119     -0.37799      7.67434   1     11.00689
     -6.25830      1.31649     -8.99003   3     11.03268
      0.11449     -0.77570    -11.01400   3     11.04188
      4.00142     -4.71157      9.15216   3     11.04411
      0.10879     -6.23728     -9.12067   2     11.04998
     -5.22950     -8.98981      3.74084   1     11.05252
     -6.70043      6.75250     -5.63283   3     11.05535
      4.07160      3.86103      9.53200   3     11.06094
     -0.03553      5.40819      9.64865   2     11.06102
      7.83525     -3.11420     -7.17298   3     11.06983
     -3.55692     -5.03690     -9.19602   3     11.07198
    -10.58380     -0.01349     -3.39638   3     11.11541
     10.96080     -0.80829     -1.66717   2     11.11629
      5.54702     -6.45769     -7.17474   3     11.13320
      7.04027      6.47651      5.69915   3     11.13512
     -5.05923     -6.33935      7.63107   3     11.13626
     -6.26282      7.13237      5.86046   3     11.15521
      8.06063     -0.44824      7.70004   1     11.15640
     -8.13274      2.70042     -7.17114   3     11.17403
    -10.49180     -0.65736      3.79185   3     11.17534
      5.39838     -9.03664      3.75797   1     11.17702
     10.67200     -0.10716     -3.36212   3     11.18959
      7.74161      8.09213      0.11090   3     11.19944
     -8.10657     -3.04395     -7.19868   3     11.26069
     -0.10274     11.10140      1.88499   2     11.26076
      0.01047      2.40402    -11.01850   1     11.27771
      2.46898      8.39796     -7.12646   3     11.28752
      7.83072      2.70167      7.67751   3     11.29439
      1.70469      6.42842     -9.13236   3     11.29737
      0.01680     -6.08055      9.59356   2     11.35825
     -6.65263      1.07963      9.16257   3     11.37435
      7.85689     -3.04270      7.64996   3     11.38027
      9.36390      3.76611     -5.28238   3     11.39165
     -0.00298      8.31552      7.78932   1     11.39392
     -6.52559     -7.65238     -5.36317   3     11.39762
     -2.84496      8.42138     -7.13503   3     11.39834
      9.70516      1.31774      5.85862   3     11.41271
      5.56865     -6.38618      7.64820   3     11.41438
     -2.61196     -0.51436    -11.10480   1     11.41943
     -0.97052      7.03745     -8.95392   3     11.42980
     -6.21479      9.41858      1.82221   3     11.43039
      2.70198     -0.53778    -11.09630   1     11.43319
      0.06571      0.01118     11.44370   3     11.44389
     10.76400     -0.75103      3.82612   3     11.44845
      0.08380     10.78450      3.86407   3     11.45616
      4.09872    -10.45930      2.27937   3     11.46263
      0.05387     -8.98911     -7.11626   1     11.46508
      0.05233    -11.48870     -0.05509   3     11.48895
     -0.05233     11.48870      0.05509   3     11.48895
     -8.11110      2.77193      7.65181   3     11.49016
      7.90296      8.12653      1.90356   2     11.49438
     -8.08493     -2.97245      7.62426   3     11.50352
     -1.36485      6.80059      9.19868   3     11.52070
    -10.59580      2.52236      3.78736   1     11.53158
      0.03664     -3.34035    -11.04600   1     11.54008
    -11.18510     -2.40758     -1.68570   3     11.56480
      7.04480      0.66063     -9.15134   3     11.56774
     -8.20022      8.16238      0.08520   3     11.57045
     10.66000      2.42869      3.82163   1     11.58184
     -8.84922     -4.94198      5.61836   3     11.58869
    -10.32110      5.02975     -1.67390   2     11.60282
      4.02380      9.53390     -5.26340   3     11.60989
      2.57137      2.65544    -11.01680   3     11.62038
     -8.03886      8.19678      1.87786   2     11.63344
     -6.53012     -1.83651      9.48732   3     11.66295
    -10.56960     -3.22202      3.75982   1     11.67194
     -2.74257      2.67885    -11.02530   3     11.67284
      2.54747     -8.83516     -7.20909   3     11.68420
     -7.69561     -8.62290     -1.72481   2     11.68554
      7.83522      8.00863     -3.33969   3     11.69112
     -0.87039    -10.12420      5.78639   3     11.69356
      2.49062      8.46946      7.69649   3     11.71200
     -7.77410      8.61022     -1.64218   2     11.71620
     -2.76647     -8.81174     -7.21766   3     11.72155
     -5.25748      5.27489     -9.07415   2     11.73907
      5.37040      5.22805     -9.05701   2     11.75598
     -3.60925      6.45184     -9.14093   3     11.75625
      2.59754     -3.08894    -11.04430   3     11.75863
      9.33417      6.75038      2.37057   3     11.76070
      0.07551     -8.91760      7.70669   1     11.78653
     -2.71640     -3.06552    -11.05290   3     11.78740
    -11.47640     -2.04675      1.75855   3     11.78938
     -2.82332      8.49288      7.68792   3     11.79849
     10.59690     -0.45452     -5.18470   2     11.80602
    -11.21120      3.33679     -1.65816   3     11.81417
     10.68620     -3.31568      3.79408   1     11.81455
     -6.23214     -4.42788     -9.01758   3     11.82212
    -10.65890     -0.36085     -5.21897   2     11.87350
      2.56911     -8.76365      7.61385   3     11.89002
      9.29372     -4.80649     -5.66222   3     11.89690
     -7.92899      5.29488     -7.12107   1     11.90018
     -0.00825     11.42840     -3.32416   3     11.90203
     -2.74483     -8.74024      7.60529   3     11.90657
