 # r       w_scrn(r)      v_ch(r)
    0.7427356405E-01    0.4763066387E+01    0.6667838802E+01
    0.7808165111E-01    0.4689295144E+01    0.6592706365E+01
    0.8208498297E-01    0.4611207843E+01    0.6513172828E+01
    0.8629357004E-01    0.4528717171E+01    0.6429147046E+01
    0.9071793599E-01    0.4441755737E+01    0.6340557938E+01
    0.9536914403E-01    0.4350279726E+01    0.6247357273E+01
    0.1002588246E+00    0.4254270789E+01    0.6149522455E+01
    0.1053992045E+00    0.4153740151E+01    0.6047059233E+01
    0.1108031372E+00    0.4048729828E+01    0.5940004291E+01
    0.1164841356E+00    0.3939317098E+01    0.5828427622E+01
    0.1224564049E+00    0.3825614586E+01    0.5712434629E+01
    0.1287348790E+00    0.3707775020E+01    0.5592167846E+01
    0.1353352574E+00    0.3585989680E+01    0.5467808215E+01
    0.1422740444E+00    0.3460493306E+01    0.5339575826E+01
    0.1495685907E+00    0.3331560325E+01    0.5207730034E+01
    0.1572371363E+00    0.3199509912E+01    0.5072568887E+01
    0.1652988567E+00    0.3064699461E+01    0.4934427804E+01
    0.1737739103E+00    0.2927529770E+01    0.4793677460E+01
    0.1826834892E+00    0.2788435203E+01    0.4650720839E+01
    0.1920498720E+00    0.2647889281E+01    0.4505989473E+01
    0.2018964795E+00    0.2506391206E+01    0.4359938889E+01
    0.2122479333E+00    0.2364472073E+01    0.4213043302E+01
    0.2231301176E+00    0.2222677500E+01    0.4065789680E+01
    0.2345702434E+00    0.2081575183E+01    0.3918671263E+01
    0.2465969169E+00    0.1941733698E+01    0.3772180712E+01
    0.2592402112E+00    0.1803731932E+01    0.3626803060E+01
    0.2725317411E+00    0.1668134163E+01    0.3483008652E+01
    0.2865047422E+00    0.1535502516E+01    0.3341246303E+01
    0.3011941545E+00    0.1406368770E+01    0.3201936884E+01
    0.3166367090E+00    0.1281250351E+01    0.3065467533E+01
    0.3328710202E+00    0.1160619248E+01    0.2932186713E+01
    0.3499376824E+00    0.1044922659E+01    0.2802400252E+01
    0.3678793710E+00    0.9345496388E+00    0.2676368513E+01
    0.3867409497E+00    0.8298562347E+00    0.2554304767E+01
    0.4065695822E+00    0.7311303455E+00    0.2436374788E+01
    0.4274148504E+00    0.6386217920E+00    0.2322697654E+01
    0.4493288784E+00    0.5525061619E+00    0.2213347663E+01
    0.4723664626E+00    0.4729183677E+00    0.2108357228E+01
    0.4965852091E+00    0.3999162814E+00    0.2007720585E+01
    0.5220456772E+00    0.3335173712E+00    0.1911398099E+01
    0.5488115314E+00    0.2736633357E+00    0.1819320967E+01
    0.5769497003E+00    0.2202573708E+00    0.1731396072E+01
    0.6065305440E+00    0.1731312593E+00    0.1647510806E+01
    0.6376280300E+00    0.1320826001E+00    0.1567537671E+01
    0.6703199182E+00    0.9684589968E-01    0.1491338508E+01
    0.7046879553E+00    0.6712722427E-01    0.1418768261E+01
    0.7408180794E+00    0.4258084033E-01    0.1349678201E+01
    0.7788006345E+00    0.2284092583E-01    0.1283918596E+01
    0.8187305969E+00    0.7504481550E-02    0.1221340837E+01
    0.8607078123E+00   -0.3841890898E-02    0.1161799058E+01
    0.9048372455E+00   -0.1163245408E-01    0.1105151316E+01
    0.9512292431E+00   -0.1630053651E-01    0.1051260386E+01
    0.9999998093E+00   -0.1828336932E-01    0.9999942623E+00
    0.1051270896E+01   -0.1800638476E-01    0.9512264161E+00
    0.1105170707E+01   -0.1588342841E-01    0.9048358828E+00
    0.1161834021E+01   -0.1230679581E-01    0.8607072255E+00
    0.1221402525E+01   -0.7644729507E-02    0.8187304152E+00
    0.1284025172E+01   -0.2236871472E-02    0.7788006611E+00
    0.1349858550E+01    0.3609782412E-02    0.7408182109E+00
    0.1419067278E+01    0.9621011385E-02    0.7046881378E+00
    0.1491824413E+01    0.1555940862E-01    0.6703201234E+00
    0.1568311886E+01    0.2122180433E-01    0.6376282431E+00
    0.1648720956E+01    0.2644239856E-01    0.6065307572E+00
    0.1733252687E+01    0.3108863840E-01    0.5769499094E+00
    0.1822118453E+01    0.3506241386E-01    0.5488117341E+00
    0.1915540464E+01    0.3829668471E-01    0.5220458724E+00
    0.2013752323E+01    0.4075257804E-01    0.4965853963E+00
    0.2116999613E+01    0.4241684548E-01    0.4723666417E+00
    0.2225540504E+01    0.4327484504E-01    0.4493290493E+00
    0.2339646406E+01    0.4338625126E-01    0.4274150134E+00
    0.2459602642E+01    0.4282873229E-01    0.4065697374E+00
    0.2585709166E+01    0.4169581859E-01    0.3867410974E+00
    0.2718281310E+01    0.4009398298E-01    0.3678795116E+00
