natx =      548
    x       y        z       iph  
      0.00000      0.00000      0.00000   0      0.00000
     -1.13611      0.00000      1.61181   2      1.97197
      3.04975     -9.36225      1.77924   2     10.00592
      3.04975      9.36225      1.77924   2     10.00592
     -5.53958     -4.68113      6.96547   2     10.05573
     -5.53958      4.68113      6.96547   2     10.05573
      7.78772     -1.56038      6.23006   2     10.09441
      7.78772      1.56038      6.23006   2     10.09441
      1.84100     -9.36225      3.31801   3     10.10199
      1.84100      9.36225      3.31801   3     10.10199
      7.89720     -6.24150     -0.93134   2     10.10888
      7.89720      6.24150     -0.93134   2     10.10888
      9.88595     -1.56038      1.51286   2     10.12203
      9.88595      1.56038      1.51286   2     10.12203
      6.58869      0.00000     -7.70942   3     10.14130
     -6.46607     -7.80188      0.46589   3     10.14379
     -6.46607      7.80188      0.46589   3     10.14379
     -6.39039      0.00000      7.88130   3     10.14653
     -2.47909     -9.36225      3.14706   3     10.18340
     -2.47909      9.36225      3.14706   3     10.18340
     -6.73860     -3.12075     -6.97400   3     10.18747
     -6.73860      3.12075     -6.97400   3     10.18747
      8.66329     -4.68113      2.98503   3     10.28961
      8.66329      4.68113      2.98503   3     10.28961
      8.99134     -4.68113     -1.85941   3     10.30605
      8.99134      4.68113     -1.85941   3     10.30605
      8.82189      0.00000      5.37704   3     10.33142
      0.08903     -3.12075     -9.85391   3     10.33666
     -0.08903     -3.12075      9.85391   3     10.33666
      0.08903      3.12075     -9.85391   3     10.33666
     -0.08903      3.12075      9.85391   3     10.33666
      0.97912     -4.68113      9.18913   2     10.35914
      0.97912      4.68113      9.18913   2     10.35914
      2.29779     -4.68113     -8.97157   3     10.37699
      2.29779      4.68113     -8.97157   3     10.37699
     -1.04708     -6.24150     -8.24210   2     10.39158
     -1.04708      6.24150     -8.24210   2     10.39158
      6.86122     -7.80188     -0.26953   3     10.39319
      6.86122      7.80188     -0.26953   3     10.39319
      7.76982     -3.12075     -6.16913   2     10.40035
      7.76982      3.12075     -6.16913   2     10.40035
     -4.32137     -9.36225      1.40268   3     10.40642
     -4.32137      9.36225      1.40268   3     10.40642
      6.93690     -3.12075      7.14588   3     10.43663
      6.93690      3.12075      7.14588   3     10.43663
      5.73167     -1.56038     -8.58529   2     10.44002
      5.73167      1.56038     -8.58529   2     10.44002
      4.60237     -9.36225      0.48361   3     10.44353
      4.60237      9.36225      0.48361   3     10.44353
      8.91093     -3.12075     -4.47687   3     10.44922
      8.91093      3.12075     -4.47687   3     10.44922
      4.69141      0.00000     -9.37030   3     10.47911
      7.68078     -6.24150      3.68478   2     10.56070
      7.68078      6.24150      3.68478   2     10.56070
     -2.01857     -4.68113     -9.24905   3     10.56090
     -2.01857      4.68113     -9.24905   3     10.56090
     -0.15143     -9.36225      4.90589   3     10.57083
     -0.15143      9.36225      4.90589   3     10.57083
    -10.27750      0.00000      2.51466   2     10.58067
     -0.06239     -9.36225     -4.94802   3     10.58955
     -0.06239      9.36225     -4.94802   3     10.58955
      6.58869     -3.12075     -7.70942   3     10.61061
      6.58869      3.12075     -7.70942   3     10.61061
      1.96736     -6.24150      8.35594   3     10.61360
      1.96736      6.24150      8.35594   3     10.61360
     -6.39039     -3.12075      7.88130   3     10.61560
     -6.39039      3.12075      7.88130   3     10.61560
      3.13879     -6.24150     -8.07468   2     10.67749
      3.13879      6.24150     -8.07468   2     10.67749
      1.15718     -1.56038    -10.51870   2     10.69658
      1.15718      1.56038    -10.51870   2     10.69658
     -2.34841     -6.24150      8.41204   1     10.73470
     -2.34841      6.24150      8.41204   1     10.73470
     -0.15625     -7.80188     -7.43260   3     10.77670
     -0.15625      7.80188     -7.43260   3     10.77670
      8.82189     -3.12075      5.37704   3     10.79247
      8.82189      3.12075      5.37704   3     10.79247
     -8.72492     -6.24150      1.21903   3     10.79660
     -8.72492      6.24150      1.21903   3     10.79660
     -2.19664     -1.56038     10.45880   3     10.80030
     -2.19664      1.56038     10.45880   3     10.80030
     -5.43010     -9.36225     -0.19592   2     10.82479
     -5.43010      9.36225     -0.19592   2     10.82479
     -4.42499     -4.68113      8.72992   3     10.84919
     -4.42499      4.68113      8.72992   3     10.84919
     -9.23433     -4.68113      3.29878   3     10.86590
     -9.23433      4.68113      3.29878   3     10.86590
     -0.39750     -7.80188      7.57192   3     10.87940
     -0.39750      7.80188      7.57192   3     10.87940
     -4.57497     -7.80188     -6.13346   3     10.92790
     -4.57497      7.80188     -6.13346   3     10.92790
      4.69141     -3.12075     -9.37030   3     10.93393
      4.69141      3.12075     -9.37030   3     10.93393
      9.00593     -6.24150      0.66726   3     10.97763
      9.00593      6.24150      0.66726   3     10.97763
      1.06815    -10.92260     -0.66479   2     10.99482
      1.06815     10.92260     -0.66479   2     10.99482
     -4.41637     -9.36225     -3.74145   3     11.00702
     -4.41637      9.36225     -3.74145   3     11.00702
      7.78772     -4.68113      6.23006   2     11.01704
      7.78772      4.68113      6.23006   2     11.01704
    -10.27750     -3.12075      2.51466   2     11.03130
    -10.27750      3.12075      2.51466   2     11.03130
     -7.59563     -1.56038     -7.84987   2     11.03399
     -7.59563      1.56038     -7.84987   2     11.03399
      9.88595     -4.68113      1.51286   2     11.04236
      9.88595      4.68113      1.51286   2     11.04236
      2.11972     -1.56038     10.73630   3     11.05424
      2.11972      1.56038     10.73630   3     11.05424
     10.84820      0.00000      2.41164   3     11.11303
     -5.51913      0.00000      9.65799   2     11.12374
     -7.68466     -7.80188      2.00404   2     11.13281
     -7.68466      7.80188      2.00404   2     11.13281
     -2.10760    -10.92260      0.60487   3     11.14051
     -2.10760     10.92260      0.60487   3     11.14051
     -0.30847    -10.92260     -2.28199   3     11.16270
     -0.30847     10.92260     -2.28199   3     11.16270
     -6.54747     -7.80188     -4.58595   3     11.17003
     -6.54747      7.80188     -4.58595   3     11.17003
      2.20876    -10.92260      0.88234   3     11.17857
      2.20876     10.92260      0.88234   3     11.17857
     -0.24528    -10.92260      2.42131   3     11.19045
     -0.24528     10.92260      2.42131   3     11.19045
      6.69079     -7.80188      4.53255   3     11.23299
      6.69079      7.80188      4.53255   3     11.23299
      8.75233     -1.56038     -6.86888   3     11.23475
      8.75233      1.56038     -6.86888   3     11.23475
      4.51334      0.00000     10.33750   3     11.27981
     11.06790      0.00000     -2.17730   1     11.28003
    -11.27090      0.00000     -0.76255   3     11.29667
     -4.23233     -6.24150     -8.45123   3     11.32662
     -4.23233      6.24150     -8.45123   3     11.32662
     11.21970     -1.56038     -0.13055   3     11.32844
     11.21970      1.56038     -0.13055   3     11.32844
      5.73167     -4.68113     -8.58529   2     11.33456
      5.73167      4.68113     -8.58529   2     11.33456
    -11.11850     -1.56038      1.61776   3     11.34341
    -11.11850      1.56038      1.61776   3     11.34341
     -9.14529     -1.56038     -6.55513   3     11.35961
     -9.14529      1.56038     -6.55513   3     11.35961
     -5.34107      0.00000    -10.04980   2     11.38093
     -3.35231     -7.80188     -7.60563   2     11.39969
     -3.35231      7.80188     -7.60563   2     11.39969
     -6.37704     -1.56038     -9.38802   3     11.45584
     -6.37704      1.56038     -9.38802   3     11.45584
     -6.30136     -9.36225     -1.97261   3     11.45644
     -6.30136      9.36225     -1.97261   3     11.45644
      4.18200     -7.80188     -7.29055   3     11.46781
      4.18200      7.80188     -7.29055   3     11.46781
     -2.17034      0.00000    -11.29580   1     11.50241
     -6.63650     -7.80188      5.26797   3     11.51798
     -6.63650      7.80188      5.26797   3     11.51798
     -1.22515      0.00000     11.46570   2     11.53097
     -6.73860     -6.24150     -6.97400   3     11.53264
     -6.73860      6.24150     -6.97400   3     11.53264
     10.84820     -3.12075      2.41164   3     11.54290
     10.84820      3.12075      2.41164   3     11.54290
      0.75749     -9.36225      6.71105   2     11.54399
      0.75749      9.36225      6.71105   2     11.54399
      2.14542      0.00000    -11.35190   3     11.55286
     -5.51913     -3.12075      9.65799   2     11.55321
     -5.51913      3.12075      9.65799   2     11.55321
      1.15718     -4.68113    -10.51870   2     11.57130
      1.15718      4.68113    -10.51870   2     11.57130
      1.93004     -9.36225     -6.53590   3     11.57993
      1.93004      9.36225     -6.53590   3     11.57993
      6.49966     -9.36225      2.14450   3     11.59725
      6.49966      9.36225      2.14450   3     11.59725
      6.77983     -7.80188     -5.32137   3     11.62551
      6.77983      7.80188     -5.32137   3     11.62551
      7.87675     -7.80188     -3.62386   2     11.66383
      7.87675      7.80188     -3.62386   2     11.66383
      0.08903     -6.24150     -9.85391   3     11.66464
     -0.08903     -6.24150      9.85391   3     11.66464
      0.08903      6.24150     -9.85391   3     11.66464
     -0.08903      6.24150      9.85391   3     11.66464
     -2.19664     -4.68113     10.45880   3     11.66725
     -2.19664      4.68113     10.45880   3     11.66725
     -3.44134    -10.92260      2.24828   2     11.67051
     -3.44134     10.92260      2.24828   2     11.67051
      0.83584    -10.92260      4.03931   2     11.67552
      0.83584     10.92260      4.03931   2     11.67552
      4.51334     -3.12075     10.33750   3     11.70356
      4.51334      3.12075     10.33750   3     11.70356
     11.06790     -3.12075     -2.17730   1     11.70377
     11.06790      3.12075     -2.17730   1     11.70377
    -11.27090     -3.12075     -0.76255   3     11.71980
    -11.27090      3.12075     -0.76255   3     11.71980
      7.76982     -6.24150     -6.16913   2     11.72112
      7.76982      6.24150     -6.16913   2     11.72112
      6.93690     -6.24150      7.14588   3     11.75332
      6.93690      6.24150      7.14588   3     11.75332
     -2.39005     -9.36225     -6.70686   3     11.76206
     -2.39005      9.36225     -6.70686   3     11.76206
      8.91093     -6.24150     -4.47687   3     11.76450
      8.91093      6.24150     -4.47687   3     11.76450
      1.78063    -10.92260     -4.00394   3     11.76883
      1.78063     10.92260     -4.00394   3     11.76883
     -5.64651     -9.36225      4.42020   2     11.79292
     -5.64651      9.36225      4.42020   2     11.79292
     -5.34107     -3.12075    -10.04980   2     11.80104
     -5.34107      3.12075    -10.04980   2     11.80104
     -4.33596    -10.92260     -1.12399   3     11.80538
     -4.33596     10.92260     -1.12399   3     11.80538
     -5.53958     -7.80188      6.96547   2     11.83529
     -5.53958      7.80188      6.96547   2     11.83529
      6.77219     -1.56038      9.58438   3     11.83882
      6.77219      1.56038      9.58438   3     11.83882
      7.80816      0.00000      8.92257   2     11.85663
     -4.24693     -1.56038    -10.97790   3     11.87373
     -4.24693      1.56038    -10.97790   3     11.87373
     -7.59563     -4.68113     -7.84987   2     11.88390
     -7.59563      4.68113     -7.84987   2     11.88390
      2.11972     -4.68113     10.73630   3     11.90270
      2.11972      4.68113     10.73630   3     11.90270
      6.58869     -6.24150     -7.70942   3     11.90808
      6.58869      6.24150     -7.70942   3     11.90808
     -6.39039     -6.24150      7.88130   3     11.91253
     -6.39039      6.24150      7.88130   3     11.91253
     -2.17034     -3.12075    -11.29580   1     11.91824
     -2.17034      3.12075    -11.29580   1     11.91824
     -6.82764     -9.36225      2.87992   3     11.93995
     -6.82764      9.36225      2.87992   3     11.93995
      4.09297    -10.92260      2.56336   3     11.94263
      4.09297     10.92260      2.56336   3     11.94263
     -1.22515     -3.12075     11.46570   2     11.94581
     -1.22515      3.12075     11.46570   2     11.94581
      2.14542     -3.12075    -11.35190   3     11.96694
      2.14542      3.12075    -11.35190   3     11.96694
      1.06815     -1.56038     -0.66479   2      2.00441
      1.06815      1.56038     -0.66479   2      2.00441
      2.05639      0.00000     -1.49797   3      2.54414
     -2.25937      0.00000     -1.44188   1      2.68026
     -2.10760     -1.56038      0.60487   3      2.69121
     -2.10760      1.56038      0.60487   3      2.69121
     -0.30847     -1.56038     -2.28199   3      2.78162
     -0.30847      1.56038     -2.28199   3      2.78162
      2.20876     -1.56038      0.88234   3      2.84463
      2.20876      1.56038      0.88234   3      2.84463
     -0.24528     -1.56038      2.42131   3      2.89097
     -0.24528      1.56038      2.42131   3      2.89097
      0.00000     -3.12075      0.00000   3      3.12075
      0.00000      3.12075      0.00000   3      3.12075
      0.84652      0.00000     -3.14286   2      3.25487
      3.04975      0.00000      1.77924   2      3.53082
     -1.13611     -3.12075      1.61181   2      3.69158
     -1.13611      3.12075      1.61181   2      3.69158
      1.84100      0.00000      3.31801   3      3.79453
     -2.47909      0.00000      3.14706   3      4.00623
      2.05639     -3.12075     -1.49797   3      4.02638
      2.05639      3.12075     -1.49797   3      4.02638
     -2.25937     -3.12075     -1.44188   1      4.11374
     -2.25937      3.12075     -1.44188   1      4.11374
     -3.44134     -1.56038      2.24828   2      4.39686
     -3.44134      1.56038      2.24828   2      4.39686
      0.83584     -1.56038      4.03931   2      4.41015
      0.83584      1.56038      4.03931   2      4.41015
      0.84652     -3.12075     -3.14286   2      4.50924
      0.84652      3.12075     -3.14286   2      4.50924
     -4.32137      0.00000      1.40268   3      4.54332
      4.60237      0.00000      0.48361   3      4.62771
      1.78063     -1.56038     -4.00394   3      4.65156
      1.78063      1.56038     -4.00394   3      4.65156
      3.04975     -3.12075      1.77924   2      4.71230
      3.04975      3.12075      1.77924   2      4.71230
     -4.33596     -1.56038     -1.12399   3      4.74328
     -4.33596      1.56038     -1.12399   3      4.74328
      1.06815     -4.68113     -0.66479   2      4.84725
      1.06815      4.68113     -0.66479   2      4.84725
     -0.15143      0.00000      4.90589   3      4.90823
      1.84100     -3.12075      3.31801   3      4.91300
      1.84100      3.12075      3.31801   3      4.91300
     -0.06239      0.00000     -4.94802   3      4.94841
      4.09297     -1.56038      2.56336   3      5.07523
      4.09297      1.56038      2.56336   3      5.07523
     -2.47909     -3.12075      3.14706   3      5.07828
     -2.47909      3.12075      3.14706   3      5.07828
     -2.10760     -4.68113      0.60487   3      5.16922
     -2.10760      4.68113      0.60487   3      5.16922
     -0.30847     -4.68113     -2.28199   3      5.21686
     -0.30847      4.68113     -2.28199   3      5.21686
      2.20876     -4.68113      0.88234   3      5.25073
      2.20876      4.68113      0.88234   3      5.25073
     -0.24528     -4.68113      2.42131   3      5.27597
     -0.24528      4.68113      2.42131   3      5.27597
     -5.43010      0.00000     -0.19592   2      5.43363
     -4.32137     -3.12075      1.40268   3      5.51188
     -4.32137      3.12075      1.40268   3      5.51188
      4.60237     -3.12075      0.48361   3      5.58165
