natx =      605
    x       y        z       iph  
      0.00000      0.00000      0.00000   0      0.00000
     -2.21704     -9.55120     -2.09878   3     10.02724
     -2.21704      9.55120     -2.09878   3     10.02724
      4.59217     -1.59187     -8.81081   2     10.06243
      4.59217      1.59187     -8.81081   2     10.06243
     -6.92866     -4.77560     -5.54378   1     10.07701
     -6.92866      4.77560     -5.54378   1     10.07701
     -9.53121     -3.18373     -0.94215   2     10.09296
     -9.53121      3.18373     -0.94215   2     10.09296
      5.53851     -3.18373     -7.81743   3     10.09571
      5.53851      3.18373     -7.81743   3     10.09571
     -0.23370      0.00000    -10.10630   3     10.10900
      0.23370      0.00000     10.10630   3     10.10900
      3.07706     -9.55120     -1.32038   2     10.12112
      3.07706      9.55120     -1.32038   2     10.12112
      4.32080     -4.77560      7.81837   3     10.12929
      4.32080      4.77560      7.81837   3     10.12929
      7.75554     -3.18373     -5.71865   3     10.14828
      7.75554      3.18373     -5.71865   3     10.14828
     -6.30414     -7.95934      0.18911   3     10.15525
     -6.30414      7.95934      0.18911   3     10.15525
      6.30414     -7.95934     -0.18911   3     10.15525
      6.30414      7.95934     -0.18911   3     10.15525
      1.74279     -9.55120     -3.01299   3     10.16567
      1.74279      9.55120     -3.01299   3     10.16567
      6.39673      0.00000      8.02173   1     10.25994
     -7.06977      0.00000     -7.43920   3     10.26272
     -8.57885      0.00000      5.68006   3     10.28882
      0.71263     -4.77560     -9.11289   2     10.31305
      0.71263      4.77560     -9.11289   2     10.31305
     -8.81256     -3.18373     -4.42621   3     10.36285
     -8.81256      3.18373     -4.42621   3     10.36285
     -2.57297     -9.55120      3.13710   3     10.37723
     -2.57297      9.55120      3.13710   3     10.37723
      4.09718     -9.55120      0.35116   3     10.39883
      4.09718      9.55120      0.35116   3     10.39883
     10.03530      0.00000      2.75887   3     10.40762
     -1.98334     -6.36747      8.00749   3     10.42105
     -1.98334      6.36747      8.00749   3     10.42105
     -4.02939      0.00000      9.63624   3     10.44476
     -6.21154      0.00000      8.39996   1     10.44713
      9.07339     -3.18373     -4.09783   2     10.45250
      9.07339      3.18373     -4.09783   2     10.45250
      1.44133     -6.36747     -8.16859   3     10.45696
      1.44133      6.36747     -8.16859   3     10.45696
     -4.26309     -9.55120     -0.47003   3     10.46997
     -4.26309      9.55120     -0.47003   3     10.46997
      3.86348      0.00000     -9.75511   3     10.49231
     -4.86281     -4.77560     -7.97948   3     10.49406
     -4.86281      4.77560     -7.97948   3     10.49406
     -0.39082     -9.55120      4.37338   1     10.51212
     -0.39082      9.55120      4.37338   1     10.51212
     10.40130     -1.59187      0.16205   3     10.52366
     10.40130      1.59187      0.16205   3     10.52366
      3.00296     -7.95934      6.19755   2     10.52514
      3.00296      7.95934      6.19755   2     10.52514
     -5.59150      0.00000     -8.92377   2     10.53084
      8.34518     -6.36747     -0.84826   3     10.53120
      8.34518      6.36747     -0.84826   3     10.53120
      2.69515     -9.55120      3.60922   2     10.56010
      2.69515      9.55120      3.60922   2     10.56010
     -9.83902     -1.59187     -3.53049   2     10.57378
     -9.83902      1.59187     -3.53049   2     10.57378
     -2.99337     -4.77560      8.97500   2     10.59798
     -2.99337      4.77560      8.97500   2     10.59798
     -0.23370     -3.18373    -10.10630   3     10.59849
      0.23370     -3.18373     10.10630   3     10.59849
     -0.23370      3.18373    -10.10630   3     10.59849
      0.23370      3.18373     10.10630   3     10.59849
     -8.87711     -4.77560      3.32621   3     10.61476
     -8.87711      4.77560      3.32621   3     10.61476
      9.38120     -4.77560     -1.50949   2     10.63446
      9.38120      4.77560     -1.50949   2     10.63446
     -8.51109     -6.36747      0.72939   3     10.65436
     -8.51109      6.36747      0.72939   3     10.65436
