natx =      458
    x       y        z       iph  
      0.00000      0.00000      0.00000   0      0.00000
     -1.45614     -1.22201      0.23508   2      1.91544
      1.19859      1.48362      0.21929   2      1.91985
      8.95870     -4.13166     -1.65867   1     10.00400
     -5.44721      2.76479     -7.93331   3     10.01267
     -9.22571     -3.92470      0.23533   2     10.02858
      4.89675     -8.14573     -3.23005   3     10.03814
     -6.63851     -6.61226     -3.72915   2     10.08456
     -9.24444      1.49936     -3.75347   2     10.08941
      1.17932     -9.31621     -3.72101   2     10.10091
      6.36254      1.51755     -7.73356   2     10.12881
      6.39192      6.90786     -3.76945   2     10.13824
     -9.18983      3.97453     -1.67412   1     10.15148
     -4.01383     -9.33249      0.25156   2     10.16216
      7.69444     -5.28302      4.05964   3     10.17818
     -7.74554     -5.07478     -4.22680   3     10.17903
     -2.60037      5.65790      8.07210   3     10.19473
     -9.24435      1.47644      4.03849   2     10.19545
      2.61169      5.65808      8.07216   3     10.19777
      6.36284      1.47156      7.85041   2     10.21177
      6.39202      6.88494      4.02252   2     10.21964
     -6.63859     -6.63546      4.06275   2     10.22771
     -6.60939     -1.18692     -7.72564   2     10.23613
     -1.39751     -6.59471     -7.70941   2     10.24101
      1.17941     -9.33914      4.07095   2     10.25589
      7.89065     -5.07424     -4.22661   3     10.28953
      7.69480      5.53291      4.02731   3     10.29768
      3.75628      9.59410      0.20281   2     10.30522
      5.08827     -7.98721      4.06677   3     10.30653
     -5.52684      8.07781     -3.27868   3     10.32215
     -3.97759      9.38267     -1.69022   1     10.33018
     -6.60908     -1.23291      7.85833   2     10.34183
     -5.52738     -8.14609     -3.23018   3     10.36073
     -7.94174     -5.28355      4.05945   3     10.36659
      3.74645     -9.53980     -1.64257   1     10.37987
     -1.39720     -6.64070      7.87456   2     10.39518
    -10.42410     -0.00036     -0.00013   3     10.42410
     10.42410      0.00036      0.00013   3     10.42410
     -1.42591      9.61181     -3.77759   2     10.42546
     -5.33585     -7.98757      4.06664   3     10.43121
      1.15065      6.92534     -7.74979   2     10.45675
      5.08881      8.23668      4.01827   3     10.48262
     -7.94138      5.53238      4.02712   3     10.48286
      1.15096      6.87935      7.83418   2     10.48926
     -1.42599      9.58861      4.01431   2     10.49236
     10.16980     -2.70047      0.02080   3     10.52225
     10.17000      2.70750      0.00463   3     10.52423
     -1.37589     -3.72037      9.76166   1     10.53680
     -7.74518      5.74115     -4.25913   3     10.53987
     -5.33531      8.23632      4.01814   3     10.60415
      3.83635      1.68778      9.74556   1     10.60859
      8.99803      4.20420     -3.76129   2     10.62013
     -4.07086     -1.02636      9.76034   1     10.62495
      7.89101      5.74169     -4.25894   3     10.64770
      8.99795      4.18100      4.03060   2     10.70932
     -9.24462     -3.90860     -3.73731   2     10.71017
      6.35278     -6.38798     -5.80733   1     10.71864
      5.19915      5.42439      7.65385   3     10.72551
      6.36235     -3.89041     -7.71739   2     10.73186
      5.19879     -5.39154      7.68619   3     10.73190
     -5.22497      5.42403      7.65372   3     10.73778
     -5.22533     -5.39190      7.68606   3     10.74487
      1.14138      4.38178      9.74424   1     10.74490
     -4.03274     -9.31639     -3.72108   2     10.81224
     -0.00036    -10.81590      0.03233   3     10.81595
      0.00036     10.81590     -0.03233   3     10.81595
     -7.81292      0.29575     -7.49576   3     10.83123
     -9.24453     -3.93153      4.05466   2     10.83321
      3.81455     -6.59453     -7.70934   2     10.83848
      7.82326      0.29629     -7.49557   3     10.83858
    -10.35210     -0.03800     -3.25263   3     10.85113
      6.36266     -3.93640      7.86657   2     10.85641
      5.19849     -5.34555     -7.89778   3     10.86159
     -1.37637     -9.08234     -5.80614   1     10.86713
     -5.22563     -5.34591     -7.89791   3     10.87488
      2.58109    -10.58690      0.43475   3     10.90566
      9.04811      1.73395     -5.83834   1     10.90693
     -2.63097    -10.58710      0.43468   3     10.91777
      7.56614     -2.40841     -7.49497   3     10.91886
      7.58221     -7.88169      0.44805   3     10.94585
      5.19885      5.47038     -7.93011   3     10.94713
     10.10920      2.67038     -3.26232   3     10.95306
     -4.03265     -9.33931      4.07089   2     10.95706
     -5.22527      5.47002     -7.93024   3     10.95962
     10.10900     -2.73759     -3.24615   3     10.96466
      3.81486     -6.64052      7.87462   2     10.98450
     10.49610     -0.03729     -3.25238   3     10.98852
      3.78615      9.61199     -3.77752   2     10.99977
     -9.28322     -0.98055     -5.82369   1     11.00250
    -10.67850     -2.70118      0.02055   3     11.01486
    -10.67830      2.70678      0.00438   3     11.01602
     -6.60921      4.22105     -7.74180   2     11.01973
      3.78607      9.58879      4.01438   2     11.06320
     10.30070      0.12503      4.04270   3     11.06632
      2.35390     -7.81656     -7.47887   3     11.07127
     -6.60890      4.17506      7.84216   2     11.07286
      7.56632      2.99955     -7.51114   3     11.07537
      3.83617     -3.72019      9.76173   1     11.12867
     -0.23466      8.12694      7.63456   3     11.15297
      8.96780     -6.62961      0.25137   2     11.15510
     -4.06141      6.92516     -7.74985   2     11.15854
     -0.23520     -8.09695      7.68306   3     11.16447
     -4.06110      6.87917      7.83411   2     11.18878
     -2.85816     -7.81674     -7.47893   3     11.18950
     -7.81262      0.24976      8.08820   3     11.24804
      7.82357      0.25030      8.08839   3     11.25580
      0.07237     10.77830     -3.28484   3     11.26797
     -8.07004     -2.40895     -7.49516   3     11.27413
     -8.05397     -7.88222      0.44786   3     11.27814
      7.58275      8.34221      0.39954   3     11.28052
     -0.23550     -8.05096     -7.90091   3     11.28263
    -10.54750      0.12432      4.04245   3     11.29631
      8.95905      6.68427     -1.69100   1     11.30502
      0.07165    -10.85360     -3.22017   3     11.32145
      6.41029     -9.33213      0.25168   2     11.32448
     -6.58789      7.14137     -5.85470   1     11.34359
      7.56645     -2.45440      8.08899   3     11.34491
      2.58181     11.04490      0.37008   3     11.34868
     -2.63025     11.04470      0.37002   3     11.35960
     10.30050     -2.57907      4.05066   3     11.36485
      9.04793     -3.67402     -5.82218   1     11.36931
     -0.23496      8.17293     -7.94941   3     11.40373
     10.30070      2.82889      4.03450   3     11.41859
     -8.06986      2.99902     -7.51133   3     11.42527
     -4.07068      4.38160      9.74418   1     11.43319
      3.83569     -9.08216     -5.80607   1     11.44153
     -0.12374    -10.69130      4.07491   3     11.44221
      7.56663      2.95356      8.07283   3     11.45199
      1.14126      9.83573     -5.85589   1     11.50372
      6.44653      9.38303     -1.69010   1     11.50893
     -9.22535      6.89123      0.20300   2     11.51683
      2.35444      8.40734     -7.52737   3     11.52771
      2.35421     -7.86255      8.10510   3     11.53493
    -10.73910      2.66966     -3.26257   3     11.53689
     -0.12368      0.17067    -11.54140   3     11.54332
    -10.73930     -2.73830     -3.24641   3     11.54859
     -9.19019     -6.84140     -1.64179   1     11.57410
     -2.53366    -10.48260     -4.21057   3     11.57727
    -10.54770     -2.57979      4.05041   3     11.58944
     -8.05343      8.34167      0.39936   3     11.60175
      7.50258     -7.78157     -4.21619   3     11.60249
      2.67841    -10.48240     -4.21050   3     11.60960
     -2.53299      0.28737     11.34110   3     11.62408
     -2.85762      8.40716     -7.52743   3     11.64081
    -10.54750      2.82818      4.03424   3     11.64145
     -2.85785     -7.86273      8.10503   3     11.64823
     -0.12301     10.94060      4.01024   3     11.65306
      2.67907      0.28755     11.34110   3     11.65679
     -1.42666     -1.18133    -11.53730   2     11.68504
     -6.66784      9.59375      0.20268   2     11.68508
     -8.06973     -2.45494      8.08880   3     11.68657
      6.35326     -1.02601      9.76047   1     11.69117
      1.17947      1.52279    -11.54530   2     11.70487
      2.48220    -10.69120      4.07575   3     11.70790
     11.62270      1.48398      0.21942   2     11.71911
    -10.42390      5.40761     -0.01629   3     11.74309
     10.42390     -5.40761      0.01629   3     11.74309
    -10.42430     -5.40832      0.01604   3     11.74377
     10.42430      5.40832     -0.01604   3     11.74377
      1.14102     -6.43415      9.77657   1     11.75932
     -6.67767     -9.54016     -1.64269   1     11.76029
     -2.72986    -10.69130      4.07568   3     11.76296
      8.99767     -6.61173     -3.72896   2     11.77192
     -8.06955      2.95303      8.07264   3     11.79006
      2.48226      0.17076    -11.54060   3     11.80577
     -0.12391     -2.53344    -11.53340   3     11.80902
      7.69422     -7.98696      4.06770   3     11.81265
     -9.28304      4.42741     -5.83985   1     11.82711
      2.29101     -2.41977     11.35150   3     11.83049
      2.35475      8.36135      8.05660   3     11.84761
     -2.72980      0.17058    -11.54060   3     11.86028
     11.65820     -1.43272     -1.65770   1     11.86231
     -6.58777      1.68742      9.74543   1     11.88358
      6.39138     -9.31603     -3.72095   2     11.89469
      8.99759     -6.63493      4.06294   2     11.89481
     -0.12373      2.87453    -11.54960   3     11.90258
      2.48292     10.94070      4.01108   3     11.91439
      9.02680     -1.18638     -7.72545   2     11.94040
      2.29119      2.98819     11.33540   3     11.94446
    -11.88030     -1.22236      0.23495   2     11.94533
     -2.85731      8.36117      8.05653   3     11.95747
     -7.81310     -5.11222     -7.47960   3     11.96343
      7.69476      8.23694      4.01920   3     11.96706
     -2.72914     10.94050      4.01102   3     11.96792
     -2.92106     -2.41995     11.35150   3     11.96851
      7.82308     -5.11168     -7.47941   3     11.96960
     -7.94197     -7.98750      4.06751   3     11.97580
      1.17998      1.45373     11.83060   2     11.97785
     -1.42597     -1.25011     11.83870   2     11.98962
      1.23411     -1.43308     -1.65783   1      2.51498
     -1.46525      1.27595     -1.67496   1      2.56525
      2.58145      0.22898      0.40242   3      2.62264
     -2.63061      0.22880      0.40235   3      2.67102
     -0.25434     -2.70082      0.02067   3      2.71285
     -0.25416      2.70714      0.00451   3      2.71905
      0.07201     -0.03765     -3.25251   3      3.25352
      2.37033     -2.47390      0.43182   3      3.45328
     -2.84173     -2.47408      0.43175   3      3.79248
      2.37051      2.93406      0.41565   3      3.79484
      3.75592     -1.22183      0.23514   2      3.95665
     -0.12338      0.12468      4.04258   3      4.04638
     -2.84155      2.93389      0.41558   3      4.10546
      1.19841     -3.92434      0.23546   2      4.11000
     -1.42627     -1.20412     -3.74525   2      4.18462
      1.17968      1.49972     -3.75335   2      4.21052
     -0.31495      2.67002     -3.26245   3      4.22750
     -0.31513     -2.73794     -3.24628   3      4.25840
     -4.01347      1.48344      0.21923   2      4.28446
      3.74681      1.27613     -1.67490   1      4.29795
     -1.45596      4.18596      0.21891   2      4.43734
      1.17978      1.47680      4.03862   2      4.45907
     -1.42635     -1.22732      4.04664   2      4.46274
      1.23429      3.97489     -1.67399   1      4.48614
     -3.97795     -1.43326     -1.65789   1      4.54169
     -1.46543     -4.13202     -1.65880   1      4.68750
      2.48256      0.12477      4.04341   3      4.74635
     -0.12361     -2.57943      4.05054   3      4.80371
     -2.72950      0.12459      4.04335   3      4.88000
     -0.12343      2.82854      4.03437   3      4.92869
     -2.53330      0.33337     -4.24290   3      4.95287
      2.67876      0.33354     -4.24284   3      5.02879
     -5.21206     -0.00018     -0.00006   3      5.21206
      5.21206      0.00018      0.00006   3      5.21206
      2.29070     -2.37378     -4.23242   3      5.36615
      2.48233     -2.57917      4.05147   3      5.40634
     -0.00018     -5.40796      0.01617   3      5.40798
      0.00018      5.40796     -0.01617   3      5.40798
      3.78579     -1.20394     -3.74519   2      5.45968
      2.48251      2.82879      4.03530   3      5.51802
     -2.72973     -2.57935      4.05140   3      5.52434
      1.17950     -3.90825     -3.73718   2      5.53463
     -4.01365     -3.92452      0.23539   2      5.61842
      3.75610      4.18614      0.21898   2      5.62850
     -2.72955      2.82861      4.03524   3      5.63335
      4.95772     -2.70065      0.02074   3      5.64561
      4.95790      2.70732      0.00457   3      5.64893
     -2.92136     -2.37396     -4.23248   3      5.66427
      3.78571     -1.22714      4.04671   2      5.67568
      2.29088      3.03418     -4.24858   3      5.70130
     -4.03238      1.49954     -3.75341   2      5.70936
      1.17959     -3.93117      4.05479   2      5.76948
      2.58127     -5.17898      0.41858   3      5.80172
     -1.42609      4.20385     -3.76142   2      5.81845
      3.74663     -4.13184     -1.65873   1      5.81900
     -2.63079     -5.17916      0.41852   3      5.82408
     -3.97777      3.97471     -1.67406   1      5.86715
     -4.03229      1.47662      4.03856   2      5.89489
     -1.42617      4.18064      4.03048   2      5.97967
     -2.92118      3.03401     -4.24865   3      5.98244
      1.14090     -0.98020     -5.82356   1      6.01467
     -5.14005     -0.03783     -3.25257   3      6.08282
     -5.46640     -2.70100      0.02061   3      6.09732
     -5.46622      2.70696      0.00444   3      6.09977
      5.28407     -0.03747     -3.25244   3      6.20493
      2.58163      5.63695      0.38625   3      6.21202
     -2.63043      5.63677      0.38619   3      6.23229
     -1.37601      1.73359     -5.83847   1      6.24391
      0.07219      5.37032     -3.26867   3      6.28727
      0.07183     -5.44561     -3.23634   3      6.33512
      4.89711      2.67020     -3.26239   3      6.46180
      4.89693     -2.73777     -3.24622   3      6.48176
      5.08868      0.12485      4.04264   3      6.50025
      6.41065      1.48380      0.21935   2      6.58378
     -0.12356     -5.28329      4.05874   3      6.66347
     -5.33544      0.12450      4.04251   3      6.69510
     -4.03256     -3.90842     -3.73724   2      6.74568
     -6.66820     -1.22218      0.23502   2      6.78335
     -1.45632     -6.62997      0.25125   2      6.79268
      3.78597      4.20402     -3.76136   2      6.79376
      6.44617     -1.43290     -1.65776   1      6.80841
     -0.12319      5.53264      4.02641   3      6.84378
      3.78589      4.18082      4.03054   2      6.93235
     -4.03247     -3.93135      4.05472   2      6.93953
     -5.52702      2.66984     -3.26251   3      6.95126
     -5.52720     -2.73812     -3.24634   3      6.97036
      5.08845     -2.57925      4.05060   3      6.99659
      1.19877      6.89159      0.20312   2      6.99802
     -6.67731      1.27577     -1.67503   1      7.00141
     -1.37619     -3.67438     -5.82230   1      7.02098
     -1.46507      6.68391     -1.69113   1      7.04848
     -2.53348     -5.07460     -4.22673   3      7.07357
      5.08863      2.82872      4.03443   3      7.08325
      2.48238     -5.28320      4.05958   3      7.11018
      2.67858     -5.07442     -4.22667   3      7.12666
      1.23393     -6.84104     -1.64166   1      7.14265
     -4.07116     -0.98037     -5.82362   1      7.17287
     -5.33567     -2.57961      4.05047   3      7.17844
      3.83605      1.73377     -5.83841   1      7.19780
     -2.72968     -5.28337      4.05952   3      7.20034
     -5.33549      2.82836      4.03431   3      7.26242
      2.48274      5.53273      4.02725   3      7.27969
     -2.72932      5.53256      4.02718   3      7.36726
      1.14108      4.42777     -5.83973   1      7.41685
     -5.21188      5.40779     -0.01623   3      7.51054
      5.21188     -5.40779      0.01623   3      7.51054
     -5.21224     -5.40814      0.01610   3      7.51104
      5.21224      5.40814     -0.01610   3      7.51104
      6.41047     -3.92416      0.23552   2      7.51988
      6.39174      1.49990     -3.75328   2      7.56248
     -2.53312      5.74133     -4.25907   3      7.58414
      3.75574     -6.62979      0.25131   2      7.62383
      2.67895      5.74151     -4.25900   3      7.63419
     -0.01309      0.01624      7.66995   3      7.66998
      6.39184      1.47697      4.03868   2      7.70376
     -6.63833     -1.20430     -3.74532   2      7.71655
     -1.42645     -6.61209     -3.72908   2      7.72402
      6.44635      3.97506     -1.67393   1      7.75620
      7.79351      0.22916      0.40248   3      7.80726
      3.74699      6.68409     -1.69107   1      7.84708
     -7.84267      0.22862      0.40229   3      7.85631
     -6.63841     -1.22750      4.04658   2      7.87084
     -6.66802      4.18578      0.21885   2      7.87599
      3.83587     -3.67420     -5.82224   1      7.88112
     -1.42653     -6.63529      4.06281   2      7.91002
     -0.01339      0.06223     -7.91401   3      7.91427
     -2.60086      0.29593     -7.49570   3      7.93962
     -1.39733     -1.18674     -7.72557   2      7.94011
      2.61120      0.29611     -7.49564   3      7.94296
      1.17986      6.90768     -3.76951   2      7.95722
      1.15047      1.51737     -7.73362   2      7.96460
     -4.01329      6.89141      0.20306   2      7.97742
      7.58239     -2.47372      0.43188   3      7.98739
     -6.67749     -4.13219     -1.65886   1      8.02594
      1.17996      6.88476      4.02245   2      8.06054
      1.15078      1.47138      7.85034   2      8.06952
     -1.39702     -1.23273      7.85839   2      8.07624
     -3.97813     -6.84122     -1.64172   1      8.08227
     -0.25452     -8.10879      0.03684   3      8.11287
     -0.25398      8.11511     -0.01166   3      8.11909
     -5.13987      5.37014     -3.26874   3      8.12043
     -0.23484      2.71898      7.65072   3      8.12290
     -0.23502     -2.68899      7.66689   3      8.12817
      7.58257      2.93424      0.41571   3      8.14113
     -5.14023     -5.44579     -3.23640   3      8.15799
      5.28425      5.37050     -3.26861   3      8.21276
      2.35408     -2.40859     -7.49504   3      8.21697
      2.37015     -7.88187      0.44798   3      8.24270
      5.28389     -5.44543     -3.23628   3      8.24898
     -0.23532     -2.64300     -7.91708   3      8.34991
      6.39156     -3.90807     -3.73712   2      8.37204
     -2.85798     -2.40877     -7.49510   3      8.37537
      5.08850     -5.28311      4.05881   3      8.38320
     -4.07098      4.42759     -5.83979   1      8.38329
     -2.84191     -7.88204      0.44792   3      8.39069
     -0.23514      2.76497     -7.93324   3      8.40456
      2.35426      2.99937     -7.51120   3      8.42359
     -8.05379     -2.47426      0.43169   3      8.43634
      3.78561     -6.61191     -3.72902   2      8.48256
     -2.60055      0.24994      8.08826   3      8.49972
      2.61151      0.25012      8.08833   3      8.50315
      5.08887      5.53282      4.02647   3      8.52767
      6.39166     -3.93099      4.05485   2      8.52923
     -5.33562     -5.28347      4.05868   3      8.53562
     -2.85780      2.99919     -7.51127   3      8.57796
     -8.05361      2.93371      0.41552   3      8.58137
      3.78553     -6.63511      4.06287   2      8.65227
      6.35296     -0.98002     -5.82350   1      8.67374
     -5.33526      5.53246      4.02635   3      8.67667
      2.37069      8.34203      0.39948   3      8.68154
      7.69462      0.12495      4.04348   3      8.69325
      3.81474     -1.18656     -7.72551   2      8.69734
      1.14072     -6.38816     -5.80739   1      8.70836
     -6.63815      4.20367     -3.76148   2      8.71118
      1.15029     -3.89059     -7.71746   2      8.71889
     -0.31478      8.07799     -3.27861   3      8.72366
     -0.31532     -8.14591     -3.23012   3      8.76863
      2.35439     -2.45458      8.08893   3      8.77490
     -6.63823      4.18046      4.03041   2      8.81967
     -2.84137      8.34185      0.39942   3      8.82153
      3.81504     -1.23255      7.85846   2      8.82208
     -7.74536      0.33319     -4.24296   3      8.83767
     -4.03220      6.90751     -3.76958   2      8.84206
     -4.06159      1.51719     -7.73369   2      8.86613
      1.15060     -3.93658      7.86651   2      8.87144
     -7.94156      0.12441      4.04329   3      8.91247
      2.35457      2.95338      8.07276   3      8.91268
     -2.85767     -2.45476      8.08887   3      8.92311
     -1.39715      4.22122     -7.74174   2      8.92778
     -4.03211      6.88458      4.02239   2      8.93504
      7.50276     -2.37360     -4.23235   3      8.93522
     -4.06128      1.47121      7.85028   2      8.96021
     -0.12379     -7.98739      4.06670   3      8.96391
      7.89083      0.33372     -4.24277   3      8.96536
     -6.58807      1.73341     -5.83853   1      8.97195
     -1.39684      4.17523      7.84223   2      8.99357
      8.96798     -1.22165      0.23520   2      9.05386
     -2.85749      2.95321      8.07270   3      9.05843
      7.69440     -2.57899      4.05153   3      9.07027
      7.69458      2.82897      4.03536   3      9.13749
      7.50294      3.03436     -4.24852   3      9.14064
      2.29052     -7.78175     -4.21625   3      9.14215
     -0.12325      8.23650      4.01820   3      9.16521
      8.95888      1.27631     -1.67484   1      9.20302
      5.19897      0.01642      7.67002   3      9.26600
     -5.22515      0.01606      7.66989   3      9.28061
     -7.94179     -2.57953      4.05134   3      9.28113
      2.48216     -7.98714      4.06764   3      9.30060
     -2.92154     -7.78193     -4.21631   3      9.32047
     -1.37583      7.14155     -5.85464   1      9.33657
     -7.94161      2.82843      4.03518   3      9.34622
     -9.22553      1.48326      0.21916   2      9.34658
      7.79333     -5.17880      0.41864   3      9.36649
     -2.72991     -7.98732      4.06757   3      9.36989
     -0.01291      5.42421      7.65379   3      9.38098
     -0.01327     -5.39172      7.68612   3      9.38868
     -6.66838     -6.63015      0.25118   2      9.40687
     -7.84285     -5.17934      0.41846   3      9.40803
      1.19823     -9.33231      0.25162   2      9.41228
      6.41083      6.89177      0.20319   2      9.41470
     -2.60104     -5.11204     -7.47954   3      9.42560
      2.61102     -5.11186     -7.47947   3      9.42820
     -9.19001     -1.43344     -1.65795   1      9.44774
      5.19867      0.06241     -7.91395   3      9.46893
     -8.13342     -2.37414     -4.23254   3      9.47119
     -5.22545      0.06205     -7.91407   3      9.48376
      2.48270      8.23676      4.01914   3      9.49534
      4.95754     -8.10861      0.03690   3      9.50411
      4.95808      8.11528     -0.01160   3      9.51002
      4.97722      2.71916      7.65079   3      9.52371
      4.97704     -2.68881      7.66695   3      9.52800
     -6.58825     -3.67456     -5.82237   1      9.52929
     -0.01357     -5.34573     -7.89785   3      9.53693
      6.44599     -6.84086     -1.64160   1      9.54165
     -4.07134     -6.38834     -5.80746   1      9.54533
     -4.06177     -3.89077     -7.71752   2      9.54967
     -2.72937      8.23658      4.01907   3      9.56262
     -6.67713      6.68374     -1.69119   1      9.59774
      3.81492      4.22140     -7.74168   2      9.60768
      1.23447      9.38285     -1.69016   1      9.61345
      7.79369      5.63713      0.38631   3      9.62643
     -0.01321      5.47020     -7.93018   3      9.63385
     -8.13324      3.03383     -4.24871   3      9.66464
     -7.84249      5.63659      0.38612   3      9.66565
      3.81522      4.17541      7.84229   2      9.66910
     -4.06146     -3.93676      7.86645   2      9.68889
      6.35314      4.42795     -5.83966   1      9.69901
     -1.45578      9.59393      0.20275   2      9.70587
      4.97674     -2.64282     -7.91701   3      9.71759
      2.29106      8.44215     -4.26475   3      9.73175
      4.97692      2.76515     -7.93318   3      9.76479
     -5.44690      2.71880      7.65066   3      9.77718
     -5.46658     -8.10897      0.03678   3      9.77958
     -5.44708     -2.68917      7.66683   3      9.78175
     -2.60068      5.70389     -7.51187   3      9.78397
     -5.46604      8.11493     -0.01172   3      9.78416
      2.61138      5.70407     -7.51180   3      9.78687
     -1.46561     -9.53998     -1.64263   1      9.79068
      8.99785     -1.20376     -3.74512   2      9.82020
      1.14120     -1.02618      9.76041   1      9.88033
     -2.92100      8.44197     -4.26481   3      9.89887
      8.96816      4.18632      0.21904   2      9.89955
      8.99777     -1.22696      4.04677   2      9.94191
     -2.60073     -5.15803      8.10443   3      9.95243
      2.61133     -5.15785      8.10450   3      9.95517
     -5.44738     -2.64318     -7.91714   3      9.96702
     -1.37571      1.68760      9.74550   1      9.98576
      4.89729      8.07817     -3.27855   3      9.99946
      3.83623      7.14173     -5.85457   1      9.99985
