# # comment:                                                     FEFF 9.6.4  
# # Source:
# # Structure
# # Reduced
# # space
# # abc:
# # angles:
# # sites:
# # POT  SCF  30  4.5000   0, screened core-hole, AFOLP (folp(0)= 1.150)
# # Abs   Z= 8 Rmt= 0.931 Rnm= 1.033 K  shell
# # Pot 1 Z=38 Rmt= 1.815 Rnm= 1.856
# # Pot 2 Z=77 Rmt= 1.258 Rnm= 1.415
# # Pot 3 Z= 8 Rmt= 0.962 Rnm= 1.041
# # Gam_ch=1.559E-01 H-L exch Vi= 0.000E+00 Vr= 0.000E+00
# # Mu=-7.471E+00 kf=2.323E+00 Vint=-1.776E+01 Rs_int= 1.561
# FMS rfms= 7.5000
# # PATH  Rmax=-1.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
#  S02=0.999  Temp=   0.00  Debye_temp=   0.00  Global_sig2= 0.00000
#  Energy zero shift, vr, vi    0.00000E+00   0.00000E+00
#  Curved wave amplitude ratio filter   4.000%
#     file         sig2 tot  cw amp ratio   deg  nlegs   reff  inp sig2
#     0/   0 paths used
#  xsedge+ 50, used to normalize mu           4.7788E-03
#  -----------------------------------------------------------------------
#  omega    e    k    mu    mu0     chi     @#
     528.658     -9.910  -0.800  1.13730E-02  1.38160E-02 -2.44296E-03
     529.121     -9.447  -0.720  1.36059E-02  1.71997E-02 -3.59385E-03
     529.536     -9.032  -0.640  1.66107E-02  2.19640E-02 -5.35329E-03
     529.901     -8.666  -0.560  2.08577E-02  2.89574E-02 -8.09973E-03
     530.218     -8.349  -0.480  2.72619E-02  3.97842E-02 -1.25223E-02
     530.487     -8.081  -0.400  3.77661E-02  5.77609E-02 -1.99948E-02
     530.706     -7.862  -0.320  5.69405E-02  9.05684E-02 -3.36278E-02
     530.877     -7.691  -0.240  9.68188E-02  1.58456E-01 -6.16375E-02
     530.896     -7.671  -0.229  1.05245E-01  1.72785E-01 -6.75396E-02
     530.996     -7.571  -0.162  1.85907E-01  3.10235E-01 -1.24329E-01
     531.096     -7.471  -0.000  4.40282E-01  7.41119E-01 -3.00837E-01
     531.196     -7.371   0.162  7.09810E-01  1.16998E+00 -4.60167E-01
     531.296     -7.271   0.229  8.26434E-01  1.30356E+00 -4.77126E-01
     531.396     -7.171   0.281  8.53529E-01  1.35451E+00 -5.00985E-01
     531.496     -7.071   0.324  7.96768E-01  1.37890E+00 -5.82128E-01
     531.590     -6.978   0.360  7.26779E-01  1.39130E+00 -6.64524E-01
     531.706     -6.862   0.400  6.69669E-01  1.39955E+00 -7.29877E-01
     531.834     -6.734   0.440  6.32884E-01  1.40371E+00 -7.70828E-01
     531.974     -6.594   0.480  6.02969E-01  1.40492E+00 -8.01955E-01
     532.126     -6.441   0.520  5.74761E-01  1.40397E+00 -8.29206E-01
     532.291     -6.277   0.560  5.51434E-01  1.40133E+00 -8.49900E-01
     532.468     -6.100   0.600  5.39207E-01  1.39741E+00 -8.58198E-01
     532.657     -5.911   0.640  5.44336E-01  1.39246E+00 -8.48120E-01
     532.858     -5.710   0.680  5.69569E-01  1.38669E+00 -8.17125E-01
     533.071     -5.496   0.720  6.03790E-01  1.38026E+00 -7.76467E-01
     533.297     -5.271   0.760  6.34254E-01  1.37331E+00 -7.39054E-01
     533.535     -5.033   0.800  6.77795E-01  1.36592E+00 -6.88129E-01
     533.785     -4.783   0.840  7.71293E-01  1.35820E+00 -5.86910E-01
     534.047     -4.521   0.880  9.53131E-01  1.35022E+00 -3.97087E-01
     534.321     -4.247   0.920  1.27581E+00  1.34205E+00 -6.62427E-02
     534.608     -3.960   0.960  1.86596E+00  1.33373E+00  5.32227E-01
     534.906     -3.661   1.000  2.60463E+00  1.32533E+00  1.27930E+00
     535.217     -3.351   1.040  2.78551E+00  1.31687E+00  1.46865E+00
     535.540     -3.028   1.080  2.29958E+00  1.30840E+00  9.91179E-01
     535.875     -2.692   1.120  1.94798E+00  1.29994E+00  6.48036E-01
     536.223     -2.345   1.160  1.92433E+00  1.29155E+00  6.32786E-01
     536.583     -1.985   1.200  2.15871E+00  1.28321E+00  8.75497E-01
     536.954     -1.613   1.240  2.68363E+00  1.27498E+00  1.40865E+00
     537.339     -1.229   1.280  2.91378E+00  1.26687E+00  1.64690E+00
     537.735     -0.833   1.320  2.84071E+00  1.25889E+00  1.58182E+00
     538.143     -0.425   1.360  2.32753E+00  1.25105E+00  1.07648E+00
     538.564     -0.004   1.400  1.44511E+00  1.24337E+00  2.01748E-01
     538.997      0.429   1.440  1.11744E+00  1.23584E+00 -1.18402E-01
     539.442      0.874   1.480  1.14598E+00  1.22851E+00 -8.25283E-02
     539.899      1.331   1.520  1.34553E+00  1.22135E+00  1.24183E-01
     540.368      1.800   1.560  1.58758E+00  1.21437E+00  3.73207E-01
     540.850      2.282   1.600  1.61666E+00  1.20759E+00  4.09069E-01
     541.344      2.776   1.640  1.41836E+00  1.20100E+00  2.17365E-01
     541.850      3.282   1.680  1.25141E+00  1.19459E+00  5.68235E-02
     542.368      3.800   1.720  1.21481E+00  1.18839E+00  2.64252E-02
     542.898      4.330   1.760  1.15025E+00  1.18237E+00 -3.21208E-02
     543.441      4.873   1.800  1.08230E+00  1.17655E+00 -9.42540E-02
     543.995      5.428   1.840  1.05720E+00  1.17090E+00 -1.13704E-01
     544.562      5.995   1.880  1.05777E+00  1.16544E+00 -1.07673E-01
     545.141      6.574   1.920  1.08849E+00  1.16017E+00 -7.16846E-02
     545.733      7.165   1.960  1.16614E+00  1.15506E+00  1.10817E-02
     546.336      7.768   2.000  1.27943E+00  1.15012E+00  1.29305E-01
     546.952      8.384   2.040  1.37464E+00  1.14536E+00  2.29275E-01
     547.580      9.012   2.080  1.41461E+00  1.14075E+00  2.73859E-01
     548.220      9.652   2.120  1.34791E+00  1.13628E+00  2.11626E-01
     548.872     10.304   2.160  1.20613E+00  1.13197E+00  7.41589E-02
     549.537     10.969   2.200  1.12249E+00  1.12777E+00 -5.28001E-03
     550.213     11.645   2.240  1.07030E+00  1.12372E+00 -5.34172E-02
     550.902     12.334   2.280  9.92905E-01  1.11979E+00 -1.26885E-01
     551.603     13.035   2.320  9.07188E-01  1.11597E+00 -2.08778E-01
     552.316     13.749   2.360  8.47720E-01  1.11224E+00 -2.64520E-01
     553.042     14.474   2.400  8.10029E-01  1.10861E+00 -2.98582E-01
     553.779     15.212   2.440  7.80240E-01  1.10508E+00 -3.24838E-01
     554.529     15.961   2.480  7.62791E-01  1.10161E+00 -3.38817E-01
     555.291     16.723   2.520  7.64089E-01  1.09823E+00 -3.34140E-01
     556.065     17.498   2.560  7.80273E-01  1.09489E+00 -3.14619E-01
     556.852     18.284   2.600  8.05354E-01  1.09161E+00 -2.86258E-01
     557.650     19.083   2.640  8.40064E-01  1.08837E+00 -2.48306E-01
     558.461     19.893   2.680  8.89925E-01  1.08516E+00 -1.95238E-01
     559.284     20.716   2.720  9.61689E-01  1.08198E+00 -1.20287E-01
     560.119     21.551   2.760  1.04670E+00  1.07881E+00 -3.21092E-02
     560.967     22.399   2.800  1.12837E+00  1.07565E+00  5.27239E-02
     561.826     23.258   2.840  1.19958E+00  1.07248E+00  1.27101E-01
     562.698     24.130   2.880  1.25278E+00  1.06931E+00  1.83468E-01
     563.582     25.014   2.920  1.29006E+00  1.06611E+00  2.23943E-01
     564.478     25.910   2.960  1.32375E+00  1.06290E+00  2.60847E-01
     565.386     26.818   3.000  1.35957E+00  1.05965E+00  2.99914E-01
     566.307     27.739   3.040  1.38751E+00  1.05636E+00  3.31147E-01
     567.239     28.672   3.080  1.38511E+00  1.05302E+00  3.32093E-01
     568.184     29.616   3.120  1.34273E+00  1.04962E+00  2.93113E-01
     569.141     30.573   3.160  1.27350E+00  1.04617E+00  2.27333E-01
     570.110     31.543   3.200  1.19769E+00  1.04264E+00  1.55050E-01
     571.092     32.524   3.240  1.13040E+00  1.03904E+00  9.13608E-02
     572.086     33.518   3.280  1.07868E+00  1.03538E+00  4.33013E-02
     573.091     34.524   3.320  1.04265E+00  1.03162E+00  1.10332E-02
     574.109     35.542   3.360  1.01963E+00  1.02777E+00 -8.13625E-03
     575.140     36.572   3.400  1.00490E+00  1.02383E+00 -1.89388E-02
     576.182     37.614   3.440  9.92537E-01  1.01982E+00 -2.72796E-02
     577.237     38.669   3.480  9.78804E-01  1.01570E+00 -3.68928E-02
     578.303     39.736   3.520  9.63425E-01  1.01149E+00 -4.80676E-02
     579.382     40.815   3.560  9.48198E-01  1.00717E+00 -5.89717E-02
     580.474     41.906   3.600  9.35220E-01  1.00277E+00 -6.75454E-02
     581.577     43.009   3.640  9.26135E-01  9.98268E-01 -7.21326E-02
     582.693     44.125   3.680  9.21742E-01  9.93675E-01 -7.19333E-02
     583.820     45.253   3.720  9.21341E-01  9.89074E-01 -6.77334E-02
