natx =      430
    x       y        z       iph  
      0.00000      0.00000      0.00000   0      0.00000
      0.85653     -1.65584     -0.16370   2      1.87143
     -4.49197      6.94913     -5.72272   1     10.06070
      6.68276     -7.26576     -2.02513   3     10.07729
      9.20829      1.46541     -3.82913   2     10.07980
      6.48703     -1.57248     -7.56594   2     10.08948
     -4.44887      7.25862      5.44342   1     10.10499
     -4.20881     -7.23233     -5.67713   3     10.11190
     -7.32059      7.00055     -0.12716   2     10.12990
     -9.85133     -1.81906      1.75021   3     10.16961
      8.80287      3.41373     -3.78377   3     10.17158
     -9.86988     -1.43914     -2.01958   3     10.17666
     -7.31227     -4.51807      5.45922   3     10.18260
      3.71588      1.27533     -9.42428   3     10.21035
     -9.97069      1.41866      1.73365   1     10.21924
     -4.22848     -1.44411      9.19069   3     10.21931
     -2.23556      9.23141     -3.78157   3     10.22335
      1.27576      4.34670      9.18284   3     10.23943
     -4.49169      1.13782      9.15409   1     10.25998
     -9.51096     -1.40878      3.59564   2     10.26507
    -10.02230      1.09899     -1.98589   1     10.27609
     -4.28991     -7.60837      5.43300   3     10.28631
    -10.17190     -1.63794     -0.15700   2     10.30413
     -7.34673     -4.45416     -5.69316   3     10.30660
      6.70131     -7.64569      1.74466   3     10.31542
     -7.35714      7.02383      1.73670   3     10.31881
      1.03251     -4.67089      9.15523   1     10.32964
      1.21405      3.99375     -9.45166   3     10.33237
      9.24203     -4.62584     -0.12821   2     10.33586
     -1.81112      7.13081      7.30534   2     10.36806
     -1.84220     -4.47466      9.17580   3     10.37360
     -7.38971      7.01237     -1.98408   3     10.37871
      1.07770    -10.19880      1.73595   1     10.40147
      1.13860     10.14250     -2.03528   3     10.40716
     -9.50710     -1.83681     -3.83845   2     10.41597
     -7.31536      1.34000      7.31318   2     10.43037
      1.09500     -4.33832     -9.42324   1     10.43156
      0.97310     -7.37484      7.31421   2     10.43230
      9.20548     -4.60256      1.73565   3     10.43728
      9.17290     -4.61402     -1.98513   3     10.45811
      3.27867      9.22245     -3.78492   3     10.49423
     -4.42920      1.47040     -9.42439   1     10.51661
     -4.29020     -1.79706     -9.44381   3     10.52715
     -5.27682      8.26540     -3.84057   3     10.53146
     -1.77643    -10.40770     -0.11701   2     10.55886
     -1.80142      7.14235     -7.56697   2     10.56018
      1.50138      9.74481     -3.85415   2     10.58631
     -7.27643      6.79941      3.59555   2     10.58803
     -1.78836     -4.51548     -9.41643   3     10.59514
      0.98279     -7.36329     -7.55810   2     10.59758
     -7.30567      1.35154     -7.55913   2     10.59905
      6.46736      4.21573      7.30187   2     10.62621
     -5.46908     -9.11835     -0.22859   3     10.63520
      8.81292      4.81320      3.58515   3     10.66245
     -1.81298    -10.38440      1.74684   3     10.68523
     -5.45022     -5.74516      7.18264   3     10.69122
      5.55936     -9.13625     -0.23529   3     10.69733
      7.04168     -7.23540      3.59009   2     10.71564
     -1.84556    -10.39590     -1.97394   3     10.74138
      1.02606    -10.51840     -1.98359   1     10.75287
     -5.47018      5.85437      7.17364   3     10.75442
      5.57822     -5.76307      7.17594   3     10.76214
      5.75162      8.24749     -3.84727   3     10.76586
     -9.86131      3.98070      1.74571   3     10.77678
      9.22041      1.25483      5.44468   3     10.78124
      5.55826      5.83646      7.16694   3     10.78534
      6.47705      4.22728     -7.57044   2     10.82283
     -4.35707      9.77151      1.73786   3     10.83912
      3.67202     -4.48362      9.17245   3     10.84990
      3.70310      7.12185      7.30199   2     10.85139
     -7.70978     -6.75947      3.60419   3     10.86836
      9.21826     -4.33436     -3.82463   2     10.88075
      1.49752     10.17280      3.57994   2     10.88781
      9.18596      1.31874     -5.70770   3     10.89490
     -1.80020    -10.11620     -3.81343   2     10.95995
     -9.87986      4.36063     -2.02408   3     10.98743
     -4.67765      9.95264     -0.16934   2     10.99837
    -10.18190      4.16183     -0.16150   2     11.00082
     -9.51708      3.96296     -3.84295   2     11.00219
     -4.23846      4.35565      9.18619   3     11.01464
     -9.96072     -4.38111      1.73815   1     11.01958
     -5.44053     -5.73362     -7.68967   3     11.02746
    -11.02840      0.01791      0.00670   3     11.02842
     11.02840     -0.01791     -0.00670   3     11.02842
     -7.34435      7.29203     -3.82358   2     11.03327
      3.71280      7.13340     -7.57032   2     11.04446
      9.28618     -4.82698      3.59450   2     11.06586
      3.73779    -10.41660     -0.12036   2     11.06757
     -9.52094      4.39098      3.59114   2     11.08266
      3.72586     -4.52444     -9.41978   3     11.09436
      7.04554     -7.66343     -3.84400   2     11.09703
     -5.46049      5.86591     -7.69867   3     11.11285
      5.58791     -5.75152     -7.69637   3     11.11480
      6.53647      6.93122     -5.72942   1     11.11726
     -4.30018      4.00271     -9.44831   3     11.12582
      5.56795      5.84801     -7.70537   3     11.16127
      0.05253      8.36264      7.40170   3     11.16789
      3.70124    -10.39340      1.74350   3     11.16968
      6.57957      7.24071      5.43672   1     11.19270
     -5.24689     -9.13390     -3.82707   3     11.20734
      3.66866    -10.40480     -1.97728   3     11.20841
     -4.48171     -4.66194      9.15858   1     11.21156
      0.06222      8.37419     -7.47060   3     11.22233
     -4.01284      9.75377     -3.85080   2     11.22798
    -10.01240     -4.70078     -1.98139   1     11.23705
     -4.37562     10.15140     -2.03193   3     11.23947
      1.19437      9.78197      5.41615   3     11.24492
     -4.43652    -10.18980      1.73930   1     11.24900
     -7.30538     -4.45977      7.31768   2     11.26084
     -4.41922     -4.32937     -9.41989   1     11.26975
      0.25787      0.08697    -11.26750   3     11.27079
    -11.00330      2.49013     -0.23424   3     11.28398
      1.51165     -1.86626     11.02720   2     11.28571
     -1.82985      1.47177     11.04990   2     11.29667
      6.53675      1.11991      9.14739   1     11.29859
      0.23768      2.44513     11.03290   3     11.30310
     11.05360      2.45432     -0.24764   3     11.32551
     -4.54112     -7.36589      7.31756   2     11.33247
     -1.73228    -10.60880      3.60570   2     11.33792
     -9.73301     -1.42361     -5.67828   3     11.35786
     -9.81411     -1.79965      5.43185   3     11.36048
    -10.78030      0.09334      3.61148   3     11.36954
     -7.29569     -4.44822     -7.55463   2     11.40553
     -2.22550     10.63090      3.58735   3     11.43844
      3.71402    -10.12520     -3.81678   2     11.44034
     -9.95311      1.46781      5.45127   1     11.44269
     -1.74254      1.00224    -11.27560   2     11.45339
      6.81963     -7.25024     -5.68382   3     11.46207
      1.52717     -1.41514    -11.28340   2     11.47388
     -4.53143     -7.35434     -7.55475   2     11.47582
    -10.99330     -3.30963     -0.22974   3     11.48299
      5.78155     -9.15180     -3.83377   3     11.48388
     -4.01670     10.18180      3.58329   2     11.51707
      1.01256      6.92863      9.14624   1     11.51889
      6.79996     -1.46202      9.18399   3     11.52053
     -2.19585     -0.95711    -11.27600   3     11.52762
      6.73853     -7.62627      5.42630   3     11.53311
      0.24766     -3.35463     11.03740   3     11.53859
     -7.33223      7.08145      5.45023   3     11.55913
     11.06360     -3.34544     -0.24314   3     11.56090
      9.22208      6.97369     -0.13721   2     11.56278
     -2.22529     -2.37967     11.09970   3     11.56798
     -9.99621      1.15832     -5.71488   1     11.57263
      1.09529    -10.14960      5.45357   1     11.57391
     -4.48816    -10.50950     -1.98024   1     11.59804
      0.01996    -11.59950      0.00900   3     11.59952
     -0.01996     11.59950     -0.00900   3     11.59952
      6.59924      1.45249     -9.43109   1     11.60195
      9.23039     -4.54493      5.44918   3     11.64260
      9.18552      6.99697      1.72665   3     11.67530
      3.28872     10.62190      3.58400   3     11.68270
      9.15295      6.98551     -1.99413   3     11.68548
      0.08246     -9.03665      7.41520   3     11.68987
      8.83288     -6.78633      3.59415   3     11.70436
    -10.78110      2.47459     -3.83272   3     11.70664
      0.09215     -9.02510     -7.45711   3     11.70766
      9.19594     -4.48102     -5.70321   3     11.71202
      1.27548     10.15800     -5.69397   3     11.71465
      3.68437      1.46281     11.04650   2     11.73625
     -7.36668      7.14536     -5.70216   3     11.74048
      6.73824     -1.81496     -9.45051   3     11.74777
     -1.86216      7.12486      9.16680   3     11.75846
      1.29572     -7.25283      9.19183   3     11.78016
      6.35079      9.93473     -0.17604   2     11.79247
      3.31837     -0.96606    -11.27930   3     11.79693
      1.50167      3.93351     11.02270   2     11.79947
      3.28893     -2.38862     11.09640   3     11.81747
     -1.78808    -10.32680      5.46037   3     11.81760
     -2.23527      3.42010     11.09520   3     11.82358
      3.78194    -10.61780      3.60235   2     11.83291
     11.27660      0.05752      3.59809   3     11.83686
      9.22730      1.31314      7.30314   2     11.84075
     -7.36640      1.33405      9.17465   3     11.84136
     -7.71984     -8.15893     -3.76473   3     11.84640
     -1.82253    -10.26290     -5.69201   3     11.87635
     -4.00257     -1.85730     11.03050   2     11.88032
    -10.77110     -3.32518     -3.82822   3     11.90499
     -9.82409      4.00011      5.42735   3     11.91511
     -1.80832      7.08404     -9.42543   3     11.92864
      3.77168      0.99328    -11.27900   2     11.93432
      6.67137      9.75360      1.73117   3     11.94307
      1.07504      7.26121     -9.43224   1     11.95190
      1.05218    -10.45910     -5.71258   1     11.96384
     -7.31256      1.29323     -9.41759   3     11.99321
     -4.31985      9.79092      5.41950   3     11.99559
     -1.79639      1.19183     -0.12601   2      2.15948
      1.05775      1.40075      1.72695   1      2.46238
