 # r       w_scrn(r)      v_ch(r)
    0.1507330463E-03    0.5750339832E+01    0.7654760892E+01
    0.1584612949E-03    0.5750339729E+01    0.7654760787E+01
    0.1665857792E-03    0.5750339516E+01    0.7654760570E+01
    0.1751268148E-03    0.5750339188E+01    0.7654760235E+01
    0.1841057586E-03    0.5750338736E+01    0.7654759775E+01
    0.1935450626E-03    0.5750338152E+01    0.7654759180E+01
    0.2034683302E-03    0.5750337427E+01    0.7654758440E+01
    0.2139003746E-03    0.5750336549E+01    0.7654757545E+01
    0.2248672813E-03    0.5750335506E+01    0.7654756482E+01
    0.2363964733E-03    0.5750334284E+01    0.7654755236E+01
    0.2485167797E-03    0.5750332868E+01    0.7654753793E+01
    0.2612585075E-03    0.5750331242E+01    0.7654752135E+01
    0.2746535176E-03    0.5750329385E+01    0.7654750242E+01
    0.2887353046E-03    0.5750327277E+01    0.7654748093E+01
    0.3035390802E-03    0.5750324894E+01    0.7654745664E+01
    0.3191018616E-03    0.5750322210E+01    0.7654742928E+01
    0.3354625639E-03    0.5750319196E+01    0.7654739856E+01
    0.3526620974E-03    0.5750315820E+01    0.7654736414E+01
    0.3707434697E-03    0.5750312046E+01    0.7654732567E+01
    0.3897518939E-03    0.5750307835E+01    0.7654728274E+01
    0.4097349008E-03    0.5750303143E+01    0.7654723491E+01
    0.4307424584E-03    0.5750297922E+01    0.7654718169E+01
    0.4528270965E-03    0.5750292117E+01    0.7654712252E+01
    0.4760440382E-03    0.5750285671E+01    0.7654705681E+01
    0.5004513380E-03    0.5750278518E+01    0.7654698388E+01
    0.5261100268E-03    0.5750270585E+01    0.7654690301E+01
    0.5530842647E-03    0.5750261792E+01    0.7654681338E+01
    0.5814415013E-03    0.5750252051E+01    0.7654671408E+01
    0.6112526445E-03    0.5750241264E+01    0.7654660412E+01
    0.6425922378E-03    0.5750229324E+01    0.7654648241E+01
    0.6755386463E-03    0.5750216112E+01    0.7654634772E+01
    0.7101742534E-03    0.5750201495E+01    0.7654619871E+01
    0.7465856660E-03    0.5750185328E+01    0.7654603391E+01
    0.7848639316E-03    0.5750167452E+01    0.7654585168E+01
    0.8251047659E-03    0.5750147688E+01    0.7654565021E+01
    0.8674087919E-03    0.5750125842E+01    0.7654542751E+01
    0.9118817916E-03    0.5750101697E+01    0.7654518137E+01
    0.9586349708E-03    0.5750075014E+01    0.7654490937E+01
    0.1007785237E-02    0.5750045531E+01    0.7654460882E+01
    0.1059455491E-02    0.5750012957E+01    0.7654427676E+01
    0.1113774935E-02    0.5749976971E+01    0.7654390993E+01
    0.1170879397E-02    0.5749937220E+01    0.7654350471E+01
    0.1230911668E-02    0.5749893314E+01    0.7654305712E+01
    0.1294021859E-02    0.5749844821E+01    0.7654256279E+01
    0.1360367778E-02    0.5749791266E+01    0.7654201686E+01
    0.1430115326E-02    0.5749732127E+01    0.7654141399E+01
    0.1503438906E-02    0.5749666824E+01    0.7654074829E+01
    0.1580521867E-02    0.5749594719E+01    0.7654001326E+01
    0.1661556956E-02    0.5749515111E+01    0.7653920174E+01
    0.1746746803E-02    0.5749427223E+01    0.7653830581E+01
    0.1836304427E-02    0.5749330201E+01    0.7653731677E+01
    0.1930453768E-02    0.5749223102E+01    0.7653622501E+01
    0.2029430249E-02    0.5749104889E+01    0.7653501995E+01
    0.2133481363E-02    0.5748974416E+01    0.7653368992E+01
    0.2242867292E-02    0.5748830423E+01    0.7653222206E+01
    0.2357861557E-02    0.5748671519E+01    0.7653060220E+01
    0.2478751704E-02    0.5748496174E+01    0.7652881473E+01
    0.2605840021E-02    0.5748302701E+01    0.7652684248E+01
    0.2739444296E-02    0.5748089244E+01    0.7652466651E+01
    0.2879898609E-02    0.5747853758E+01    0.7652226598E+01
    0.3027554168E-02    0.5747593992E+01    0.7651961794E+01
    0.3182780189E-02    0.5747307469E+01    0.7651669713E+01
    0.3345964819E-02    0.5746991463E+01    0.7651347578E+01
    0.3517516104E-02    0.5746642974E+01    0.7650992331E+01
    0.3697863011E-02    0.5746258704E+01    0.7650600608E+01
    0.3887456502E-02    0.5745835024E+01    0.7650168711E+01
    0.4086770659E-02    0.5745367947E+01    0.7649692575E+01
    0.4296303871E-02    0.5744853089E+01    0.7649167732E+01
    0.4516580081E-02    0.5744285632E+01    0.7648589270E+01
    0.4748150094E-02    0.5743660287E+01    0.7647951797E+01
    0.4991592955E-02    0.5742971242E+01    0.7647249389E+01
    0.5247517398E-02    0.5742212120E+01    0.7646475545E+01
    0.5516563369E-02    0.5741375920E+01    0.7645623129E+01
    0.5799403621E-02    0.5740454964E+01    0.7644684314E+01
    0.6096745403E-02    0.5739440832E+01    0.7643650515E+01
    0.6409332224E-02    0.5738324292E+01    0.7642512325E+01
    0.6737945714E-02    0.5737095233E+01    0.7641259433E+01
    0.7083407578E-02    0.5735742578E+01    0.7639880549E+01
    0.7446581651E-02    0.5734254202E+01    0.7638363314E+01
    0.7828376056E-02    0.5732616839E+01    0.7636694204E+01
    0.8229745479E-02    0.5730815981E+01    0.7634858430E+01
    0.8651693553E-02    0.5728835772E+01    0.7632839829E+01
    0.9095275367E-02    0.5726658891E+01    0.7630620745E+01
    0.9561600107E-02    0.5724266428E+01    0.7628181903E+01
    0.1005183383E-01    0.5721637758E+01    0.7625502275E+01
    0.1056720237E-01    0.5718750389E+01    0.7622558937E+01
    0.1110899442E-01    0.5715579821E+01    0.7619326915E+01
    0.1167856474E-01    0.5712099382E+01    0.7615779020E+01
    0.1227733756E-01    0.5708280063E+01    0.7611885680E+01
    0.1290681012E-01    0.5704090331E+01    0.7607614758E+01
    0.1356855642E-01    0.5699495955E+01    0.7602931355E+01
    0.1426423119E-01    0.5694459793E+01    0.7597797616E+01
    0.1499557396E-01    0.5688941605E+01    0.7592172520E+01
    0.1576441348E-01    0.5682897817E+01    0.7586011656E+01
    0.1657267224E-01    0.5676281327E+01    0.7579267006E+01
    0.1742237132E-01    0.5669041248E+01    0.7571886711E+01
    0.1831563540E-01    0.5661122709E+01    0.7563814831E+01
    0.1925469810E-01    0.5652466586E+01    0.7554991112E+01
    0.2024190758E-01    0.5643009301E+01    0.7545350742E+01
    0.2127973238E-01    0.5632682556E+01    0.7534824116E+01
    0.2237076759E-01    0.5621413132E+01    0.7523336598E+01
    0.2351774137E-01    0.5609122643E+01    0.7510808301E+01
    0.2472352175E-01    0.5595727355E+01    0.7497153872E+01
    0.2599112382E-01    0.5581137961E+01    0.7482282300E+01
    0.2732371724E-01    0.5565259455E+01    0.7466096740E+01
    0.2872463418E-01    0.5547990948E+01    0.7448494378E+01
    0.3019737766E-01    0.5529225609E+01    0.7429366319E+01
    0.3174563032E-01    0.5508850563E+01    0.7408597534E+01
    0.3337326359E-01    0.5486746927E+01    0.7386066846E+01
    0.3508434741E-01    0.5462789822E+01    0.7361646989E+01
    0.3688316037E-01    0.5436848546E+01    0.7335204737E+01
    0.3877420044E-01    0.5408786736E+01    0.7306601115E+01
    0.4076219620E-01    0.5378462715E+01    0.7275691705E+01
    0.4285211869E-01    0.5345729868E+01    0.7242327066E+01
    0.4504919380E-01    0.5310437197E+01    0.7206353262E+01
    0.4735891536E-01    0.5272429960E+01    0.7167612536E+01
    0.4978705887E-01    0.5231550487E+01    0.7125944116E+01
    0.5233969597E-01    0.5187639138E+01    0.7081185187E+01
    0.5502320956E-01    0.5140535403E+01    0.7033172017E+01
    0.5784430984E-01    0.5090079259E+01    0.6981741275E+01
    0.6081005103E-01    0.5036112556E+01    0.6926731515E+01
    0.6392784901E-01    0.4978480831E+01    0.6867984862E+01
    0.6720549992E-01    0.4917034976E+01    0.6805348875E+01
    0.7065119958E-01    0.4851633552E+01    0.6738678599E+01
    0.7427356405E-01    0.4782144685E+01    0.6667838802E+01
    0.7808165111E-01    0.4708448915E+01    0.6592706366E+01
    0.8208498297E-01    0.4630441211E+01    0.6513172829E+01
    0.8629357004E-01    0.4548034361E+01    0.6429147047E+01
    0.9071793599E-01    0.4461160923E+01    0.6340557938E+01
    0.9536914403E-01    0.4369777125E+01    0.6247357274E+01
    0.1002588246E+00    0.4273864518E+01    0.6149522455E+01
    0.1053992045E+00    0.4173434304E+01    0.6047059233E+01
    0.1108031372E+00    0.4068528329E+01    0.5940004291E+01
    0.1164841356E+00    0.3959223758E+01    0.5828427623E+01
    0.1224564049E+00    0.3845633009E+01    0.5712434630E+01
    0.1287348790E+00    0.3727908609E+01    0.5592167846E+01
    0.1353352574E+00    0.3606241567E+01    0.5467808216E+01
    0.1422740444E+00    0.3480866309E+01    0.5339575827E+01
    0.1495685907E+00    0.3352057011E+01    0.5207730035E+01
    0.1572371363E+00    0.3220132437E+01    0.5072568887E+01
    0.1652988567E+00    0.3085449719E+01    0.4934427805E+01
    0.1737739103E+00    0.2948409127E+01    0.4793677461E+01
    0.1826834892E+00    0.2809444907E+01    0.4650720839E+01
    0.1920498720E+00    0.2669029972E+01    0.4505989474E+01
    0.2018964795E+00    0.2527663501E+01    0.4359938889E+01
    0.2122479333E+00    0.2385875880E+01    0.4213043303E+01
    0.2231301176E+00    0.2244213034E+01    0.4065789681E+01
    0.2345702434E+00    0.2103241904E+01    0.3918671263E+01
    0.2465969169E+00    0.1963531590E+01    0.3772180713E+01
    0.2592402112E+00    0.1825660134E+01    0.3626803061E+01
    0.2725317411E+00    0.1690192870E+01    0.3483008652E+01
    0.2865047422E+00    0.1557691009E+01    0.3341246304E+01
    0.3011941545E+00    0.1428687668E+01    0.3201936884E+01
    0.3166367090E+00    0.1303699188E+01    0.3065467534E+01
    0.3328710202E+00    0.1183199527E+01    0.2932186713E+01
    0.3499376824E+00    0.1067634566E+01    0.2802400252E+01
    0.3678793710E+00    0.9573954707E+00    0.2676368514E+01
    0.3867409497E+00    0.8528365488E+00    0.2554304768E+01
    0.4065695822E+00    0.7542482982E+00    0.2436374789E+01
    0.4274148504E+00    0.6618782135E+00    0.2322697655E+01
    0.4493288784E+00    0.5759041737E+00    0.2213347664E+01
    0.4723664626E+00    0.4964579515E+00    0.2108357229E+01
    0.4965852091E+00    0.4235997492E+00    0.2007720585E+01
    0.5220456772E+00    0.3573428800E+00    0.1911398100E+01
    0.5488115314E+00    0.2976303973E+00    0.1819320968E+01
    0.5769497003E+00    0.2443602284E+00    0.1731396073E+01
    0.6065305440E+00    0.1973649702E+00    0.1647510807E+01
    0.6376280300E+00    0.1564357511E+00    0.1567537671E+01
    0.6703199182E+00    0.1213064262E+00    0.1491338509E+01
    0.7046879553E+00    0.9167562246E-01    0.1418768262E+01
    0.7408180794E+00    0.6719613743E-01    0.1349678202E+01
    0.7788006345E+00    0.4749389815E-01    0.1283918597E+01
    0.8187305969E+00    0.3216317405E-01    0.1221340838E+01
    0.8607078123E+00    0.2078213645E-01    0.1161799059E+01
    0.9048372455E+00    0.1291339543E-01    0.1105151317E+01
    0.9512292431E+00    0.8115417063E-02    0.1051260387E+01
    0.9999998093E+00    0.5947675792E-02    0.9999942629E+00
    0.1051270896E+01    0.5977662343E-02    0.9512264166E+00
    0.1105170707E+01    0.7788960228E-02    0.9048358834E+00
    0.1161834021E+01    0.1098388477E-01    0.8607072260E+00
    0.1221402525E+01    0.1519318879E-01    0.8187304157E+00
    0.1284025172E+01    0.2007446846E-01    0.7788006616E+00
    0.1349858550E+01    0.2532185539E-01    0.7408182115E+00
    0.1419067278E+01    0.3066156955E-01    0.7046881383E+00
    0.1491824413E+01    0.3586073847E-01    0.6703201240E+00
    0.1568311886E+01    0.4072081657E-01    0.6376282437E+00
    0.1648720956E+01    0.4508464414E-01    0.6065307578E+00
    0.1733252687E+01    0.4883001036E-01    0.5769499099E+00
    0.1822118453E+01    0.5187433125E-01    0.5488117347E+00
