 # r       w_scrn(r)      v_ch(r)
    0.1836304427E-02    0.5761504731E+01    0.7653731677E+01
    0.1930453768E-02    0.5761397514E+01    0.7653622501E+01
    0.2029430249E-02    0.5761279170E+01    0.7653501995E+01
    0.2133481363E-02    0.5761148553E+01    0.7653368991E+01
    0.2242867292E-02    0.5761004400E+01    0.7653222205E+01
    0.2357861557E-02    0.5760845320E+01    0.7653060219E+01
    0.2478751704E-02    0.5760669781E+01    0.7652881473E+01
    0.2605840021E-02    0.5760476095E+01    0.7652684248E+01
    0.2739444296E-02    0.5760262402E+01    0.7652466651E+01
    0.2879898609E-02    0.5760026655E+01    0.7652226597E+01
    0.3027554168E-02    0.5759766602E+01    0.7651961793E+01
    0.3182780189E-02    0.5759479762E+01    0.7651669713E+01
    0.3345964819E-02    0.5759163406E+01    0.7651347578E+01
    0.3517516104E-02    0.5758814532E+01    0.7650992330E+01
    0.3697863011E-02    0.5758429837E+01    0.7650600607E+01
    0.3887456502E-02    0.5758005689E+01    0.7650168710E+01
    0.4086770659E-02    0.5757538096E+01    0.7649692575E+01
    0.4296303871E-02    0.5757022668E+01    0.7649167731E+01
    0.4516580081E-02    0.5756454584E+01    0.7648589269E+01
    0.4748150094E-02    0.5755828547E+01    0.7647951796E+01
    0.4991592955E-02    0.5755138741E+01    0.7647249389E+01
    0.5247517398E-02    0.5754378779E+01    0.7646475545E+01
    0.5516563369E-02    0.5753541655E+01    0.7645623129E+01
    0.5799403621E-02    0.5752619681E+01    0.7644684313E+01
    0.6096745403E-02    0.5751604427E+01    0.7643650515E+01
    0.6409332224E-02    0.5750486654E+01    0.7642512324E+01
    0.6737945714E-02    0.5749256236E+01    0.7641259433E+01
    0.7083407578E-02    0.5747902086E+01    0.7639880549E+01
    0.7446581651E-02    0.5746412066E+01    0.7638363314E+01
    0.7828376056E-02    0.5744772893E+01    0.7636694203E+01
    0.8229745479E-02    0.5742970046E+01    0.7634858430E+01
    0.8651693553E-02    0.5740987648E+01    0.7632839829E+01
    0.9095275367E-02    0.5738808363E+01    0.7630620744E+01
    0.9561600107E-02    0.5736413258E+01    0.7628181902E+01
    0.1005183383E-01    0.5733781685E+01    0.7625502275E+01
    0.1056720237E-01    0.5730891127E+01    0.7622558937E+01
    0.1110899442E-01    0.5727717059E+01    0.7619326914E+01
    0.1167856474E-01    0.5724232778E+01    0.7615779019E+01
    0.1227733756E-01    0.5720409243E+01    0.7611885680E+01
    0.1290681012E-01    0.5716214888E+01    0.7607614757E+01
    0.1356855642E-01    0.5711615444E+01    0.7602931354E+01
    0.1426423119E-01    0.5706573729E+01    0.7597797616E+01
    0.1499557396E-01    0.5701049457E+01    0.7592172519E+01
    0.1576441348E-01    0.5694999008E+01    0.7586011655E+01
    0.1657267224E-01    0.5688375228E+01    0.7579267006E+01
    0.1742237132E-01    0.5681127175E+01    0.7571886710E+01
    0.1831563540E-01    0.5673199919E+01    0.7563814830E+01
    0.1925469810E-01    0.5664534272E+01    0.7554991111E+01
    0.2024190758E-01    0.5655066587E+01    0.7545350741E+01
    0.2127973238E-01    0.5644728490E+01    0.7534824115E+01
    0.2237076759E-01    0.5633446690E+01    0.7523336597E+01
    0.2351774137E-01    0.5621142709E+01    0.7510808300E+01
    0.2472352175E-01    0.5607732730E+01    0.7497153872E+01
    0.2599112382E-01    0.5593127348E+01    0.7482282299E+01
    0.2732371724E-01    0.5577231460E+01    0.7466096740E+01
    0.2872463418E-01    0.5559944065E+01    0.7448494377E+01
    0.3019737766E-01    0.5541158229E+01    0.7429366319E+01
    0.3174563032E-01    0.5520760950E+01    0.7408597533E+01
    0.3337326359E-01    0.5498633235E+01    0.7386066845E+01
    0.3508434741E-01    0.5474650065E+01    0.7361646988E+01
    0.3688316037E-01    0.5448680621E+01    0.7335204737E+01
    0.3877420044E-01    0.5420588387E+01    0.7306601114E+01
    0.4076219620E-01    0.5390231568E+01    0.7275691705E+01
    0.4285211869E-01    0.5357463384E+01    0.7242327065E+01
    0.4504919380E-01    0.5322132721E+01    0.7206353261E+01
    0.4735891536E-01    0.5284084665E+01    0.7167612535E+01
    0.4978705887E-01    0.5243161437E+01    0.7125944116E+01
    0.5233969597E-01    0.5199203221E+01    0.7081185186E+01
    0.5502320956E-01    0.5152049417E+01    0.7033172016E+01
    0.5784430984E-01    0.5101539824E+01    0.6981741274E+01
    0.6081005103E-01    0.5047516232E+01    0.6926731515E+01
    0.6392784901E-01    0.4989824008E+01    0.6867984862E+01
    0.6720549992E-01    0.4928314021E+01    0.6805348874E+01
    0.7065119958E-01    0.4862844682E+01    0.6738678599E+01
    0.7427356405E-01    0.4793284147E+01    0.6667838802E+01
    0.7808165111E-01    0.4719512836E+01    0.6592706365E+01
    0.8208498297E-01    0.4641425811E+01    0.6513172828E+01
    0.8629357004E-01    0.4558935778E+01    0.6429147046E+01
    0.9071793599E-01    0.4471975470E+01    0.6340557938E+01
    0.9536914403E-01    0.4380501088E+01    0.6247357273E+01
    0.1002588246E+00    0.4284494439E+01    0.6149522455E+01
    0.1053992045E+00    0.4183966750E+01    0.6047059233E+01
    0.1108031372E+00    0.4078960223E+01    0.5940004291E+01
    0.1164841356E+00    0.3969552118E+01    0.5828427622E+01
    0.1224564049E+00    0.3855855274E+01    0.5712434629E+01
    0.1287348790E+00    0.3738022360E+01    0.5592167846E+01
    0.1353352574E+00    0.3616244885E+01    0.5467808215E+01
    0.1422740444E+00    0.3490757467E+01    0.5339575826E+01
    0.1495685907E+00    0.3361834763E+01    0.5207730034E+01
    0.1572371363E+00    0.3229795729E+01    0.5072568887E+01
    0.1652988567E+00    0.3094997962E+01    0.4934427804E+01
    0.1737739103E+00    0.2957841888E+01    0.4793677460E+01
    0.1826834892E+00    0.2818762027E+01    0.4650720839E+01
    0.1920498720E+00    0.2678231328E+01    0.4505989473E+01
    0.2018964795E+00    0.2536749042E+01    0.4359938889E+01
    0.2122479333E+00    0.2394845426E+01    0.4213043302E+01
    0.2231301176E+00    0.2253066015E+01    0.4065789680E+01
    0.2345702434E+00    0.2111977344E+01    0.3918671263E+01
    0.2465969169E+00    0.1972147711E+01    0.3772180712E+01
    0.2592402112E+00    0.1834154460E+01    0.3626803060E+01
    0.2725317411E+00    0.1698561408E+01    0.3483008652E+01
    0.2865047422E+00    0.1565928730E+01    0.3341246303E+01
    0.3011941545E+00    0.1436787531E+01    0.3201936884E+01
    0.3166367090E+00    0.1311652888E+01    0.3065467533E+01
    0.3328710202E+00    0.1190996004E+01    0.2932186713E+01
    0.3499376824E+00    0.1075261403E+01    0.2802400252E+01
    0.3678793710E+00    0.9648372851E+00    0.2676368513E+01
    0.3867409497E+00    0.8600768417E+00    0.2554304767E+01
    0.4065695822E+00    0.7612672641E+00    0.2436374788E+01
    0.4274148504E+00    0.6686555461E+00    0.2322697654E+01
    0.4493288784E+00    0.5824168174E+00    0.2213347663E+01
    0.4723664626E+00    0.5026834568E+00    0.2108357228E+01
    0.4965852091E+00    0.4295134041E+00    0.2007720585E+01
    0.5220456772E+00    0.3629221500E+00    0.1911398099E+01
    0.5488115314E+00    0.3028520335E+00    0.1819320967E+01
    0.5769497003E+00    0.2492050646E+00    0.1731396072E+01
    0.6065305440E+00    0.2018144071E+00    0.1647510806E+01
    0.6376280300E+00    0.1604773654E+00    0.1567537671E+01
    0.6703199182E+00    0.1249303970E+00    0.1491338508E+01
    0.7046879553E+00    0.9488014447E-01    0.1418768261E+01
    0.7408180794E+00    0.6998329568E-01    0.1349678201E+01
    0.7788006345E+00    0.4987523540E-01    0.1283918596E+01
    0.8187305969E+00    0.3415542893E-01    0.1221340837E+01
    0.8607078123E+00    0.2241197960E-01    0.1161799058E+01
    0.9048372455E+00    0.1421280870E-01    0.1105151316E+01
    0.9512292431E+00    0.9125909900E-02    0.1051260386E+01
    0.9999998093E+00    0.6715476622E-02    0.9999942623E+00
    0.1051270896E+01    0.6556818626E-02    0.9512264161E+00
    0.1105170707E+01    0.8236471159E-02    0.9048358828E+00
    0.1161834021E+01    0.1136192821E-01    0.8607072255E+00
    0.1221402525E+01    0.1556405453E-01    0.8187304152E+00
    0.1284025172E+01    0.2050185306E-01    0.7788006611E+00
    0.1349858550E+01    0.2586609166E-01    0.7408182109E+00
    0.1419067278E+01    0.3138002501E-01    0.7046881378E+00
    0.1491824413E+01    0.3680280760E-01    0.6703201234E+00
    0.1568311886E+01    0.4192767541E-01    0.6376282431E+00
    0.1648720956E+01    0.4658438851E-01    0.6065307572E+00
    0.1733252687E+01    0.5063599333E-01    0.5769499094E+00
    0.1822118453E+01    0.5397938308E-01    0.5488117341E+00
    0.1915540464E+01    0.5654278669E-01    0.5220458724E+00
    0.2013752323E+01    0.5828273377E-01    0.4965853963E+00
    0.2116999613E+01    0.5918197267E-01    0.4723666417E+00
    0.2225540504E+01    0.5932849081E-01    0.4493290493E+00
    0.2339646406E+01    0.5876048442E-01    0.4274150134E+00
    0.2459602642E+01    0.5753996445E-01    0.4065697374E+00
    0.2585709166E+01    0.5575049644E-01    0.3867410974E+00
    0.2718281310E+01    0.5349382501E-01    0.3678795116E+00
