natx =      485
    x       y        z       iph  
      0.00000      0.00000      0.00000   0      0.00000
     -1.11647     -1.50449      0.11832   2      1.87723
      1.24877      1.40669      0.12629   2      1.88525
     -1.34503     -3.62192     -9.24990   1     10.02437
     -8.73766     -2.28260      4.36337   3     10.02975
     -9.54945     -0.64729     -3.05702   3     10.04770
     -7.55750      5.55166      3.62588   3     10.05404
      8.87627      2.38428     -4.17466   3     10.09459
      7.49677      3.73983     -5.63242   1     10.09515
     -0.94213      9.31670      3.78232   2     10.09923
      9.86370     -1.47924      1.68813   3     10.11585
     -0.73777      4.23328     -9.17953   3     10.13552
      4.43522      8.92780      1.84882   3     10.13878
     -9.77164      1.47593      2.28053   3     10.14220
      1.44147     -4.12566     -9.15514   3     10.14473
     -4.34316     -8.93111      2.11984   3     10.15487
     -6.62040     -1.08953      7.62644   2     10.15772
      1.69463      3.75030      9.30720   1     10.17647
     -9.04821      4.09617      2.32630   1     10.20100
      9.85486     -1.67432     -2.05246   3     10.20462
     -5.96864     -6.34570     -5.31522   3     10.20510
     -8.74937      2.91691      4.37204   3     10.20659
      8.88798     -2.81523     -4.18333   3     10.21871
     -3.65487      9.28767      2.19161   1     10.21871
      0.89772     -4.02790      9.36288   3     10.23198
      6.93267      1.20853     -7.43289   2     10.23574
     -0.98408      4.04777      9.35502   3     10.24057
     -3.69871     -1.44120      9.44189   1     10.24240
     -8.70669     -1.43565     -5.21102   1     10.24804
      9.14838     -4.16461     -2.14046   1     10.27708
     -9.54963     -3.77681      0.40433   2     10.27732
      3.75503     -9.35612     -2.00577   1     10.27912
      4.43269     -1.15975      9.20300   3     10.28051
      4.04832      1.56958     -9.38458   1     10.34035
     -6.23504      4.10753     -7.16116   2     10.34552
      9.68193      3.67901     -0.15972   2     10.35859
     -3.88915      6.42407     -7.13751   2     10.36042
      1.23724      9.73571     -3.32639   3     10.36242
     -7.70866      0.12023     -6.96685   3     10.39110
      0.02342    -10.39900     -0.01734   3     10.39904
     -0.02342     10.39900      0.01734   3     10.39904
     -9.78257      1.26528     -3.29386   2     10.39948
     -9.65231     -3.68563     -1.47007   3     10.43609
      8.68110     -4.87141      3.17847   3     10.44963
      4.67901     -0.97425     -9.33155   3     10.48428
      6.42603      6.26781      5.51511   3     10.53545
      9.89141     -1.09835      3.47828   2     10.54252
      4.20142     -6.30506      7.33106   2     10.54278
     -1.73039     -8.81898      5.53770   1     10.55627
      9.05630      1.56403      5.26833   1     10.59330
     -4.51905      1.17963      9.51491   3     10.59938
      6.54731     -3.98852      7.35470   2     10.62390
     -6.51648     -6.15528      5.74275   3     10.64571
      9.84314      3.52520     -2.04379   3     10.65324
      9.85199      3.72028      1.69680   3     10.66683
     -0.05642     -7.76099      7.31940   3     10.66817
     -3.96359     -4.11765     -9.01178   3     10.67133
     -9.75992     -3.72358      2.27187   3     10.69030
      2.08000      8.94736     -5.48039   1     10.69656
     -4.35409     -9.14176     -3.45456   2     10.69878
     -0.59872      9.24483     -5.43257   3     10.73956
     -0.09156      7.83755      7.34541   3     10.74200
      8.65768      5.52762      3.19581   3     10.75747
      6.67643      6.36066     -5.55940   3     10.76753
      4.86022      8.86583     -3.73950   2     10.78001
      0.34066     -7.76345     -7.47686   3     10.78381
      1.30651     -9.22987     -5.44205   3     10.79414
      4.59850     -6.30752     -7.46521   2     10.80094
     -9.88629      1.38846      4.13040   2     10.80402
    -10.81010      0.01602      0.28671   3     10.81391
     10.81010     -0.01602     -0.28671   3     10.81391
     -4.45781     -9.01858      3.96970   2     10.81505
      0.30552      7.83509     -7.45085   3     10.81652
     -3.71043      3.75831      9.45056   1     10.82614
     -8.71841      3.76387     -5.20235   1     10.82783
     -2.11730    -10.05490      3.45652   3     10.84119
      4.06003     -3.62994     -9.39325   1     10.85788
     -4.28623      6.42653      7.65875   2     10.87789
     -9.52703      1.18518     -5.13800   3     10.88889
     -6.63211      4.10999      7.63511   2     10.91658
      6.94438     -3.99098     -7.44156   2     10.93294
