natx =      602
    x       y        z       iph  
      0.00000      0.00000      0.00000   0      0.00000
     -1.17509      0.00000      1.59886   2      1.98424
      5.37214     -1.57296     -8.31560   2     10.02414
      5.37214      1.57296     -8.31560   2     10.02414
     -5.62928     -4.71887      6.82175   2     10.02461
     -5.62928      4.71887      6.82175   2     10.02461
      8.30529     -4.71887      3.11001   3     10.04578
      8.30529      4.71887      3.11001   3     10.04578
      8.70922     -4.71887     -1.76524   3     10.06153
      8.70922      4.71887     -1.76524   3     10.06153
      2.97281     -9.43774      1.84929   2     10.06620
      2.97281      9.43774      1.84929   2     10.06620
     -5.63693     -7.86479     -2.78691   2     10.06960
     -5.63693      7.86479     -2.78691   2     10.06960
      2.16099     -4.71887     -8.64976   3     10.08742
      2.16099      4.71887     -8.64976   3     10.08742
     -0.00765     -3.14592     -9.60866   3     10.11055
      0.00765     -3.14592      9.60866   3     10.11055
     -0.00765      3.14592     -9.60866   3     10.11055
      0.00765      3.14592      9.60866   3     10.11055
     -6.73703      0.00000      7.55901   3     10.12552
      6.17273     -3.14592     -7.39092   3     10.13041
      6.17273      3.14592     -7.39092   3     10.13041
      8.54240      0.00000      5.49781   3     10.15867
     -6.89119     -3.14592     -6.80423   3     10.18248
     -6.89119      3.14592     -6.80423   3     10.18248
      4.41093      0.00000     -9.19252   3     10.19602
      1.09902     -4.71887      8.98363   2     10.20692
      1.09902      4.71887      8.98363   2     10.20692
      1.79772     -9.43774      3.44816   3     10.20747
      1.79772      9.43774      3.44816   3     10.20747
     -6.50757     -7.86479      0.33814   3     10.21361
     -6.50757      7.86479      0.33814   3     10.21361
      6.55636     -7.86479     -0.24854   3     10.24219
      6.55636      7.86479     -0.24854   3     10.24219
     -2.62086     -9.43774      3.03202   3     10.25344
     -2.62086      9.43774      3.03202   3     10.25344
     -1.18274     -6.29183     -8.00980   2     10.25392
     -1.18274      6.29183     -8.00980   2     10.25392
      7.31628     -6.29183      3.79807   2     10.37017
      7.31628      6.29183      3.79807   2     10.37017
    -10.09110      0.00000      2.43598   2     10.38096
     -9.01015     -3.14592     -4.10349   1     10.38837
     -9.01015      3.14592     -4.10349   1     10.38837
     -2.14820     -4.71887     -9.01066   3     10.39589
     -2.14820      4.71887     -9.01066   3     10.39589
      1.08373     -1.57296    -10.23370   2     10.41044
      1.08373      1.57296    -10.23370   2     10.41044
      2.96517     -6.29183     -7.75937   2     10.42052
      2.96517      6.29183     -7.75937   2     10.42052
      4.41858     -9.43774      0.41614   3     10.42919
      4.41858      9.43774      0.41614   3     10.42919
     -4.38266     -9.43774      1.23042   3     10.47820
     -4.38266      9.43774      1.23042   3     10.47820
      2.12697     -6.29183      8.16522   3     10.52530
      2.12697      6.29183      8.16522   3     10.52530
     -2.25606     -6.29183      8.13833   1     10.53135
     -2.25606      6.29183      8.13833   1     10.53135
     -2.13290     -1.57296     10.20670   3     10.54515
     -2.13290      1.57296     10.20670   3     10.54515
     -9.00250      0.00000      5.50517   1     10.55234
     -0.32925     -9.43774     -4.71707   3     10.55605
     -0.32925      9.43774     -4.71707   3     10.55605
     -4.34706     -4.71887      8.43010   3     10.59393
     -4.34706      4.71887      8.43010   3     10.59393
     -6.73703     -3.14592      7.55901   3     10.60297
     -6.73703      3.14592      7.55901   3     10.60297
     -0.37856     -7.86479     -7.11941   3     10.61528
     -0.37856      7.86479     -7.11941   3     10.61528
      8.54240     -3.14592      5.49781   3     10.63463
      8.54240      3.14592      5.49781   3     10.63463
     -0.32161     -9.43774      4.89160   3     10.63495
     -0.32161      9.43774      4.89160   3     10.63495
      8.29764     -1.57296     -6.49865   3     10.65634
      8.29764      1.57296     -6.49865   3     10.65634
      4.41093     -3.14592     -9.19252   3     10.67031
      4.41093      3.14592     -9.19252   3     10.67031
      9.48186     -4.71887      1.56840   2     10.70669
      9.48186      4.71887      1.56840   2     10.70669
     10.44310      0.00000      2.44533   3     10.72558
     -8.64535     -6.29183      1.00283   3     10.73941
     -8.64535      6.29183      1.00283   3     10.73941
      8.68127     -6.29183      0.64373   3     10.74085
      8.68127      6.29183      0.64373   3     10.74085
     -0.24183     -7.86479      7.31781   3     10.74541
     -0.24183      7.86479      7.31781   3     10.74541
     -5.51092      0.00000      9.25875   2     10.77472
      7.43465     -4.71887      6.23507   2     10.78971
      7.43465      4.71887      6.23507   2     10.78971
     -9.12566     -4.71887      3.43684   3     10.83316
     -9.12566      4.71887      3.43684   3     10.83316
    -10.09110     -3.14592      2.43598   2     10.84717
    -10.09110      3.14592      2.43598   2     10.84717
      2.17628     -1.57296     10.56760   3     10.90342
      2.17628      1.57296     10.56760   3     10.90342
     -4.76628     -7.86479     -5.91196   3     10.93269
     -4.76628      7.86479     -5.91196   3     10.93269
     -5.51856     -9.43774     -0.34991   2     10.93837
     -5.51856      9.43774     -0.34991   2     10.93837
      4.42622      0.00000     10.02480   3     10.95847
      5.37214     -4.71887     -8.31560   2     10.96708
      5.37214      4.71887     -8.31560   2     10.96708
    -10.94460      0.00000     -0.85675   3     10.97808
     10.80020      0.00000     -2.05702   1     10.99435
      6.15243     -7.86479      4.62671   3     11.00517
      6.15243      7.86479      4.62671   3     11.00517
     -9.00250     -3.14592      5.50517   1     11.01130
     -9.00250      3.14592      5.50517   1     11.01130
     -7.69179     -1.57296     -7.72891   2     11.01698
     -7.69179      1.57296     -7.72891   2     11.01698
     10.92340     -1.57296      0.01131   3     11.03608
     10.92340      1.57296      0.01131   3     11.03608
     -4.52918     -9.43774     -3.52417   3     11.04555
     -4.52918      9.43774     -3.52417   3     11.04555
      1.09138    -11.01070     -0.62503   2     11.08230
      1.09138     11.01070     -0.62503   2     11.08230
      3.93062     -7.86479     -6.75851   3     11.08973
      3.93062      7.86479     -6.75851   3     11.08973
    -10.89530     -1.57296      1.54559   3     11.11623
    -10.89530      1.57296      1.54559   3     11.11623
     -9.13330     -1.57296     -6.17182   3     11.13475
     -9.13330      1.57296     -6.17182   3     11.13475
      6.14478     -7.86479     -4.98195   3     11.15496
      6.14478      7.86479     -4.98195   3     11.15496
     -7.68414     -7.86479      1.87975   2     11.15502
     -7.68414      7.86479      1.87975   2     11.15502
     10.44310     -3.14592      2.44533   3     11.17742
     10.44310      3.14592      2.44533   3     11.17742
     -5.51092     -3.14592      9.25875   2     11.22459
     -5.51092      3.14592      9.25875   2     11.22459
     -2.14055    -11.01070      0.59800   3     11.23277
     -2.14055     11.01070      0.59800   3     11.23277
     -0.24948    -11.01070     -2.29086   3     11.24926
     -0.24948     11.01070     -2.29086   3     11.24926
      2.11168      0.00000    -11.05210   3     11.25203
      7.30864     -6.29183     -5.81059   2     11.25905
      7.30864      6.29183     -5.81059   2     11.25905
      2.16863    -11.01070      0.95890   3     11.26312
      2.16863     11.01070      0.95890   3     11.26312
     -1.16745      0.00000     11.20750   2     11.26814
      4.05378     -9.43774     -4.69018   1     11.29167
      4.05378      9.43774     -4.69018   1     11.29167
     -0.37091    -11.01070      2.48926   3     11.29467
     -0.37091     11.01070      2.48926   3     11.29467
     -2.27135      0.00000    -11.07900   1     11.30943
      1.08373     -4.71887    -10.23370   2     11.32126
      1.08373      4.71887    -10.23370   2     11.32126
      6.32690     -6.29183      6.97232   3     11.32387
      6.32690      6.29183      6.97232   3     11.32387
      7.42700     -7.86479     -3.37360   2     11.33121
      7.42700      7.86479     -3.37360   2     11.33121
     -6.91914     -7.86479     -4.39526   3     11.35992
     -6.91914      7.86479     -4.39526   3     11.35992
     -4.39030     -6.29183     -8.37825   3     11.36032
     -4.39030      6.29183     -8.37825   3     11.36032
      8.53475     -6.29183     -4.11085   3     11.37225
      8.53475      6.29183     -4.11085   3     11.37225
     -5.52621      0.00000     -9.95857   2     11.38912
      4.06142     -9.43774      4.91849   1     11.39112
      4.06142      9.43774      4.91849   1     11.39112
      4.42622     -3.14592     10.02480   3     11.40109
      4.42622      3.14592     10.02480   3     11.40109
      1.79007     -9.43774     -6.16051   3     11.41171
      1.79007      9.43774     -6.16051   3     11.41171
     -3.58971     -7.86479     -7.45357   2     11.41476
     -3.58971      7.86479     -7.45357   2     11.41476
    -10.94460     -3.14592     -0.85675   3     11.41994
    -10.94460      3.14592     -0.85675   3     11.41994
     10.80020     -3.14592     -2.05702   1     11.43558
     10.80020      3.14592     -2.05702   1     11.43558
     -6.51521     -1.57296     -9.27052   3     11.43961
     -6.51521      1.57296     -9.27052   3     11.43961
     -2.13290     -4.71887     10.20670   3     11.44525
     -2.13290      4.71887     10.20670   3     11.44525
     -0.00765     -6.29183     -9.60866   3     11.48536
      0.00765     -6.29183      9.60866   3     11.48536
     -0.00765      6.29183     -9.60866   3     11.48536
      0.00765      6.29183      9.60866   3     11.48536
      6.18038     -9.43774      2.21774   3     11.49723
      6.18038      9.43774      2.21774   3     11.49723
      7.55301      0.00000      8.67206   2     11.50011
      6.17273     -6.29183     -7.39092   3     11.50284
      6.17273      6.29183     -7.39092   3     11.50284
      0.90268     -9.43774      6.52841   2     11.51112
      0.90268      9.43774      6.52841   2     11.51112
      6.56400     -1.57296      9.36012   3     11.54002
      6.56400      1.57296      9.36012   3     11.54002
      8.29764     -4.71887     -6.49865   3     11.54777
      8.29764      4.71887     -6.49865   3     11.54777
     -6.89119     -6.29183     -6.80423   3     11.54873
     -6.89119      6.29183     -6.80423   3     11.54873
    -11.02440     -1.57296     -3.28296   3     11.60988
    -11.02440      1.57296     -3.28296   3     11.60988
      6.31925     -9.43774     -2.63634   3     11.65994
      6.31925      9.43774     -2.63634   3     11.65994
      2.11168     -3.14592    -11.05210   3     11.68353
      2.11168      3.14592    -11.05210   3     11.68353
     -4.37501      0.00000     10.83910   3     11.68875
     -6.91150     -7.86479      5.21340   3     11.69629
     -6.91150      7.86479      5.21340   3     11.69629
     -1.16745     -3.14592     11.20750   2     11.69905
     -1.16745      3.14592     11.20750   2     11.69905
     -9.01015     -6.29183     -4.10349   1     11.73067
     -9.01015      6.29183     -4.10349   1     11.73067
     -2.27135     -3.14592    -11.07900   1     11.73883
     -2.27135      3.14592    -11.07900   1     11.73883
     -4.36235     -1.57296    -10.78720   3     11.74172
     -4.36235      1.57296    -10.78720   3     11.74172
      0.70634    -11.01070      4.07319   2     11.76118
      0.70634     11.01070      4.07319   2     11.76118
      2.17628     -4.71887     10.56760   3     11.77617
      2.17628      4.71887     10.56760   3     11.77617
     -3.58206    -11.01070      2.15509   2     11.77757
     -3.58206     11.01070      2.15509   2     11.77757
     -6.74468     -9.43774     -2.04965   3     11.77976
     -6.74468      9.43774     -2.04965   3     11.77976
     -2.62850     -9.43774     -6.57665   3     11.79967
     -2.62850      9.43774     -6.57665   3     11.79967
     -5.52621     -3.14592     -9.95857   2     11.81562
     -5.52621      3.14592     -9.95857   2     11.81562
      8.71686     -1.57296      7.84342   3     11.83119
      8.71686      1.57296      7.84342   3     11.83119
     -5.62928     -7.86479      6.82175   2     11.83554
     -5.62928      7.86479      6.82175   2     11.83554
      2.98046      0.00000     11.45800   2     11.83929
      2.03955    -11.01070     -3.86965   3     11.84776
      2.03955     11.01070     -3.86965   3     11.84776
      8.30529     -7.86479      3.11001   3     11.85348
      8.30529      7.86479      3.11001   3     11.85348
      8.70922     -7.86479     -1.76524   3     11.86682
      8.70922      7.86479     -1.76524   3     11.86682
     -7.69179     -4.71887     -7.72891   2     11.88139
     -7.69179      4.71887     -7.72891   2     11.88139
     -5.74764     -9.43774      4.38476   2     11.88833
     -5.74764      9.43774      4.38476   2     11.88833
      2.16099     -7.86479     -8.64976   3     11.88878
      2.16099      7.86479     -8.64976   3     11.88878
     10.92340     -4.71887      0.01131   3     11.89910
     10.92340      4.71887      0.01131   3     11.89910
     -4.35471    -11.01070     -1.17856   3     11.89908
     -4.35471     11.01070     -1.17856   3     11.89908
     -6.73703     -6.29183      7.55901   3     11.92113
     -6.73703      6.29183      7.55901   3     11.92113
      7.55301     -3.14592      8.67206   2     11.92264
      7.55301      3.14592      8.67206   2     11.92264
     11.88880      0.00000      1.01218   2     11.93181
      6.54871     -1.57296     -9.85721   3     11.93836
      6.54871      1.57296     -9.85721   3     11.93836
      8.54240     -6.29183      5.49781   3     11.94929
      8.54240      6.29183      5.49781   3     11.94929
    -11.26620      0.00000      4.03484   3     11.96692
    -10.89530     -4.71887      1.54559   3     11.97348
    -10.89530      4.71887      1.54559   3     11.97348
      4.41093     -6.29183     -9.19252   3     11.98106
      4.41093      6.29183     -9.19252   3     11.98106
     -6.49992     -1.57296      9.94680   3     11.98591
     -6.49992      1.57296      9.94680   3     11.98591
      1.09902     -7.86479      8.98363   2     11.99035
      1.09902      7.86479      8.98363   2     11.99035
     -9.13330     -4.71887     -6.17182   3     11.99067
     -9.13330      4.71887     -6.17182   3     11.99067
      1.09138     -1.57296     -0.62503   2      2.01395
      1.09138      1.57296     -0.62503   2      2.01395
      2.11932      0.00000     -1.44344   3      2.56418
