natx =      459
    x       y        z       iph  
      0.00000      0.00000      0.00000   0      0.00000
     -1.83899      0.38769     -0.03334   2      1.87971
      0.73416     -1.77622     -0.02917   2      1.92219
     -5.70722     -3.81626      7.27790   3     10.00520
     -2.11548      6.40061     -7.41461   2     10.02095
     -9.89372     -1.72939     -0.04630   2     10.04384
     -2.09384      6.47211      7.40834   2     10.05763
      5.74178     -8.07535     -1.77135   3     10.06563
      3.19587     -7.86338     -5.45673   1     10.09070
      3.22644     -7.88750      5.40894   1     10.09352
      0.34484      3.87423      9.31991   3     10.09898
      0.39943      3.80458     -9.36579   3     10.11694
      3.19135     -2.04751      9.39376   1     10.13014
      5.86094      3.64154     -7.41831   2     10.13128
      3.17864     -2.21463     -9.38646   1     10.15450
      5.88258      3.71304      7.40464   2     10.15973
      8.59207      0.39811      5.47709   3     10.19709
     -8.72726     -3.51897      3.94074   3     10.20185
      5.84089      6.37377     -5.44440   1     10.21677
      5.83945      6.40383      5.41375   1     10.21846
     -5.72886     -3.88776     -7.54505   3     10.24023
     -8.36056      4.82335      3.44563   3     10.24871
     -2.16147      3.55316     -9.36749   1     10.24923
      8.66285      0.41241     -5.48766   3     10.26301
     -7.46797      6.85660     -1.70931   3     10.28131
      3.19846      6.37719     -7.40604   2     10.28339
      1.92678     -9.31018      3.93033   3     10.28783
      8.48365     -2.14243     -5.42061   1     10.29298
      8.51422     -2.16654      5.44505   1     10.33607
      8.81506     -5.40352     -0.04375   2     10.33950
     -8.82004     -3.58710     -4.03695   3     10.34202
      3.22010      6.44870      7.41690   2     10.34240
     -2.14876      3.72028      9.41274   1     10.34685
     -7.51205      6.91693      1.66995   3     10.34715
      1.83400     -9.37831     -4.04736   3     10.37773
      8.43169     -5.02938      3.47047   2     10.41308
      5.80951     -7.95745      3.47190   2     10.44632
      7.24429     -6.57349     -3.68650   3     10.45375
     -7.38162      0.75116      7.37223   2     10.45956
      8.45111     -5.04975     -3.56128   2     10.46919
      2.53247     10.16010      0.04606   3     10.47106
      3.15247      3.52974     -9.35892   1     10.48745
     -4.84054     -7.58925      5.39350   3     10.49368
     -4.73919      0.74774      9.33387   1     10.49477
     -7.40325      0.67965     -7.45072   2     10.52536
      5.83903     -7.99260     -3.59299   2     10.53022
     -7.32359     -5.27601      5.42384   3     10.53040
     -7.25281     -5.26171     -5.54091   3     10.53520
     -2.78147     10.18350      0.03749   3     10.55659
     -7.54305      6.50925     -3.53189   2     10.57082
     -7.56246      6.52962      3.49985   2     10.58658
     -4.96460      9.20460     -1.70586   3     10.59631
      0.60092     -5.02005      9.31490   1     10.59855
      3.16518      3.69687      9.42131   1     10.60407
     -0.44561      7.64907      7.34155   3     10.61156
     -4.78390      0.63478     -9.45387   1     10.61434
    -10.22620     -2.26073     -1.76951   3     10.62155
    -10.62790      0.04683     -0.01714   3     10.62802
     10.62790     -0.04683      0.01714   3     10.62802
     -3.38716     -9.28676      3.92177   3     10.63471
      7.92491     -7.09648     -0.02801   3     10.63790
      8.45749      3.60195     -5.39307   1     10.65779
     -0.46725      7.57756     -7.48139   3     10.65875
     -8.01691     -7.02623     -0.05371   3     10.66028
      8.76273      6.08523      0.01134   2     10.66844
     -2.11961    -10.33960      1.59588   3     10.67459
     -4.94293     -1.84672      9.28380   3     10.67857
    -10.31980     -2.17722      1.68108   3     10.68010
     -4.93841     -7.66260     -5.56669   3     10.68136
      0.62097     -7.75229      7.34098   2     10.69456
     -9.91988      4.01499     -0.01876   2     10.70161
     -8.74986      4.98551     -3.65711   3     10.71400
      8.48805      3.57783      5.47260   1     10.71435
     -5.05821      9.28811      1.74473   3     10.71907
      7.63359     -6.73564      3.41625   3     10.73831
     -2.07554    -10.39990     -1.78337   3     10.75389
      7.51158      2.39538     -7.31336   3     10.75393
     -4.88834     -1.91638     -9.40190   3     10.76866
     -3.47994     -9.35489     -4.05593   3     10.77379
     -4.63211      9.73594      0.01735   2     10.78171
      0.55620     -5.13301     -9.47285   1     10.78851
     -1.91723     -5.21363      9.29060   3     10.82465
      0.59933     -7.82379     -7.48196   2     10.84208
      5.66328      9.15777     -1.68872   3     10.89905
      7.53322      2.46688      7.50959   3     10.91920
      5.56967      9.24127      1.76187   3     10.93282
    -10.15850     -2.14283      3.47374   2     10.94777
      3.19433    -10.36300      1.60445   3     10.96220
    -10.12900     -2.17797     -3.59114   2     10.96524
    -10.25240      3.48365     -1.74197   3     10.96731
      8.47385      6.78635     -1.68360   3     10.98614
      8.42978      6.84668      1.69565   3     10.99152
      5.78734     -7.63608      5.41063   3     11.00354
     -2.03129     -5.37093     -9.39053   3     11.00705
      0.29704      9.54710     -5.47549   3     11.00983
      7.53775     -3.34899     -7.34091   3     11.04185
     -2.19656      9.39315     -5.38266   1     11.04668
     -7.30514      6.22703     -5.48582   3     11.05600
      3.23841    -10.42330     -1.77480   3     11.05814
     -4.86735      9.28736     -3.52749   2     11.06297
      5.68495     -1.89356      9.30093   3     11.06397
     -2.16599      9.36904      5.48301   1     11.06950
      5.68947     -7.70943     -5.54956   3     11.07262
      5.88869      0.70090      9.35101   1     11.07291
    -10.34600      3.56715      1.70862   3     11.07627
      0.39491      9.62045      5.48470   3     11.08111
     -7.37592      6.21273      5.47893   3     11.09148
     -4.89687      9.32250      3.53740   2     11.10862
      5.84398      0.58795     -9.43674   1     11.11530
      7.55939     -3.27749      7.48204   3     11.12957
      8.39878      6.43900     -3.50619   2     11.14870
      8.37936      6.45937      3.52555   2     11.15198
      2.17148      8.16317     -7.29439   3     11.16068
      5.73954     -1.96321     -9.38477   3     11.17454
     -8.30823     -6.66539      3.39055   3     11.17810
      1.80332      2.18194     10.83070   3     11.19450
      1.85281      2.10706    -10.83750   3     11.19482
      3.39671     -5.23704      9.29917   3     11.19995
      3.11738      9.36974     -5.37409   1     11.24237
     -1.78666    -11.10110     -0.08843   2     11.24430
     -4.96910      3.89765      9.31134   3     11.25099
     -4.91451      3.82800     -9.37436   3     11.25543
      7.06945      7.83139     -3.95616   3     11.26761
      3.14795      9.34562      5.49157   1     11.28750
     10.93590     -2.27089      1.71535   3     11.30014
      2.24115     10.52090      3.49031   3     11.30904
      3.28265     -5.39435     -9.38197   3     11.30912
      8.53857      0.60940     -7.42502   2     11.33179
      8.56021      0.68091      7.39793   2     11.33447
    -10.15510      3.56640     -3.56360   2     11.33775
      1.92582     -0.73420     11.15540   3     11.34420
     -2.08362      6.11781     -9.33545   3     11.35428
    -10.18460      3.60155      3.50128   2     11.35589
      2.19312      8.23467      7.52856   3     11.37096
      0.50387      6.35574     -9.41776   1     11.37293
      5.99578      9.68911      0.03449   2     11.39427
      7.16223      7.89952      4.02153   3     11.39617
      0.54859      6.46869      9.36998   1     11.39919
     11.02960     -2.35439     -1.73524   3     11.41080
     -3.14246      8.18659     -7.30295   3     11.41177
     -1.96956      6.27512      9.34569   3     11.42796
      1.85186     10.68300     -3.61243   3     11.42828
    -10.07620      0.72970      5.36051   1     11.43667
      5.76053      9.24052     -3.51036   2     11.44087
     -8.43024      2.46563     -7.33906   3     11.44596
      0.52056     -2.15330     11.24890   2     11.46497
     -2.17002    -10.72690      3.42579   2     11.46784
      5.73102      9.27567      3.55453   2     11.46810
     -8.69753     -6.50324     -3.71220   3     11.47692
      0.05233    -11.48870     -0.05509   3     11.48895
     -0.05233     11.48870      0.05509   3     11.48895
    -10.07480      0.69965     -5.49764   1     11.49848
     11.36200     -1.82305     -0.01203   2     11.50733
     -2.18130      0.81296     11.27210   2     11.50996
      8.61823     -5.34626      5.44955   3     11.51321
      1.82948     -3.56243     10.80310   3     11.52150
     -3.07279     10.54430      3.48174   3     11.52158
     -7.35545     -4.99322      7.34468   2     11.53166
     -2.15061    -10.74730     -3.60596   2     11.53831
     -8.40860      2.53713      7.48388   3     11.53907
      0.44777     -2.26116    -11.33210   2     11.56416
