 # r       w_scrn(r)      v_ch(r)
    0.1507330463E-03    0.5770880491E+01    0.7654760892E+01
    0.1584612949E-03    0.5770880387E+01    0.7654760786E+01
    0.1665857792E-03    0.5770880174E+01    0.7654760570E+01
    0.1751268148E-03    0.5770879846E+01    0.7654760235E+01
    0.1841057586E-03    0.5770879393E+01    0.7654759774E+01
    0.1935450626E-03    0.5770878809E+01    0.7654759179E+01
    0.2034683302E-03    0.5770878082E+01    0.7654758440E+01
    0.2139003746E-03    0.5770877203E+01    0.7654757544E+01
    0.2248672813E-03    0.5770876158E+01    0.7654756481E+01
    0.2363964733E-03    0.5770874935E+01    0.7654755236E+01
    0.2485167797E-03    0.5770873518E+01    0.7654753793E+01
    0.2612585075E-03    0.5770871889E+01    0.7654752135E+01
    0.2746535176E-03    0.5770870029E+01    0.7654750242E+01
    0.2887353046E-03    0.5770867919E+01    0.7654748093E+01
    0.3035390802E-03    0.5770865532E+01    0.7654745664E+01
    0.3191018616E-03    0.5770862845E+01    0.7654742928E+01
    0.3354625639E-03    0.5770859827E+01    0.7654739855E+01
    0.3526620974E-03    0.5770856446E+01    0.7654736414E+01
    0.3707434697E-03    0.5770852667E+01    0.7654732567E+01
    0.3897518939E-03    0.5770848451E+01    0.7654728274E+01
    0.4097349008E-03    0.5770843752E+01    0.7654723491E+01
    0.4307424584E-03    0.5770838524E+01    0.7654718168E+01
    0.4528270965E-03    0.5770832712E+01    0.7654712251E+01
    0.4760440382E-03    0.5770826257E+01    0.7654705680E+01
    0.5004513380E-03    0.5770819094E+01    0.7654698388E+01
    0.5261100268E-03    0.5770811151E+01    0.7654690301E+01
    0.5530842647E-03    0.5770802346E+01    0.7654681337E+01
    0.5814415013E-03    0.5770792592E+01    0.7654671407E+01
    0.6112526445E-03    0.5770781791E+01    0.7654660412E+01
    0.6425922378E-03    0.5770769835E+01    0.7654648240E+01
    0.6755386463E-03    0.5770756605E+01    0.7654634771E+01
    0.7101742534E-03    0.5770741969E+01    0.7654619871E+01
    0.7465856660E-03    0.5770725781E+01    0.7654603391E+01
    0.7848639316E-03    0.5770707880E+01    0.7654585168E+01
    0.8251047659E-03    0.5770688090E+01    0.7654565021E+01
    0.8674087919E-03    0.5770666215E+01    0.7654542750E+01
    0.9118817916E-03    0.5770642037E+01    0.7654518137E+01
    0.9586349708E-03    0.5770615319E+01    0.7654490937E+01
    0.1007785237E-02    0.5770585796E+01    0.7654460882E+01
    0.1059455491E-02    0.5770553179E+01    0.7654427676E+01
    0.1113774935E-02    0.5770517145E+01    0.7654390992E+01
    0.1170879397E-02    0.5770477341E+01    0.7654350470E+01
    0.1230911668E-02    0.5770433376E+01    0.7654305712E+01
    0.1294021859E-02    0.5770384819E+01    0.7654256278E+01
    0.1360367778E-02    0.5770331193E+01    0.7654201685E+01
    0.1430115326E-02    0.5770271974E+01    0.7654141399E+01
    0.1503438906E-02    0.5770206584E+01    0.7654074829E+01
    0.1580521867E-02    0.5770134383E+01    0.7654001326E+01
    0.1661556956E-02    0.5770054669E+01    0.7653920173E+01
    0.1746746803E-02    0.5769966664E+01    0.7653830581E+01
    0.1836304427E-02    0.5769869512E+01    0.7653731677E+01
    0.1930453768E-02    0.5769762271E+01    0.7653622501E+01
    0.2029430249E-02    0.5769643900E+01    0.7653501995E+01
    0.2133481363E-02    0.5769513253E+01    0.7653368991E+01
    0.2242867292E-02    0.5769369068E+01    0.7653222205E+01
    0.2357861557E-02    0.5769209952E+01    0.7653060219E+01
    0.2478751704E-02    0.5769034373E+01    0.7652881473E+01
    0.2605840021E-02    0.5768840642E+01    0.7652684248E+01
    0.2739444296E-02    0.5768626900E+01    0.7652466651E+01
    0.2879898609E-02    0.5768391100E+01    0.7652226597E+01
    0.3027554168E-02    0.5768130988E+01    0.7651961793E+01
    0.3182780189E-02    0.5767844082E+01    0.7651669713E+01
    0.3345964819E-02    0.5767527655E+01    0.7651347578E+01
    0.3517516104E-02    0.5767178701E+01    0.7650992330E+01
    0.3697863011E-02    0.5766793918E+01    0.7650600607E+01
    0.3887456502E-02    0.5766369674E+01    0.7650168710E+01
    0.4086770659E-02    0.5765901974E+01    0.7649692575E+01
    0.4296303871E-02    0.5765386429E+01    0.7649167731E+01
    0.4516580081E-02    0.5764818216E+01    0.7648589269E+01
    0.4748150094E-02    0.5764192036E+01    0.7647951796E+01
    0.4991592955E-02    0.5763502073E+01    0.7647249389E+01
    0.5247517398E-02    0.5762741938E+01    0.7646475545E+01
    0.5516563369E-02    0.5761904623E+01    0.7645623129E+01
    0.5799403621E-02    0.5760982439E+01    0.7644684313E+01
    0.6096745403E-02    0.5759966954E+01    0.7643650515E+01
    0.6409332224E-02    0.5758848927E+01    0.7642512324E+01
    0.6737945714E-02    0.5757618229E+01    0.7641259433E+01
    0.7083407578E-02    0.5756263771E+01    0.7639880549E+01
    0.7446581651E-02    0.5754773411E+01    0.7638363314E+01
    0.7828376056E-02    0.5753133866E+01    0.7636694203E+01
    0.8229745479E-02    0.5751330608E+01    0.7634858430E+01
    0.8651693553E-02    0.5749347760E+01    0.7632839829E+01
    0.9095275367E-02    0.5747167978E+01    0.7630620744E+01
    0.9561600107E-02    0.5744772330E+01    0.7628181902E+01
    0.1005183383E-01    0.5742140157E+01    0.7625502275E+01
    0.1056720237E-01    0.5739248943E+01    0.7622558937E+01
    0.1110899442E-01    0.5736074152E+01    0.7619326914E+01
    0.1167856474E-01    0.5732589081E+01    0.7615779019E+01
    0.1227733756E-01    0.5728764676E+01    0.7611885680E+01
    0.1290681012E-01    0.5724569370E+01    0.7607614757E+01
    0.1356855642E-01    0.5719968879E+01    0.7602931354E+01
    0.1426423119E-01    0.5714926022E+01    0.7597797616E+01
    0.1499557396E-01    0.5709400493E+01    0.7592172519E+01
    0.1576441348E-01    0.5703348675E+01    0.7586011655E+01
    0.1657267224E-01    0.5696723388E+01    0.7579267006E+01
    0.1742237132E-01    0.5689473697E+01    0.7571886710E+01
    0.1831563540E-01    0.5681544640E+01    0.7563814830E+01
    0.1925469810E-01    0.5672877035E+01    0.7554991111E+01
    0.2024190758E-01    0.5663407201E+01    0.7545350741E+01
    0.2127973238E-01    0.5653066773E+01    0.7534824115E+01
    0.2237076759E-01    0.5641782415E+01    0.7523336597E+01
    0.2351774137E-01    0.5629475663E+01    0.7510808300E+01
    0.2472352175E-01    0.5616062649E+01    0.7497153872E+01
    0.2599112382E-01    0.5601453983E+01    0.7482282299E+01
    0.2732371724E-01    0.5585554504E+01    0.7466096740E+01
    0.2872463418E-01    0.5568263231E+01    0.7448494377E+01
    0.3019737766E-01    0.5549473161E+01    0.7429366319E+01
    0.3174563032E-01    0.5529071319E+01    0.7408597533E+01
    0.3337326359E-01    0.5506938632E+01    0.7386066845E+01
    0.3508434741E-01    0.5482950114E+01    0.7361646988E+01
    0.3688316037E-01    0.5456974856E+01    0.7335204737E+01
    0.3877420044E-01    0.5428876380E+01    0.7306601114E+01
    0.4076219620E-01    0.5398512797E+01    0.7275691705E+01
    0.4285211869E-01    0.5365737367E+01    0.7242327065E+01
    0.4504919380E-01    0.5330398877E+01    0.7206353261E+01
    0.4735891536E-01    0.5292342455E+01    0.7167612535E+01
    0.4978705887E-01    0.5251410225E+01    0.7125944116E+01
    0.5233969597E-01    0.5207442409E+01    0.7081185186E+01
    0.5502320956E-01    0.5160278325E+01    0.7033172016E+01
    0.5784430984E-01    0.5109757794E+01    0.6981741274E+01
    0.6081005103E-01    0.5055722554E+01    0.6926731515E+01
    0.6392784901E-01    0.4998017963E+01    0.6867984862E+01
    0.6720549992E-01    0.4936494896E+01    0.6805348874E+01
    0.7065119958E-01    0.4871011699E+01    0.6738678599E+01
    0.7427356405E-01    0.4801436622E+01    0.6667838802E+01
    0.7808165111E-01    0.4727649935E+01    0.6592706365E+01
    0.8208498297E-01    0.4649546932E+01    0.6513172828E+01
    0.8629357004E-01    0.4567040034E+01    0.6429147046E+01
    0.9071793599E-01    0.4480062399E+01    0.6340557938E+01
    0.9536914403E-01    0.4388569754E+01    0.6247357273E+01
    0.1002588246E+00    0.4292544604E+01    0.6149522455E+01
    0.1053992045E+00    0.4191997435E+01    0.6047059233E+01
    0.1108031372E+00    0.4086971502E+01    0.5940004291E+01
    0.1164841356E+00    0.3977542963E+01    0.5828427622E+01
    0.1224564049E+00    0.3863826198E+01    0.5712434629E+01
    0.1287348790E+00    0.3745972288E+01    0.5592167846E+01
    0.1353352574E+00    0.3624174864E+01    0.5467808215E+01
    0.1422740444E+00    0.3498666356E+01    0.5339575826E+01
    0.1495685907E+00    0.3369724306E+01    0.5207730034E+01
    0.1572371363E+00    0.3237664696E+01    0.5072568887E+01
    0.1652988567E+00    0.3102848865E+01    0.4934427804E+01
    0.1737739103E+00    0.2965673357E+01    0.4793677460E+01
    0.1826834892E+00    0.2826577512E+01    0.4650720839E+01
    0.1920498720E+00    0.2686029242E+01    0.4505989473E+01
    0.2018964795E+00    0.2544533770E+01    0.4359938889E+01
    0.2122479333E+00    0.2402615046E+01    0.4213043302E+01
    0.2231301176E+00    0.2260825980E+01    0.4065789680E+01
    0.2345702434E+00    0.2119725235E+01    0.3918671263E+01
    0.2465969169E+00    0.1979889901E+01    0.3772180712E+01
    0.2592402112E+00    0.1841887823E+01    0.3626803060E+01
    0.2725317411E+00    0.1706293293E+01    0.3483008652E+01
    0.2865047422E+00    0.1573655056E+01    0.3341246303E+01
    0.3011941545E+00    0.1444516262E+01    0.3201936884E+01
    0.3166367090E+00    0.1319378721E+01    0.3065467533E+01
    0.3328710202E+00    0.1198727493E+01    0.2932186713E+01
    0.3499376824E+00    0.1082991766E+01    0.2802400252E+01
    0.3678793710E+00    0.9725750701E+00    0.2676368513E+01
    0.3867409497E+00    0.8678136228E+00    0.2554304767E+01
    0.4065695822E+00    0.7690115273E+00    0.2436374788E+01
    0.4274148504E+00    0.6763971602E+00    0.2322697654E+01
    0.4493288784E+00    0.5901634435E+00    0.2213347663E+01
    0.4723664626E+00    0.5104234530E+00    0.2108357228E+01
