natx =      445
    x       y        z       iph  
      0.00000      0.00000      0.00000   0      0.00000
      0.28888     -0.70113      1.69494   2      1.85684
     -0.07508     -0.34736     -1.82259   2      1.85691
      5.37866     -6.20037     -5.73285   2     10.01200
      0.09657     -6.45975     -7.66225   3     10.02236
      7.91121     -3.30189      5.22772   2     10.04086
     -2.85186     -9.03383      3.39038   3     10.06170
      2.54494      8.21027      5.27424   2     10.08478
     -8.03061     -3.23164      5.20202   2     10.09927
      7.98881      2.55273     -5.69003   2     10.13479
     -7.95302      2.62298     -5.71573   2     10.13904
     -2.76900      8.23369      5.26568   2     10.15817
     -5.88905     -8.11504      1.67457   3     10.16558
      2.54947      2.39439     -9.57625   2     10.19497
     -0.94063     -4.31947      9.19319   3     10.20085
     -6.56967     -7.59206     -1.98392   3     10.23405
      9.31982      3.82644     -1.90313   3     10.25293
      7.96875      5.28496     -3.71611   1     10.25872
     -2.76448      2.41781     -9.58481   2     10.26434
     -2.62987     -6.19841     -7.75313   1     10.26876
     -7.92685     -3.12140     -5.74327   2     10.27440
      7.46797     -6.85660      1.70931   3     10.28131
     -5.24805      5.12392      7.20721   3     10.28302
      2.68407     -6.22182     -7.74457   1     10.29046
      4.34715      1.40149      9.22930   3     10.29766
     -7.97307      5.35521     -3.74182   1     10.30773
      5.37983      5.07709      7.22435   3     10.33976
      4.44751     -7.80104      5.13596   3     10.34479
     -0.94040      3.63962     -9.64047   3     10.34746
      8.01497     -3.19165     -5.71757   2     10.34973
      4.66034      9.07124      1.77434   3     10.35154
     -1.30710     -4.70271     -9.14535   3     10.36636
      7.02689     -5.02341     -5.79963   3     10.40421
      2.64870      8.32052     -5.67105   2     10.41189
      1.73459     -4.92849      9.01475   3     10.41943
     -2.66524      8.34393     -5.67962   2     10.43948
      5.24524      8.28092     -3.64581   1     10.45840
     10.02660     -2.44092      1.72782   3     10.46309
      2.57563     -3.34998     -9.60379   2     10.49233
    -10.33900     -0.65429      1.67781   2     10.49467
     -5.25375     -0.33766      9.10051   2     10.51357
     -2.73831     -3.32656     -9.61236   2     10.53384
     -5.26969      5.05242     -7.61573   3     10.54969
      3.97972      9.59423     -1.88415   3     10.55639
      5.35819      5.00558     -7.59860   3     10.55958
     -5.38264      8.32776     -3.66295   1     10.57079
      5.37413     -0.38449      9.11764   2     10.59058
      0.03402      5.38330      9.13662   2     10.60466
    -10.62790      0.04683     -0.01714   3     10.62802
     10.62790     -0.04683      0.01714   3     10.62802
      9.24964     -4.74617     -2.28297   3     10.64396
     -7.94834     -0.35911      7.08879   1     10.65627
     10.00040      3.30346      1.75536   3     10.67718
     -8.94110      0.79121     -5.79779   3     10.68568
      7.99348     -0.42936      7.11449   1     10.70962
     -7.92074     -6.13354     -3.79690   1     10.71330
     10.55280     -0.39419     -1.80545   2     10.71339
     -2.69051     -8.99943      5.18304   2     10.72812
      2.62344     -9.02285      5.19161   2     10.73532
      2.07554     10.39990      1.78337   3     10.75389
     -1.35207    -10.44370     -2.32764   3     10.78503
      8.02108     -6.20379     -3.77120   1     10.81881
      4.39971     -2.12817     -9.65944   3     10.82549
     -0.94492      9.45549      5.21002   3     10.83713
     -3.57935     -4.90508      9.00618   3     10.86199
    -10.70300     -0.30052     -1.83972   2     10.86412
     -5.19573     -6.36483      7.15213   3     10.89310
     -2.58675     -8.88919     -5.76225   2     10.90470
      5.19781     -0.42190     -9.60522   2     10.92957
      0.23655     10.78760      1.75003   2     10.93119
      0.08635     -6.10545      9.08153   2     10.94341
      2.72719     -8.91260     -5.75368   2     10.95339
     -0.14229      5.34589     -9.58625   2     10.97702
     -0.03813      8.28022      7.21129   1     10.98026
      9.31626      1.06634      5.72227   3     10.98518
     -8.47385     -6.78635      1.68360   3     10.98614
      7.86288      2.76385      7.19400   3     11.00988
     -5.30414     -8.90536     -3.74558   1     11.02128
     -5.96754      9.11808      1.75720   3     11.03806
      4.00684     -4.72612     -9.13679   3     11.03956
     -6.32854      7.12119     -5.58324   3     11.04239
      5.43215     -6.41166      7.16926   3     11.04608
     -5.43007     -0.37507     -9.62236   2     11.05514
     -3.23841     10.42330      1.77480   3     11.05814
      0.18447     -0.55807     11.04640   3     11.06203
      5.32374     -8.95220     -3.72844   1     11.06279
      7.88904     -2.98052      7.16646   3     11.06701
      4.37331     -4.34289      9.20176   3     11.07515
     10.91680     -0.74796      1.71208   2     11.07552
      7.97184     -0.50087     -7.70846   1     11.10052
      6.97456      6.46533     -5.74454   3     11.11057
     -7.96998     -0.43062     -7.73416   1     11.11410
     10.58380      0.01349      3.39638   3     11.11541
    -10.46500     -0.58274     -3.79365   3     11.14664
     -8.05278     -2.91027      7.14076   3     11.14932
     -6.65173      6.88096      5.72411   3     11.15162
     -6.18037     -7.75421      5.11883   3     11.15917
     -8.07894      2.83410      7.16830   3     11.16628
      4.37354      3.61620     -9.63190   3     11.17937
    -10.67200      0.10716      3.36212   3     11.18959
     -0.05977      8.20872     -7.61166   1     11.19482
      7.79115      8.06895      0.03956   3     11.21657
      9.63945      1.30657     -5.58508   3     11.21692
      9.73529     -2.08009      5.17207   3     11.21842
     -6.28073      1.44832      9.21217   3     11.24319
      7.84124      2.69235     -7.62894   3     11.26652
     -0.12741     11.14140     -1.76750   2     11.28145
     -5.21737     -6.43633     -7.67082   3     11.29109
      1.68226      6.56025      9.06983   3     11.31939
     -6.64720      1.06508     -9.12638   3     11.34066
     -2.61132     -0.34108     11.06220   1     11.37135
      7.86740     -3.05203     -7.65649   3     11.39442
      5.41052     -6.48316     -7.65369   3     11.39667
      2.70262     -0.36450     11.07070   1     11.40164
     -1.35943      6.78604     -9.09027   3     11.42503
      3.96187    -10.46710     -2.31908   3     11.42956
     -0.08996     -6.14286     -9.64133   2     11.43233
     -0.06571     -0.01118    -11.44370   3     11.44389
      0.04037     -8.95290      7.12866   1     11.44438
     10.79070     -0.67640     -3.75938   3     11.44682
     -0.02089      2.63147     11.14100   1     11.44757
      2.52277      8.53164      7.21298   3     11.45340
      0.11051     10.85920     -3.72143   3     11.47970
     10.58540      2.51313     -3.66479   1     11.48030
     -8.10058      2.76260     -7.65465   3     11.48238
      7.88840      8.15171     -1.78207   2     11.48273
      7.02236      0.79246      9.05086   3     11.48301
      0.05233    -11.48870     -0.05509   3     11.48895
     -0.05233     11.48870      0.05509   3     11.48895
     -8.15067      8.13921      0.01386   3     11.51870
     -2.79117      8.55506      7.20441   3     11.52750
     -8.07442     -2.98178     -7.68219   3     11.53704
      0.00527     -3.11290     11.11350   1     11.54123
      2.60127     -8.70148      7.13035   3     11.54661
     -2.71267     -8.67806      7.12178   3     11.54933
    -10.67040      2.60680     -3.69906   1     11.59034
    -11.22920     -2.34725      1.69355   3     11.59623
      9.70912      3.66429      5.19962   3     11.60733
      9.19732      6.74258     -2.22788   3     11.61966
      4.36902      9.43208      5.21859   3     11.63126
     -0.93610    -10.13530     -5.65730   3     11.64498
     -8.05342      8.22196     -1.80777   2     11.65016
      2.50113      8.46014     -7.60997   3     11.65081
      2.47271      2.78542     11.04820   3     11.65914
     -7.73969     -8.56257      1.65444   2     11.66008
    -10.36520      5.09008      1.70535   2     11.67281
      2.49887     -2.95895     11.02060   3     11.68133
     10.61150     -3.23124     -3.69233   1     11.69094
     -6.22817     -2.08134     -9.67658   3     11.69437
    -10.64420     -3.13757     -3.72660   1     11.70602
     -2.81507     -2.93554     11.01210   3     11.73918
     -2.84123      2.80884     11.03960   3     11.74031
      7.69753      8.15246      3.49015   3     11.74290
     -0.99296      7.16928      9.24827   3     11.74372
     -2.81281      8.48355     -7.61853   3     11.74413
     -8.91493     -4.95316     -5.82533   3     11.74497
     10.53340     -0.37382      5.22629   2     11.76462
     -3.63168      6.58367      9.06127   3     11.77457
     -7.81818      8.67055      1.73707   2     11.80338
     -5.27991      5.40672      9.12805   2     11.85037
      2.38812      2.36000    -11.36890   3     11.85431
      0.01873     -9.02440     -7.69429   1     11.85927
     -6.64816      9.64106     -1.90129   3     11.86436
      5.34797      5.35988      9.14518   2     11.87280
     -1.25929    -10.37560      5.65005   3     11.88116
    -11.25530      3.39712      1.72109   3     11.88210
      9.34242     -4.67804      5.69473   3     11.89936
      0.00825    -11.42840      3.32416   3     11.90203
     -6.25457     -4.29605      9.18462   3     11.91356
    -10.72240     -0.28015      5.19202   2     11.91660
     10.52660      5.35018     -1.77791   2     11.94130
      7.96732      5.31501      7.14203   1     11.94722
      2.62865     11.05270     -3.69714   1     11.94742
      2.57963     -8.77298     -7.69260   3     11.94972
      8.12364      8.60029      1.76277   2     11.96101
     -7.97450      5.38526      7.11633   1     11.96812
     -2.73432     -8.74957     -7.70117   3     11.97245
     -0.02275    -11.83610     -1.87767   2     11.98413
     -2.68529     11.07620     -3.70571   1     11.98438
     -2.92583      2.38342    -11.37750   3     11.98702
      3.95451      6.76262     -9.08170   3     11.99368
     -1.40440      1.04504     -2.27256   3      2.86862
      2.12786     -1.08881      1.72828   3      2.94962
     -1.28189     -1.87110     -1.94781   3      2.98969
     -0.60127     -2.39408      1.71068   3      3.00326
     -0.04408      0.06033      3.37925   3      3.38008
      2.50337      2.34800      0.00345   3      3.43220
     -2.81057      2.37141     -0.00512   3      3.67735
     -3.18608     -1.06540      1.71971   3      3.77407
     -0.62744      3.35029      1.73823   3      3.82617
      0.16283     -0.62957     -3.77652   3      3.83210
      2.60062      2.43075     -1.81818   2      3.99719
     -2.71332      2.45417     -1.82675   2      4.08926
     -2.45191     -2.84162      1.69055   2      4.11639
     -2.47808      2.90275      1.71809   2      4.18553
      2.52954     -3.39637     -0.02410   3      4.23491
     -2.78441     -3.37296     -0.03266   3      4.37388
      2.86203     -2.86504      1.69911   2      4.39166
      2.83587      2.87934      1.72666   2      4.39478
     -0.04253      2.55997     -3.68193   1      4.48463
     -1.30806      3.87327     -1.92026   3      4.51671
     -2.63296     -0.41258     -3.76079   1      4.60936
      2.62679     -3.31362     -1.84573   2      4.61376
      3.90954      1.02162     -2.26399   3      4.63183
      2.68098     -0.43600     -3.75223   1      4.63217
     -2.68715     -3.29020     -1.85430   2      4.63515
      4.03205     -1.89452     -1.93924   3      4.85873
      2.40976      2.43150      3.45404   3      4.86308
     -0.01637     -3.18441     -3.70947   1      4.88885
     -2.90419      2.45492      3.44547   3      5.13149
     -0.09449     -0.32698      5.20916   2      5.22027
      2.45107      2.71392     -3.77475   3      5.25565
     -5.31394      0.02342     -0.00857   3      5.31400
      5.31394     -0.02342      0.00857   3      5.31400
      0.26271      5.04325      1.72249   2      5.33576
     -5.02506     -0.67771      1.68637   2      5.34363
      2.43592     -3.31287      3.42649   3      5.35254
      2.10170      4.65556      1.75582   3      5.40132
     -1.37824     -4.69933     -2.30010   3      5.41052
      2.47723     -3.03046     -3.80230   3      5.45691
     -2.86287      2.73733     -3.78332   3      5.47745
     -2.87802     -3.28945      3.41792   3      5.54848
      5.23886     -0.37077     -1.81402   2      5.55642
      4.71267     -2.41750      1.71925   3      5.56861
     -0.89259     -2.03325      5.15494   3      5.61286
