# # comment:                                                     FEFF 9.6.4  
# # Source:
# # Structure
# # Reduced
# # space
# # abc:
# # angles:
# # sites:
# # POT  SCF  30  4.5000   0, screened core-hole, AFOLP (folp(0)= 1.150)
# # Abs   Z= 8 Rmt= 0.979 Rnm= 1.050 K  shell
# # Pot 1 Z=38 Rmt= 1.771 Rnm= 1.844
# # Pot 2 Z=77 Rmt= 1.319 Rnm= 1.427
# # Pot 3 Z= 8 Rmt= 0.996 Rnm= 1.059
# # Gam_ch=1.559E-01 H-L exch Vi= 0.000E+00 Vr= 0.000E+00
# # Mu=-6.333E+00 kf=2.348E+00 Vint=-1.635E+01 Rs_int= 1.544
# FMS rfms= 7.5000
# # PATH  Rmax=-1.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
#  S02=0.999  Temp=   0.00  Debye_temp=   0.00  Global_sig2= 0.00000
#  Energy zero shift, vr, vi    0.00000E+00   0.00000E+00
#  Curved wave amplitude ratio filter   4.000%
#     file         sig2 tot  cw amp ratio   deg  nlegs   reff  inp sig2
#     0/   0 paths used
#  xsedge+ 50, used to normalize mu           4.7777E-03
#  -----------------------------------------------------------------------
#  omega    e    k    mu    mu0     chi     @#
     527.473     -8.772  -0.800  2.15264E-02  1.34877E-02  8.03873E-03
     527.936     -8.308  -0.720  2.69733E-02  1.67715E-02  1.02017E-02
     528.351     -7.894  -0.640  3.42507E-02  2.13900E-02  1.28607E-02
     528.716     -7.528  -0.560  4.40825E-02  2.81618E-02  1.59207E-02
     529.033     -7.211  -0.480  5.75123E-02  3.86342E-02  1.88781E-02
     529.302     -6.943  -0.400  7.61110E-02  5.60049E-02  2.01061E-02
     529.521     -6.723  -0.320  1.02552E-01  8.76763E-02  1.48754E-02
     529.692     -6.553  -0.240  1.42627E-01  1.53160E-01 -1.05330E-02
     529.711     -6.533  -0.229  1.49780E-01  1.66976E-01 -1.71959E-02
     529.811     -6.433  -0.162  2.08822E-01  2.99475E-01 -9.06530E-02
     529.911     -6.333   0.000  3.64603E-01  7.14720E-01 -3.50117E-01
     530.011     -6.233   0.162  5.34320E-01  1.12831E+00 -5.93986E-01
     530.111     -6.133   0.229  6.38903E-01  1.25765E+00 -6.18746E-01
     530.211     -6.033   0.281  7.62332E-01  1.30745E+00 -5.45113E-01
     530.311     -5.933   0.324  9.39506E-01  1.33167E+00 -3.92161E-01
     530.405     -5.840   0.360  1.17701E+00  1.34429E+00 -1.67282E-01
     530.521     -5.724   0.400  1.59792E+00  1.35307E+00  2.44851E-01
     530.649     -5.596   0.440  2.29400E+00  1.35797E+00  9.36034E-01
     530.789     -5.455   0.480  3.52984E+00  1.36012E+00  2.16972E+00
     530.941     -5.303   0.520  5.64522E+00  1.36021E+00  4.28501E+00
     531.106     -5.138   0.560  7.14164E+00  1.35875E+00  5.78289E+00
     531.283     -4.962   0.600  6.29083E+00  1.35609E+00  4.93474E+00
     531.472     -4.773   0.640  4.92943E+00  1.35246E+00  3.57696E+00
     531.673     -4.572   0.680  3.82940E+00  1.34808E+00  2.48132E+00
     531.886     -4.358   0.720  2.98723E+00  1.34308E+00  1.64415E+00
     532.112     -4.133   0.760  2.37216E+00  1.33760E+00  1.03457E+00
     532.350     -3.895   0.800  2.02152E+00  1.33171E+00  6.89810E-01
     532.600     -3.645   0.840  1.92343E+00  1.32549E+00  5.97943E-01
     532.862     -3.383   0.880  2.09500E+00  1.31903E+00  7.75975E-01
     533.136     -3.109   0.920  1.81446E+00  1.31238E+00  5.02079E-01
     533.422     -2.822   0.960  1.34182E+00  1.30558E+00  3.62336E-02
     533.721     -2.523   1.000  1.20494E+00  1.29867E+00 -9.37381E-02
     534.032     -2.212   1.040  1.21300E+00  1.29171E+00 -7.87179E-02
     534.355     -1.889   1.080  1.26805E+00  1.28472E+00 -1.66696E-02
     534.690     -1.554   1.120  1.29958E+00  1.27772E+00  2.18604E-02
     535.038     -1.207   1.160  1.36796E+00  1.27076E+00  9.72021E-02
     535.398     -0.847   1.200  1.44373E+00  1.26382E+00  1.79910E-01
     535.769     -0.475   1.240  1.48217E+00  1.25697E+00  2.25202E-01
     536.153     -0.091   1.280  1.50922E+00  1.25020E+00  2.59017E-01
     536.550      0.305   1.320  1.56739E+00  1.24352E+00  3.23873E-01
     536.958      0.714   1.360  1.65856E+00  1.23695E+00  4.21609E-01
     537.379      1.134   1.400  1.71925E+00  1.23050E+00  4.88748E-01
     537.812      1.567   1.440  1.68874E+00  1.22419E+00  4.64553E-01
     538.257      2.012   1.480  1.68785E+00  1.21800E+00  4.69851E-01
     538.714      2.469   1.520  1.69800E+00  1.21196E+00  4.86037E-01
     539.183      2.939   1.560  1.71661E+00  1.20608E+00  5.10526E-01
     539.665      3.420   1.600  1.68504E+00  1.20034E+00  4.84702E-01
     540.159      3.914   1.640  1.52514E+00  1.19475E+00  3.30393E-01
     540.664      4.420   1.680  1.35158E+00  1.18931E+00  1.62262E-01
     541.183      4.938   1.720  1.27245E+00  1.18403E+00  8.84250E-02
     541.713      5.469   1.760  1.23144E+00  1.17891E+00  5.25268E-02
     542.256      6.011   1.800  1.17641E+00  1.17392E+00  2.48885E-03
     542.810      6.566   1.840  1.09718E+00  1.16908E+00 -7.19052E-02
     543.377      7.133   1.880  1.01652E+00  1.16439E+00 -1.47874E-01
     543.956      7.712   1.920  9.64136E-01  1.15985E+00 -1.95717E-01
     544.548      8.303   1.960  9.67193E-01  1.15543E+00 -1.88237E-01
     545.151      8.907   2.000  1.00986E+00  1.15114E+00 -1.41279E-01
     545.767      9.522   2.040  1.04235E+00  1.14698E+00 -1.04632E-01
     546.395     10.150   2.080  1.02397E+00  1.14292E+00 -1.18951E-01
     547.035     10.790   2.120  9.66934E-01  1.13899E+00 -1.72053E-01
     547.687     11.443   2.160  9.13149E-01  1.13515E+00 -2.22005E-01
     548.352     12.107   2.200  8.68241E-01  1.13142E+00 -2.63175E-01
     549.028     12.784   2.240  8.26830E-01  1.12777E+00 -3.00943E-01
     549.717     13.473   2.280  8.02913E-01  1.12421E+00 -3.21293E-01
     550.418     14.174   2.320  8.00878E-01  1.12071E+00 -3.19836E-01
