    -0.354262     0.002864     0.983516     0.174671
    -0.337236     0.002864     0.385916     0.741541
    -0.322003     0.002864     0.364491     0.463112
    -0.308561     0.002864     0.195553     0.217958
    -0.296912     0.002864     0.023146     0.057966
    -0.287055     0.002864    -0.008365    -0.293973
    -0.278990     0.002864     0.211239    -0.580029
    -0.272718     0.002864     0.486684    -0.691139
    -0.272003     0.002864     0.517893    -0.695872
    -0.268328     0.002864     0.673452    -0.703957
    -0.264653     0.002864     0.821795    -0.689839
    -0.260978     0.002864     0.956988    -0.657690
    -0.257303     0.002864     1.081219    -0.608323
    -0.253628     0.002864     1.187127    -0.548684
    -0.249953     0.002864     1.273849    -0.497435
    -0.246507     0.002864     1.357050    -0.473649
    -0.242251     0.002864     1.505315    -0.464940
    -0.237546     0.002864     1.752547    -0.424862
    -0.232394     0.002864     2.104479    -0.265334
    -0.226793     0.002864     2.491282     0.117589
    -0.220744     0.002864     2.766239     0.809950
    -0.214248     0.002864     2.583307     1.645106
    -0.207303     0.002864     2.246652     2.260426
    -0.199910     0.002864     1.662142     3.179328
    -0.192070     0.002864     0.105376     3.593222
    -0.183781     0.002864    -1.217778     2.728845
    -0.175044     0.002864    -1.513667     1.587939
    -0.165859     0.002864    -1.298611     0.820054
    -0.156226     0.002864    -0.936209     0.423877
    -0.146145     0.002864    -0.640334     0.291418
    -0.135616     0.002864    -0.470423     0.245594
    -0.124639     0.002864    -0.343878     0.196632
    -0.113213     0.002864    -0.215456     0.212871
    -0.101340     0.002864    -0.196769     0.233550
    -0.089019     0.002864    -0.169791     0.163302
    -0.076250     0.002864    -0.016041     0.122629
    -0.063032     0.002864     0.101065     0.222536
    -0.049367     0.002864     0.129325     0.353094
    -0.035254     0.002864     0.054995     0.452313
    -0.020692     0.002864    -0.009787     0.445398
    -0.005683     0.002864     0.000426     0.446573
     0.009775     0.002864     0.021461     0.507044
     0.025681     0.002864    -0.006308     0.654192
     0.042034     0.002864    -0.215347     0.782064
     0.058836     0.002864    -0.480651     0.721943
     0.076086     0.002864    -0.625795     0.506390
     0.093784     0.002864    -0.597402     0.320889
     0.111929     0.002864    -0.518329     0.272765
     0.130523     0.002864    -0.550994     0.319814
     0.149565     0.002864    -0.714537     0.275221
     0.169055     0.002864    -0.835342     0.032175
     0.188993     0.002864    -0.729764    -0.216164
     0.209379     0.002864    -0.571575    -0.320753
     0.230214     0.002864    -0.445314    -0.366891
     0.251496     0.002864    -0.332262    -0.382053
     0.273226     0.002864    -0.241338    -0.373291
     0.295404     0.002864    -0.169917    -0.354708
     0.318031     0.002864    -0.112922    -0.331729
     0.341105     0.002864    -0.066650    -0.303435
     0.364627     0.002864    -0.038872    -0.269902
     0.388598     0.002864    -0.035049    -0.250977
     0.413016     0.002864    -0.024263    -0.264743
     0.437883     0.002864     0.017995    -0.278504
     0.463197     0.002864     0.071064    -0.267758
     0.488960     0.002864     0.111704    -0.237333
     0.515171     0.002864     0.134144    -0.207127
     0.541829     0.002864     0.152667    -0.188219
     0.568936     0.002864     0.180468    -0.172541
     0.596491     0.002864     0.215834    -0.144926
     0.624494     0.002864     0.240822    -0.105534
     0.652945     0.002864     0.264822    -0.076441
     0.681844     0.002864     0.315477    -0.033407
     0.711191     0.002864     0.362236     0.065505
     0.740986     0.002864     0.338404     0.198411
     0.771229     0.002864     0.238551     0.299996
     0.801920     0.002864     0.115635     0.330324
     0.833059     0.002864     0.024320     0.311901
     0.864646     0.002864    -0.039080     0.286243
     0.896681     0.002864    -0.091230     0.259545
     0.929165     0.002864    -0.139587     0.227157
     0.962096     0.002864    -0.181496     0.183950
     0.995476     0.002864    -0.210073     0.131249
     1.029303     0.002864    -0.221263     0.072247
     1.063578     0.002864    -0.213452     0.014764
     1.098302     0.002864    -0.187990    -0.032159
     1.133474     0.002864    -0.152621    -0.063728
     1.169093     0.002864    -0.114051    -0.079209
     1.205161     0.002864    -0.078640    -0.080892
     1.241677     0.002864    -0.049800    -0.071734
     1.278641     0.002864    -0.030029    -0.054849
     1.316052     0.002864    -0.021454    -0.033883
     1.353912     0.002864    -0.025247    -0.014505
     1.392220     0.002864    -0.038586    -0.002661
     1.430976     0.002864    -0.055610    -0.001599
     1.470180     0.002864    -0.070151    -0.010144
     1.509832     0.002864    -0.078872    -0.024331
     1.549932     0.002864    -0.081714    -0.040790
     1.590480     0.002864    -0.079481    -0.057580
     1.631476     0.002864    -0.072814    -0.073631
     1.672921     0.002864    -0.062122    -0.088076
    -0.264653     0.000184     0.843559    -0.798448
    -0.264653     0.000367     0.841939    -0.790661
    -0.264653     0.000464     0.841096    -0.786584
    -0.264653     0.000692     0.839118    -0.777013
    -0.264653     0.001033     0.836218    -0.762879
    -0.264653     0.001541     0.832022    -0.742117
    -0.264653     0.002299     0.826035    -0.711857
    -0.264653     0.003429     0.817746    -0.668287
    -0.264653     0.005116     0.806769    -0.606669
    -0.264653     0.007632     0.793070    -0.521877
    -0.264653     0.011385     0.776781    -0.409833
    -0.264653     0.016985     0.756238    -0.270613
    -0.264653     0.025338     0.724232    -0.113747
    -0.264653     0.037800     0.667762     0.036044
    -0.264653     0.056391     0.578940     0.142118
