#HD#     0.1506016973E+01     0.2550155426E+02 
    0.1000000000E+00     0.4398679480E-02    -0.2665375625E-04     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.2315811231E+05 
    0.2000000000E+00     0.8810352366E-02    -0.1062913208E-03     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.8212564092E+04 
    0.3000000000E+00     0.1321461922E-01    -0.2384612117E-03     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.4483368732E+04 
    0.4000000000E+00     0.1761065431E-01    -0.4227183700E-03     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.2920387306E+04 
    0.4937739303E+00     0.2172478429E-01    -0.6424363196E-03     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.2134988650E+04 
    0.6095974449E+00     0.2679432106E-01    -0.9759764410E-03     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.1561506557E+04 
    0.7376129083E+00     0.3238070253E-01    -0.1423799940E-02     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.1177407672E+04 
    0.8778203206E+00     0.3847700269E-01    -0.2008644239E-02     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.9104610458E+03 
    0.1030219682E+01     0.4507477399E-01    -0.2754950343E-02     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.7191388044E+03 
    0.1194810992E+01     0.5216383469E-01    -0.3688749408E-02     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.5784049879E+03 
    0.1371594251E+01     0.5973204605E-01    -0.4837544151E-02     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.4725518460E+03 
    0.1560569459E+01     0.6776508117E-01    -0.6230185866E-02     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.3913831516E+03 
    0.1761736616E+01     0.7624618679E-01    -0.7896747800E-02     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.3280830547E+03 
    0.1975095721E+01     0.8515593940E-01    -0.9868395494E-02     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.2779771548E+03 
    0.2200646776E+01     0.9447199690E-01    -0.1217725466E-01     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.2377865901E+03 
    0.2438389779E+01     0.1041688469E+00    -0.1485627704E-01     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.2051649425E+03 
    0.2688324732E+01     0.1142175525E+00    -0.1793910456E-01     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.1784028058E+03 
    0.2950451633E+01     0.1245854963E+00    -0.2145993197E-01     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.1562346959E+03 
    0.3224770483E+01     0.1352361238E+00    -0.2545336817E-01     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.1377100777E+03 
    0.3511281282E+01     0.1461286848E+00    -0.2995429592E-01     0.1000000000E+01     0.0000000000E+00     0.1000000000E+01     0.0000000000E+00     0.1221055130E+03 
