natx =      428
    x       y        z       iph  
      0.00000      0.00000      0.00000   0      0.00000
      0.89064      1.66181     -0.10099   2      1.88813
      6.64609      7.21014     -1.99340   3     10.00651
     -4.50900     -6.95294     -5.67141   1     10.04188
      1.23321     -9.81571      1.78563   3     10.05273
      9.21370     -1.59009     -3.81620   2     10.09871
     -9.81518      1.80172      1.78333   3     10.13727
      3.58620     -1.36818     -9.39249   3     10.14651
     -7.36788     -7.02265     -0.08852   2     10.17895
     -4.41957      7.20863     -5.66834   3     10.17974
     -9.88659      1.43723     -1.97885   3     10.18460
      8.76040     -3.54944     -3.81655   3     10.19359
     -4.57034     -7.28416      5.48137   1     10.19767
      9.15482      4.55002     -0.10756   2     10.22375
    -10.01560     -1.09507     -1.95494   1     10.26320
     -7.46191      4.43794      5.48202   3     10.26781
      1.10491     -4.41140      9.20962   3     10.27124
    -10.13780      1.67971     -0.09429   2     10.27644
      6.71750      7.57463      1.76879   3     10.27757
     -4.41929      1.39732      9.20847   3     10.30915
      1.09606     -4.01992     -9.43248   3     10.31178
     -4.52867     -1.16472      9.19640   1     10.31694
    -10.06840     -1.41611      1.75123   1     10.31721
      9.10378      4.54408      1.75390   3     10.32490
     -2.25807     -9.33130     -3.80536   3     10.32728
     -4.44782      7.57701      5.43418   3     10.33075
      0.97557      4.62609      9.18856   1     10.33354
     -9.58928      1.38853      3.62315   2     10.34454
     -7.41964      4.46095     -5.66951   3     10.34865
      0.94007     10.16550      1.73554   1     10.35535
     -7.41892     -7.02859      1.77295   3     10.37231
      9.14793      4.49171     -1.96602   3     10.37908
      0.93362      4.31796     -9.40329   1     10.38934
     -1.91511      4.44045      9.19946   3     10.39304
      0.76437      7.36926      7.29341   2     10.39635
     -7.37478     -7.08096     -1.94698   3     10.40760
      1.16181    -10.18020     -1.97655   3     10.43518
     -1.85860     -7.18236      7.34459   2     10.43953
     -9.58344      1.82810     -3.81506   2     10.47564
     -7.38280     -1.37364      7.34345   2     10.50328
      6.29855     -4.23922      7.29906   2     10.53181
     -1.88360     10.36770     -0.10537   2     10.53794
     -5.31857     -8.27826     -3.79357   3     10.54552
     -4.57062     -1.47285     -9.39544   1     10.55150
     -1.84891     -7.17081     -7.52771   2     10.55961
     -1.93800      4.44053     -9.39363   3     10.56950
     -4.42814      1.78879     -9.43363   3     10.57363
      3.25616     -9.34025     -3.80871   3     10.59949
      5.48578      9.07334     -0.24376   3     10.60560
      1.46496     -9.78933     -3.81276   2     10.60727
      0.77407      7.38080     -7.57890   2     10.60731
      6.94341      7.16144      3.60861   2     10.60751
     -7.37311     -1.36210     -7.52886   2     10.62553
     -5.54266      9.09125     -0.23706   3     10.65026
     -1.89049     10.30940     -1.96382   3     10.66369
     -1.93464     10.36170      1.75610   3     10.68604
      5.45723      5.68861      7.21732   3     10.68791
      9.09073     -1.38868      5.47648   3     10.70335
      8.74065     -4.96045      3.68683   3     10.70503
      0.99287     10.48650     -1.97063   1     10.71615
      6.30824     -4.22768     -7.57325   2     10.72480
     -9.80520     -3.99804      1.78783   3     10.73884
     -7.39659     -6.88192      3.65152   2     10.74262
