natx =      453
    x       y        z       iph  
      0.00000      0.00000      0.00000   0      0.00000
     -1.34851      1.33505      0.01575   2      1.89765
      1.32485     -1.35867     -0.00251   2      1.89769
     -6.60610      1.33120      7.58000   2     10.14244
      6.62506     -1.35510     -7.56839   2     10.14930
     -6.63027      6.68996     -3.82152   2     10.16465
      6.60707     -6.71367      3.83470   2     10.17014
      9.29263      1.35599      3.90630   2     10.17108
      9.33417     -4.05089      0.07831   2     10.17559
     -9.35783      4.02727     -0.06508   2     10.18784
      9.39314      1.30278     -3.72931   2     10.19000
     -9.31619     -1.37922     -3.89309   2     10.19067
     -9.41633     -1.32648      3.74248   2     10.21925
     -1.26660      6.71341      7.60639   2     10.22406
     -4.01833      9.40948     -0.03869   2     10.23166
      1.36281      9.38520     -3.84031   2     10.23168
      1.28556     -6.73731     -7.59478   2     10.23351
      3.99467     -9.43310      0.05192   2     10.24419
      1.26266      9.43794      3.79526   2     10.25051
      6.70721     -6.76640     -3.80088   2     10.25756
     -1.38637     -9.40843      3.85352   2     10.26110
     -6.73077      6.74318      3.81408   2     10.26260
     -1.28586     -9.46165     -3.78209   2     10.27037
     -6.69358      1.33965     -7.68778   2     10.28108
     -1.35408      6.72186     -7.66139   2     10.28172
      6.71254     -1.36355      7.69940   2     10.30525
      1.37304     -6.74576      7.67301   2     10.30852
      9.35447      4.00343     -1.83310   1     10.33895
     -7.96652      5.34163     -3.88105   3     10.34703
      7.95744     -5.37679      3.89576   3     10.36377
      3.87978     -1.35011     -9.51623   1     10.36504
      7.95499      5.39012      3.88924   3     10.36636
      5.28188     -8.06203      3.83082   3     10.37158
     -5.31271      8.04824     -3.82611   3     10.37488
     -3.88942      1.32862      9.52686   1     10.37564
      4.01251      9.38813     -1.86601   1     10.37879
      5.36874      8.04576     -3.76681   3     10.38010
      8.05565      5.33790     -3.79210   3     10.38107
     -9.38004     -4.04684      1.86114   1     10.38393
     -7.96407     -5.42527     -3.87453   3     10.38614
      5.27820      8.08833      3.82103   3     10.38657
     -5.39957     -8.05955      3.77152   3     10.40846
     -5.30903     -8.10212     -3.81633   3     10.41127
     -8.06473     -5.37306      3.80681   3     10.41160
     -8.06719      5.39385      3.80029   3     10.42187
      5.37242     -8.10461     -3.75703   3     10.42415
      8.05811     -5.42901     -3.78558   3     10.42775
     -5.40325      8.09081      3.76173   3     10.43106
     -4.03809     -9.43154      1.89405   1     10.43300
     -1.46217      4.03459     -9.54914   1     10.46909
      1.45253     -4.05608      9.55978   1     10.48575
    -10.68140      0.00249     -0.05930   3     10.68156
     10.68140     -0.00249      0.05930   3     10.68156
     -5.27559      5.38066      7.59427   3     10.69842
     -5.27314     -5.38624      7.60079   3     10.70465
      5.32083     -5.38028     -7.60769   3     10.73013
      5.31838      5.38663     -7.61422   3     10.73673
      0.00245    -10.76690      0.00652   3     10.76690
     -0.00245     10.76690     -0.00652   3     10.76690
     -5.36062     -5.37779     -7.66700   3     10.79073
     -5.36307      5.38912     -7.67352   3     10.80222
      5.40586      5.37818      7.65357   3     10.80395
      5.40831     -5.38873      7.66009   3     10.81505
