    -0.360811     0.002864     0.551930    -0.209688
    -0.343785     0.002864     0.400767     0.510080
    -0.328552     0.002864     0.456866     0.229318
    -0.315110     0.002864     0.913104     0.729389
    -0.303461     0.002864    -0.042423     1.227429
    -0.293604     0.002864    -0.926522     1.178184
    -0.285539     0.002864    -1.099235     0.114336
    -0.279267     0.002864    -0.786114    -0.235614
    -0.278552     0.002864    -0.752066    -0.256801
    -0.274877     0.002864    -0.594770    -0.329338
    -0.271202     0.002864    -0.466484    -0.357905
    -0.267527     0.002864    -0.375485    -0.353371
    -0.263852     0.002864    -0.332652    -0.335774
    -0.260177     0.002864    -0.331797    -0.352642
    -0.256502     0.002864    -0.312075    -0.414520
    -0.253056     0.002864    -0.260489    -0.468881
    -0.248799     0.002864    -0.185613    -0.510323
    -0.244095     0.002864    -0.109289    -0.537409
    -0.238942     0.002864    -0.033112    -0.559235
    -0.233342     0.002864     0.047313    -0.578085
    -0.227293     0.002864     0.135069    -0.591151
    -0.220797     0.002864     0.230055    -0.594022
    -0.213852     0.002864     0.328782    -0.582862
    -0.206459     0.002864     0.424010    -0.558493
    -0.198618     0.002864     0.514600    -0.532877
    -0.190329     0.002864     0.618792    -0.511188
    -0.181593     0.002864     0.753567    -0.476365
    -0.172408     0.002864     0.920690    -0.400494
    -0.162775     0.002864     1.107254    -0.257182
    -0.152694     0.002864     1.303926    -0.007617
    -0.142165     0.002864     1.421681     0.459887
    -0.131187     0.002864     1.081623     1.032154
    -0.119762     0.002864     0.442350     1.105489
    -0.107889     0.002864     0.142257     0.696978
    -0.095568     0.002864     0.282250     0.469584
    -0.082799     0.002864     0.465076     0.478563
    -0.069581     0.002864     0.635949     0.699042
    -0.055916     0.002864     0.506368     1.198182
    -0.041802     0.002864    -0.072502     1.327406
    -0.027241     0.002864    -0.468376     1.241348
    -0.012231     0.002864    -1.044999     0.808899
     0.003226     0.002864    -0.881847     0.092063
     0.019132     0.002864    -0.476322    -0.116482
     0.035486     0.002864    -0.180553    -0.070750
     0.052287     0.002864    -0.026156     0.106483
     0.069537     0.002864    -0.090819     0.317222
     0.087235     0.002864    -0.300161     0.337848
     0.105381     0.002864    -0.407766     0.166746
     0.123975     0.002864    -0.338490     0.041546
     0.143017     0.002864    -0.299268     0.023209
     0.162507     0.002864    -0.293010    -0.043477
     0.182445     0.002864    -0.224231    -0.108716
     0.202831     0.002864    -0.142181    -0.126216
     0.223665     0.002864    -0.065490    -0.117943
     0.244947     0.002864     0.009893    -0.075781
     0.266677     0.002864     0.059167     0.011348
     0.288855     0.002864     0.043555     0.117768
     0.311482     0.002864    -0.029173     0.192079
     0.334556     0.002864    -0.131940     0.227667
     0.358078     0.002864    -0.262846     0.174737
     0.382049     0.002864    -0.287217     0.065875
     0.406467     0.002864    -0.277320     0.021329
     0.431334     0.002864    -0.304236    -0.017393
     0.456649     0.002864    -0.320486    -0.102297
     0.482411     0.002864    -0.285660    -0.188959
     0.508622     0.002864    -0.227063    -0.245443
     0.535281     0.002864    -0.168994    -0.281038
     0.562387     0.002864    -0.109051    -0.310271
     0.589942     0.002864    -0.039481    -0.327933
     0.617945     0.002864     0.033141    -0.326494
     0.646396     0.002864     0.101704    -0.308972
     0.675295     0.002864     0.164968    -0.281323
     0.704642     0.002864     0.225924    -0.244727
     0.734437     0.002864     0.285298    -0.196263
     0.764680     0.002864     0.335057    -0.127832
     0.795371     0.002864     0.346188    -0.035665
     0.826510     0.002864     0.335163     0.053556
     0.858097     0.002864     0.303310     0.131427
     0.890133     0.002864     0.257287     0.191046
     0.922616     0.002864     0.209840     0.236011
     0.955547     0.002864     0.158902     0.277625
     0.988927     0.002864     0.094055     0.316304
     1.022754     0.002864     0.008434     0.337776
     1.057030     0.002864    -0.086834     0.322400
     1.091753     0.002864    -0.165580     0.269383
     1.126925     0.002864    -0.212173     0.196338
     1.162544     0.002864    -0.226271     0.121826
     1.198612     0.002864    -0.215213     0.058051
     1.235128     0.002864    -0.190008     0.011687
     1.272092     0.002864    -0.159692    -0.016889
     1.309504     0.002864    -0.131512    -0.030277
     1.347363     0.002864    -0.110226    -0.033488
     1.385671     0.002864    -0.097428    -0.033429
     1.424427     0.002864    -0.090274    -0.034906
     1.463631     0.002864    -0.084874    -0.039021
     1.503283     0.002864    -0.078539    -0.044413
     1.543383     0.002864    -0.070657    -0.049263
     1.583931     0.002864    -0.061913    -0.052037
     1.624928     0.002864    -0.054125    -0.051894
     1.666372     0.002864    -0.049566    -0.049605
    -0.271202     0.000184    -0.464114    -0.451897
    -0.271202     0.000367    -0.464840    -0.444749
    -0.271202     0.000464    -0.465187    -0.441040
    -0.271202     0.000692    -0.465926    -0.432388
    -0.271202     0.001033    -0.466793    -0.419790
    -0.271202     0.001541    -0.467553    -0.401666
    -0.271202     0.002299    -0.467483    -0.376012
    -0.271202     0.003429    -0.464696    -0.340611
    -0.271202     0.005116    -0.454995    -0.293449
    -0.271202     0.007632    -0.430487    -0.233835
    -0.271202     0.011385    -0.379802    -0.164542
    -0.271202     0.016985    -0.293399    -0.094499
    -0.271202     0.025338    -0.174004    -0.037816
    -0.271202     0.037800    -0.042410    -0.004436
    -0.271202     0.056391     0.071613     0.008788
