 # r       w_scrn(r)      v_ch(r)
    0.1164841356E+00    0.3963358917E+01    0.5828427622E+01
    0.1224564049E+00    0.3849628494E+01    0.5712434629E+01
    0.1287348790E+00    0.3731761496E+01    0.5592167846E+01
    0.1353352574E+00    0.3609949532E+01    0.5467808215E+01
    0.1422740444E+00    0.3484427518E+01    0.5339575826E+01
    0.1495685907E+00    0.3355470233E+01    0.5207730034E+01
    0.1572371363E+00    0.3223397006E+01    0.5072568887E+01
    0.1652988567E+00    0.3088565571E+01    0.4934427804E+01
    0.1737739103E+00    0.2951376810E+01    0.4793677460E+01
    0.1826834892E+00    0.2812265379E+01    0.4650720839E+01
    0.1920498720E+00    0.2671704753E+01    0.4505989473E+01
    0.2018964795E+00    0.2530194307E+01    0.4359938889E+01
    0.2122479333E+00    0.2388264894E+01    0.4213043302E+01
    0.2231301176E+00    0.2246462125E+01    0.4065789680E+01
    0.2345702434E+00    0.2105353173E+01    0.3918671263E+01
    0.2465969169E+00    0.1965506352E+01    0.3772180712E+01
    0.2592402112E+00    0.1827499671E+01    0.3626803060E+01
    0.2725317411E+00    0.1691896844E+01    0.3483008652E+01
    0.2865047422E+00    0.1559258707E+01    0.3341246303E+01
    0.3011941545E+00    0.1430116132E+01    0.3201936884E+01
    0.3166367090E+00    0.1304984836E+01    0.3065467533E+01
    0.3328710202E+00    0.1184335593E+01    0.2932186713E+01
    0.3499376824E+00    0.1068613511E+01    0.2802400252E+01
    0.3678793710E+00    0.9582061876E+00    0.2676368513E+01
    0.3867409497E+00    0.8534673312E+00    0.2554304767E+01
    0.4065695822E+00    0.7546833164E+00    0.2436374788E+01
    0.4274148504E+00    0.6621015698E+00    0.2322697654E+01
    0.4493288784E+00    0.5758962721E+00    0.2213347663E+01
    0.4723664626E+00    0.4962001739E+00    0.2108357228E+01
    0.4965852091E+00    0.4230701350E+00    0.2007720585E+01
    0.5220456772E+00    0.3565219749E+00    0.1911398099E+01
    0.5488115314E+00    0.2964969848E+00    0.1819320967E+01
    0.5769497003E+00    0.2428975177E+00    0.1731396072E+01
    0.6065305440E+00    0.1955557640E+00    0.1647510806E+01
    0.6376280300E+00    0.1542694387E+00    0.1567537671E+01
    0.6703199182E+00    0.1187742996E+00    0.1491338508E+01
    0.7046879553E+00    0.8877753481E-01    0.1418768261E+01
    0.7408180794E+00    0.6393543535E-01    0.1349678201E+01
    0.7788006345E+00    0.4388411604E-01    0.1283918596E+01
    0.8187305969E+00    0.2822308618E-01    0.1221340837E+01
    0.8607078123E+00    0.1654137786E-01    0.1161799058E+01
    0.9048372455E+00    0.8407334190E-02    0.1105151316E+01
    0.9512292431E+00    0.3390054570E-02    0.1051260386E+01
    0.9999998093E+00    0.1054515411E-02    0.9999942623E+00
    0.1051270896E+01    0.9772085438E-03    0.9512264161E+00
    0.1105170707E+01    0.2745625074E-02    0.9048358828E+00
    0.1161834021E+01    0.5968382622E-02    0.8607072255E+00
    0.1221402525E+01    0.1027728142E-01    0.8187304152E+00
    0.1284025172E+01    0.1533216963E-01    0.7788006611E+00
    0.1349858550E+01    0.2082443274E-01    0.7408182109E+00
    0.1419067278E+01    0.2647762202E-01    0.7046881378E+00
    0.1491824413E+01    0.3205092617E-01    0.6703201234E+00
    0.1568311886E+01    0.3733717805E-01    0.6376282431E+00
    0.1648720956E+01    0.4216549351E-01    0.6065307572E+00
    0.1733252687E+01    0.4639787376E-01    0.5769499094E+00
    0.1822118453E+01    0.4992999271E-01    0.5488117341E+00
    0.1915540464E+01    0.5268873758E-01    0.5220458724E+00
    0.2013752323E+01    0.5462916840E-01    0.4965853963E+00
    0.2116999613E+01    0.5573260287E-01    0.4723666417E+00
    0.2225540504E+01    0.5608501382E-01    0.4493290493E+00
    0.2339646406E+01    0.5571949270E-01    0.4274150134E+00
    0.2459602642E+01    0.5469196762E-01    0.4065697374E+00
    0.2585709166E+01    0.5307918489E-01    0.3867410974E+00
    0.2718281310E+01    0.5097572589E-01    0.3678795116E+00
