natx =      455
    x       y        z       iph  
      0.00000      0.00000      0.00000   0      0.00000
      1.34982     -1.34309      0.04221   2      1.90465
     -1.33856      1.35464     -0.03588   2      1.90475
      6.50256     -1.28266     -7.56032   2     10.05420
      9.26196      1.38000     -3.74083   2     10.08375
      6.62723     -6.69464     -3.79440   2     10.15558
      9.30248      1.37519      3.85470   2     10.16297
      1.16306     -6.66487     -7.58671   2     10.16520
     -9.33286      4.04285     -0.02035   2     10.17091
      9.34412     -4.03130      0.02668   2     10.17667
      6.63157     -6.69800      3.87949   2     10.19271
     -9.39183     -1.31081      3.78727   2     10.21118
     -1.41703     -9.38442     -3.79360   2     10.22090
      6.59004     -1.29111      7.70747   2     10.22256
     -1.37652     -9.38923      3.80192   2     10.22287
      4.00462     -9.41351      0.00029   2     10.22991
     -3.99336      9.42507      0.00604   2     10.23616
     -6.72093      6.76237      3.76249   2     10.24973
      1.25054     -6.67332      7.68108   2     10.25164
     -9.39617     -1.30746     -3.88661   2     10.25199
     -6.77943      1.40862      7.57005   2     10.25917
      1.28717      9.45361      3.84005   2     10.28463
      1.28282      9.45697     -3.83383   2     10.28485
      7.93745     -5.34038     -3.77752   3     10.28554
     -1.43993      6.79083      7.59644   2     10.29051
     -6.76144      6.76719     -3.83304   2     10.30554
      7.93500      5.42652     -3.78404   3     10.33104
      7.95808     -5.34259      3.87462   3     10.33862
      5.28597     -8.04963     -3.76555   3     10.34009
      3.85084     -1.30577     -9.51978   1     10.35182
      9.34145      4.06969     -1.85406   1     10.35677
     -1.52741      6.79928     -7.67135   2     10.36401
     -9.36908     -4.02339      1.88238   1     10.36874
      7.95563      5.42432      3.86809   3     10.37677
      5.28229      8.10074     -3.77533   3     10.38160
     -8.06409     -5.33885      3.78566   3     10.38576
      5.30973     -8.05517      3.85548   3     10.38960
     -5.37172     -8.05268      3.79617   3     10.39769
     -4.02712     -9.40809      1.91529   1     10.41145
     -6.86691      1.41707     -7.69774   2     10.41238
      5.30605      8.09519      3.84569   3     10.41516
     -5.39548     -8.04714     -3.82485   3     10.41620
     -8.08472     -5.33665     -3.86647   3     10.43035
     -5.37540      8.09768      3.78639   3     10.43092
     -8.06654      5.42805      3.77914   3     10.43143
      1.26466     -4.00567      9.55273   1     10.43549
      3.99950      9.45438     -1.88697   1     10.43753
     -4.07729      1.37903      9.51982   1     10.44763
     -5.39916      8.10322     -3.83463   3     10.46506
     -8.08718      5.43025     -3.87299   3     10.48285
     -1.49112      4.07893     -9.55269   1     10.49357
      5.16031     -5.31761     -7.59696   3     10.61224
    -10.68140      0.00249     -0.05930   3     10.68156
     10.68140     -0.00249      0.05930   3     10.68156
      5.15785      5.44930     -7.60348   3     10.68228
      5.24779     -5.32606      7.67083   3     10.71204
     -5.43367     -5.32357      7.61153   3     10.76107
      9.26319     -4.00345     -3.73756   2     10.76121
      5.24533      5.44085      7.66431   3     10.76373
      0.00245    -10.76690      0.00652   3     10.76690
     -0.00245     10.76690     -0.00652   3     10.76690
      6.50133      4.10079     -7.56358   2     10.78385
     -5.43612      5.44333      7.60501   3     10.81746
     -5.52114     -5.31513     -7.65626   3     10.83291
      9.30370     -4.00827      3.85796   2     10.84015
      3.92369     -9.38566     -3.76395   2     10.84681
      3.96421     -9.39048      3.83157   2     10.88931
     -5.52360      5.45178     -7.66278   3     10.90643
     -6.77820     -3.97483      7.57331   2     10.91322
     -9.39305      4.07264      3.78401   2     10.91488
      3.81332      6.79804     -7.64170   2     10.91560
      7.83008      0.06497     -7.61267   3     10.92095
      3.90079      6.78959      7.62609   2     10.93032
      6.58881      4.09234      7.70421   2     10.93227
     -4.09019     -6.67208      7.65143   2     10.94489
     -4.17767     -6.66363     -7.61636   2     10.94833
     -9.39740      4.07600     -3.88987   2     10.95701
     -4.05356      9.45485      3.81040   2     10.97017
