natx =      458
    x       y        z       iph  
      0.00000      0.00000      0.00000   0      0.00000
      1.45275     -1.22352      0.21478   2      1.91144
     -1.20180      1.47882      0.21441   2      1.91760
      5.45301      2.76324     -7.93462   3     10.01644
      9.22214     -3.92879      0.23070   2     10.02679
     -4.88607     -8.15293     -3.24091   3     10.04228
      6.64572     -6.61521     -3.74162   2     10.09586
      9.25219      1.49706     -3.76580   2     10.10077
     -1.17229     -9.31922     -3.73359   2     10.10751
     -6.35504      1.51390     -7.74631   2     10.13330
     -6.38381      6.90449     -3.78215   2     10.13556
      4.00990     -9.33693      0.24680   2     10.16457
     -7.68762     -5.28667      4.04683   3     10.16982
      9.21322      3.97713     -1.69551   1     10.17722
     -2.60315      5.65403      8.05203   3     10.17741
      2.60891      5.65421      8.05209   3     10.17903
      7.75692     -5.08074     -4.23686   3     10.19484
     -6.35474      1.46791      7.83766   2     10.19639
      9.25211      1.47386      4.02610   2     10.19722
     -6.38389      6.88129      4.00974   2     10.20707
      6.64582     -6.63813      4.05034   2     10.22922
      6.61670     -1.18959     -7.73807   2     10.25054
     -1.17237     -9.34243      4.05830   2     10.25306
      1.40446     -6.59773     -7.72196   2     10.25335
     -7.68726      5.52926      4.01450   3     10.28508
     -7.87926     -5.08128     -4.23705   3     10.28857
     -5.08146     -7.99061      4.05417   3     10.30084
     -3.75895      9.59223      0.18239   2     10.30407
      5.53860      8.07132     -3.28928   3     10.32674
      6.61700     -1.23558      7.84590   2     10.33777
      4.00134      9.38492     -1.71174   1     10.34493
      7.94856     -5.28613      4.04702   3     10.36828
      5.53806     -8.15257     -3.24078   3     10.37483
     -3.72397     -9.54836     -1.64623   1     10.38023
      1.40476     -6.64372      7.86200   2     10.38862
    -10.42410     -0.00036     -0.00013   3     10.42410
     10.42410      0.00036      0.00013   3     10.42410
      1.43420      9.60851     -3.79019   2     10.42813
      5.34267     -7.99025      4.05430   3     10.43195
     -1.14280      6.92205     -7.76241   2     10.46307
     -5.08091      8.23329      4.00567   3     10.47130
     -1.14250      6.87606      7.82155   2     10.47674
      7.94892      5.52980      4.01469   3     10.48245
      1.43430      9.58558      4.00178   2     10.48593
    -10.16980      2.70047     -0.02080   3     10.52225
    -10.17000     -2.70750     -0.00463   3     10.52423
      1.39536     -3.73332      9.75590   1     10.53861
      7.75728      5.73519     -4.26919   3     10.54959
     -3.81652      1.67446      9.73967   1     10.59390
      5.34321      8.23364      4.00580   3     10.60138
      4.09051     -1.01937      9.74105   1     10.61412
     -8.99010      4.20019     -3.77415   2     10.61639
     -7.87890      5.73465     -4.26938   3     10.63912
     -8.99001      4.17726      4.01782   2     10.69639
     -5.19256      5.41962      7.62999   3     10.70288
     -5.19292     -5.39631      7.66232   3     10.71437
     -6.33409     -6.38170     -5.82687   1     10.71444
      9.25201     -3.91090     -3.74963   2     10.72169
      5.23156      5.41998      7.63011   3     10.72213
     -1.12136      4.38842      9.72482   1     10.72790
      5.23120     -5.39595      7.66245   3     10.73289
     -6.35522     -3.89406     -7.73014   2     10.73814
     -0.00036    -10.81590      0.03233   3     10.81595
      0.00036     10.81590     -0.03233   3     10.81595
      4.03977     -9.31905     -3.73353   2     10.82145
      9.25193     -3.93410      4.04226   2     10.83583
     -6.35492     -3.94005      7.85382   2     10.84396
     -7.81570      0.29188     -7.51584   3     10.84704
     -3.80761     -6.59791     -7.72203   2     10.84712
      7.82049      0.29241     -7.51565   3     10.85037
     10.36330     -0.03676     -3.26683   3     10.86607
     -5.19322     -5.35032     -7.92165   3     10.87879
      1.39488     -9.09530     -5.81190   1     10.88340
     -9.02888      1.72027     -5.84436   1     10.89204
      5.23090     -5.34996     -7.92152   3     10.89655
     -2.58775    -10.58920      0.44341   3     10.90982
     -7.55876     -2.41139     -7.50027   3     10.91804
      2.62431    -10.58900      0.44348   3     10.91836
    -10.09780      2.66282     -3.27331   3     10.94398
     -7.58869     -7.88648      0.41395   3     10.95245
      4.03969     -9.34225      4.05837   2     10.95751
     -5.19286      5.46561     -7.95398   3     10.95922
    -10.09790     -2.74514     -3.25714   3     10.95958
     -3.80730     -6.64390      7.86194   2     10.97484
      5.23126      5.46597     -7.95385   3     10.97755
    -10.48490     -0.03748     -3.26708   3     10.98218
     -3.77786      9.60833     -3.79025   2     10.99810
     10.67850      2.70118     -0.02055   3     11.01486
     10.67830     -2.70678     -0.00438   3     11.01602
      9.30227     -0.97320     -5.84285   1     11.02807
      6.61688      4.21838     -7.75423   2     11.03204
     -3.77776      9.58540      4.00172   2     11.05283
    -10.29340      0.12104      4.02974   3     11.05475
      6.61718      4.17239      7.82973   2     11.06800
     -7.55858      2.99657     -7.51644   3     11.07287
     -2.34688     -7.81918     -7.48404   3     11.07512
     -3.81670     -3.73350      9.75584   1     11.12127
      0.24144      8.12503      7.63312   3     11.15074
     -8.97155     -6.63184      0.23082   2     11.15900
      0.24089     -8.09886      7.68161   3     11.16498
      4.06926      6.92223     -7.76235   2     11.16827
      4.06956      6.87624      7.82162   2     11.18131
      2.86518     -7.81900     -7.48398   3     11.19625
     -7.81539      0.24589      8.06813   3     11.23546
      7.82079      0.24642      8.06832   3     11.23936
     -0.06043     10.77880     -3.29929   3     11.27260
      8.04749     -7.88595      0.41414   3     11.27483
     -7.58815      8.33741      0.36545   3     11.27945
     -8.93549      6.67535     -1.69479   1     11.28165
      8.07742     -2.41086     -7.50008   3     11.28309
      0.24059     -8.05287     -7.90235   3     11.28511
     10.55490      0.12175      4.02999   3     11.29874
     -0.06115    -10.85300     -3.23462   3     11.32493
     -6.41422     -9.33729      0.24668   2     11.33085
     -7.55845     -2.45738      8.08370   3     11.33645
     -2.58703     11.04270      0.37875   3     11.34801
      6.60748      7.12877     -5.86034   1     11.34997
    -10.29330     -2.58282      4.03794   3     11.35464
      2.62503     11.04290      0.37881   3     11.35693
     -9.02906     -3.68769     -5.82819   1     11.36181
      0.24113      8.17102     -7.95085   3     11.40350
    -10.29320      2.82514      4.02178   3     11.40641
      4.09070      4.38860      9.72489   1     11.42660
