 # r       w_scrn(r)      v_ch(r)
    0.1507330463E-03    0.5742469202E+01    0.7654760892E+01
    0.1584612949E-03    0.5742469098E+01    0.7654760786E+01
    0.1665857792E-03    0.5742468886E+01    0.7654760570E+01
    0.1751268148E-03    0.5742468557E+01    0.7654760235E+01
    0.1841057586E-03    0.5742468105E+01    0.7654759774E+01
    0.1935450626E-03    0.5742467521E+01    0.7654759179E+01
    0.2034683302E-03    0.5742466796E+01    0.7654758440E+01
    0.2139003746E-03    0.5742465917E+01    0.7654757544E+01
    0.2248672813E-03    0.5742464874E+01    0.7654756481E+01
    0.2363964733E-03    0.5742463652E+01    0.7654755236E+01
    0.2485167797E-03    0.5742462236E+01    0.7654753793E+01
    0.2612585075E-03    0.5742460609E+01    0.7654752135E+01
    0.2746535176E-03    0.5742458752E+01    0.7654750242E+01
    0.2887353046E-03    0.5742456643E+01    0.7654748093E+01
    0.3035390802E-03    0.5742454259E+01    0.7654745664E+01
    0.3191018616E-03    0.5742451575E+01    0.7654742928E+01
    0.3354625639E-03    0.5742448560E+01    0.7654739855E+01
    0.3526620974E-03    0.5742445183E+01    0.7654736414E+01
    0.3707434697E-03    0.5742441408E+01    0.7654732567E+01
    0.3897518939E-03    0.5742437196E+01    0.7654728274E+01
    0.4097349008E-03    0.5742432503E+01    0.7654723491E+01
    0.4307424584E-03    0.5742427280E+01    0.7654718168E+01
    0.4528270965E-03    0.5742421474E+01    0.7654712251E+01
    0.4760440382E-03    0.5742415026E+01    0.7654705680E+01
    0.5004513380E-03    0.5742407871E+01    0.7654698388E+01
    0.5261100268E-03    0.5742399936E+01    0.7654690301E+01
    0.5530842647E-03    0.5742391141E+01    0.7654681337E+01
    0.5814415013E-03    0.5742381397E+01    0.7654671407E+01
    0.6112526445E-03    0.5742370608E+01    0.7654660412E+01
    0.6425922378E-03    0.5742358665E+01    0.7654648240E+01
    0.6755386463E-03    0.5742345449E+01    0.7654634771E+01
    0.7101742534E-03    0.5742330828E+01    0.7654619871E+01
    0.7465856660E-03    0.5742314657E+01    0.7654603391E+01
    0.7848639316E-03    0.5742296776E+01    0.7654585168E+01
    0.8251047659E-03    0.5742277008E+01    0.7654565021E+01
    0.8674087919E-03    0.5742255156E+01    0.7654542750E+01
    0.9118817916E-03    0.5742231004E+01    0.7654518137E+01
    0.9586349708E-03    0.5742204314E+01    0.7654490937E+01
    0.1007785237E-02    0.5742174824E+01    0.7654460882E+01
    0.1059455491E-02    0.5742142241E+01    0.7654427676E+01
    0.1113774935E-02    0.5742106246E+01    0.7654390992E+01
    0.1170879397E-02    0.5742066485E+01    0.7654350470E+01
    0.1230911668E-02    0.5742022567E+01    0.7654305712E+01
    0.1294021859E-02    0.5741974061E+01    0.7654256278E+01
    0.1360367778E-02    0.5741920493E+01    0.7654201685E+01
    0.1430115326E-02    0.5741861338E+01    0.7654141399E+01
    0.1503438906E-02    0.5741796018E+01    0.7654074829E+01
    0.1580521867E-02    0.5741723895E+01    0.7654001326E+01
    0.1661556956E-02    0.5741644266E+01    0.7653920173E+01
    0.1746746803E-02    0.5741556355E+01    0.7653830581E+01
    0.1836304427E-02    0.5741459308E+01    0.7653731677E+01
    0.1930453768E-02    0.5741352182E+01    0.7653622501E+01
    0.2029430249E-02    0.5741233938E+01    0.7653501995E+01
    0.2133481363E-02    0.5741103431E+01    0.7653368991E+01
    0.2242867292E-02    0.5740959400E+01    0.7653222205E+01
    0.2357861557E-02    0.5740800455E+01    0.7653060219E+01
    0.2478751704E-02    0.5740625064E+01    0.7652881473E+01
    0.2605840021E-02    0.5740431541E+01    0.7652684248E+01
    0.2739444296E-02    0.5740218029E+01    0.7652466651E+01
    0.2879898609E-02    0.5739982482E+01    0.7652226597E+01
    0.3027554168E-02    0.5739722648E+01    0.7651961793E+01
    0.3182780189E-02    0.5739436051E+01    0.7651669713E+01
    0.3345964819E-02    0.5739119963E+01    0.7651347578E+01
    0.3517516104E-02    0.5738771384E+01    0.7650992330E+01
    0.3697863011E-02    0.5738387014E+01    0.7650600607E+01
    0.3887456502E-02    0.5737963224E+01    0.7650168710E+01
    0.4086770659E-02    0.5737496026E+01    0.7649692575E+01
    0.4296303871E-02    0.5736981034E+01    0.7649167731E+01
    0.4516580081E-02    0.5736413430E+01    0.7648589269E+01
    0.4748150094E-02    0.5735787922E+01    0.7647951796E+01
    0.4991592955E-02    0.5735098699E+01    0.7647249389E+01
    0.5247517398E-02    0.5734339379E+01    0.7646475545E+01
    0.5516563369E-02    0.5733502963E+01    0.7645623129E+01
    0.5799403621E-02    0.5732581768E+01    0.7644684313E+01
    0.6096745403E-02    0.5731567372E+01    0.7643650515E+01
    0.6409332224E-02    0.5730450543E+01    0.7642512324E+01
    0.6737945714E-02    0.5729221165E+01    0.7641259433E+01
    0.7083407578E-02    0.5727868159E+01    0.7639880549E+01
    0.7446581651E-02    0.5726379396E+01    0.7638363314E+01
    0.7828376056E-02    0.5724741609E+01    0.7636694203E+01
    0.8229745479E-02    0.5722940284E+01    0.7634858430E+01
    0.8651693553E-02    0.5720959561E+01    0.7632839829E+01
    0.9095275367E-02    0.5718782115E+01    0.7630620744E+01
    0.9561600107E-02    0.5716389033E+01    0.7628181902E+01
    0.1005183383E-01    0.5713759681E+01    0.7625502275E+01
    0.1056720237E-01    0.5710871563E+01    0.7622558937E+01
    0.1110899442E-01    0.5707700173E+01    0.7619326914E+01
    0.1167856474E-01    0.5704218833E+01    0.7615779019E+01
    0.1227733756E-01    0.5700398523E+01    0.7611885680E+01
    0.1290681012E-01    0.5696207707E+01    0.7607614757E+01
    0.1356855642E-01    0.5691612140E+01    0.7602931354E+01
    0.1426423119E-01    0.5686574676E+01    0.7597797616E+01
    0.1499557396E-01    0.5681055058E+01    0.7592172519E+01
    0.1576441348E-01    0.5675009708E+01    0.7586011655E+01
    0.1657267224E-01    0.5668391504E+01    0.7579267006E+01
    0.1742237132E-01    0.5661149557E+01    0.7571886710E+01
    0.1831563540E-01    0.5653228968E+01    0.7563814830E+01
    0.1925469810E-01    0.5644570613E+01    0.7554991111E+01
    0.2024190758E-01    0.5635110883E+01    0.7545350741E+01
    0.2127973238E-01    0.5624781477E+01    0.7534824115E+01
    0.2237076759E-01    0.5613509145E+01    0.7523336597E+01
    0.2351774137E-01    0.5601215493E+01    0.7510808300E+01
    0.2472352175E-01    0.5587816752E+01    0.7497153872E+01
    0.2599112382E-01    0.5573223611E+01    0.7482282299E+01
    0.2732371724E-01    0.5557341022E+01    0.7466096740E+01
    0.2872463418E-01    0.5540068088E+01    0.7448494377E+01
    0.3019737766E-01    0.5521297935E+01    0.7429366319E+01
    0.3174563032E-01    0.5500917678E+01    0.7408597533E+01
    0.3337326359E-01    0.5478808389E+01    0.7386066845E+01
    0.3508434741E-01    0.5454845178E+01    0.7361646988E+01
    0.3688316037E-01    0.5428897291E+01    0.7335204737E+01
    0.3877420044E-01    0.5400828355E+01    0.7306601114E+01
    0.4076219620E-01    0.5370496644E+01    0.7275691705E+01
    0.4285211869E-01    0.5337755524E+01    0.7242327065E+01
    0.4504919380E-01    0.5302453953E+01    0.7206353261E+01
    0.4735891536E-01    0.5264437166E+01    0.7167612535E+01
    0.4978705887E-01    0.5223547457E+01    0.7125944116E+01
    0.5233969597E-01    0.5179625153E+01    0.7081185186E+01
    0.5502320956E-01    0.5132509729E+01    0.7033172016E+01
    0.5784430984E-01    0.5082041108E+01    0.6981741274E+01
    0.6081005103E-01    0.5028061160E+01    0.6926731515E+01
    0.6392784901E-01    0.4970415338E+01    0.6867984862E+01
    0.6720549992E-01    0.4908954609E+01    0.6805348874E+01
    0.7065119958E-01    0.4843537405E+01    0.6738678599E+01
    0.7427356405E-01    0.4774032003E+01    0.6667838802E+01
    0.7808165111E-01    0.4700318754E+01    0.6592706365E+01
    0.8208498297E-01    0.4622292888E+01    0.6513172828E+01
    0.8629357004E-01    0.4539866908E+01    0.6429147046E+01
    0.9071793599E-01    0.4452973786E+01    0.6340557938E+01
    0.9536914403E-01    0.4361569349E+01    0.6247357273E+01
    0.1002588246E+00    0.4265635754E+01    0.6149522455E+01
    0.1053992045E+00    0.4165183631E+01    0.6047059233E+01
    0.1108031372E+00    0.4060255697E+01    0.5940004291E+01
    0.1164841356E+00    0.3950928333E+01    0.5828427622E+01
    0.1224564049E+00    0.3837315147E+01    0.5712434629E+01
    0.1287348790E+00    0.3719567592E+01    0.5592167846E+01
    0.1353352574E+00    0.3597878277E+01    0.5467808215E+01
    0.1422740444E+00    0.3472480219E+01    0.5339575826E+01
    0.1495685907E+00    0.3343649652E+01    0.5207730034E+01
    0.1572371363E+00    0.3211703495E+01    0.5072568887E+01
    0.1652988567E+00    0.3077001514E+01    0.4934427804E+01
    0.1737739103E+00    0.2939941636E+01    0.4793677460E+01
    0.1826834892E+00    0.2800961357E+01    0.4650720839E+01
    0.1920498720E+00    0.2660530621E+01    0.4505989473E+01
    0.2018964795E+00    0.2519152599E+01    0.4359938889E+01
    0.2122479333E+00    0.2377354040E+01    0.4213043302E+01
    0.2231301176E+00    0.2235685598E+01    0.4065789680E+01
    0.2345702434E+00    0.2094709757E+01    0.3918671263E+01
    0.2465969169E+00    0.1955001225E+01    0.3772180712E+01
    0.2592402112E+00    0.1817132746E+01    0.3626803060E+01
    0.2725317411E+00    0.1681676070E+01    0.3483008652E+01
    0.2865047422E+00    0.1549186126E+01    0.3341246303E+01
    0.3011941545E+00    0.1420203387E+01    0.3201936884E+01
    0.3166367090E+00    0.1295236984E+01    0.3065467533E+01
    0.3328710202E+00    0.1174768976E+01    0.2932186713E+01
    0.3499376824E+00    0.1059237033E+01    0.2802400252E+01
    0.3678793710E+00    0.9490412558E+00    0.2676368513E+01
    0.3867409497E+00    0.8445269495E+00    0.2554304767E+01
    0.4065695822E+00    0.7459939919E+00    0.2436374788E+01
    0.4274148504E+00    0.6536801777E+00    0.2322697654E+01
    0.4493288784E+00    0.5677731852E+00    0.2213347663E+01
    0.4723664626E+00    0.4883948390E+00    0.2108357228E+01
    0.4965852091E+00    0.4156149283E+00    0.2007720585E+01
    0.5220456772E+00    0.3494368719E+00    0.1911398099E+01
    0.5488115314E+00    0.2898129706E+00    0.1819320967E+01
    0.5769497003E+00    0.2366319071E+00    0.1731396072E+01
    0.6065305440E+00    0.1897344388E+00    0.1647510806E+01
    0.6376280300E+00    0.1489034814E+00    0.1567537671E+01
    0.6703199182E+00    0.1138798644E+00    0.1491338508E+01
    0.7046879553E+00    0.8435550257E-01    0.1418768261E+01
    0.7408180794E+00    0.5998840576E-01    0.1349678201E+01
    0.7788006345E+00    0.4039950415E-01    0.1283918596E+01
    0.8187305969E+00    0.2518659775E-01    0.1221340837E+01
    0.8607078123E+00    0.1392464643E-01    0.1161799058E+01
    0.9048372455E+00    0.6177933909E-02    0.1105151316E+01
    0.9512292431E+00    0.1503436694E-02    0.1051260386E+01
    0.9999998093E+00   -0.5393209072E-03    0.9999942623E+00
    0.1051270896E+01   -0.3829676634E-03    0.9512264161E+00
    0.1105170707E+01    0.1554733573E-02    0.9048358828E+00
    0.1161834021E+01    0.4877097240E-02    0.8607072255E+00
    0.1221402525E+01    0.9212355848E-02    0.8187304152E+00
    0.1284025172E+01    0.1421960228E-01    0.7788006611E+00
    0.1349858550E+01    0.1958982507E-01    0.7408182109E+00
    0.1419067278E+01    0.2505093642E-01    0.7046881378E+00
    0.1491824413E+01    0.3036637843E-01    0.6703201234E+00
    0.1568311886E+01    0.3533875320E-01    0.6376282431E+00
    0.1648720956E+01    0.3980719039E-01    0.6065307572E+00
    0.1733252687E+01    0.4364931319E-01    0.5769499094E+00
    0.1822118453E+01    0.4677788953E-01    0.5488117341E+00
    0.1915540464E+01    0.4914093056E-01    0.5220458724E+00
    0.2013752323E+01    0.5071880547E-01    0.4965853963E+00
    0.2116999613E+01    0.5152136613E-01    0.4723666417E+00
    0.2225540504E+01    0.5155837692E-01    0.4493290493E+00
    0.2339646406E+01    0.5090825433E-01    0.4274150134E+00
    0.2459602642E+01    0.4967107676E-01    0.4065697374E+00
    0.2585709166E+01    0.4796529631E-01    0.3867410974E+00
    0.2718281310E+01    0.4592301008E-01    0.3678795116E+00
