    -0.308380     0.002864    -0.138741     0.364519
    -0.291354     0.002864    -0.002221    -0.108682
    -0.276120     0.002864     0.199197    -0.387137
    -0.262679     0.002864     0.376261    -0.109332
    -0.251030     0.002864     0.386309    -0.446143
    -0.241173     0.002864     0.577593    -0.481164
    -0.233108     0.002864     0.769161    -0.551840
    -0.226835     0.002864     0.976681    -0.570447
    -0.226120     0.002864     1.002922    -0.570448
    -0.222445     0.002864     1.148891    -0.563105
    -0.218770     0.002864     1.317638    -0.538916
    -0.215096     0.002864     1.504790    -0.491710
    -0.211421     0.002864     1.720480    -0.409919
    -0.207746     0.002864     1.970004    -0.275649
    -0.204071     0.002864     2.254449    -0.054656
    -0.200625     0.002864     2.532440     0.282616
    -0.196368     0.002864     2.778391     0.951175
    -0.191664     0.002864     2.611116     1.954704
    -0.186511     0.002864     1.689942     2.797158
    -0.180911     0.002864     0.389851     2.828122
    -0.174862     0.002864    -0.404171     2.046113
    -0.168365     0.002864    -0.441039     1.331229
    -0.161421     0.002864    -0.237637     0.990496
    -0.154028     0.002864    -0.022646     0.928690
    -0.146187     0.002864     0.012448     1.115752
    -0.137898     0.002864    -0.344035     1.197232
    -0.129161     0.002864    -0.577530     0.828346
    -0.119976     0.002864    -0.449221     0.557393
    -0.110343     0.002864    -0.326051     0.540554
    -0.100262     0.002864    -0.404115     0.526722
    -0.089733     0.002864    -0.446117     0.344827
    -0.078756     0.002864    -0.325675     0.173541
    -0.067331     0.002864    -0.145533     0.146941
    -0.055458     0.002864    -0.060415     0.226771
    -0.043137     0.002864    -0.047501     0.243625
    -0.030367     0.002864     0.032385     0.264775
    -0.017150     0.002864     0.080432     0.401455
    -0.003485     0.002864    -0.032888     0.503896
     0.010629     0.002864    -0.108847     0.497671
     0.025190     0.002864    -0.168418     0.507014
     0.040200     0.002864    -0.234058     0.502132
     0.055658     0.002864    -0.295900     0.493890
     0.071563     0.002864    -0.393844     0.482004
     0.087917     0.002864    -0.495251     0.392664
     0.104719     0.002864    -0.532718     0.278131
     0.121968     0.002864    -0.523980     0.161774
     0.139666     0.002864    -0.457830     0.098877
     0.157812     0.002864    -0.435968     0.110966
     0.176406     0.002864    -0.482250     0.093990
     0.195448     0.002864    -0.529134     0.012449
     0.214938     0.002864    -0.517290    -0.098062
     0.234876     0.002864    -0.468497    -0.182853
     0.255262     0.002864    -0.406626    -0.250803
     0.276096     0.002864    -0.329932    -0.299480
     0.297378     0.002864    -0.246472    -0.324245
     0.319108     0.002864    -0.163192    -0.321355
     0.341287     0.002864    -0.096659    -0.289422
     0.363913     0.002864    -0.063548    -0.245022
     0.386987     0.002864    -0.062076    -0.214735
     0.410510     0.002864    -0.068100    -0.216449
     0.434480     0.002864    -0.052059    -0.235414
     0.458899     0.002864    -0.019106    -0.244290
     0.483765     0.002864     0.011069    -0.242355
     0.509080     0.002864     0.038470    -0.246272
     0.534842     0.002864     0.083258    -0.252298
     0.561053     0.002864     0.142016    -0.235404
     0.587712     0.002864     0.188560    -0.191330
     0.614819     0.002864     0.208906    -0.141757
     0.642373     0.002864     0.216619    -0.106709
     0.670376     0.002864     0.232611    -0.080656
     0.698827     0.002864     0.258945    -0.047448
     0.727726     0.002864     0.290770     0.002185
     0.757073     0.002864     0.321986     0.081677
     0.786868     0.002864     0.316199     0.208948
     0.817111     0.002864     0.209298     0.350286
     0.847802     0.002864     0.023726     0.360573
     0.878941     0.002864    -0.052865     0.273758
     0.910529     0.002864    -0.077995     0.225258
     0.942564     0.002864    -0.100578     0.201286
     0.975047     0.002864    -0.133315     0.184026
     1.007979     0.002864    -0.176562     0.153767
     1.041358     0.002864    -0.210639     0.099521
     1.075186     0.002864    -0.216229     0.034450
     1.109461     0.002864    -0.195346    -0.020172
     1.144185     0.002864    -0.162922    -0.055158
     1.179356     0.002864    -0.130105    -0.073295
     1.214976     0.002864    -0.101546    -0.080172
     1.251043     0.002864    -0.078363    -0.080654
     1.287559     0.002864    -0.059810    -0.077335
     1.324523     0.002864    -0.045439    -0.071094
     1.361935     0.002864    -0.035909    -0.062480
     1.399795     0.002864    -0.032428    -0.053372
     1.438102     0.002864    -0.034740    -0.046944
     1.476858     0.002864    -0.040670    -0.045918
     1.516062     0.002864    -0.046637    -0.051291
     1.555714     0.002864    -0.049340    -0.061461
     1.595815     0.002864    -0.047334    -0.074063
     1.636363     0.002864    -0.040644    -0.087060
     1.677359     0.002864    -0.029626    -0.099120
     1.718803     0.002864    -0.014630    -0.109086
    -0.218770     0.000184     1.337560    -0.674035
    -0.218770     0.000367     1.336711    -0.664365
    -0.218770     0.000464     1.336227    -0.659300
    -0.218770     0.000692     1.335015    -0.647413
    -0.218770     0.001033     1.332964    -0.629848
    -0.218770     0.001541     1.329428    -0.604003
    -0.218770     0.002299     1.323114    -0.566330
    -0.218770     0.003429     1.311557    -0.512101
    -0.218770     0.005116     1.290158    -0.435791
    -0.218770     0.007632     1.250813    -0.332526
    -0.218770     0.011385     1.181198    -0.202099
    -0.218770     0.016985     1.067886    -0.055650
    -0.218770     0.025338     0.907143     0.080397
    -0.218770     0.037800     0.717584     0.174710
    -0.218770     0.056391     0.534409     0.212595
