natx =      541
    x       y        z       iph  
      0.00000      0.00000      0.00000   0      0.00000
     -7.79845     -6.24150     -0.63240   2     10.00860
     -7.79845      6.24150     -0.63240   2     10.00860
     -2.02631     -9.36225      2.96540   3     10.02752
     -2.02631      9.36225      2.96540   3     10.02752
      6.99242      0.00000      7.19047   3     10.02980
      4.59881     -4.68113      7.58920   3     10.03285
      4.59881      4.68113      7.58920   3     10.03285
      9.34031     -1.56038     -3.41659   3     10.06724
      9.34031      1.56038     -3.41659   3     10.06724
      5.43981      0.00000      8.48609   2     10.07994
     -8.79182     -3.12075     -3.90961   3     10.11535
     -8.79182      3.12075     -3.90961   3     10.11535
     -6.33487      0.00000      7.92589   3     10.14644
     -1.05129     -4.68113      8.95514   2     10.15937
     -1.05129      4.68113      8.95514   2     10.15937
     10.15990      0.00000      0.53772   2     10.17412
      2.47909     -9.36225     -3.14706   3     10.18340
      2.47909      9.36225     -3.14706   3     10.18340
      6.57205     -7.80188     -0.58370   3     10.21772
      6.57205      7.80188     -0.58370   3     10.21772
      9.41599      0.00000      3.99882   3     10.22993
    -10.01240     -1.56038      1.62767   2     10.26315
    -10.01240      1.56038      1.62767   2     10.26315
     -2.97146     -7.80188     -6.03550   2     10.30176
     -2.97146      7.80188     -6.03550   2     10.30176
      4.32009     -9.36225      0.17096   3     10.31233
      4.32009      9.36225      0.17096   3     10.31233
     -5.29461     -1.56038      8.71090   2     10.31249
     -5.29461      1.56038      8.71090   2     10.31249
     -6.75524     -7.80188      0.15172   3     10.32112
     -6.75524      7.80188      0.15172   3     10.32112
     -4.34855     -9.36225     -0.26714   3     10.32632
     -4.34855      9.36225     -0.26714   3     10.32632
      0.08903     -3.12075     -9.85391   3     10.33666
     -0.08903     -3.12075      9.85391   3     10.33666
      0.08903      3.12075     -9.85391   3     10.33666
     -0.08903      3.12075      9.85391   3     10.33666
     -2.95101     -9.36225     -3.34298   2     10.36994
     -2.95101      9.36225     -3.34298   2     10.36994
     -9.78006     -1.56038     -3.07643   2     10.37057
     -9.78006      1.56038     -3.07643   2     10.37057
      9.16988     -4.68113      1.38549   3     10.38842
      9.16988      4.68113      1.38549   3     10.38842
     -1.93131     -6.24150      8.10954   3     10.41398
     -1.93131      6.24150      8.10954   3     10.41398
      0.21971     -9.36225     -4.58894   1     10.42873
      0.21971      9.36225     -4.58894   1     10.42873
      3.45820     -7.80188      6.04207   2     10.45634
      3.45820      7.80188      6.04207   2     10.45634
      1.25394     -6.24150      8.31867   2     10.47516
      1.25394      6.24150      8.31867   2     10.47516
      2.14477     -4.68113      9.12817   3     10.48029
      2.14477      4.68113      9.12817   3     10.48029
      2.41669     -6.24150     -8.09508   3     10.50367
      2.41669      6.24150     -8.09508   3     10.50367
      6.99242     -3.12075      7.19047   3     10.50409
      6.99242      3.12075      7.19047   3     10.50409
      3.23657     -9.36225      3.56399   2     10.52754
      3.23657      9.36225      3.56399   2     10.52754
      5.43981     -3.12075      8.48609   2     10.55198
      5.43981      3.12075      8.48609   2     10.55198
     -4.43759      0.00000      9.58677   3     10.56401
     -2.09588     -4.68113     -9.28052   3     10.60348
     -2.09588      4.68113     -9.28052   3     10.60348
     -6.33487     -3.12075      7.92589   3     10.61553
     -6.33487      3.12075      7.92589   3     10.61553
      4.40912      0.00000     -9.68296   3     10.63955
     10.15990     -3.12075      0.53772   2     10.64198
     10.15990      3.12075      0.53772   2     10.64198
      3.40396     -4.68113     -8.96166   2     10.66824
      3.40396      4.68113     -8.96166   2     10.66824
     -8.88085      0.00000      5.94430   3     10.68664
      9.41599     -3.12075      3.99882   3     10.69535
      9.41599      3.12075      3.99882   3     10.69535
      0.28245     -7.80188      7.31173   3     10.69628
      0.28245      7.80188      7.31173   3     10.69628
      0.13068     -9.36225      5.26498   1     10.74192
      0.13068      9.36225      5.26498   1     10.74192
     -2.27395     -1.56038     10.42730   3     10.78583
     -2.27395      1.56038     10.42730   3     10.78583
     10.26680     -1.56038      3.08300   2     10.83268
     10.26680      1.56038      3.08300   2     10.83268
     -9.15661     -4.68113      3.43833   3     10.84337
     -9.15661      4.68113      3.43833   3     10.84337
      4.23105      0.00000     10.02490   3     10.88119
     -0.87322     -1.56038    -10.75270   2     10.90036
     -0.87322      1.56038    -10.75270   2     10.90036
      2.32284     -1.56038    -10.57970   3     10.94351
      2.32284      1.56038    -10.57970   3     10.94351
      5.52884     -9.36225     -1.36782   2     10.95859
      5.52884      9.36225     -1.36782   2     10.95859
    -10.09070      0.00000      4.29942   2     10.96847
     -4.25952      0.00000    -10.12110   3     10.98090
      8.97874     -6.24150     -1.00256   3     10.98086
      8.97874      6.24150     -1.00256   3     10.98086
      9.34031     -4.68113     -3.41659   3     10.99215
      9.34031      4.68113     -3.41659   3     10.99215
     -9.00721     -6.24150      0.90638   3     10.99580
     -9.00721      6.24150      0.90638   3     10.99580
     -0.96226    -10.92260     -0.89878   2     11.00168
     -0.96226     10.92260     -0.89878   2     11.00168
     -4.43759     -3.12075      9.58677   3     11.01533
     -4.43759      3.12075      9.58677   3     11.01533
     -3.07839     -6.24150     -8.58077   2     11.04819
     -3.07839      6.24150     -8.58077   2     11.04819
      4.40912     -3.12075     -9.68296   3     11.08779
      4.40912      3.12075     -9.68296   3     11.08779
    -10.84820      0.00000     -2.41164   3     11.11303
     -8.88085     -3.12075      5.94430   3     11.13298
     -8.88085      3.12075      5.94430   3     11.13298
     10.37630      0.00000     -4.07840   2     11.14903
     -2.18492    -10.92260      0.57339   3     11.15374
     -2.18492     10.92260      0.57339   3     11.15374
      9.50502      0.00000     -5.85509   3     11.16367
    -10.01240     -4.68113      1.62767   2     11.17186
    -10.01240      4.68113      1.62767   2     11.17186
      2.23381    -10.92260     -0.72574   3     11.17228
      2.23381     10.92260     -0.72574   3     11.17228
     -3.91131     -9.36225      4.73424   3     11.19657
     -3.91131      9.36225      4.73424   3     11.19657
    -11.09350     -1.56038      0.00968   3     11.20271
    -11.09350      1.56038      0.00968   3     11.20271
     -9.06757     -1.56038     -6.41558   3     11.21674
     -9.06757      1.56038     -6.41558   3     11.21674
     -5.29461     -4.68113      8.71090   2     11.21720
     -5.29461      4.68113      8.71090   2     11.21720
      0.37149    -10.92260     -2.54219   3     11.22069
      0.37149     10.92260     -2.54219   3     11.22069
     11.14240     -1.56038     -0.16203   3     11.25229
     11.14240      1.56038     -0.16203   3     11.25229
     -9.78006     -4.68113     -3.07643   2     11.27062
     -9.78006      4.68113     -3.07643   2     11.27062
    -10.99960      0.00000      2.49425   3     11.27885
      4.23105     -3.12075     10.02490   3     11.31987
      4.23105      3.12075     10.02490   3     11.31987
      3.22589     -1.56038     10.74620   2     11.32793
      3.22589      1.56038     10.74620   2     11.32793
     -3.82227     -9.36225     -5.11967   3     11.33457
     -3.82227      9.36225     -5.11967   3     11.33457
     -4.07602     -7.80188      7.17275   3     11.35481
     -4.07602      7.80188      7.17275   3     11.35481
      9.25128     -1.56038      6.43733   3     11.37806
      9.25128      1.56038      6.43733   3     11.37806
      4.53548     -9.36225     -4.64503   3     11.39292
      4.53548      9.36225     -4.64503   3     11.39292
    -10.09070     -3.12075      4.29942   2     11.40379
    -10.09070      3.12075      4.29942   2     11.40379
      4.25972     -7.80188     -7.15100   3     11.40839
      4.25972      7.80188     -7.15100   3     11.40839
     -4.25952     -3.12075    -10.12110   3     11.41575
     -4.25952      3.12075    -10.12110   3     11.41575
      8.12172     -7.80188     -1.87844   2     11.41754
      8.12172      7.80188     -1.87844   2     11.41754
     -6.24584     -9.36225     -1.92802   3     11.41838
     -6.24584      9.36225     -1.92802   3     11.41838
      6.48302     -1.56038      9.27022   3     11.41934
      6.48302      1.56038      9.27022   3     11.41934
      8.03269     -1.56038      7.97548   2     11.42660
      8.03269      1.56038      7.97548   2     11.42660
    -10.00170      0.00000     -5.55450   2     11.44056
      3.31492    -10.92260      0.89225   2     11.44937
      3.31492     10.92260      0.89225   2     11.44937
     -8.79182     -6.24150     -3.90961   3     11.46898
     -8.79182      6.24150     -3.90961   3     11.46898
      1.43201      0.00000    -11.38920   2     11.47887
     11.30100      0.00000      2.22998   3     11.51892
    -10.84820     -3.12075     -2.41164   3     11.54290
    -10.84820      3.12075     -2.41164   3     11.54290
     10.37630     -3.12075     -4.07840   2     11.57757
     10.37630      3.12075     -4.07840   2     11.57757
      9.50502     -3.12075     -5.85509   3     11.59166
      9.50502      3.12075     -5.85509   3     11.59166
     -3.25646      0.00000     11.12710   2     11.59383
      4.44644     -9.36225      5.20889   3     11.59979
      4.44644      9.36225      5.20889   3     11.59979
     -2.27395     -4.68113     10.42730   3     11.65386
     -2.27395      4.68113     10.42730   3     11.65386
      0.08903     -6.24150     -9.85391   3     11.66464
     -0.08903     -6.24150      9.85391   3     11.66464
      0.08903      6.24150     -9.85391   3     11.66464
     -0.08903      6.24150      9.85391   3     11.66464
     10.26680     -4.68113      3.08300   2     11.69722
     10.26680      4.68113      3.08300   2     11.69722
    -10.99960     -3.12075      2.49425   3     11.70263
    -10.99960      3.12075      2.49425   3     11.70263
     -4.06838     -7.80188     -7.73300   3     11.71411
     -4.06838      7.80188     -7.73300   3     11.71411
     -1.75324      0.00000    -11.59830   3     11.73006
     -8.63945     -7.80188     -1.52930   3     11.74088
     -8.63945      7.80188     -1.52930   3     11.74088
     11.48500      0.00000     -2.47980   3     11.74967
      3.32561     -9.36225     -6.28992   2     11.75902
      3.32561      9.36225     -6.28992   2     11.75902
     -0.87322     -4.68113    -10.75270   2     11.75993
     -0.87322      4.68113    -10.75270   2     11.75993
      2.39005     -9.36225      6.70686   3     11.76206
      2.39005      9.36225      6.70686   3     11.76206
     -1.93728     -9.36225     -6.88851   3     11.78373
     -1.93728      9.36225     -6.88851   3     11.78373
     10.28720      0.00000      5.77552   2     11.79759
      2.32284     -4.68113    -10.57970   3     11.79994
      2.32284      4.68113    -10.57970   3     11.79994
     -3.04005     -9.36225      6.51094   2     11.80195
     -3.04005      9.36225      6.51094   2     11.80195
      6.99242     -6.24150      7.19047   3     11.81326
      6.99242      6.24150      7.19047   3     11.81326
