 # r       w_scrn(r)      v_ch(r)
    0.6703199182E+00    0.5745780822E-01    0.1491338508E+01
    0.7046879553E+00    0.2832296993E-01    0.1418768261E+01
    0.7408180794E+00    0.4371641528E-02    0.1349678201E+01
    0.7788006345E+00   -0.1475361776E-01    0.1283918596E+01
    0.8187305969E+00   -0.2946438911E-01    0.1221340837E+01
    0.8607078123E+00   -0.4016626874E-01    0.1161799058E+01
    0.9048372455E+00   -0.4729841038E-01    0.1105151316E+01
    0.9512292431E+00   -0.5128727498E-01    0.1051260386E+01
    0.9999998093E+00   -0.5257294442E-01    0.9999942623E+00
    0.1051270896E+01   -0.5157493498E-01    0.9512264161E+00
    0.1105170707E+01   -0.4870752447E-01    0.9048358828E+00
    0.1161834021E+01   -0.4435848230E-01    0.8607072255E+00
    0.1221402525E+01   -0.3889552320E-01    0.8187304152E+00
    0.1284025172E+01   -0.3265508770E-01    0.7788006611E+00
    0.1349858550E+01   -0.2594349894E-01    0.7408182109E+00
    0.1419067278E+01   -0.1903398783E-01    0.7046881378E+00
    0.1491824413E+01   -0.1216478743E-01    0.6703201234E+00
    0.1568311886E+01   -0.5541104843E-02    0.6376282431E+00
    0.1648720956E+01    0.6668365873E-03    0.6065307572E+00
    0.1733252687E+01    0.6320571963E-02    0.5769499094E+00
    0.1822118453E+01    0.1131178816E-01    0.5488117341E+00
    0.1915540464E+01    0.1555966973E-01    0.5220458724E+00
    0.2013752323E+01    0.1900895081E-01    0.4965853963E+00
    0.2116999613E+01    0.2162820482E-01    0.4723666417E+00
    0.2225540504E+01    0.2341987791E-01    0.4493290493E+00
    0.2339646406E+01    0.2444821687E-01    0.4274150134E+00
    0.2459602642E+01    0.2478989246E-01    0.4065697374E+00
    0.2585709166E+01    0.2453247500E-01    0.3867410974E+00
    0.2718281310E+01    0.2377253435E-01    0.3678795116E+00
