natx =      431
    x       y        z       iph  
      0.00000      0.00000      0.00000   0      0.00000
      0.90910     -1.62073      0.13492   2      1.86318
     -4.58181      6.83260      5.70378   1     10.01052
      0.88914      9.97880      0.12593   2     10.01913
      9.14457      1.40821      3.86839   2     10.02849
     -4.52047      7.16382     -5.44899   1     10.07206
     -9.79672     -1.48081      2.01924   3     10.11167
      8.73915      3.35654      3.91375   3     10.14675
      6.75592     -7.30743      2.01369   3     10.15362
      3.61757      1.14897      9.43202   3     10.16710
     -9.86813     -1.84530     -1.74294   3     10.18936
      1.09456      4.29707     -9.20557   3     10.21790
     -2.29927      9.17421      3.91595   3     10.23657
     -7.37936      7.09411      0.13389   2     10.23715
      9.18326     -4.53228      0.13284   2     10.24165
    -10.11930     -1.60282      0.14162   2     10.24643
     -4.40939     -7.30505      5.67908   3     10.24980
     -1.86038      6.94595     -7.30530   2     10.25059
    -10.00710      1.42216     -1.72352   1     10.25354
     -7.39120     -4.62135     -5.42910   3     10.26946
      1.10342      3.90560      9.43653   3     10.27226
     -4.56214      1.04438     -9.16403   1     10.28996
     -4.40968     -1.49374     -9.19772   3     10.30896
    -10.05990      1.10112      1.98264   1     10.31237
     -9.56498     -1.45443     -3.57915   2     10.31574
      6.68451     -7.67192     -1.74849   3     10.32464
     -7.38625      7.03580     -1.72456   3     10.34569
     -4.38115     -7.67343     -5.42343   3     10.36772
      1.21176     10.10080      2.00355   3     10.36864
      0.96206     -4.76433     -9.16288   1     10.37221
      9.13222     -4.53822      1.99431   3     10.39087
      1.04127    -10.19530     -1.72123   1     10.39187
      9.17637     -4.59058     -1.72561   3     10.40466
     -7.36463      1.15514     -7.29745   2     10.43192
     -1.87007      6.93440      7.56701   2     10.43277
     -1.90955     -4.64176     -9.15323   3     10.43906
     -7.43039      7.08817      1.99536   3     10.46109
     -7.43347     -4.64436      5.72243   3     10.46770
      3.21495      9.16526      3.91260   3     10.47121
     -1.83520    -10.31410      0.14404   2     10.47709
      1.00401     -4.45621      9.42897   1     10.47718
     -9.57081     -1.89400      3.85907   2     10.49190
      6.30675      4.08932     -7.34633   2     10.51029
      1.43767      9.68762      3.84337   2     10.52085
      0.81249     -7.50126     -7.33399   2     10.52219
     -5.34054      8.20820      3.85695   3     10.52483
     -4.52018      1.35251      9.42782   1     10.54254
     -4.40082     -1.88521      9.44438   3     10.58856
     -7.33045      6.75376     -3.57924   2     10.59055
      8.75890      4.76755     -3.58964   3     10.59874
     -5.48578     -9.07334      0.24376   3     10.60560
      6.29706      4.07777      7.52598   2     10.62646
     -7.37432      1.14359      7.57486   2     10.63329
      5.54266     -9.09125      0.23706   3     10.65026
      0.80279     -7.51280      7.53832   2     10.67300
     -1.84209    -10.37240     -1.71442   3     10.67329
     -1.88624    -10.32010      2.00551   3     10.68103
     -1.88667     -4.64184      9.43986   3     10.68724
      5.68791      8.19030      3.85025   3     10.68914
      5.45022      5.74516     -7.18264   3     10.69122
      9.14148      1.15156     -5.44364   3     10.70168
      6.98766     -7.28105     -3.58470   2     10.70940
      3.65384      6.93699     -7.30865   2     10.71862
      0.98847    -10.51630      1.98494   1     10.74754
      5.47018     -5.85437     -7.17364   3     10.75442
     -5.57822      5.76307     -7.17594   3     10.76214
     -9.87811      3.95446     -1.74744   3     10.78278
     -5.55826     -5.83646     -7.16694   3     10.78534
      9.09921      1.12855      5.70789   3     10.80043
     -4.37386      9.74527     -1.75529   3     10.82506
      1.44351     10.12720     -3.59485   2     10.84282
      9.15455     -4.39155      3.87289   2     10.86696
      3.64414      6.92545      7.56366   2     10.88350
      3.60467     -4.65072     -9.15658   3     10.88420
     -9.80670      4.31895      2.01474   3     10.90339
     -7.76380     -6.80512     -3.57060   3     10.92408
      3.67902    -10.32310      0.14069   2     10.95999
    -10.12930      4.19694      0.13712   2     10.96521
      6.44663      6.81469      5.69708   1     10.97523
     -4.62508      9.98775      0.12928   2     11.00742
      5.44053      5.73362      7.68967   3     11.02746
    -11.02840      0.01791      0.00670   3     11.02842
