 # r       w_scrn(r)      v_ch(r)
    0.1007785237E-02    0.5773926304E+01    0.7654460882E+01
    0.1059455491E-02    0.5773893724E+01    0.7654427676E+01
    0.1113774935E-02    0.5773857731E+01    0.7654390992E+01
    0.1170879397E-02    0.5773817973E+01    0.7654350470E+01
    0.1230911668E-02    0.5773774058E+01    0.7654305712E+01
    0.1294021859E-02    0.5773725555E+01    0.7654256278E+01
    0.1360367778E-02    0.5773671991E+01    0.7654201685E+01
    0.1430115326E-02    0.5773612840E+01    0.7654141399E+01
    0.1503438906E-02    0.5773547524E+01    0.7654074829E+01
    0.1580521867E-02    0.5773475406E+01    0.7654001326E+01
    0.1661556956E-02    0.5773395782E+01    0.7653920173E+01
    0.1746746803E-02    0.5773307877E+01    0.7653830581E+01
    0.1836304427E-02    0.5773210837E+01    0.7653731677E+01
    0.1930453768E-02    0.5773103718E+01    0.7653622501E+01
    0.2029430249E-02    0.5772985482E+01    0.7653501995E+01
    0.2133481363E-02    0.5772854984E+01    0.7653368991E+01
    0.2242867292E-02    0.5772710963E+01    0.7653222205E+01
    0.2357861557E-02    0.5772552028E+01    0.7653060219E+01
    0.2478751704E-02    0.5772376649E+01    0.7652881473E+01
    0.2605840021E-02    0.5772183140E+01    0.7652684248E+01
    0.2739444296E-02    0.5771969642E+01    0.7652466651E+01
    0.2879898609E-02    0.5771734110E+01    0.7652226597E+01
    0.3027554168E-02    0.5771474295E+01    0.7651961793E+01
    0.3182780189E-02    0.5771187717E+01    0.7651669713E+01
    0.3345964819E-02    0.5770871650E+01    0.7651347578E+01
    0.3517516104E-02    0.5770523094E+01    0.7650992330E+01
    0.3697863011E-02    0.5770138750E+01    0.7650600607E+01
    0.3887456502E-02    0.5769714989E+01    0.7650168710E+01
    0.4086770659E-02    0.5769247823E+01    0.7649692575E+01
    0.4296303871E-02    0.5768732866E+01    0.7649167731E+01
    0.4516580081E-02    0.5768165300E+01    0.7648589269E+01
    0.4748150094E-02    0.5767539835E+01    0.7647951796E+01
    0.4991592955E-02    0.5766850658E+01    0.7647249389E+01
    0.5247517398E-02    0.5766091390E+01    0.7646475545E+01
    0.5516563369E-02    0.5765255030E+01    0.7645623129E+01
    0.5799403621E-02    0.5764333897E+01    0.7644684313E+01
    0.6096745403E-02    0.5763319570E+01    0.7643650515E+01
    0.6409332224E-02    0.5762202817E+01    0.7642512324E+01
    0.6737945714E-02    0.5760973522E+01    0.7641259433E+01
    0.7083407578E-02    0.5759620608E+01    0.7639880549E+01
    0.7446581651E-02    0.5758131947E+01    0.7638363314E+01
    0.7828376056E-02    0.5756494270E+01    0.7636694203E+01
    0.8229745479E-02    0.5754693067E+01    0.7634858430E+01
    0.8651693553E-02    0.5752712478E+01    0.7632839829E+01
    0.9095275367E-02    0.5750535180E+01    0.7630620744E+01
    0.9561600107E-02    0.5748142260E+01    0.7628181902E+01
    0.1005183383E-01    0.5745513087E+01    0.7625502275E+01
    0.1056720237E-01    0.5742625165E+01    0.7622558937E+01
    0.1110899442E-01    0.5739453991E+01    0.7619326914E+01
    0.1167856474E-01    0.5735972886E+01    0.7615779019E+01
    0.1227733756E-01    0.5732152837E+01    0.7611885680E+01
    0.1290681012E-01    0.5727962305E+01    0.7607614757E+01
    0.1356855642E-01    0.5723367051E+01    0.7602931354E+01
    0.1426423119E-01    0.5718329928E+01    0.7597797616E+01
    0.1499557396E-01    0.5712810688E+01    0.7592172519E+01
    0.1576441348E-01    0.5706765748E+01    0.7586011655E+01
    0.1657267224E-01    0.5700147997E+01    0.7579267006E+01
    0.1742237132E-01    0.5692906540E+01    0.7571886710E+01
    0.1831563540E-01    0.5684986495E+01    0.7563814830E+01
    0.1925469810E-01    0.5676328726E+01    0.7554991111E+01
    0.2024190758E-01    0.5666869647E+01    0.7545350741E+01
    0.2127973238E-01    0.5656540941E+01    0.7534824115E+01
    0.2237076759E-01    0.5645269385E+01    0.7523336597E+01
    0.2351774137E-01    0.5632976568E+01    0.7510808300E+01
    0.2472352175E-01    0.5619578751E+01    0.7497153872E+01
    0.2599112382E-01    0.5604986603E+01    0.7482282299E+01
    0.2732371724E-01    0.5589105109E+01    0.7466096740E+01
    0.2872463418E-01    0.5571833352E+01    0.7448494377E+01
    0.3019737766E-01    0.5553064495E+01    0.7429366319E+01
    0.3174563032E-01    0.5532685629E+01    0.7408597533E+01
    0.3337326359E-01    0.5510577867E+01    0.7386066845E+01
    0.3508434741E-01    0.5486616291E+01    0.7361646988E+01
    0.3688316037E-01    0.5460670197E+01    0.7335204737E+01
    0.3877420044E-01    0.5432603178E+01    0.7306601114E+01
    0.4076219620E-01    0.5402273558E+01    0.7275691705E+01
    0.4285211869E-01    0.5369534671E+01    0.7242327065E+01
    0.4504919380E-01    0.5334235527E+01    0.7206353261E+01
    0.4735891536E-01    0.5296221325E+01    0.7167612535E+01
    0.4978705887E-01    0.5255334408E+01    0.7125944116E+01
    0.5233969597E-01    0.5211415070E+01    0.7081185186E+01
    0.5502320956E-01    0.5164302826E+01    0.7033172016E+01
    0.5784430984E-01    0.5113837575E+01    0.6981741274E+01
    0.6081005103E-01    0.5059861201E+01    0.6926731515E+01
    0.6392784901E-01    0.5002219155E+01    0.6867984862E+01
    0.6720549992E-01    0.4940762372E+01    0.6805348874E+01
    0.7065119958E-01    0.4875349316E+01    0.6738678599E+01
    0.7427356405E-01    0.4805848167E+01    0.6667838802E+01
    0.7808165111E-01    0.4732139354E+01    0.6592706365E+01
    0.8208498297E-01    0.4654117905E+01    0.6513172828E+01
    0.8629357004E-01    0.4571696479E+01    0.6429147046E+01
    0.9071793599E-01    0.4484807690E+01    0.6340557938E+01
    0.9536914403E-01    0.4393407624E+01    0.6247357273E+01
    0.1002588246E+00    0.4297477863E+01    0.6149522455E+01
    0.1053992045E+00    0.4197029433E+01    0.6047059233E+01
    0.1108031372E+00    0.4092104182E+01    0.5940004291E+01
    0.1164841356E+00    0.3982779065E+01    0.5828427622E+01
    0.1224564049E+00    0.3869166414E+01    0.5712434629E+01
    0.1287348790E+00    0.3751418482E+01    0.5592167846E+01
    0.1353352574E+00    0.3629726095E+01    0.5467808215E+01
    0.1422740444E+00    0.3504323335E+01    0.5339575826E+01
    0.1495685907E+00    0.3375483983E+01    0.5207730034E+01
    0.1572371363E+00    0.3243526345E+01    0.5072568887E+01
    0.1652988567E+00    0.3108806940E+01    0.4934427804E+01
    0.1737739103E+00    0.2971725454E+01    0.4793677460E+01
    0.1826834892E+00    0.2832715124E+01    0.4650720839E+01
    0.1920498720E+00    0.2692248096E+01    0.4505989473E+01
    0.2018964795E+00    0.2550822172E+01    0.4359938889E+01
    0.2122479333E+00    0.2408966798E+01    0.4213043302E+01
    0.2231301176E+00    0.2267225917E+01    0.4065789680E+01
    0.2345702434E+00    0.2126165320E+01    0.3918671263E+01
    0.2465969169E+00    0.1986351663E+01    0.3772180712E+01
    0.2592402112E+00    0.1848361702E+01    0.3626803060E+01
    0.2725317411E+00    0.1712757623E+01    0.3483008652E+01
    0.2865047422E+00    0.1580099280E+01    0.3341246303E+01
    0.3011941545E+00    0.1450916292E+01    0.3201936884E+01
    0.3166367090E+00    0.1325723805E+01    0.3065467533E+01
    0.3328710202E+00    0.1204991744E+01    0.2932186713E+01
    0.3499376824E+00    0.1089165194E+01    0.2802400252E+01
    0.3678793710E+00    0.9786314436E+00    0.2676368513E+01
    0.3867409497E+00    0.8737448131E+00    0.2554304767E+01
    0.4065695822E+00    0.7747919637E+00    0.2436374788E+01
    0.4274148504E+00    0.6820216099E+00    0.2322697654E+01
    0.4493288784E+00    0.5956088448E+00    0.2213347663E+01
    0.4723664626E+00    0.5156883119E+00    0.2108357228E+01
    0.4965852091E+00    0.4423183033E+00    0.2007720585E+01
    0.5220456772E+00    0.3755169941E+00    0.1911398099E+01
    0.5488115314E+00    0.3152274752E+00    0.1819320967E+01
    0.5769497003E+00    0.2613546456E+00    0.1731396072E+01
    0.6065305440E+00    0.2137325742E+00    0.1647510806E+01
    0.6376280300E+00    0.1721614053E+00    0.1567537671E+01
    0.6703199182E+00    0.1363785713E+00    0.1491338508E+01
    0.7046879553E+00    0.1060932041E+00    0.1418768261E+01
    0.7408180794E+00    0.8096274036E-01    0.1349678201E+01
    0.7788006345E+00    0.6062447477E-01    0.1283918596E+01
    0.8187305969E+00    0.4467832960E-01    0.1221340837E+01
    0.8607078123E+00    0.3271354846E-01    0.1161799058E+01
    0.9048372455E+00    0.2429805629E-01    0.1105151316E+01
    0.9512292431E+00    0.1900020582E-01    0.1051260386E+01
    0.9999998093E+00    0.1638381831E-01    0.9999942623E+00
    0.1051270896E+01    0.1602384159E-01    0.9512264161E+00
    0.1105170707E+01    0.1750613533E-01    0.9048358828E+00
    0.1161834021E+01    0.2043732857E-01    0.8607072255E+00
    0.1221402525E+01    0.2444747690E-01    0.8187304152E+00
    0.1284025172E+01    0.2919442001E-01    0.7788006611E+00
    0.1349858550E+01    0.3436811394E-01    0.7408182109E+00
    0.1419067278E+01    0.3969050018E-01    0.7046881378E+00
    0.1491824413E+01    0.4491987795E-01    0.6703201234E+00
    0.1568311886E+01    0.4984805922E-01    0.6376282431E+00
    0.1648720956E+01    0.5430377189E-01    0.6065307572E+00
    0.1733252687E+01    0.5814820495E-01    0.5769499094E+00
    0.1822118453E+01    0.6127621096E-01    0.5488117341E+00
    0.1915540464E+01    0.6361269629E-01    0.5220458724E+00
    0.2013752323E+01    0.6510901784E-01    0.4965853963E+00
    0.2116999613E+01    0.6573998841E-01    0.4723666417E+00
    0.2225540504E+01    0.6558532860E-01    0.4493290493E+00
    0.2339646406E+01    0.6469955983E-01    0.4274150134E+00
    0.2459602642E+01    0.6316011514E-01    0.4065697374E+00
    0.2585709166E+01    0.6106466158E-01    0.3867410974E+00
    0.2718281310E+01    0.5852725373E-01    0.3678795116E+00
