natx =      487
    x       y        z       iph  
      0.00000      0.00000      0.00000   0      0.00000
     -1.57384      1.11234     -0.03598   2      1.92758
      1.48533     -1.21222     -0.20298   2      1.92792
      1.19884     -6.81622      7.21985   2     10.00122
     -3.94315      9.19482     -0.04228   2     10.00475
      6.02349      6.13021      5.13044   1     10.00916
     -7.34872     -3.79785      5.64014   3     10.01192
     -1.75713     -9.13325     -3.71635   2     10.01574
     -1.86440      6.50199      7.38852   2     10.01709
     -3.70018      9.14062      1.82099   3     10.02787
      9.00345     -4.15059      1.53347   3     10.03200
      9.81208     -1.57190      1.46912   1     10.04520
      3.85464     -9.29470     -0.19667   2     10.06421
     -6.86066      1.30803     -7.27306   2     10.08350
      4.07722     -1.23158      9.14113   1     10.08468
     -5.01188     -8.10293      3.34828   3     10.09888
     -9.09352      3.94912      1.95568   3     10.10507
      9.24798     -4.10320     -0.33135   2     10.12280
     -9.86326      1.48139     -1.84431   1     10.14297
      1.75855      9.20202     -3.90373   2     10.14932
      3.61011     -9.34209      1.66815   3     10.15334
     -3.65964     -1.76496     -9.30845   3     10.15654
     -2.05049     -9.25398      3.65565   2     10.15896
     -9.33649      4.00332      0.09240   2     10.15899
     -4.43477     -8.92565     -2.00500   1     10.16634
     -1.54658     -3.80832     -9.29948   3     10.16738
     -3.64630      8.76964      3.65742   2     10.17737
      1.73371      3.42654     -9.44313   3     10.19410
     -1.33955      3.97594      9.29315   1     10.19633
     -4.04787     -1.56742      9.22840   3     10.19830
     -7.23414     -5.95902      4.04452   3     10.20788
     -2.05127     -3.84381      9.23872   3     10.21453
      8.74791     -4.07049      3.37761   2     10.22267
      1.32492      8.62851      5.36180   3     10.24478
     -6.02527     -7.59679     -3.33136   3     10.25247
     -3.85093      9.32858     -1.91730   3     10.27269
      3.84677      1.38318     -9.43417   3     10.28175
     -9.24428      4.13708     -1.78261   3     10.28347
     -7.19732      6.47330     -3.54699   2     10.30952
      6.58047      3.57480      7.09384   2     10.31525
      1.59592     -6.81868     -7.57641   2     10.31714
      9.15013     -4.24589     -2.18829   3     10.32187
      3.54066      6.49398      7.24516   2     10.35376
      3.75678     -9.43740     -2.05360   3     10.36316
      8.85474      1.37763      5.21874   3     10.37013
      7.70866     -0.12023      6.96685   3     10.39110
      0.02342    -10.39900     -0.01734   3     10.39904
     -0.02342     10.39900      0.01734   3     10.39904
     -4.37783      0.94426     -9.38778   1     10.40132
      3.35379     -3.85182      9.09536   3     10.43120
     -9.03964      3.57813      3.79210   2     10.43543
      5.79823     -8.11896      3.06156   3     10.43600
      3.35457     -9.26199      3.51230   2     10.45820
      7.19874     -6.40453     -4.07310   2     10.46088
      7.19895     -6.84493      3.34470   2     10.48165
     -6.32411     -6.41753     -5.37710   1     10.49249
      1.03894     -4.26327     -9.53981   1     10.50061
      6.98926     -1.62718     -7.71110   2     10.53369
     -7.25774      1.31049      7.52320   2     10.53521
     -9.03986      4.01853     -3.62569   2     10.53628
     -7.49068      6.35257      3.82502   2     10.54022
      9.80037      3.62761      1.47779   1     10.55418
     -1.86422      9.63151      3.92718   3     10.56712
     -6.06040      8.00175     -3.30535   3     10.56796
     -3.67135      3.43455     -9.29978   3     10.57170
      3.64793     -9.14127     -3.85971   2     10.57202
     -0.31306      7.59401      7.36142   3     10.58100
      0.16287      0.23191     10.58410   3     10.58789
     -3.64651      9.21003     -3.76038   2     10.59538
      0.08402      7.59156     -7.43484   3     10.62618
      8.95761      4.41597      3.63180   3     10.62683
      1.73084      8.82114     -5.69388   3     10.64089
      9.04127     -3.94976     -3.99439   2     10.64426
     -9.05585     -1.56187     -5.42451   3     10.67114
     -9.85154     -3.71812     -1.85298   1     10.69162
      3.93774      6.49152     -7.55110   2     10.70816
     -1.93195     -9.00538      5.48811   3     10.72141
     -4.05958      3.63209      9.23707   3     10.72361
     -6.84895     -3.89148     -7.28173   2     10.72732
     -0.95419      9.17300     -5.49445   1     10.73515
     -1.64248     -9.04578     -5.56622   3     10.74740
      4.06550      3.96793      9.14979   1     10.76993
     -3.80914     -6.81067     -7.43306   2     10.77707
    -10.81010      0.01602      0.28671   3     10.81391
     10.81010     -0.01602     -0.28671   3     10.81391
      0.65357     -9.46032      5.24779   1     10.83809
     -0.27792     -8.00453      7.33542   3     10.86085
     -4.20622     -6.80821      7.36321   2     10.87478
      3.85848     -3.81633     -9.44284   3     10.89126
      9.14421      1.33722     -5.83559   3     10.92972
      3.54084      9.62350      3.78382   3     10.93008
      0.11915     -8.00699     -7.46085   3     10.94488
      8.86646     -3.82189      5.21007   3     10.97113
     -8.10944     -0.09866     -7.39935   3     10.97830
    -10.25020      0.24548     -3.92549   3     10.97890
      6.97755      3.57234     -7.70243   2     10.98978
     -1.44371     -0.76998    -10.88640   3     11.00867
      6.76511     -6.97804      5.19244   3     11.01913
     -4.08014      8.63653      5.50516   3     11.02470
      1.38489     -1.19455     10.87520   2     11.02791
      0.58338    -10.16960     -4.22954   3     11.02951
      3.47311     -9.01339      5.34476   3     11.03948
      8.98003      6.24844      1.55081   3     11.04939
     -3.67422      8.82915     -5.55052   3     11.05722
     -7.08267      6.56077     -5.39685   3     11.06047
     -6.42652      8.85116      1.91652   1     11.10478
     10.17820     -2.42131     -3.75275   3     11.11493
      8.01418      7.71486     -0.48400   3     11.13465
     -7.24603     -3.88903      7.51453   2     11.13991
     -9.46177     -1.75449      5.63117   3     11.14959
     -9.06756      3.63765     -5.41584   3     11.17070
      9.22456      6.29583     -0.31401   2     11.17267
     10.16650      2.77820     -3.74408   3     11.18455
     -4.36612     -4.25526     -9.39645   1     11.20105
      6.37534     -8.94167     -2.29171   1     11.21830
      9.12670      6.15314     -2.17095   3     11.21922
    -10.44040      2.30411      3.50897   3     11.25272
      8.10574     -0.12269     -7.82941   3     11.27021
     -8.50651     -0.09620      7.39692   3     11.27317
     -8.20099      7.73890     -0.05394   3     11.27607
      8.04931     -7.88368     -0.51001   3     11.27847
     -9.22086     -6.26195     -1.79995   3     11.29053
     -9.07010     -6.44991      1.93834   3     11.29713
     -9.31307     -6.39571      0.07506   2     11.29797
      8.72449      6.32854      3.39495   2     11.30013
     -1.67683      1.14259    -11.12330   2     11.30686
      6.76224     -1.58344      8.94169   3     11.32206
     -8.16586     -7.85965     -0.07995   3     11.33410
      3.76258     -9.05379     -5.70957   3     11.34581
     -1.31613     -6.42309      9.27581   1     11.35909
      1.01552      6.13576     -9.52247   1     11.37349
    -10.42870     -2.89541      3.50030   3     11.37512
     -2.17763      1.26823     11.09730   2     11.37983
      8.98103     -5.98306      3.61446   3     11.38070
     -7.37214      6.60118      5.65748   3     11.39873
      1.36890     -6.77495      9.07638   3     11.40853
      0.53653     10.62850     -4.19487   3     11.43896
      1.16370      8.78232      7.24586   2     11.44490
      6.86697      9.17880     -0.32899   2     11.46795
      7.17103     -6.78542     -5.86324   3     11.48230
      3.22743      1.26022     10.95390   2     11.48879
     -1.57000      6.59071     -9.28214   3     11.49176
      8.95743      1.28645      7.09314   2     11.49796
      9.87935     -1.24205     -5.79849   1     11.52244
      9.15593     -3.86229     -5.84426   3     11.52839
     -2.07469      6.55522      9.25606   3     11.53039
     -9.47348      3.44502      5.63984   3     11.55088
      7.69695      5.07928      6.97552   3     11.56287
     -6.96335      1.39921     -9.14746   3     11.58111
     -6.95547     -9.27868      0.09004   2     11.59658
     -1.59726     11.51140     -0.01864   2     11.62170
      2.17926     -1.63986    -11.29950   2     11.62398
     -1.02900     -2.40283     11.33020   3     11.62781
     -9.01643     -6.38050     -3.64303   2     11.63093
    -10.18000      0.95473      5.55184   1     11.63473
      5.09200      7.58600      7.21807   3     11.64373
      4.45087      9.16498     -5.63780   1     11.64439
     -1.69512     11.36870     -1.87557   3     11.64640
     -6.73290     -1.21556      9.42783   1     11.64876
      6.43229      0.92823     -9.67449   1     11.65469
      7.10994      9.12460      1.53428   3     11.66892
      7.72037     -5.31975      6.95818   3     11.67562
      1.37318      4.00497     10.88390   2     11.67839
      1.56078      8.77986     -7.55040   2     11.68463
      0.17459     -4.96760     10.57540   3     11.68532
     -5.38163    -10.39100      0.12602   3     11.70259
      5.38163     10.39100     -0.12602   3     11.70259
      3.33037      6.54721      9.11270   3     11.70464
      1.50876    -11.61120     -0.22032   2     11.71089
     -1.04071      2.79668     11.33890   3     11.72498
     -3.22580     -1.63185    -11.15620   2     11.72730
     -5.42848     10.40700      0.16069   3     11.73882
      5.42848    -10.40700     -0.16069   3     11.73882
      3.96134     -0.77799    -11.02980   3     11.74538
     -1.84180     11.46400      1.84619   3     11.75687
      1.60097    -11.47750     -2.09533   3     11.77652
      9.01785      6.44927     -3.97706   2     11.77844
      6.75053      3.61607      8.95036   3     11.77941
     11.17990      2.27206      2.93555   3     11.78006
     -4.02017     -1.18654     11.01850   2     11.78885
     -5.32104      7.59957     -7.29149   3     11.79969
      7.16382      8.75361      3.37071   2     11.80287
      0.76683      2.28563    -11.57400   3     11.82242
      6.95918      9.31256     -2.20401   3     11.83265
      5.56793      0.22390     10.44070   3     11.83470
     -1.45543      4.42953    -10.87780   3     11.83493
     -1.43218     -9.09901     -7.43376   2     11.83655
      6.60390     -6.82423      7.07650   2     11.84308
     -1.82926     -9.09655      7.36251   2     11.84483
     -9.22591     -1.60314     -7.28103   2     11.86174
     -4.75148     -9.45231      5.39114   1     11.87380
      1.75713     -6.97249     -9.46047   3     11.88291
      4.08893     -6.43110      9.13246   1     11.89455
     -7.05333     -9.42137     -1.76689   3     11.90099
      0.15116      5.43142     10.59270   3     11.90498
      1.75173    -11.66540      1.64296   3     11.91006
     -9.01622     -6.82089      3.77477   2     11.91913
      3.72822      1.13458    -11.26660   2     11.92154
      5.12713     -8.01254      7.19206   3     11.92535
     -6.87237      6.50755     -7.26439   2     11.93101
     11.19160     -2.92745      2.92688   3     11.93267
     -5.24218      0.23992     10.72740   3     11.94216
     -7.20001     -9.32607      1.95486   3     11.94308
     -2.16592     -3.93128     11.08860   2     11.96258
     -1.81737    -11.16660      3.89250   3     11.96442
     -1.66512     -4.05692    -11.13190   2     11.96455
     -4.82168    -10.16160     -4.08619   3     11.96677
      0.77854     -2.91389    -11.58270   3     11.96895
    -10.79840     -5.18349      0.27804   3     11.98129
     10.79840      5.18349     -0.27804   3     11.98129
     -0.99804     -1.55588      1.75583   1      2.54947
     -1.67170      0.96964     -1.89291   3      2.70516
      1.72831     -1.26642      1.66030   3      2.71062
      0.94686      1.46537     -2.13102   1      2.75411
     -1.81837      1.06495      1.82885   3      2.79021
      1.57755     -1.07846     -2.07799   3      2.82308
      2.62083      2.52336     -0.34932   3      3.65488
     -2.78422      2.53137     -0.20596   3      3.76857
      2.63254     -2.67615     -0.35799   3      3.77097
     -2.77251     -2.66814     -0.21463   3      3.85381
      0.36975      2.28808      3.22226   3      3.96926
      3.83122      1.10433     -0.17933   2      3.99123
     -3.91972     -1.20420     -0.05962   2      4.10096
      3.58668      1.05694      1.68549   3      4.10150
     -1.00975      3.64364      1.76450   1      4.17243
      1.78218     -1.63740      3.49673   2      4.25257
      1.47362      3.98730     -0.19431   2      4.25533
      0.55995      0.22945     -4.21220   3      4.25545
     -0.63192     -2.40529     -3.46604   3      4.26593
     -3.67675     -1.25840      1.80365   3      4.28430
     -1.78055      1.26577     -3.69902   2      4.29596
      0.38146     -2.91143      3.21359   3      4.35306
      3.73336      0.96163     -2.03626   3      4.35994
     -2.07391      1.14505      3.67299   2      4.37071
     -1.56213     -4.08718     -0.04464   2      4.37576
     -1.84079     -0.76752      3.90984   3      4.38913
      0.95857     -3.73414     -2.13969   1      4.40919
     -3.82751     -1.07045     -1.93464   3      4.42024
      1.78197     -1.19701     -3.92107   2      4.47024
     -0.64363      2.79422     -3.45737   3      4.49170
      1.71659      3.93310      1.66897   3      4.60450
     -1.80666     -4.13456      1.82018   3      4.86535
      1.56584      4.12106     -2.06932   3      4.87002
     -1.65999     -4.22987     -1.90158   3      4.92579
      4.40702     -1.56389      1.61247   1      4.94648
      3.33114      1.13704      3.52964   2      4.98475
     -4.45820      1.47338     -1.98766   1      5.09874
      0.01171     -5.19951     -0.00867   3      5.19953
     -0.01171      5.19951      0.00867   3      5.19953
      3.56426     -0.77553      3.76648   3      5.24326
