natx =      455
    x       y        z       iph  
      0.00000      0.00000      0.00000   0      0.00000
      1.10702     -1.53748      0.49765   2      1.95882
     -1.49909      1.16617      0.48949   2      1.96133
      1.13633      9.29582     -3.51501   2     10.00294
     -4.10494      3.84710      8.27332   2     10.00493
      6.34785     -6.92789     -3.46644   2     10.01534
      8.97965      3.64170      2.56897   1     10.02475
     -0.19638     -5.61674      8.30242   3     10.02579
     -9.28815     -1.52046     -3.48280   2     10.03551
      4.88720     -8.14992     -3.23597   3     10.03880
      3.71289     -4.26454      8.29769   2     10.04109
     -6.74017      6.59162     -3.50702   2     10.05875
      2.41010      5.19928      8.26931   3     10.06094
      8.94395      1.15044      4.46225   2     10.06128
     -9.31692      3.87012      0.48136   2     10.10022
      1.10646     -6.92266     -7.27825   2     10.10546
      5.01563     -2.91254      8.29437   3     10.12107
     -7.90404      5.13647     -3.68740   3     10.12196
     -6.65690     -7.17477      2.60111   1     10.12706
      3.76777      9.04949      2.55274   1     10.12945
     -4.10468      9.27827      0.46525   2     10.15634
     -2.80196      5.19910      8.26925   3     10.16180
      7.74554      5.07478      4.22680   3     10.17903
     -5.40831      2.49507      8.27808   3     10.19813
     -9.26702     -4.00810     -1.57953   1     10.21946
      1.06769     -9.87335      2.60027   1     10.26569
      7.73178     -5.67892     -3.65488   3     10.26590
     -7.89065      5.07424      4.22661   3     10.28953
      5.01573      5.24536     -7.31382   3     10.30356
      2.40974     -5.61665      8.30164   3     10.30877
      3.67455      9.50237     -1.61299   1     10.31499
     -5.40849     -2.91289      8.29424   3     10.32139
     -5.53638      8.07362     -3.28460   3     10.32586
      1.07752      9.26056      4.44565   2     10.32874
     -1.52865     -9.63210     -3.45845   2     10.34770
      3.71261     -9.64958      0.52189   2     10.35231
     -4.05514     -9.41589     -1.56330   1     10.37049
     -6.69206      6.55786      4.44590   2     10.37088
     -5.53692     -8.15028     -3.23610   3     10.37096
     10.03620      2.70100     -0.00562   3     10.39330
     10.03610     -2.70697      0.01055   3     10.39476
     -7.90440     -5.67946     -3.65507   3     10.39689
      6.28904     -6.96316      4.49421   2     10.40363
     -2.80232     -5.61683      8.30158   3     10.40759
      6.31888      3.89345     -7.31053   2     10.41782
    -10.42410     -0.00036     -0.00013   3     10.42410
     10.42410      0.00036      0.00013   3     10.42410
      8.89565     -4.22378     -3.47449   2     10.44246
      5.01537     -5.57057     -7.28149   3     10.45013
      4.90398      8.00866      4.64238   3     10.47565
     -9.34697     -1.55573      4.47785   2     10.48033
     -5.40839      5.24500     -7.31395   3     10.50022
      3.71295      6.59738     -7.31861   2     10.52965
      6.31900     -1.56051      8.28961   2     10.53957
      7.74518     -5.74115      4.25913   3     10.53987
      7.62168     -0.16252     -7.29843   3     10.55384
     -5.40875     -5.57093     -7.28161   3     10.64480
     -7.89101     -5.74169      4.25894   3     10.64770
     -1.49881      6.55122      8.26529   2     10.65270
      4.90344     -8.21523      4.69088   3     10.65543
     -9.28797      3.88750     -3.49897   2     10.65935
     -9.35625     -4.46574      2.58398   1     10.68453
     -6.71105      1.14307      8.28139   2     10.72036
     -4.07573      9.29564     -3.51507   2     10.74133
     -1.48054     -9.66585      4.49446   2     10.76201
     -6.71154     -4.21890     -7.28641   2     10.76734
      7.43058      7.74480      0.96435   3     10.77615
     -5.52014      8.00831      4.64226   3     10.77755
     -2.60639     10.44470      0.95800   3     10.80753
      2.60567     10.44490      0.95806   3     10.80756
     -0.19637      7.94920     -7.32199   3     10.80925
     -0.00036    -10.81590      0.03233   3     10.81595
      0.00036     10.81590     -0.03233   3     10.81595
     -8.01451     -0.16306     -7.29862   3     10.84107
     -4.10560     -6.92284     -7.27832   2     10.85153
     10.35660     -0.03708     -3.25267   3     10.85543
      7.62162      2.54134     -7.30663   3     10.85976
      8.94377     -4.25753      4.47842   2     10.87078
      3.68341     -9.63192     -3.45839   2     10.87667
      1.10676     -6.96865      8.30571   2     10.89825
      7.62144     -2.86662     -7.29047   3     10.92954
     -0.09762     -0.05857    -10.93870   3     10.93929
     10.09960      2.66619     -3.26824   3     10.94495
     -5.52068     -8.21559      4.69076   3     10.95340
     10.09940     -2.74178     -3.25207   3     10.95861
      5.01604      5.19937      8.27015   3     10.98132
    -10.49170     -0.03780     -3.25293   3     10.98448
     -0.19692     -8.27469     -7.27349   3     11.01875
     -4.14437     -9.87353      2.60021   1     11.01923
     -9.34679      3.85224      4.46169   2     11.05029
     -4.13455      9.26038      4.44558   2     11.07304
      2.40974      7.94913     -7.32286   3     11.07338
      8.92522      6.57450      0.47345   2     11.09539
      6.31918      3.84746      8.27344   2     11.09886
     -8.01456      2.54080     -7.30682   3     11.13905
    -10.81200      2.70028     -0.00587   3     11.14410
    -10.81220     -2.70768      0.01029   3     11.14609
     -2.80232      7.94895     -7.32293   3     11.16531
     -5.40808      5.19901      8.27002   3     11.16558
      3.71325      6.55140      8.26535   2     11.18146
     -8.01474     -2.86716     -7.29066   3     11.20760
      5.01568     -5.61656      8.30248   3     11.20866
      6.31945      9.27862      0.46538   2     11.23587
     -0.30856      2.64651    -10.92550   3     11.24570
      8.88607     -6.72135     -1.56443   1     11.25105
     -0.30874     -2.76146    -10.90930   3     11.25761
      1.07685     -1.50938    -11.10600   2     11.25971
      7.62198     -0.20851      8.28554   3     11.26003
     -0.06720     10.77850     -3.28513   3     11.26821
      2.40920     -8.27477     -7.27436   3     11.27796
     -1.48048      1.19607    -11.12180   2     11.28348
      3.73152     -9.66567      4.49452   2     11.29381
      7.43004     -8.47909      1.01285   3     11.31929
     -0.06792    -10.85340     -3.22047   3     11.32132
     10.32680     -0.10420      4.64538   3     11.32401
     -8.20560      7.74426      0.96416   3     11.32409
     -2.80286     -8.27495     -7.27443   3     11.36874
     -5.40845     -5.61692      8.30235   3     11.38991
     -0.19607      7.90321      8.26197   3     11.43500
     10.11590      2.60088      4.65861   3     11.43672
      2.52026     10.54480     -3.70344   3     11.45688
      7.51039      7.83974     -3.70645   3     11.47193
      6.36898     -9.41553     -1.56317   1     11.47430
     10.11570     -2.80709      4.67478   3     11.49177
     -6.71123     -4.26489      8.29756   2     11.49258
     -2.69180     10.54460     -3.70351   3     11.49567
    -10.52140     -0.10492      4.64513   3     11.50166
     -6.65636      9.04913      2.55261   1     11.51997
      7.62193      2.49535      8.27733   3     11.52540
     -8.01420     -0.20905      8.28535   3     11.52901
      2.60495    -11.18690      1.02273   3     11.53163
     -2.60711    -11.18710      1.02266   3     11.53231
    -10.74860      2.66547     -3.26849   3     11.54643
    -10.74880     -2.74249     -3.25233   3     11.56009
      2.53366     10.48260      4.21057   3     11.57727
     -9.35589      6.35019      2.55164   1     11.59174
      8.92483      1.18960     -7.30238   2     11.59278
     -4.10530     -6.96883      8.30565   2     11.59318
      7.49137      7.78192      4.23130   3     11.60098
     -2.67841     10.48240      4.21050   3     11.60960
     -9.26666      6.80783     -1.61186   1     11.61101
      8.89601      6.59215     -3.50683   2     11.61436
      2.53299     -0.28737    -11.34110   3     11.62408
     -9.31728     -6.94581      0.51369   2     11.63271
      7.62175     -2.91262      8.29350   3     11.63428
     11.53110     -1.53713      0.49778   2     11.64375
     -2.67907     -0.28755    -11.34110   3     11.65679
     -0.09695     10.71140      4.61292   3     11.66287
      2.41005      7.90314      8.26110   3     11.68391
    -10.42390      5.40761     -0.01629   3     11.74309
