 # r       w_scrn(r)      v_ch(r)
    0.1507330463E-03    0.5723192919E+01    0.7654760892E+01
    0.1584612949E-03    0.5723192816E+01    0.7654760786E+01
    0.1665857792E-03    0.5723192603E+01    0.7654760570E+01
    0.1751268148E-03    0.5723192274E+01    0.7654760235E+01
    0.1841057586E-03    0.5723191822E+01    0.7654759774E+01
    0.1935450626E-03    0.5723191238E+01    0.7654759179E+01
    0.2034683302E-03    0.5723190512E+01    0.7654758440E+01
    0.2139003746E-03    0.5723189633E+01    0.7654757544E+01
    0.2248672813E-03    0.5723188590E+01    0.7654756481E+01
    0.2363964733E-03    0.5723187367E+01    0.7654755236E+01
    0.2485167797E-03    0.5723185951E+01    0.7654753793E+01
    0.2612585075E-03    0.5723184323E+01    0.7654752135E+01
    0.2746535176E-03    0.5723182465E+01    0.7654750242E+01
    0.2887353046E-03    0.5723180355E+01    0.7654748093E+01
    0.3035390802E-03    0.5723177971E+01    0.7654745664E+01
    0.3191018616E-03    0.5723175285E+01    0.7654742928E+01
    0.3354625639E-03    0.5723172269E+01    0.7654739855E+01
    0.3526620974E-03    0.5723168891E+01    0.7654736414E+01
    0.3707434697E-03    0.5723165114E+01    0.7654732567E+01
    0.3897518939E-03    0.5723160900E+01    0.7654728274E+01
    0.4097349008E-03    0.5723156205E+01    0.7654723491E+01
    0.4307424584E-03    0.5723150980E+01    0.7654718168E+01
    0.4528270965E-03    0.5723145172E+01    0.7654712251E+01
    0.4760440382E-03    0.5723138722E+01    0.7654705680E+01
    0.5004513380E-03    0.5723131563E+01    0.7654698388E+01
    0.5261100268E-03    0.5723123625E+01    0.7654690301E+01
    0.5530842647E-03    0.5723114826E+01    0.7654681337E+01
    0.5814415013E-03    0.5723105079E+01    0.7654671407E+01
    0.6112526445E-03    0.5723094285E+01    0.7654660412E+01
    0.6425922378E-03    0.5723082337E+01    0.7654648240E+01
    0.6755386463E-03    0.5723069115E+01    0.7654634771E+01
    0.7101742534E-03    0.5723054489E+01    0.7654619871E+01
    0.7465856660E-03    0.5723038311E+01    0.7654603391E+01
    0.7848639316E-03    0.5723020423E+01    0.7654585168E+01
    0.8251047659E-03    0.5723000646E+01    0.7654565021E+01
    0.8674087919E-03    0.5722978785E+01    0.7654542750E+01
    0.9118817916E-03    0.5722954624E+01    0.7654518137E+01
    0.9586349708E-03    0.5722927923E+01    0.7654490937E+01
    0.1007785237E-02    0.5722898420E+01    0.7654460882E+01
    0.1059455491E-02    0.5722865824E+01    0.7654427676E+01
    0.1113774935E-02    0.5722829814E+01    0.7654390992E+01
    0.1170879397E-02    0.5722790037E+01    0.7654350470E+01
