natx =      603
    x       y        z       iph  
      0.00000      0.00000      0.00000   0      0.00000
      5.99302     -3.15151      7.37542   3     10.01225
      5.99302      3.15151      7.37542   3     10.01225
     -4.50440     -1.57576      8.81768   3     10.02617
     -4.50440      1.57576      8.81768   3     10.02617
      5.15585     -6.30303     -5.88095   2     10.04473
      5.15585      6.30303     -5.88095   2     10.04473
     -4.48652     -3.15151     -8.43759   3     10.06249
     -4.48652      3.15151     -8.43759   3     10.06249
      1.58845     -7.87879      6.07613   3     10.07561
      1.58845      7.87879      6.07613   3     10.07561
      8.17853      0.00000      5.90787   3     10.08917
     -2.54091     -7.87879      5.81065   3     10.11411
     -2.54091      7.87879      5.81065   3     10.11411
     -5.77976     -7.87879     -2.76637   2     10.15548
     -5.77976      7.87879     -2.76637   2     10.15548
     -4.64391     -6.30303      6.49154   3     10.17026
     -4.64391      6.30303      6.49154   3     10.17026
      2.04395     -4.72727     -8.79133   3     10.18883
      2.04395      4.72727     -8.79133   3     10.18883
      9.28975      0.00000      4.23640   2     10.21012
      4.09122     -3.15151     -8.82279   1     10.22310
      4.09122      3.15151     -8.82279   1     10.22310
      0.88022     -6.30303     -8.00241   2     10.22456
      0.88022      6.30303     -8.00241   2     10.22456
    -10.22630      0.00000     -0.51691   3     10.23936
     -2.20445     -9.45454      3.28589   3     10.24915
     -2.20445      9.45454      3.28589   3     10.24915
      8.46814     -4.72727      3.35723   3     10.26292
      8.46814      4.72727      3.35723   3     10.26292
      6.32361     -3.15151     -7.45617   3     10.27203
      6.32361      3.15151     -7.45617   3     10.27203
      1.94571     -9.45454      3.53230   3     10.27868
      1.94571      9.45454      3.53230   3     10.27868
     -5.73882     -4.72727      7.10634   2     10.28500
     -5.73882      4.72727      7.10634   2     10.28500
     -8.95104     -4.72727     -1.95860   1     10.31040
     -8.95104      4.72727     -1.95860   1     10.31040
     -0.04094     -3.15151     -9.87271   3     10.36359
      0.04094     -3.15151      9.87271   3     10.36359
     -0.04094      3.15151     -9.87271   3     10.36359
      0.04094      3.15151      9.87271   3     10.36359
      4.13216     -9.45454      1.04992   1     10.37137
      4.13216      9.45454      1.04992   1     10.37137
      1.14638     -4.72727      9.16504   2     10.37590
      1.14638      4.72727      9.16504   2     10.37590
     -6.76393     -7.87879      0.62294   3     10.40260
     -6.76393      7.87879      0.62294   3     10.40260
     -2.48193     -6.30303      7.90956   1     10.41390
     -2.48193      6.30303      7.90956   1     10.41390
     -5.44611     -4.72727     -7.54505   2     10.43719
     -5.44611      4.72727     -7.54505   2     10.43719
     -8.58575     -4.72727      3.59054   3     10.43811
     -8.58575      4.72727      3.59054   3     10.43811
     -9.19278     -3.15151     -3.87317   3     10.46139
     -9.19278      3.15151     -3.87317   3     10.46139
     -6.82943      0.00000      7.95909   3     10.48753
      8.37686     -6.30303      0.85145   3     10.51784
      8.37686      6.30303      0.85145   3     10.51784
     -4.44559     -9.45454      1.43512   3     10.54567
     -4.44559      9.45454      1.43512   3     10.54567
      8.17853     -3.15151      5.90787   3     10.56992
      8.17853      3.15151      5.90787   3     10.56992
     10.29960      0.00000     -2.54682   1     10.60981
     -0.37031     -9.45454     -4.92014   3     10.66458
     -0.37031      9.45454     -4.92014   3     10.66458
     -0.32937     -9.45454      4.95257   3     10.67824
     -0.32937      9.45454      4.95257   3     10.67824
      9.28975     -3.15151      4.23640   2     10.68544
      9.28975      3.15151      4.23640   2     10.68544
    -10.22630     -3.15151     -0.51691   3     10.71338
    -10.22630      3.15151     -0.51691   3     10.71338
      7.08362     -4.72727      6.52267   2     10.72707
      7.08362      4.72727      6.52267   2     10.72707
      1.06450     -1.57576    -10.58040   2     10.74993
      1.06450      1.57576    -10.58040   2     10.74993
      8.42720     -1.57576     -6.51548   3     10.76811
      8.42720      1.57576     -6.51548   3     10.76811
     -8.62669     -1.57576     -6.28217   3     10.78742
     -8.62669      1.57576     -6.28217   3     10.78742
     -4.39525     -7.87879     -5.93181   3     10.79722
     -4.39525      7.87879     -5.93181   3     10.79722
     -0.19948     -7.87879     -7.40762   3     10.81610
     -0.19948      7.87879     -7.40762   3     10.81610
      9.24881      0.00000     -5.63631   2     10.83090
     -8.69028     -6.30303      1.63359   1     10.85899
     -8.69028      6.30303      1.63359   1     10.85899
     -7.62565     -6.30303      4.57543   2     10.90015
     -7.62565      6.30303      4.57543   2     10.90015
     -9.15184      0.00000      5.99953   3     10.94306
     -6.82943     -3.15151      7.95909   3     10.95081
     -6.82943      3.15151      7.95909   3     10.95081
     10.61800      0.00000      2.70222   3     10.95646
      7.41727     -7.87879      1.74400   2     10.96051
      7.41727      7.87879      1.74400   2     10.96051
     -4.50440     -4.72727      8.81768   3     10.97215
     -4.50440      4.72727      8.81768   3     10.97215
    -10.73760     -1.57576      1.66504   3     10.97959
    -10.73760      1.57576      1.66504   3     10.97959
     -5.63210     -9.45454     -0.20050   2     11.00677
     -5.63210      9.45454     -0.20050   2     11.00677
     -0.37415     -7.87879      7.70292   3     11.02499
     -0.37415      7.87879      7.70292   3     11.02499
      5.92311     -7.87879     -4.94643   3     11.02841
      5.92311      7.87879     -4.94643   3     11.02841
      8.13759     -6.30303     -3.96484   3     11.03035
      8.13759      6.30303     -3.96484   3     11.03035
      5.96405     -7.87879      4.92628   3     11.04144
      5.96405      7.87879      4.92628   3     11.04144
      3.62966     -9.45454     -4.45684   3     11.06464
      3.62966      9.45454     -4.45684   3     11.06464
     10.29960     -3.15151     -2.54682   1     11.06797
     10.29960      3.15151     -2.54682   1     11.06797
     -4.68485     -9.45454     -3.38117   3     11.08009
     -4.68485      9.45454     -3.38117   3     11.08009
      7.04268     -7.87879     -3.35004   2     11.08591
      7.04268      7.87879     -3.35004   2     11.08591
      7.37633     -1.57576     -8.12871   2     11.08915
      7.37633      1.57576     -8.12871   2     11.08915
      1.10544    -11.03030     -0.70767   2     11.10812
      1.10544     11.03030     -0.70767   2     11.10812
      2.63713     -6.30303      8.77214   3     11.11904
      2.63713      6.30303      8.77214   3     11.11904
     -5.59116      0.00000      9.67221   2     11.17196
     -3.53270     -9.45454      4.82007   2     11.18487
     -3.53270      9.45454      4.82007   2     11.18487
     -0.41509    -11.03030     -2.16979   3     11.24935
     -0.41509     11.03030     -2.16979   3     11.24935
     -7.66659     -6.30303     -5.29728   2     11.25015
     -7.66659      6.30303     -5.29728   2     11.25015
      4.19575     -7.87879     -6.86584   3     11.26141
      4.19575      7.87879     -6.86584   3     11.26141
      2.55526      0.00000    -10.97330   3     11.26688
      2.12583     -1.57576     10.95410   3     11.26918
      2.12583      1.57576     10.95410   3     11.26918
      2.08489    -11.03030      1.08138   3     11.27757
      2.08489     11.03030      1.08138   3     11.27757
      9.24881     -3.15151     -5.63631   2     11.28009
      9.24881      3.15151     -5.63631   2     11.28009
     -3.57364     -9.45454     -5.05264   2     11.29993
     -3.57364      9.45454     -5.05264   2     11.29993
     -0.15854    -11.03030      2.46509   3     11.30351
     -0.15854     11.03030      2.46509   3     11.30351
     -6.89933     -7.87879     -4.36276   3     11.34503
     -6.89933      7.87879     -4.36276   3     11.34503
     10.24060     -1.57576     -4.64573   3     11.35499
     10.24060      1.57576     -4.64573   3     11.35499
    -10.15300     -1.57576     -4.83456   2     11.35515
    -10.15300      1.57576     -4.83456   2     11.35515
     -6.49883     -6.30303     -6.87250   3     11.36636
     -6.49883      6.30303     -6.87250   3     11.36636
     -9.15184     -3.15151      5.99953   3     11.38782
     -9.15184      3.15151      5.99953   3     11.38782
     10.61800     -3.15151      2.70222   3     11.40070
     10.61800      3.15151      2.70222   3     11.40070
      5.99302     -6.30303      7.37542   3     11.40357
      5.99302      6.30303      7.37542   3     11.40357
    -10.11210     -1.57576      5.03815   2     11.40704
    -10.11210      1.57576      5.03815   2     11.40704
     -4.48652     -6.30303     -8.43759   3     11.44771
     -4.48652      6.30303     -8.43759   3     11.44771
      5.95208     -9.45454     -2.49729   3     11.44780
      5.95208      9.45454     -2.49729   3     11.44780
      3.91235     -7.87879      7.33045   1     11.45065
      3.91235      7.87879      7.33045   1     11.45065
      3.67060     -9.45454      5.41587   3     11.49753
      3.67060      9.45454      5.41587   3     11.49753
      5.19679     -9.45454      3.99176   2     11.50344
      5.19679      9.45454      3.99176   2     11.50344
      1.90477     -9.45454     -6.34041   3     11.54198
      1.90477      9.45454     -6.34041   3     11.54198
      8.27711     -7.87879     -1.63870   3     11.54432
      8.27711      7.87879     -1.63870   3     11.54432
     -5.67303      0.00000    -10.07320   2     11.56082
      4.09122     -6.30303     -8.82279   1     11.58913
      4.09122      6.30303     -8.82279   1     11.58913
     -6.80486     -1.57576     -9.24977   3     11.59083
     -6.80486      1.57576     -9.24977   3     11.59083
     -5.59116     -3.15151      9.67221   2     11.60796
     -5.59116      3.15151      9.67221   2     11.60796
      7.23129      0.00000      9.08854   2     11.61435
      0.52150     -9.45454      6.74290   2     11.62441
      0.52150      9.45454      6.74290   2     11.62441
    -10.87670      0.00000      4.11597   3     11.62944
      6.32361     -6.30303     -7.45617   3     11.63231
      6.32361      6.30303     -7.45617   3     11.63231
      6.01758     -1.57576     -9.83343   3     11.63575
      6.01758      1.57576     -9.83343   3     11.63575
      1.06450     -4.72727    -10.58040   2     11.63723
      1.06450      4.72727    -10.58040   2     11.63723
     10.28150     -1.57576      5.22698   3     11.64103
     10.28150      1.57576      5.22698   3     11.64103
      6.36455     -9.45454      2.41654   3     11.65056
      6.36455      9.45454      2.41654   3     11.65056
      8.42720     -4.72727     -6.51548   3     11.65402
      8.42720      4.72727     -6.51548   3     11.65402
     -8.62669     -4.72727     -6.28217   3     11.67187
     -8.62669      4.72727     -6.28217   3     11.67187
      4.17310      0.00000     10.92260   1     11.69265
      2.55526     -3.15151    -10.97330   3     11.69935
      2.55526      3.15151    -10.97330   3     11.69935
     -0.04094     -6.30303     -9.87271   3     11.71325
      0.04094     -6.30303      9.87271   3     11.71325
     -0.04094      6.30303     -9.87271   3     11.71325
      0.04094      6.30303      9.87271   3     11.71325
     -2.24539     -9.45454     -6.58682   3     11.73952
     -2.24539      9.45454     -6.58682   3     11.73952
      6.09946     -1.57576      9.91199   3     11.74453
      6.09946      1.57576      9.91199   3     11.74453
      1.54751    -11.03030     -3.79658   3     11.76760
      1.54751     11.03030     -3.79658   3     11.76760
      0.96210      0.00000     11.74300   2     11.78235
     -9.19278     -6.30303     -3.87317   3     11.79987
     -9.19278      6.30303     -3.87317   3     11.79987
      8.31804     -1.57576      8.23401   3     11.80981
      8.31804      1.57576      8.23401   3     11.80981
     -6.85839     -7.87879      5.50995   3     11.80984
     -6.85839      7.87879      5.50995   3     11.80984
    -11.71700     -1.57576     -0.12400   2     11.82313
    -11.71700      1.57576     -0.12400   2     11.82313
    -11.27490     -1.57576     -3.21291   3     11.82917
    -11.27490      1.57576     -3.21291   3     11.82917
     -6.45789     -9.45454      3.00021   3     11.83613
     -6.45789      9.45454      3.00021   3     11.83613
     -1.20513    -11.03030      4.12068   2     11.83638
     -1.20513     11.03030      4.12068   2     11.83638
     -6.87036     -9.45454     -1.91362   3     11.84281
     -6.87036      9.45454     -1.91362   3     11.84281
    -10.73760     -4.72727      1.66504   3     11.84970
    -10.73760      4.72727      1.66504   3     11.84970
      8.17853     -6.30303      5.90787   3     11.89620
      8.17853      6.30303      5.90787   3     11.89620
      7.19035     -9.45454     -0.78417   2     11.90396
      7.19035      9.45454     -0.78417   2     11.90396
      7.37633     -4.72727     -8.12871   2     11.95129
      7.37633      4.72727     -8.12871   2     11.95129
     -4.58628     -1.57576    -10.92770   3     11.95540
     -4.58628      1.57576    -10.92770   3     11.95540
      3.87141    -11.03030     -2.54226   1     11.96321
      3.87141     11.03030     -2.54226   1     11.96321
     -4.54534    -11.03030     -1.05503   3     11.97667
     -4.54534     11.03030     -1.05503   3     11.97667
      2.04395     -7.87879     -8.79133   3     11.98084
      2.04395      7.87879     -8.79133   3     11.98084
     -5.67303     -3.15151    -10.07320   2     11.98268
     -5.67303      3.15151    -10.07320   2     11.98268
      9.28975     -6.30303      4.23640   2     11.99895
      9.28975      6.30303      4.23640   2     11.99895
      1.10544     -1.57576     -0.70767   2      2.05081
      1.10544      1.57576     -0.70767   2      2.05081
      0.92116      0.00000      1.87030   2      2.08484
     -0.41509     -1.57576     -2.16979   3      2.71354
     -0.41509      1.57576     -2.16979   3      2.71354
      2.59619      0.00000     -1.10058   3      2.81984
      2.08489     -1.57576      1.08138   3      2.82828
      2.08489      1.57576      1.08138   3      2.82828
     -0.15854     -1.57576      2.46509   3      2.92999
     -0.15854      1.57576      2.46509   3      2.92999
      0.00000     -3.15151      0.00000   3      3.15151
      0.00000      3.15151      0.00000   3      3.15151
      0.48056      0.00000     -3.12981   2      3.16649
     -2.52287      0.00000     -1.96315   1      3.19669
      0.92116     -3.15151      1.87030   2      3.77870
      0.92116      3.15151      1.87030   2      3.77870
     -2.20445      0.00000      3.28589   3      3.95685
      1.94571      0.00000      3.53230   3      4.03273
      2.59619     -3.15151     -1.10058   3      4.22889
      2.59619      3.15151     -1.10058   3      4.22889
      4.13216      0.00000      1.04992   1      4.26346
      1.54751     -1.57576     -3.79658   3      4.39225
      1.54751      1.57576     -3.79658   3      4.39225
      0.48056     -3.15151     -3.12981   2      4.46751
      0.48056      3.15151     -3.12981   2      4.46751
     -2.52287     -3.15151     -1.96315   1      4.48897
     -2.52287      3.15151     -1.96315   1      4.48897
     -1.20513     -1.57576      4.12068   2      4.57333
     -1.20513      1.57576      4.12068   2      4.57333
     -4.44559      0.00000      1.43512   3      4.67149
      3.87141     -1.57576     -2.54226   1      4.89223
      3.87141      1.57576     -2.54226   1      4.89223
      1.10544     -4.72727     -0.70767   2      4.90611
      1.10544      4.72727     -0.70767   2      4.90611
     -4.54534     -1.57576     -1.05503   3      4.92506
     -4.54534      1.57576     -1.05503   3      4.92506
     -0.37031      0.00000     -4.92014   3      4.93406
     -0.32937      0.00000      4.95257   3      4.96351
     -2.20445     -3.15151      3.28589   3      5.05853
     -2.20445      3.15151      3.28589   3      5.05853
     -2.58185     -1.57576     -4.06206   3      5.06451
     -2.58185      1.57576     -4.06206   3      5.06451
      1.94571     -3.15151      3.53230   3      5.11810
      1.94571      3.15151      3.53230   3      5.11810
     -0.41509     -4.72727     -2.16979   3      5.21799
     -0.41509      4.72727     -2.16979   3      5.21799
      2.08489     -4.72727      1.08138   3      5.27856
      2.08489      4.72727      1.08138   3      5.27856
      4.13216     -3.15151      1.04992   1      5.30180
      4.13216      3.15151      1.04992   1      5.30180
     -0.15854     -4.72727      2.46509   3      5.33375
     -0.15854      4.72727      2.46509   3      5.33375
      4.23669     -1.57576      3.00687   3      5.42898
      4.23669      1.57576      3.00687   3      5.42898
      2.71039     -1.57576      4.45448   2      5.44717
      2.71039      1.57576      4.45448   2      5.44717
     -4.44559     -3.15151      1.43512   3      5.63514
     -4.44559      3.15151      1.43512   3      5.63514
     -5.63210      0.00000     -0.20050   2      5.63567
      3.62966      0.00000     -4.45684   3      5.74786
     -4.68485      0.00000     -3.38117   3      5.77755
     -0.37031     -3.15151     -4.92014   3      5.85465
     -0.37031      3.15151     -4.92014   3      5.85465
     -0.32937     -3.15151      4.95257   3      5.87949
     -0.32937      3.15151      4.95257   3      5.87949
     -3.53270      0.00000      4.82007   2      5.97604
     -4.35431     -1.57576      3.94090   3      6.08060
     -4.35431      1.57576      3.94090   3      6.08060
     -5.40517     -1.57576      2.32767   2      6.09237
     -5.40517      1.57576      2.32767   2      6.09237
     -1.24606     -1.57576     -5.75203   2      6.09274
     -1.24606      1.57576     -5.75203   2      6.09274
     -3.57364      0.00000     -5.05264   2      6.18871
      2.66945     -1.57576     -5.41823   2      6.24229
      2.66945      1.57576     -5.41823   2      6.24229
      1.54751     -4.72727     -3.79658   3      6.25747
      1.54751      4.72727     -3.79658   3      6.25747
      6.05852     -1.57576      0.03928   3      6.26021
      6.05852      1.57576      0.03928   3      6.26021
      0.00000     -6.30303      0.00000   3      6.30303
      0.00000      6.30303      0.00000   3      6.30303
     -1.20513     -4.72727      4.12068   2      6.38588
     -1.20513      4.72727      4.12068   2      6.38588
      5.95208      0.00000     -2.49729   3      6.45474
     -5.63210     -3.15151     -0.20050   2      6.45699
     -5.63210      3.15151     -0.20050   2      6.45699
      1.58845     -1.57576      6.07613   3      6.47499
      1.58845      1.57576      6.07613   3      6.47499
     -2.54091     -1.57576      5.81065   3      6.53475
     -2.54091      1.57576      5.81065   3      6.53475
      3.67060      0.00000      5.41587   3      6.54255
      5.19679      0.00000      3.99176   2      6.55292
      3.62966     -3.15151     -4.45684   3      6.55514
      3.62966      3.15151     -4.45684   3      6.55514
     -4.68485     -3.15151     -3.38117   3      6.58120
     -4.68485      3.15151     -3.38117   3      6.58120
     -5.77976     -1.57576     -2.76637   2      6.59859
     -5.77976      1.57576     -2.76637   2      6.59859
      3.87141     -4.72727     -2.54226   1      6.61800
      3.87141      4.72727     -2.54226   1      6.61800
      1.90477      0.00000     -6.34041   3      6.62034
      0.92116     -6.30303      1.87030   2      6.63888
      0.92116      6.30303      1.87030   2      6.63888
     -4.54534     -4.72727     -1.05503   3      6.64231
     -4.54534      4.72727     -1.05503   3      6.64231
     -2.58185     -4.72727     -4.06206   3      6.74636
     -2.58185      4.72727     -4.06206   3      6.74636
     -3.53270     -3.15151      4.82007   2      6.75611
     -3.53270      3.15151      4.82007   2      6.75611
      0.52150      0.00000      6.74290   2      6.76304
      6.36455      0.00000      2.41654   3      6.80788
      2.59619     -6.30303     -1.10058   3      6.90505
      2.59619      6.30303     -1.10058   3      6.90505
     -3.57364     -3.15151     -5.05264   2      6.94493
     -3.57364      3.15151     -5.05264   2      6.94493
     -2.24539      0.00000     -6.58682   3      6.95902
     -6.76393     -1.57576      0.62294   3      6.97294
     -6.76393      1.57576      0.62294   3      6.97294
      4.23669     -4.72727      3.00687   3      7.02409
      4.23669      4.72727      3.00687   3      7.02409
      2.71039     -4.72727      4.45448   2      7.03816
      2.71039      4.72727      4.45448   2      7.03816
      0.48056     -6.30303     -3.12981   2      7.05371
      0.48056      6.30303     -3.12981   2      7.05371
     -2.52287     -6.30303     -1.96315   1      7.06732
     -2.52287      6.30303     -1.96315   1      7.06732
     -6.45789      0.00000      3.00021   3      7.12079
     -6.87036      0.00000     -1.91362   3      7.13189
      5.95208     -3.15151     -2.49729   3      7.18302
      5.95208      3.15151     -2.49729   3      7.18302
      7.19035      0.00000     -0.78417   2      7.23298
      3.67060     -3.15151      5.41587   3      7.26202
      3.67060      3.15151      5.41587   3      7.26202
      5.19679     -3.15151      3.99176   2      7.27137
      5.19679      3.15151      3.99176   2      7.27137
      1.90477     -3.15151     -6.34041   3      7.33219
      1.90477      3.15151     -6.34041   3      7.33219
     -2.20445     -6.30303      3.28589   3      7.44210
     -2.20445      6.30303      3.28589   3      7.44210
      0.52150     -3.15151      6.74290   2      7.46128
      0.52150      3.15151      6.74290   2      7.46128
      1.94571     -6.30303      3.53230   3      7.48272
      1.94571      6.30303      3.53230   3      7.48272
      6.36455     -3.15151      2.41654   3      7.50194
      6.36455      3.15151      2.41654   3      7.50194
     -4.35431     -4.72727      3.94090   3      7.53908
     -4.35431      4.72727      3.94090   3      7.53908
     -5.40517     -4.72727      2.32767   2      7.54858
     -5.40517      4.72727      2.32767   2      7.54858
     -1.24606     -4.72727     -5.75203   2      7.54888
     -1.24606      4.72727     -5.75203   2      7.54888
     -4.39525     -1.57576     -5.93181   3      7.54901
     -4.39525      1.57576     -5.93181   3      7.54901
     -0.19948     -1.57576     -7.40762   3      7.57599
     -0.19948      1.57576     -7.40762   3      7.57599
      4.13216     -6.30303      1.04992   1      7.60955
      4.13216      6.30303      1.04992   1      7.60955
     -2.24539     -3.15151     -6.58682   3      7.63937
     -2.24539      3.15151     -6.58682   3      7.63937
      2.66945     -4.72727     -5.41823   2      7.67009
      2.66945      4.72727     -5.41823   2      7.67009
      6.05852     -4.72727      0.03928   3      7.68468
      6.05852      4.72727      0.03928   3      7.68468
      7.41727     -1.57576      1.74400   2      7.78077
      7.41727      1.57576      1.74400   2      7.78077
     -6.45789     -3.15151      3.00021   3      7.78702
     -6.45789      3.15151      3.00021   3      7.78702
     -6.87036     -3.15151     -1.91362   3      7.79717
     -6.87036      3.15151     -1.91362   3      7.79717
      5.15585      0.00000     -5.88095   2      7.82102
     -4.44559     -6.30303      1.43512   3      7.84545
     -4.44559      6.30303      1.43512   3      7.84545
      1.58845     -4.72727      6.07613   3      7.86064
      1.58845      4.72727      6.07613   3      7.86064
     -0.37415     -1.57576      7.70292   3      7.87134
     -0.37415      1.57576      7.70292   3      7.87134
      5.92311     -1.57576     -4.94643   3      7.87613
      5.92311      1.57576     -4.94643   3      7.87613
      7.19035     -3.15151     -0.78417   2      7.88974
      7.19035      3.15151     -0.78417   2      7.88974
      5.96405     -1.57576      4.92628   3      7.89437
      5.96405      1.57576      4.92628   3      7.89437
     -2.54091     -4.72727      5.81065   3      7.90993
     -2.54091      4.72727      5.81065   3      7.90993
      7.04268     -1.57576     -3.35004   2      7.95645
      7.04268      1.57576     -3.35004   2      7.95645
     -5.77976     -4.72727     -2.76637   2      7.96276
     -5.77976      4.72727     -2.76637   2      7.96276
     -4.64391      0.00000      6.49154   3      7.98160
      1.10544     -7.87879     -0.70767   2      7.98737
      1.10544      7.87879     -0.70767   2      7.98737
     -0.37031     -6.30303     -4.92014   3      8.00457
     -0.37031      6.30303     -4.92014   3      8.00457
     -0.32937     -6.30303      4.95257   3      8.02276
     -0.32937      6.30303      4.95257   3      8.02276
      0.88022      0.00000     -8.00241   2      8.05067
     -0.41509     -7.87879     -2.16979   3      8.18264
     -0.41509      7.87879     -2.16979   3      8.18264
      4.19575     -1.57576     -6.86584   3      8.19921
      4.19575      1.57576     -6.86584   3      8.19921
      2.08489     -7.87879      1.08138   3      8.22140
      2.08489      7.87879      1.08138   3      8.22140
     -0.15854     -7.87879      2.46509   3      8.25694
     -0.15854      7.87879      2.46509   3      8.25694
     -6.76393     -4.72727      0.62294   3      8.27562
     -6.76393      4.72727      0.62294   3      8.27562
     -2.48193      0.00000      7.90956   1      8.28982
     -6.89933     -1.57576     -4.36276   3      8.31369
     -6.89933      1.57576     -4.36276   3      8.31369
      8.37686      0.00000      0.85145   3      8.42002
      5.15585     -3.15151     -5.88095   2      8.43210
      5.15585      3.15151     -5.88095   2      8.43210
     -5.63210     -6.30303     -0.20050   2      8.45511
     -5.63210      6.30303     -0.20050   2      8.45511
      3.91235     -1.57576      7.33045   1      8.45725
      3.91235      1.57576      7.33045   1      8.45725
      3.62966     -6.30303     -4.45684   3      8.53030
      3.62966      6.30303     -4.45684   3      8.53030
     -4.68485     -6.30303     -3.38117   3      8.55034
     -4.68485      6.30303     -3.38117   3      8.55034
     -4.64391     -3.15151      6.49154   3      8.58126
     -4.64391      3.15151      6.49154   3      8.58126
      8.27711     -1.57576     -1.63870   3      8.58364
      8.27711      1.57576     -1.63870   3      8.58364
      0.88022     -3.15151     -8.00241   2      8.64554
      0.88022      3.15151     -8.00241   2      8.64554
     -3.53270     -6.30303      4.82007   2      8.68569
     -3.53270      6.30303      4.82007   2      8.68569
     -4.39525     -4.72727     -5.93181   3      8.76651
     -4.39525      4.72727     -5.93181   3      8.76651
     -0.19948     -4.72727     -7.40762   3      8.78975
     -0.19948      4.72727     -7.40762   3      8.78975
     -3.57364     -6.30303     -5.05264   2      8.83336
     -3.57364      6.30303     -5.05264   2      8.83336
     -8.69028      0.00000      1.63359   1      8.84249
     -2.48193     -3.15151      7.90956   1      8.86866
     -2.48193      3.15151      7.90956   1      8.86866
      1.54751     -7.87879     -3.79658   3      8.88167
      1.54751      7.87879     -3.79658   3      8.88167
     -7.62565      0.00000      4.57543   2      8.89298
     -6.85839     -1.57576      5.50995   3      8.93757
     -6.85839      1.57576      5.50995   3      8.93757
      7.41727     -4.72727      1.74400   2      8.96686
      7.41727      4.72727      1.74400   2      8.96686
     -1.20513     -7.87879      4.12068   2      8.97261
     -1.20513      7.87879      4.12068   2      8.97261
      8.37686     -3.15151      0.85145   3      8.99048
      8.37686      3.15151      0.85145   3      8.99048
      5.95208     -6.30303     -2.49729   3      9.02175
      5.95208      6.30303     -2.49729   3      9.02175
     -0.37415     -4.72727      7.70292   3      9.04555
     -0.37415      4.72727      7.70292   3      9.04555
      5.92311     -4.72727     -4.94643   3      9.04972
      5.92311      4.72727     -4.94643   3      9.04972
      8.13759      0.00000     -3.96484   3      9.05209
      5.96405     -4.72727      4.92628   3      9.06561
      5.96405      4.72727      4.92628   3      9.06561
      3.67060     -6.30303      5.41587   3      9.08478
      3.67060      6.30303      5.41587   3      9.08478
      5.19679     -6.30303      3.99176   2      9.09225
      5.19679      6.30303      3.99176   2      9.09225
      7.04268     -4.72727     -3.35004   2      9.11971
      7.04268      4.72727     -3.35004   2      9.11971
      3.87141     -7.87879     -2.54226   1      9.13927
      3.87141      7.87879     -2.54226   1      9.13927
      1.90477     -6.30303     -6.34041   3      9.14096
      1.90477      6.30303     -6.34041   3      9.14096
     -4.54534     -7.87879     -1.05503   3      9.15688
     -4.54534      7.87879     -1.05503   3      9.15688
      2.63713      0.00000      8.77214   3      9.15996
      2.04395     -1.57576     -8.79133   3      9.16233
      2.04395      1.57576     -8.79133   3      9.16233
     -2.58185     -7.87879     -4.06206   3      9.23264
     -2.58185      7.87879     -4.06206   3      9.23264
      8.46814     -1.57576      3.35723   3      9.24464
      8.46814      1.57576      3.35723   3      9.24464
      0.52150     -6.30303      6.74290   2      9.24483
      0.52150      6.30303      6.74290   2      9.24483
     -5.73882     -1.57576      7.10634   2      9.26915
     -5.73882      1.57576      7.10634   2      9.26915
      6.36455     -6.30303      2.41654   3      9.27768
      6.36455      6.30303      2.41654   3      9.27768
     -8.95104     -1.57576     -1.95860   1      9.29732
     -8.95104      1.57576     -1.95860   1      9.29732
     -7.66659      0.00000     -5.29728   2      9.31868
      4.19575     -4.72727     -6.86584   3      9.33226
      4.19575      4.72727     -6.86584   3      9.33226
      1.14638     -1.57576      9.16504   2      9.36991
      1.14638      1.57576      9.16504   2      9.36991
     -8.69028     -3.15151      1.63359   1      9.38731
     -8.69028      3.15151      1.63359   1      9.38731
     -2.24539     -6.30303     -6.58682   3      9.38915
     -2.24539      6.30303     -6.58682   3      9.38915
     -6.89933     -4.72727     -4.36276   3      9.43300
     -6.89933      4.72727     -4.36276   3      9.43300
     -7.62565     -3.15151      4.57543   2      9.43489
     -7.62565      3.15151      4.57543   2      9.43489
      4.23669     -7.87879      3.00687   3      9.43749
      4.23669      7.87879      3.00687   3      9.43749
     -5.44611     -1.57576     -7.54505   2      9.43774
     -5.44611      1.57576     -7.54505   2      9.43774
     -8.58575     -1.57576      3.59054   3      9.43876
     -8.58575      1.57576      3.59054   3      9.43876
      2.71039     -7.87879      4.45448   2      9.44796
      2.71039      7.87879      4.45448   2      9.44796
