    -0.308903     0.002864     0.050168     1.155104
    -0.291877     0.002864    -0.227062    -0.027426
    -0.276643     0.002864     0.101651    -0.149515
    -0.263202     0.002864     0.130023    -0.160098
    -0.251553     0.002864     0.088021    -0.368777
    -0.241696     0.002864     0.320172    -0.580257
    -0.233631     0.002864     0.549791    -0.626323
    -0.227358     0.002864     0.724691    -0.625782
    -0.226643     0.002864     0.744677    -0.624289
    -0.222968     0.002864     0.848265    -0.612628
    -0.219293     0.002864     0.954442    -0.594909
    -0.215619     0.002864     1.060566    -0.572907
    -0.211944     0.002864     1.173812    -0.545645
    -0.208269     0.002864     1.298340    -0.511710
    -0.204594     0.002864     1.439406    -0.467224
    -0.201148     0.002864     1.591663    -0.409045
    -0.196891     0.002864     1.811330    -0.298652
    -0.192187     0.002864     2.091872    -0.091567
    -0.187034     0.002864     2.406283     0.302220
    -0.181434     0.002864     2.620043     0.991031
    -0.175385     0.002864     2.438030     1.976515
    -0.168888     0.002864     1.422076     2.861558
    -0.161944     0.002864     0.058725     2.579430
    -0.154551     0.002864    -0.367838     1.742236
    -0.146710     0.002864    -0.253107     1.263688
    -0.138421     0.002864    -0.080022     1.172696
    -0.129684     0.002864    -0.120777     1.291115
    -0.120499     0.002864    -0.387887     1.331400
    -0.110866     0.002864    -0.745146     1.107695
    -0.100785     0.002864    -0.797682     0.717321
    -0.090256     0.002864    -0.726407     0.484048
    -0.079279     0.002864    -0.639071     0.300582
    -0.067854     0.002864    -0.516252     0.170646
    -0.055981     0.002864    -0.394851     0.101566
    -0.043660     0.002864    -0.283960     0.068045
    -0.030890     0.002864    -0.187413     0.063899
    -0.017673     0.002864    -0.101226     0.079968
    -0.004008     0.002864    -0.026860     0.125218
     0.010106     0.002864     0.015112     0.195946
     0.024667     0.002864     0.020439     0.264554
     0.039677     0.002864     0.014921     0.324486
     0.055135     0.002864    -0.002501     0.405806
     0.071040     0.002864    -0.086637     0.501868
     0.087394     0.002864    -0.234627     0.522952
     0.104196     0.002864    -0.351253     0.474643
     0.121445     0.002864    -0.441851     0.397609
     0.139143     0.002864    -0.490584     0.307792
     0.157289     0.002864    -0.524414     0.233169
     0.175883     0.002864    -0.570018     0.146196
     0.194925     0.002864    -0.584370     0.012355
     0.214415     0.002864    -0.528175    -0.106040
     0.234353     0.002864    -0.458131    -0.179019
     0.254739     0.002864    -0.384551    -0.237172
     0.275573     0.002864    -0.296075    -0.270231
     0.296855     0.002864    -0.211955    -0.265885
     0.318585     0.002864    -0.155458    -0.235004
     0.340764     0.002864    -0.132951    -0.203450
     0.363390     0.002864    -0.134749    -0.190510
     0.386464     0.002864    -0.132874    -0.214063
     0.409987     0.002864    -0.095484    -0.240695
     0.433957     0.002864    -0.047466    -0.245001
     0.458376     0.002864     0.000435    -0.235084
     0.483242     0.002864     0.043934    -0.202306
     0.508557     0.002864     0.053792    -0.154254
     0.534319     0.002864     0.032459    -0.133792
     0.560530     0.002864     0.021098    -0.148546
     0.587189     0.002864     0.038718    -0.172887
     0.614296     0.002864     0.078216    -0.183067
     0.641850     0.002864     0.120317    -0.171595
     0.669853     0.002864     0.151605    -0.153209
     0.698304     0.002864     0.188831    -0.139629
     0.727203     0.002864     0.243108    -0.108561
     0.756550     0.002864     0.291220    -0.041731
     0.786345     0.002864     0.307524     0.043918
     0.816588     0.002864     0.306330     0.131569
     0.847279     0.002864     0.281999     0.251155
     0.878419     0.002864     0.158247     0.372829
     0.910006     0.002864     0.009516     0.353761
     0.942041     0.002864    -0.077138     0.311919
     0.974524     0.002864    -0.149104     0.261326
     1.007456     0.002864    -0.198492     0.198288
     1.040835     0.002864    -0.227715     0.132737
     1.074663     0.002864    -0.238069     0.064973
     1.108938     0.002864    -0.226323     0.000970
     1.143661     0.002864    -0.197869    -0.049193
     1.178833     0.002864    -0.161463    -0.082885
     1.214453     0.002864    -0.122905    -0.101577
     1.250520     0.002864    -0.086401    -0.107635
     1.287036     0.002864    -0.054868    -0.103379
     1.324000     0.002864    -0.030487    -0.091463
     1.361412     0.002864    -0.014752    -0.074836
     1.399272     0.002864    -0.008622    -0.057375
     1.437580     0.002864    -0.010970    -0.043198
     1.476336     0.002864    -0.019044    -0.035579
     1.515540     0.002864    -0.028459    -0.036186
     1.555192     0.002864    -0.034470    -0.043299
     1.595292     0.002864    -0.034736    -0.053467
     1.635840     0.002864    -0.029641    -0.063148
     1.676836     0.002864    -0.020895    -0.070249
     1.718280     0.002864    -0.010491    -0.073915
    -0.219293     0.000184     0.970006    -0.672404
    -0.219293     0.000367     0.968996    -0.667025
    -0.219293     0.000464     0.968466    -0.664196
    -0.219293     0.000692     0.967200    -0.657529
    -0.219293     0.001033     0.965284    -0.647609
    -0.219293     0.001541     0.962371    -0.632877
    -0.219293     0.002299     0.957887    -0.611051
    -0.219293     0.003429     0.950906    -0.578897
    -0.219293     0.005116     0.939787    -0.531954
    -0.219293     0.007632     0.921692    -0.464629
    -0.219293     0.011385     0.891644    -0.371298
    -0.219293     0.016985     0.841806    -0.249848
    -0.219293     0.025338     0.762844    -0.108622
    -0.219293     0.037800     0.650951     0.027695
    -0.219293     0.056391     0.517841     0.125357
