    0.1507330463E-03   -0.5305851239E+05    0.5740188737E+01
    0.1584612949E-03   -0.5046983712E+05    0.5740188633E+01
    0.1665857792E-03   -0.4800788157E+05    0.5740188421E+01
    0.1751268148E-03   -0.4566555333E+05    0.5740188092E+01
    0.1841057586E-03   -0.4343787074E+05    0.5740187641E+01
    0.1935450626E-03   -0.4131844891E+05    0.5740187057E+01
    0.2034683302E-03   -0.3930274923E+05    0.5740186331E+01
    0.2139003746E-03   -0.3738502086E+05    0.5740185453E+01
    0.2248672813E-03   -0.3556113211E+05    0.5740184410E+01
    0.2363964733E-03   -0.3382590438E+05    0.5740183188E+01
    0.2485167797E-03   -0.3217557546E+05    0.5740181772E+01
    0.2612585075E-03   -0.3060548005E+05    0.5740180145E+01
    0.2746535176E-03   -0.2911219474E+05    0.5740178288E+01
    0.2887353046E-03   -0.2769151767E+05    0.5740176180E+01
    0.3035390802E-03   -0.2634033275E+05    0.5740173797E+01
    0.3191018616E-03   -0.2505485395E+05    0.5740171112E+01
    0.3354625639E-03   -0.2383224675E+05    0.5740168098E+01
    0.3526620974E-03   -0.2266910067E+05    0.5740164722E+01
    0.3707434697E-03   -0.2156283653E+05    0.5740160947E+01
    0.3897518939E-03   -0.2051038080E+05    0.5740156736E+01
    0.4097349008E-03   -0.1950938811E+05    0.5740152043E+01
    0.4307424584E-03   -0.1855708934E+05    0.5740146821E+01
    0.4528270965E-03   -0.1765135108E+05    0.5740141016E+01
    0.4760440382E-03   -0.1678967732E+05    0.5740134569E+01
    0.5004513380E-03   -0.1597012872E+05    0.5740127415E+01
    0.5261100268E-03   -0.1519045602E+05    0.5740119480E+01
    0.5530842647E-03   -0.1444889575E+05    0.5740110686E+01
    0.5814415013E-03   -0.1374342006E+05    0.5740100944E+01
    0.6112526445E-03   -0.1307242641E+05    0.5740090156E+01
    0.6425922378E-03   -0.1243408707E+05    0.5740078215E+01
    0.6755386463E-03   -0.1182694529E+05    0.5740065001E+01
    0.7101742534E-03   -0.1124935291E+05    0.5740050382E+01
    0.7465856660E-03   -0.1069998658E+05    0.5740034214E+01
    0.7848639316E-03   -0.1017736042E+05    0.5740016335E+01
    0.8251047659E-03   -0.9680271882E+04    0.5739996569E+01
    0.8674087919E-03   -0.9207380800E+04    0.5739974720E+01
    0.9118817916E-03   -0.8757595059E+04    0.5739950572E+01
    0.9586349708E-03   -0.8329706206E+04    0.5739923886E+01
    0.1007785237E-02   -0.7922722130E+04    0.5739894399E+01
    0.1059455491E-02   -0.7535552627E+04    0.5739861821E+01
    0.1113774935E-02   -0.7167296983E+04    0.5739825831E+01
    0.1170879397E-02   -0.6816971931E+04    0.5739786075E+01
    0.1230911668E-02   -0.6483759471E+04    0.5739742163E+01
    0.1294021859E-02   -0.6166772362E+04    0.5739693664E+01
    0.1360367778E-02   -0.5865268173E+04    0.5739640103E+01
    0.1430115326E-02   -0.5578446527E+04    0.5739580956E+01
    0.1503438906E-02   -0.5305633356E+04    0.5739515645E+01
    0.1580521867E-02   -0.5046106297E+04    0.5739443531E+01
    0.1661556956E-02   -0.4799253720E+04    0.5739363913E+01
    0.1746746803E-02   -0.4564423857E+04    0.5739276014E+01
    0.1836304427E-02   -0.4341061532E+04    0.5739178980E+01
    0.1930453768E-02   -0.4128578397E+04    0.5739071868E+01
    0.2029430249E-02   -0.3926470824E+04    0.5738953640E+01
    0.2133481363E-02   -0.3734207857E+04    0.5738823151E+01
    0.2242867292E-02   -0.3551332469E+04    0.5738679140E+01
    0.2357861557E-02   -0.3377365280E+04    0.5738520217E+01
    0.2478751704E-02   -0.3211891784E+04    0.5738344850E+01
    0.2605840021E-02   -0.3054479296E+04    0.5738151353E+01
    0.2739444296E-02   -0.2904751739E+04    0.5737937869E+01
    0.2879898609E-02   -0.2762318393E+04    0.5737702354E+01
    0.3027554168E-02   -0.2626838244E+04    0.5737442556E+01
    0.3182780189E-02   -0.2497958569E+04    0.5737155998E+01
    0.3345964819E-02   -0.2375370035E+04    0.5736839952E+01
    0.3517516104E-02   -0.2258754075E+04    0.5736491420E+01
    0.3697863011E-02   -0.2147830246E+04    0.5736107102E+01
    0.3887456502E-02   -0.2042310925E+04    0.5735683370E+01
    0.4086770659E-02   -0.1941941763E+04    0.5735216235E+01
    0.4296303871E-02   -0.1846462952E+04    0.5734701313E+01
    0.4516580081E-02   -0.1755643939E+04    0.5734133786E+01
    0.4748150094E-02   -0.1669250120E+04    0.5733508363E+01
    0.4991592955E-02   -0.1587072426E+04    0.5732819233E+01
    0.5247517398E-02   -0.1508898915E+04    0.5732060016E+01
    0.5516563369E-02   -0.1434540108E+04    0.5731223713E+01
    0.5799403621E-02   -0.1363804596E+04    0.5730302643E+01
    0.6096745403E-02   -0.1296520586E+04    0.5729288384E+01
    0.6409332224E-02   -0.1232515139E+04    0.5728171706E+01
    0.6737945714E-02   -0.1171632578E+04    0.5726942494E+01
    0.7083407578E-02   -0.1113716704E+04    0.5725589671E+01
    0.7446581651E-02   -0.1058626391E+04    0.5724101111E+01
    0.7828376056E-02   -0.1006220497E+04    0.5722463544E+01
    0.8229745479E-02   -0.9563711533E+03    0.5720662462E+01
    0.8651693553E-02   -0.9089508703E+03    0.5718682007E+01
    0.9095275367E-02   -0.8638437445E+03    0.5716504855E+01
    0.9561600107E-02   -0.8209345684E+03    0.5714112096E+01
    0.1005183383E-01   -0.7801183407E+03    0.5711483098E+01
    0.1056720237E-01   -0.7412909908E+03    0.5708595370E+01
    0.1110899442E-01   -0.7043573565E+03    0.5705424407E+01
    0.1167856474E-01   -0.6692233884E+03    0.5701943536E+01
    0.1227733756E-01   -0.6358028881E+03    0.5698123740E+01
    0.1290681012E-01   -0.6040109544E+03    0.5693933487E+01
    0.1356855642E-01   -0.5737693162E+03    0.5689338537E+01
    0.1426423119E-01   -0.5450013719E+03    0.5684301748E+01
    0.1499557396E-01   -0.5176362596E+03    0.5678782869E+01
    0.1576441348E-01   -0.4916046739E+03    0.5672738328E+01
    0.1657267224E-01   -0.4668425279E+03    0.5666121008E+01
    0.1742237132E-01   -0.4432871690E+03    0.5658880025E+01
    0.1831563540E-01   -0.4208804918E+03    0.5650960491E+01
    0.1925469810E-01   -0.3995659776E+03    0.5642303284E+01
    0.2024190758E-01   -0.3792910142E+03    0.5632844809E+01
    0.2127973238E-01   -0.3600044542E+03    0.5622516766E+01
    0.2237076759E-01   -0.3416587205E+03    0.5611245920E+01
    0.2351774137E-01   -0.3242076097E+03    0.5598953881E+01
    0.2472352175E-01   -0.3076080919E+03    0.5585556895E+01
    0.2599112382E-01   -0.2918183885E+03    0.5570965654E+01
    0.2732371724E-01   -0.2767995286E+03    0.5555085126E+01
    0.2872463418E-01   -0.2625138536E+03    0.5537814420E+01
    0.3019737766E-01   -0.2489260698E+03    0.5519046677E+01
    0.3174563032E-01   -0.2360021806E+03    0.5498669018E+01
    0.3337326359E-01   -0.2237102647E+03    0.5476562530E+01
    0.3508434741E-01   -0.2120196367E+03    0.5452602328E+01
    0.3688316037E-01   -0.2009014116E+03    0.5426657674E+01
    0.3877420044E-01   -0.1903278947E+03    0.5398592196E+01
    0.4076219620E-01   -0.1802729936E+03    0.5368264182E+01
    0.4285211869E-01   -0.1707117295E+03    0.5335526999E+01
    0.4504919380E-01   -0.1616204667E+03    0.5300229614E+01
    0.4735891536E-01   -0.1529767137E+03    0.5262217260E+01
    0.4978705887E-01   -0.1447590928E+03    0.5221332231E+01
    0.5233969597E-01   -0.1369473252E+03    0.5177414844E+01
    0.5502320956E-01   -0.1295220933E+03    0.5130304568E+01
    0.5784430984E-01   -0.1224650865E+03    0.5079841308E+01
    0.6081005103E-01   -0.1157588411E+03    0.5025866905E+01
    0.6392784901E-01   -0.1093868547E+03    0.4968226790E+01
    0.6720549992E-01   -0.1033333192E+03    0.4906771871E+01
    0.7065119958E-01   -0.9758334972E+02    0.4841360547E+01
    0.7427356405E-01   -0.9212260296E+02    0.4771860998E+01
    0.7808165111E-01   -0.8693765881E+02    0.4698153527E+01
