natx =      457
    x       y        z       iph  
      0.00000      0.00000      0.00000   0      0.00000
     -1.17192     -1.45044     -0.19636   2      1.87503
      1.38559      1.25207     -0.19667   2      1.87782
     -9.00866      1.26960     -4.17713   2     10.01081
      5.45293      2.77019     -7.92739   3     10.01259
     -9.04764      3.74967     -2.10684   1     10.01791
     -7.70582      5.30226      3.60249   3     10.02355
      9.23339     -1.45691      3.62310   2     10.02521
      6.65677      1.24153      7.42670   2     10.05037
     -1.13658     -9.77511     -2.05731   1     10.05371
      6.62762      6.65490      3.59879   2     10.05805
      1.44489      6.64931      7.41047   2     10.06062
      9.25238      3.95788     -0.21240   2     10.06561
     -6.40298     -6.86541      3.63907   2     10.06851
      6.67778      4.20784     -6.27016   1     10.08036
     -1.19037      9.35866      3.59064   2     10.09427
     -7.89734      5.14374     -3.69433   3     10.12295
     -3.74622     -1.24647      9.32985   1     10.13084
      3.98281      6.90185     -6.27148   1     10.14050
     -7.70618     -5.51367      3.63483   3     10.14878
     -5.09965      8.00646      3.59537   3     10.15069
     -3.83540      9.15781     -2.12295   1     10.15296
      7.93036      5.30279      3.60268   3     10.19752
      4.04050      9.36567     -0.22863   2     10.20263
     -2.60547      5.23887     -8.36506   3     10.20825
     -1.21991     -6.87065      7.45086   2     10.20830
      2.60659      5.23905     -8.36500   3     10.20858
     -1.22931     -3.96025      9.34476   1     10.22347
      9.23329     -1.43399     -4.16887   2     10.23179
      3.98293      1.44789      9.32865   1     10.24616
     -6.40307     -6.84249     -4.15289   2     10.25014
      5.32447      8.00681      3.59549   3     10.26579
      7.73848     -5.67165     -3.66180   3     10.26939
      6.62770      6.67810     -4.19311   2     10.30076
     -3.82683     -9.56404     -0.16440   2     10.30255
      1.46602      4.16168      9.31375   1     10.30605
      7.93000     -5.51314      3.63501   3     10.31954
     -5.10019     -8.21744      3.64387   3     10.33518
      1.41502     -9.56917      3.64723   2     10.33797
     -1.19047      9.38158     -4.20133   2     10.34806
      2.60623     -5.57688     -8.33266   3     10.35989
     -2.60583     -5.57706     -8.33272   3     10.35993
     -7.89771     -5.67219     -3.66199   3     10.39027
    -10.42410     -0.00036     -0.00013   3     10.42410
     10.42410      0.00036      0.00013   3     10.42410
      5.32393     -8.21708      3.64399   3     10.44717
      9.28772     -4.36679     -2.07335   1     10.47040
     -4.90398     -8.00866     -4.64238   3     10.47565
     -6.43210     -1.41687     -8.14934   2     10.47813
      1.41510     -9.54597     -4.14467   2     10.50268
    -10.21300      2.70253     -0.02953   3     10.56456
    -10.21320     -2.70544     -0.01336   3     10.56546
     -9.00892     -4.16156      3.63093   2     10.56707
     -6.43161      3.94510      7.41846   2     10.58126
      6.65647      1.28752     -8.15726   2     10.60694
     -3.76717      6.64913      7.41041   2     10.64503
     -7.81741     -0.21527      7.23501   3     10.65381
      7.81877     -0.21473      7.23520   3     10.65492
     -4.90344      8.21523     -4.69088   3     10.65543
      1.44459      6.69530     -8.17349   2     10.66395
      9.23357      3.95105      3.60693   2     10.67144
     -1.22022     -6.82466     -8.13311   2     10.68702
      5.19630      5.42746      7.64101   3     10.71652
      5.19594     -5.38847      7.67334   3     10.71977
     -5.22782      5.42711      7.64088   3     10.73157
     -5.22818     -5.38882      7.67322   3     10.73553
     -9.00884     -4.13836     -4.16096   2     10.75169
      5.52014     -8.00831     -4.64226   3     10.77755
     -7.59548      2.48996      7.23808   3     10.78337
      4.07548     -9.77493     -2.05724   1     10.78847
      4.02169      9.35884      3.59070   2     10.80069
     -0.00036    -10.81590      0.03233   3     10.81595
      0.00036     10.81590     -0.03233   3     10.81595
      6.65659     -4.16644      7.44287   2     10.81969
     -3.74604      4.16150      9.31368   1     10.86718
      5.19564     -5.34248     -7.91062   3     10.86806
     -5.22849     -5.34283     -7.91075   3     10.88407
      9.23347      3.97398     -4.18504   2     10.88871
      3.99215     -6.87047      7.45092   2     10.89297
     -7.59566     -2.91800      7.25424   3     10.90104
      3.98276     -3.96007      9.34482   1     10.90276
      2.58775     10.58920     -0.44341   3     10.90982
     -2.62431     10.58900     -0.44348   3     10.91836
     -0.07932      0.05413     10.91970   3     10.92012
     -3.79704     -9.56935      3.64716   2     10.92208
    -10.31210     -0.10563      3.61953   3     10.92939
     -7.58221      7.88169     -0.44805   3     10.94585
      5.52068      8.21559     -4.69076   3     10.95340
      5.19600      5.47345     -7.94296   3     10.95663
     -2.38324      7.89811      7.22197   3     10.96434
     -5.22813      5.47310     -7.94308   3     10.97181
     10.63520      2.70324     -0.02927   3     10.97342
     10.63510     -2.70472     -0.01311   3     10.97365
     -8.95858     -1.20066     -6.25418   1     10.99147
      4.02159      9.38176     -4.20127   2     11.03817
      2.82883      7.89829      7.22204   3     11.06992
     -3.79696     -9.54615     -4.14473   2     11.07812
      8.04071      2.49050      7.23827   3     11.10172
     -6.43192      3.99110     -8.16550   2     11.13436
     10.53610     -0.10491      3.61978   3     11.14106
      0.24136      8.13198      7.64035   3     11.16075
      0.24082     -8.09191      7.68885   3     11.16492
      8.04053     -2.91746      7.25443   3     11.21555
     -3.76747      6.69512     -8.17356   2     11.21720
      9.19469      1.49406     -6.25525   1     11.22064
     -9.03835      6.65968     -0.21297   2     11.22891
    -10.31190      2.59831      3.61147   3     11.23073
      0.30856     -2.64651     10.92550   3     11.24570
