# # comment:                                                     FEFF 9.6.4  
# # Source:
# # Structure
# # Reduced
# # space
# # abc:
# # angles:
# # sites:
# # POT  SCF  30  4.5000   0, screened core-hole, AFOLP (folp(0)= 1.150)
# # Abs   Z= 8 Rmt= 0.938 Rnm= 1.026 K  shell
# # Pot 1 Z=38 Rmt= 1.788 Rnm= 1.863
# # Pot 2 Z=77 Rmt= 1.334 Rnm= 1.432
# # Pot 3 Z= 8 Rmt= 1.020 Rnm= 1.066
# # Gam_ch=1.559E-01 H-L exch Vi= 0.000E+00 Vr= 0.000E+00
# # Mu=-7.203E+00 kf=2.272E+00 Vint=-1.806E+01 Rs_int= 1.596
# FMS rfms= 7.5000
# # PATH  Rmax=-1.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
#  S02=0.999  Temp=   0.00  Debye_temp=   0.00  Global_sig2= 0.00000
#  Energy zero shift, vr, vi    0.00000E+00   0.00000E+00
#  Curved wave amplitude ratio filter   4.000%
#     file         sig2 tot  cw amp ratio   deg  nlegs   reff  inp sig2
#     0/   0 paths used
#  xsedge+ 50, used to normalize mu           4.7186E-03
#  -----------------------------------------------------------------------
#  omega    e    k    mu    mu0     chi     @#
     527.882     -9.641  -0.800  1.95226E-02  1.42999E-02  5.22265E-03
     528.345     -9.178  -0.720  2.38939E-02  1.78192E-02  6.07467E-03
     528.759     -8.764  -0.640  2.95206E-02  2.27781E-02  6.74247E-03
     529.125     -8.398  -0.560  3.68316E-02  3.00626E-02  6.76893E-03
     529.442     -8.081  -0.480  4.64531E-02  4.13481E-02  5.10499E-03
     529.710     -7.813  -0.400  5.93990E-02  6.00987E-02 -6.99736E-04
     529.930     -7.593  -0.320  7.76214E-02  9.43385E-02 -1.67171E-02
     530.100     -7.422  -0.240  1.05740E-01  1.65226E-01 -5.94859E-02
     530.120     -7.403  -0.229  1.10849E-01  1.80190E-01 -6.93414E-02
     530.220     -7.303  -0.162  1.53744E-01  3.23767E-01 -1.70023E-01
     530.320     -7.203  -0.000  2.71251E-01  7.73926E-01 -5.02674E-01
     530.420     -7.103   0.162  4.14318E-01  1.22179E+00 -8.07477E-01
     530.520     -7.003   0.229  5.22674E-01  1.36098E+00 -8.38308E-01
     530.620     -6.903   0.281  6.27613E-01  1.41379E+00 -7.86176E-01
     530.720     -6.803   0.324  7.13035E-01  1.43881E+00 -7.25778E-01
     530.814     -6.709   0.360  7.54136E-01  1.45135E+00 -6.97210E-01
     530.929     -6.593   0.400  7.73905E-01  1.45944E+00 -6.85537E-01
     531.058     -6.465   0.440  8.39013E-01  1.46322E+00 -6.24206E-01
     531.198     -6.325   0.480  1.08041E+00  1.46387E+00 -3.83452E-01
     531.350     -6.173   0.520  1.64714E+00  1.46220E+00  1.84935E-01
     531.515     -6.008   0.560  2.65357E+00  1.45876E+00  1.19481E+00
     531.691     -5.831   0.600  3.83841E+00  1.45392E+00  2.38448E+00
     531.880     -5.642   0.640  4.79171E+00  1.44799E+00  3.34371E+00
     532.082     -5.441   0.680  6.02973E+00  1.44117E+00  4.58856E+00
     532.295     -5.228   0.720  6.56315E+00  1.43364E+00  5.12951E+00
     532.521     -5.002   0.760  5.39235E+00  1.42553E+00  3.96682E+00
     532.758     -4.765   0.800  3.75615E+00  1.41696E+00  2.33918E+00
     533.008     -4.515   0.840  2.62093E+00  1.40803E+00  1.21291E+00
     533.270     -4.253   0.880  2.02552E+00  1.39880E+00  6.26716E-01
     533.545     -3.978   0.920  1.80710E+00  1.38936E+00  4.17739E-01
     533.831     -3.692   0.960  1.72401E+00  1.37976E+00  3.44248E-01
     534.130     -3.393   1.000  1.64954E+00  1.37007E+00  2.79464E-01
     534.441     -3.082   1.040  1.65400E+00  1.36033E+00  2.93668E-01
     534.764     -2.759   1.080  1.66434E+00  1.35057E+00  3.13773E-01
     535.099     -2.424   1.120  1.56477E+00  1.34082E+00  2.23947E-01
     535.447     -2.076   1.160  1.50728E+00  1.33112E+00  1.76160E-01
     535.806     -1.717   1.200  1.61831E+00  1.32150E+00  2.96810E-01
     536.178     -1.345   1.240  1.77552E+00  1.31198E+00  4.63538E-01
     536.562     -0.961   1.280  1.88556E+00  1.30260E+00  5.82964E-01
     536.958     -0.565   1.320  1.87318E+00  1.29335E+00  5.79830E-01
     537.367     -0.156   1.360  1.86384E+00  1.28427E+00  5.79570E-01
     537.787      0.265   1.400  1.92974E+00  1.27535E+00  6.54393E-01
     538.220      0.697   1.440  2.09693E+00  1.26661E+00  8.30324E-01
     538.665      1.142   1.480  2.23453E+00  1.25806E+00  9.76473E-01
     539.122      1.600   1.520  2.14775E+00  1.24971E+00  8.98037E-01
     539.592      2.069   1.560  1.87755E+00  1.24156E+00  6.35989E-01
     540.073      2.551   1.600  1.64009E+00  1.23362E+00  4.06472E-01
     540.567      3.044   1.640  1.56762E+00  1.22589E+00  3.41736E-01
     541.073      3.550   1.680  1.60398E+00  1.21838E+00  3.85596E-01
     541.591      4.068   1.720  1.53472E+00  1.21106E+00  3.23659E-01
     542.122      4.599   1.760  1.24587E+00  1.20398E+00  4.18886E-02
     542.664      5.141   1.800  9.48079E-01  1.19709E+00 -2.49009E-01
     543.219      5.696   1.840  8.11199E-01  1.19041E+00 -3.79211E-01
     543.786      6.263   1.880  7.50825E-01  1.18393E+00 -4.33104E-01
     544.365      6.842   1.920  7.28382E-01  1.17765E+00 -4.49263E-01
     544.956      7.433   1.960  7.34038E-01  1.17157E+00 -4.37536E-01
     545.560      8.037   2.000  7.51780E-01  1.16568E+00 -4.13903E-01
     546.176      8.653   2.040  7.74899E-01  1.15997E+00 -3.85074E-01
     546.803      9.280   2.080  8.04076E-01  1.15446E+00 -3.50383E-01
     547.443      9.921   2.120  8.38024E-01  1.14911E+00 -3.11081E-01
     548.096     10.573   2.160  8.54950E-01  1.14391E+00 -2.88961E-01
     548.760     11.237   2.200  8.37444E-01  1.13888E+00 -3.01435E-01
     549.437     11.914   2.240  8.19242E-01  1.13400E+00 -3.14763E-01
     550.126     12.603   2.280  8.27537E-01  1.12929E+00 -3.01751E-01
     550.827     13.304   2.320  8.57372E-01  1.12470E+00 -2.67324E-01
     551.540     14.017   2.360  8.87380E-01  1.12022E+00 -2.32844E-01
     552.265     14.742   2.400  9.05566E-01  1.11589E+00 -2.10323E-01
     553.003     15.480   2.440  9.20305E-01  1.11166E+00 -1.91352E-01
     553.753     16.230   2.480  9.47473E-01  1.10752E+00 -1.60052E-01
     554.515     16.992   2.520  9.86198E-01  1.10349E+00 -1.17295E-01
     555.289     17.766   2.560  1.01581E+00  1.09956E+00 -8.37469E-02
     556.075     18.552   2.600  1.06123E+00  1.09569E+00 -3.44592E-02
     556.874     19.351   2.640  1.16456E+00  1.09190E+00  7.26628E-02
     557.685     20.162   2.680  1.30276E+00  1.08818E+00  2.14581E-01
     558.508     20.985   2.720  1.40722E+00  1.08451E+00  3.22716E-01
     559.343     21.820   2.760  1.43661E+00  1.08087E+00  3.55740E-01
