   -30.0000  4.906096E-04  7.919768E-03  6.184385E-04  3.493178E-04
   -29.5500  4.686511E-04  9.554523E-03  6.365953E-04  3.561056E-04
   -29.1000  4.494835E-04  1.176567E-02  6.557703E-04  3.631424E-04
   -28.6500  4.328240E-04  1.486064E-02  6.760454E-04  3.704424E-04
   -28.2000  4.184426E-04  1.938298E-02  6.975115E-04  3.780214E-04
   -27.7500  4.061499E-04  2.636873E-02  7.202699E-04  3.858962E-04
   -27.3000  3.958010E-04  3.799721E-02  7.444338E-04  3.940854E-04
   -26.8500  3.872846E-04  5.951997E-02  7.701299E-04  4.026092E-04
   -26.4000  3.805223E-04  1.064029E-01  7.975008E-04  4.114897E-04
   -25.9500  3.754660E-04  2.421255E-01  8.267078E-04  4.207511E-04
   -25.5000  3.721042E-04  9.872676E-01  8.579335E-04  4.304202E-04
   -25.0500  3.704551E-04  1.748607E+01  8.913863E-04  4.405266E-04
   -24.6000  3.705748E-04  7.896509E-01  9.273052E-04  4.511032E-04
   -24.1500  3.725680E-04  2.157455E-01  9.659652E-04  4.621866E-04
   -23.7000  3.765900E-04  9.855146E-02  1.007686E-03  4.738172E-04
   -23.2500  3.828617E-04  5.626730E-02  1.052840E-03  4.860427E-04
   -22.8000  3.917000E-04  3.641076E-02  1.101867E-03  4.989147E-04
   -22.3500  4.035451E-04  2.553918E-02  1.155290E-03  5.124933E-04
   -21.9000  4.190163E-04  1.895694E-02  1.213738E-03  5.268473E-04
   -21.4500  4.390005E-04  1.467947E-02  1.277976E-03  5.420568E-04
   -21.0000  4.648007E-04  1.175156E-02  1.348952E-03  5.582155E-04
   -20.5500  4.984067E-04  9.667974E-03  1.427862E-03  5.754354E-04
   -20.1000  5.430160E-04  8.142076E-03  1.516247E-03  5.938514E-04
   -19.6500  6.041403E-04  7.002855E-03  1.616165E-03  6.136303E-04
   -19.2000  6.922729E-04  6.145688E-03  1.730479E-03  6.349831E-04
   -18.7500  8.306132E-04  5.508976E-03  1.863430E-03  6.581879E-04
   -18.3000  1.085214E-03  5.068941E-03  2.021982E-03  6.836305E-04
   -17.8500  1.782375E-03  4.879343E-03  2.220134E-03  7.118302E-04
   -17.4000  8.676420E-03  5.971957E-03  2.515423E-03  8.531852E-04
   -16.9500  1.705282E-02  1.068326E-02  3.260346E-03  7.864641E-04
   -16.5000  2.259826E-02  1.645843E-02  4.881429E-03  8.550137E-04
   -16.0500  2.700369E-02  2.230332E-02  7.622716E-03  9.734016E-04
   -15.6000  3.074367E-02  2.796422E-02  1.164822E-02  1.168206E-03
   -15.1500  3.402665E-02  3.338313E-02  1.708359E-02  1.467056E-03
   -14.7000  3.696518E-02  3.856283E-02  2.403582E-02  1.897425E-03
   -14.2500  3.962784E-02  4.352419E-02  3.260510E-02  2.485828E-03
   -13.8000  4.205956E-02  4.829145E-02  4.289288E-02  3.257281E-03
   -13.3500  4.429176E-02  5.288709E-02  5.500772E-02  4.234941E-03
   -12.9000  4.634716E-02  5.733025E-02  6.906976E-02  5.439889E-03
   -12.4500  4.824260E-02  6.163665E-02  8.521414E-02  6.891001E-03
   -12.0000  4.999118E-02  6.581877E-02  1.035929E-01  8.604905E-03
   -11.5500  5.160317E-02  6.988648E-02  1.243770E-01  1.059599E-02
   -11.1000  5.308682E-02  7.384738E-02  1.477547E-01  1.287644E-02
   -10.6500  5.444888E-02  7.770716E-02  1.739301E-01  1.545637E-02
   -10.2000  5.569512E-02  8.147010E-02  2.031163E-01  1.834386E-02
    -9.7500  5.683034E-02  8.513922E-02  2.355273E-01  2.154518E-02
    -9.3000  5.785880E-02  8.871655E-02  2.713586E-01  2.506484E-02
    -8.8500  5.878420E-02  9.220341E-02  3.107641E-01  2.890571E-02
    -8.4000  5.961013E-02  9.560045E-02  3.538195E-01  3.306927E-02
    -7.9500  6.033975E-02  9.890763E-02  4.004738E-01  3.755569E-02
    -7.5000  6.097607E-02  1.021247E-01  4.504855E-01  4.236383E-02
    -7.0500  6.152204E-02  1.052511E-01  5.033479E-01  4.749170E-02
    -6.6000  6.198047E-02  1.082859E-01  5.582086E-01  5.293623E-02
    -6.1500  6.235420E-02  1.112280E-01  6.137997E-01  5.869353E-02
    -5.7000  6.264606E-02  1.140764E-01  6.684034E-01  6.475898E-02
    -5.2500  6.285888E-02  1.168295E-01  7.198833E-01  7.112742E-02
    -4.8000  6.299553E-02  1.194861E-01  7.658153E-01  7.779291E-02
    -4.3500  6.305891E-02  1.220449E-01  8.037195E-01  8.474903E-02
    -3.9000  6.305200E-02  1.245041E-01  8.314030E-01  9.198872E-02
    -3.4500  6.297781E-02  1.268627E-01  8.472932E-01  9.950549E-02
    -3.0000  6.283944E-02  1.291194E-01  8.507200E-01  1.072914E-01
    -2.5500  6.263992E-02  1.312728E-01  8.420317E-01  1.153385E-01
    -2.1000  6.238244E-02  1.333215E-01  8.225003E-01  1.236387E-01
    -1.6500  6.207020E-02  1.352646E-01  7.940812E-01  1.321831E-01
    -1.2000  6.170642E-02  1.371011E-01  7.590733E-01  1.409631E-01
    -0.7500  6.129440E-02  1.388301E-01  7.197976E-01  1.499692E-01
    -0.3000  6.083727E-02  1.404508E-01  6.783538E-01  1.591919E-01
     0.1500  6.033832E-02  1.419627E-01  6.364762E-01  1.686212E-01
     0.6000  5.980080E-02  1.433654E-01  5.954894E-01  1.782466E-01
     1.0500  5.922795E-02  1.446586E-01  5.563248E-01  1.880572E-01
     1.5000  5.862291E-02  1.458423E-01  5.195775E-01  1.980417E-01
     1.9500  5.798885E-02  1.469165E-01  4.855762E-01  2.081880E-01
