# # comment:                                                     FEFF 9.6.4  
# # Source:
# # Structure
# # Reduced
# # space
# # abc:
# # angles:
# # sites:
# # POT  SCF  30  4.5000   0, screened core-hole, AFOLP (folp(0)= 1.150)
# # Abs   Z= 8 Rmt= 0.950 Rnm= 1.038 K  shell
# # Pot 1 Z=38 Rmt= 1.782 Rnm= 1.847
# # Pot 2 Z=77 Rmt= 1.224 Rnm= 1.408
# # Pot 3 Z= 8 Rmt= 1.014 Rnm= 1.096
# # Gam_ch=1.559E-01 H-L exch Vi= 0.000E+00 Vr= 0.000E+00
# # Mu=-7.799E+00 kf=2.203E+00 Vint=-1.721E+01 Rs_int= 1.646
# FMS rfms= 7.5000
# # PATH  Rmax=-1.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
#  S02=0.999  Temp=   0.00  Debye_temp=   0.00  Global_sig2= 0.00000
#  Energy zero shift, vr, vi    0.00000E+00   0.00000E+00
#  Curved wave amplitude ratio filter   4.000%
#     file         sig2 tot  cw amp ratio   deg  nlegs   reff  inp sig2
#     0/   0 paths used
#  xsedge+ 50, used to normalize mu           4.8211E-03
#  -----------------------------------------------------------------------
#  omega    e    k    mu    mu0     chi     @#
     528.713    -10.237  -0.800  1.19354E-02  1.34684E-02 -1.53301E-03
     529.176     -9.774  -0.720  1.42852E-02  1.67564E-02 -2.47120E-03
     529.591     -9.359  -0.640  1.74963E-02  2.13836E-02 -3.88739E-03
     529.956     -8.994  -0.560  2.21339E-02  2.81728E-02 -6.03888E-03
     530.273     -8.677  -0.480  2.93431E-02  3.86789E-02 -9.33575E-03
     530.542     -8.408  -0.400  4.16771E-02  5.61164E-02 -1.44393E-02
     530.761     -8.189  -0.320  6.55286E-02  8.79287E-02 -2.24001E-02
     530.932     -8.018  -0.240  1.19086E-01  1.53739E-01 -3.46523E-02
     530.951     -7.999  -0.229  1.30912E-01  1.67627E-01 -3.67150E-02
     531.051     -7.899  -0.162  2.49672E-01  3.00841E-01 -5.11686E-02
     531.151     -7.799  -0.000  6.29121E-01  7.18406E-01 -8.92853E-02
     531.251     -7.699   0.162  9.19720E-01  1.13410E+00 -2.14384E-01
     531.351     -7.599   0.229  8.98640E-01  1.26374E+00 -3.65098E-01
     531.451     -7.499   0.281  8.48693E-01  1.31335E+00 -4.64657E-01
     531.551     -7.399   0.324  7.87297E-01  1.33721E+00 -5.49917E-01
     531.645     -7.305   0.360  7.29117E-01  1.34945E+00 -6.20338E-01
     531.761     -7.189   0.400  6.68328E-01  1.35773E+00 -6.89400E-01
     531.889     -7.061   0.440  6.17051E-01  1.36205E+00 -7.45002E-01
     532.029     -6.921   0.480  5.82319E-01  1.36356E+00 -7.81244E-01
     532.181     -6.769   0.520  5.26218E-01  1.36298E+00 -8.36763E-01
     532.346     -6.604   0.560  4.43535E-01  1.36081E+00 -9.17271E-01
     532.523     -6.427   0.600  4.00740E-01  1.35741E+00 -9.56667E-01
     532.712     -6.238   0.640  3.99255E-01  1.35303E+00 -9.53778E-01
