natx =      455
    x       y        z       iph  
      0.00000      0.00000      0.00000   0      0.00000
      1.34348     -1.34850      0.03990   2      1.90394
     -1.34454      1.34874     -0.03822   2      1.90482
     -9.21453     -1.37454      3.74326   2     10.04036
     -6.49764      1.28880      7.56434   2     10.05483
     -6.57979      6.70010      3.79683   2     10.12921
     -9.29766     -1.36945     -3.85065   2     10.15625
     -1.15814      6.67101      7.59073   2     10.17167
      9.33814     -4.03720      0.02434   2     10.17352
     -9.33920      4.03744     -0.02266   2     10.17458
     -6.62676      6.70374     -3.87543   2     10.19181
      9.39664      1.31655     -3.78322   2     10.21484
     -6.58512      1.29725     -7.70345   2     10.21713
      1.38134      9.39497     -3.79787   2     10.22729
      3.99864     -9.41941     -0.00205   2     10.23301
      1.46447      9.38988      3.79604   2     10.23350
     -3.99970      9.41965      0.00373   2     10.23364
      6.72574     -6.75663     -3.75843   2     10.24761
     -1.24562      6.67946     -7.67706   2     10.25202
      6.78471     -1.40297     -7.56606   2     10.25894
     -7.90553      5.36317      3.75688   3     10.26524
     -1.23539     -9.45150      3.83627   2     10.27492
     -1.28235     -9.44787     -3.83600   2     10.27724
      1.44521     -6.78518     -7.59244   2     10.28457
     -7.90308     -5.40374      3.76340   3     10.28699
      9.44361      1.31292      3.88904   2     10.29709
     -5.21751      8.03614      3.79523   3     10.30562
      6.80887     -6.76173      3.83547   2     10.33405
     -9.32262     -4.06182      1.85551   1     10.33695
     -7.97238      5.36942     -3.85878   3     10.35759
     -5.28124      8.03904     -3.85153   3     10.36108
      9.37198      4.00935     -1.86353   1     10.36251
      1.53269     -6.79363      7.67534   2     10.36404
     -3.84793      1.29173      9.53864   1     10.36633
     -7.96992     -5.39749     -3.85226   3     10.36786
     -5.21384     -8.11422      3.80502   3     10.36836
      8.04980      5.36569     -3.76983   3     10.38275
      4.03003      9.39405     -1.89644   1     10.39643
      5.40021      8.03656     -3.79223   3     10.39854
      8.05225     -5.40122     -3.76330   3     10.40069
     -5.27756     -8.11132     -3.84175   3     10.41178
      6.87219     -1.41142      7.70173   2     10.41805
     -3.98067     -9.44651      1.88842   1     10.42346
     -1.24583      4.01354     -9.55128   1     10.43492
      5.46394      8.03365      3.85454   3     10.45235
      4.09612     -1.37116     -9.51837   1     10.45264
      5.40389     -8.11380     -3.78245   3     10.45671
      8.11664      5.35944      3.84583   3     10.45915
      8.11910     -5.40747      3.85235   3     10.48814
      1.49402     -4.09297      9.57155   1     10.51661
      5.46762     -8.11671      3.86432   3     10.52183
     -5.16031      5.31761      7.59696   3     10.61224
    -10.68140      0.00249     -0.05930   3     10.68156
     10.68140     -0.00249      0.05930   3     10.68156
     -5.15785     -5.44930      7.60348   3     10.68228
     -5.24779      5.32606     -7.67083   3     10.71204
     -9.21575      4.00891      3.74000   2     10.72329
      5.43367      5.32357     -7.61153   3     10.76107
     -5.24533     -5.44085     -7.66431   3     10.76373
      0.00245    -10.76690      0.00652   3     10.76690
     -0.00245     10.76690     -0.00652   3     10.76690
     -6.49641     -4.09465      7.56760   2     10.78138
      5.43612     -5.44333     -7.60501   3     10.81746
      5.52114      5.31513      7.65626   3     10.83291
     -3.87626      9.39112      3.76639   2     10.83532
     -9.29889      4.01401     -3.85391   2     10.83671
     -3.95939      9.39621     -3.82752   2     10.89107
      5.52360     -5.45178      7.66278   3     10.90643
     -3.80803     -6.79238      7.64569   2     10.91302
      9.39787     -4.06690     -3.77996   2     10.91548
      6.78348      3.98049     -7.56932   2     10.91579
     -7.83243     -0.04940      7.60819   3     10.91943
     -3.89551     -6.78393     -7.62210   2     10.92214
     -6.58389     -4.08620     -7.70019   2     10.92417
      4.09510      6.67822     -7.64741   2     10.94766
      4.18258      6.66977      7.62038   2     10.95673
      4.05837     -9.44911     -3.80635   2     10.96560
     -6.49662     -6.76058      5.69338   1     10.96932
     -9.27614      1.30142     -5.75880   1     10.99565
      9.44483     -4.07054      3.89230   2     10.99655
      4.10534     -9.45275      3.86592   2     11.00698
    -10.67560      2.68811     -0.03646   3     11.00889
    -10.67440     -2.69534     -0.03320   3     11.00949
     -7.91991     -0.04095     -7.65960   3     11.01799
     10.68730      2.68314      0.08214   3     11.01927
     10.68850     -2.70032      0.08541   3     11.02466
      0.19275      8.00841      7.60603   3     11.04642
     -1.15958      9.38854      5.71324   1     11.05126
      6.87096      3.97204      7.69847   2     11.05684
      6.74481      6.68115     -5.67311   1     11.05958
     -3.84670     -4.09172      9.54190   1     11.07191
      8.10226     -0.04468     -7.57065   3     11.08888
      0.10527      8.01686     -7.66176   3     11.08980
      2.66855     10.76600     -0.01897   3     11.09181
     -2.66727    -10.76650     -0.03558   3     11.09203
     -2.67218     10.76730     -0.04862   3     11.09404
      2.67345    -10.76780     -0.00593   3     11.09472
      4.09490      4.01229     -9.52163   1     11.11432
      1.40777     -9.46797     -5.69298   1     11.13707
      0.19643     -8.14195      7.61581   3     11.15036
      0.10895     -8.13350     -7.65198   3     11.16774
     -7.81556      2.64172      7.59314   3     11.21238
    -10.57240     -0.03367      3.76477   3     11.22276
      9.52433     -1.38085      5.77907   1     11.22574
     -7.81433     -2.74173      7.59640   3     11.23771
      8.18974     -0.05313      7.69714   3     11.23925
