natx =      483
    x       y        z       iph  
      0.00000      0.00000      0.00000   0      0.00000
      0.20442     -0.11855     -1.84308   2      1.85817
     -0.09221     -0.13376      1.87501   2      1.88204
      5.16414      4.49945      7.28777   3     10.00125
     -5.24890      4.51301     -7.22179   3     10.00362
     -4.37348      8.80934      1.88070   3     10.01343
      2.39533     -8.02856     -5.49912   2     10.02176
      7.78867     -2.83706     -5.63381   2     10.02258
     -6.35245      2.02517      7.48648   1     10.02508
     -3.24267     -2.97847     -9.05395   2     10.06778
      1.77702     -8.18353      5.59029   2     10.06873
      3.53787     -1.73457      9.27872   3     10.08067
     -9.75512     -1.58167      2.00671   3     10.08419
     -3.66317      7.42302      5.75965   2     10.08432
     -7.90166     -5.33908     -3.29911   1     10.09089
     -7.60281     -6.51834     -1.25337   3     10.09269
     -3.00973     -8.02055     -5.35577   2     10.10307
     -7.99235      4.73011      3.98584   1     10.10636
     -0.81072      3.36408     -9.49602   3     10.10686
      8.22282      4.70607      3.55578   1     10.11956
      0.73777     -4.23328      9.17953   3     10.13552
     -8.78927     -3.04809      4.04152   3     10.14278
     -1.21951      8.56605      5.30892   3     10.15131
      9.79252      1.29189     -2.42092   3     10.16972
     -8.43821      2.38649     -5.19507   2     10.19252
     -1.87890      3.47296      9.43074   3     10.22402
      3.85093     -9.32858      1.91730   3     10.27269
      9.24428     -4.13708      1.78261   3     10.28347
     -4.80334     -0.55339     -9.07819   2     10.28552
     -8.42650     -2.81303     -5.20374   2     10.29553
     -1.49353      8.67001     -5.35685   3     10.30027
     -6.34074     -3.17434      7.47781   1     10.30529
      0.59000      4.63811     -9.21288   2     10.33138
     -3.43023      2.38093      9.45784   2     10.33857
     -0.95911      7.21667      7.35179   1     10.34645
      4.41089     -9.09913     -2.29491   3     10.36903
      5.56122      4.49699     -7.50850   3     10.36955
     -0.56203      7.21422     -7.44448   1     10.38177
      8.29009      5.03592     -3.71184   1     10.38575
      0.02342    -10.39900     -0.01734   3     10.39904
     -0.02342     10.39900      0.01734   3     10.39904
     -0.40213      4.66126      9.31518   2     10.42409
     -3.41852     -2.81858      9.44917   2     10.43635
     -0.11564     10.26530      1.89235   2     10.43891
      0.18100     10.28050     -1.82574   2     10.44293
      7.54916      7.23159     -0.09296   3     10.45439
      5.01464     -0.54626      9.16316   2     10.45985
     -5.64597      4.51547      7.57448   3     10.47087
     -4.67901      0.97425      9.33155   3     10.48428
      2.39551     -4.89905     -8.96046   3     10.48947
     10.17940      2.52781     -0.33974   1     10.49407
      3.52616      3.46495      9.28739   3     10.52118
     -3.00955     -4.89104     -8.81711   3     10.52241
      0.15329      9.89959     -3.61589   3     10.54040
     10.19110     -2.67171     -0.34841   1     10.54125
      7.40349     -4.90460      5.69245   3     10.54850
     -7.96893     -5.66892      3.96850   1     10.55412
      8.31352     -5.36311     -3.72917   1     10.57281
      7.27720      2.45609      7.29673   3     10.59397
     -9.76683      3.61784      2.01538   3     10.60856
     -3.62804     -8.17552      5.73364   2     10.62433
      8.24624     -5.69296      3.53844   1     10.62689
      6.51648      6.15528     -5.74275   3     10.64571
      7.28891     -2.74343      7.28806   3     10.66632
      0.22784    -10.51760     -1.86042   2     10.68330
