natx =      545
    x       y        z       iph  
      0.00000      0.00000      0.00000   0      0.00000
     -1.10873      0.00000     -1.59860   2      1.94546
      0.88002     -1.56038      0.84560   2      1.98098
      0.88002      1.56038      0.84560   2      1.98098
     -8.17009     -4.68113      3.37205   2     10.00170
     -8.17009      4.68113      3.37205   2     10.00170
      5.24624     -4.68113     -7.21729   2     10.07598
      5.24624      4.68113     -7.21729   2     10.07598
     -2.22610     -7.80188     -5.98863   3     10.08407
     -2.22610      7.80188     -5.98863   3     10.08407
      9.96400     -1.56038     -0.13406   2     10.08633
      9.96400      1.56038     -0.13406   2     10.08633
     -9.15736      0.00000      4.23863   3     10.09075
     -7.07589      0.00000     -7.20316   3     10.09721
      6.25140      0.00000     -7.93858   3     10.10451
     -7.31433     -4.68113      5.18271   3     10.11301
     -7.31433      4.68113      5.18271   3     10.11301
     -1.97999     -9.36225     -3.37529   3     10.14715
     -1.97999      9.36225     -3.37529   3     10.14715
      3.27429      0.00000     -9.64478   2     10.18542
    -10.14200      0.00000      0.94455   2     10.18589
      6.53012     -7.80188     -0.52034   3     10.18737
      6.53012      7.80188     -0.52034   3     10.18737
      0.96906     -4.68113     -9.00831   2     10.19812
      0.96906      4.68113     -9.00831   2     10.19812
     -8.24844      0.00000      6.04379   2     10.22566
     -2.23374     -4.68113      8.91712   3     10.31589
     -2.23374      4.68113      8.91712   3     10.31589
      0.08903     -3.12075     -9.85391   3     10.33666
     -0.08903     -3.12075      9.85391   3     10.33666
      0.08903      3.12075     -9.85391   3     10.33666
     -0.08903      3.12075      9.85391   3     10.33666
     -4.40356     -9.36225     -0.18365   3     10.34779
     -4.40356      9.36225     -0.18365   3     10.34779
     -6.79717     -7.80188      0.21508   3     10.34974
     -6.79717      7.80188      0.21508   3     10.34974
      4.32137     -9.36225     -1.40268   3     10.40642
      4.32137      9.36225     -1.40268   3     10.40642
      2.12473     -4.68113      9.05610   3     10.41347
      2.12473      4.68113      9.05610   3     10.41347
      1.93131     -6.24150     -8.10954   3     10.41398
      1.93131      6.24150     -8.10954   3     10.41398
     -4.82393     -4.68113     -7.95781   3     10.41681
     -4.82393      4.68113     -7.95781   3     10.41681
     -1.19777     -6.24150      8.25531   2     10.41831
     -1.19777      6.24150      8.25531   2     10.41831
     -7.03857      0.00000      7.68868   3     10.42388
     -8.08106     -1.56038     -6.48187   2     10.47630
     -8.08106      1.56038     -6.48187   2     10.47630
     -0.18404     -9.36225      4.70978   3     10.48178
     -0.18404      9.36225      4.70978   3     10.48178
     -9.25121     -4.68113      1.75405   3     10.51544
     -9.25121      4.68113      1.75405   3     10.51544
      5.30048     -4.68113      7.78644   2     10.51840
      5.30048      4.68113      7.78644   2     10.51840
     -5.86714      0.00000     -8.74194   2     10.52829
      3.09622      0.00000     10.06300   2     10.52856
     -9.15736     -3.12075      4.23863   3     10.56231
     -9.15736      3.12075      4.23863   3     10.56231
     -7.07589     -3.12075     -7.20316   3     10.56848
     -7.07589      3.12075     -7.20316   3     10.56848
      6.25140     -3.12075     -7.93858   3     10.57545
      6.25140      3.12075     -7.93858   3     10.57545
      3.27429     -3.12075     -9.64478   2     10.65279
      3.27429      3.12075     -9.64478   2     10.65279
    -10.14200     -3.12075      0.94455   2     10.65324
    -10.14200      3.12075      0.94455   2     10.65324
     -4.49259      0.00000      9.67027   3     10.66290
     -9.06832      0.00000     -5.61528   3     10.66611
     -0.09500     -9.36225     -5.14413   3     10.68283
     -0.09500      9.36225     -5.14413   3     10.68283
     -8.24844     -3.12075      6.04379   2     10.69127
     -8.24844      3.12075      6.04379   2     10.69127
      3.92387     -7.80188      6.16924   3     10.69232
      3.92387      7.80188      6.16924   3     10.69232
     -0.10363     -7.80188      7.32724   3     10.70367
     -0.10363      7.80188      7.32724   3     10.70367
     -2.41724     -6.24150     -8.37668   3     10.72232
     -2.41724      6.24150     -8.37668   3     10.72232
      6.01297     -7.80188      4.44729   3     10.80757
      6.01297      7.80188      4.44729   3     10.80757
      4.16994     -9.36225      3.50321   3     10.83109
      4.16994      9.36225      3.50321   3     10.83109
      4.16512     -4.68113     -8.83528   3     10.83159
      4.16512      4.68113     -8.83528   3     10.83159
     -9.31440     -4.68113     -2.94925   3     10.83370
     -9.31440      4.68113     -2.94925   3     10.83370
      0.79099     -1.56038     10.69950   2     10.84158
      0.79099      1.56038     10.69950   2     10.84158
     10.82100      0.00000      0.74182   3     10.84640
     -0.25360     -7.80188     -7.53614   3     10.85021
     -0.25360      7.80188     -7.53614   3     10.85021
