 # r       w_scrn(r)      v_ch(r)
    0.1661556956E-02    0.5699264972E+01    0.7653920173E+01
    0.1746746803E-02    0.5699176787E+01    0.7653830581E+01
    0.1836304427E-02    0.5699079437E+01    0.7653731677E+01
    0.1930453768E-02    0.5698971977E+01    0.7653622501E+01
    0.2029430249E-02    0.5698853364E+01    0.7653501995E+01
    0.2133481363E-02    0.5698722451E+01    0.7653368991E+01
    0.2242867292E-02    0.5698577971E+01    0.7653222205E+01
    0.2357861557E-02    0.5698418530E+01    0.7653060219E+01
    0.2478751704E-02    0.5698242592E+01    0.7652881473E+01
    0.2605840021E-02    0.5698048466E+01    0.7652684248E+01
    0.2739444296E-02    0.5697834288E+01    0.7652466651E+01
    0.2879898609E-02    0.5697598006E+01    0.7652226597E+01
    0.3027554168E-02    0.5697337362E+01    0.7651961793E+01
    0.3182780189E-02    0.5697049871E+01    0.7651669713E+01
    0.3345964819E-02    0.5696732798E+01    0.7651347578E+01
    0.3517516104E-02    0.5696383131E+01    0.7650992330E+01
    0.3697863011E-02    0.5695997563E+01    0.7650600607E+01
    0.3887456502E-02    0.5695572452E+01    0.7650168710E+01
    0.4086770659E-02    0.5695103797E+01    0.7649692575E+01
    0.4296303871E-02    0.5694587199E+01    0.7649167731E+01
    0.4516580081E-02    0.5694017826E+01    0.7648589269E+01
    0.4748150094E-02    0.5693390368E+01    0.7647951796E+01
    0.4991592955E-02    0.5692698996E+01    0.7647249389E+01
    0.5247517398E-02    0.5691937310E+01    0.7646475545E+01
    0.5516563369E-02    0.5691098285E+01    0.7645623129E+01
    0.5799403621E-02    0.5690174219E+01    0.7644684313E+01
    0.6096745403E-02    0.5689156660E+01    0.7643650515E+01
    0.6409332224E-02    0.5688036351E+01    0.7642512324E+01
    0.6737945714E-02    0.5686803140E+01    0.7641259433E+01
    0.7083407578E-02    0.5685445917E+01    0.7639880549E+01
    0.7446581651E-02    0.5683952515E+01    0.7638363314E+01
    0.7828376056E-02    0.5682309624E+01    0.7636694203E+01
    0.8229745479E-02    0.5680502685E+01    0.7634858430E+01
    0.8651693553E-02    0.5678515791E+01    0.7632839829E+01
    0.9095275367E-02    0.5676331560E+01    0.7630620744E+01
    0.9561600107E-02    0.5673931023E+01    0.7628181902E+01
    0.1005183383E-01    0.5671293479E+01    0.7625502275E+01
    0.1056720237E-01    0.5668396367E+01    0.7622558937E+01
    0.1110899442E-01    0.5665215099E+01    0.7619326914E+01
    0.1167856474E-01    0.5661722919E+01    0.7615779019E+01
    0.1227733756E-01    0.5657890713E+01    0.7611885680E+01
    0.1290681012E-01    0.5653686853E+01    0.7607614757E+01
    0.1356855642E-01    0.5649076981E+01    0.7602931354E+01
    0.1426423119E-01    0.5644023842E+01    0.7597797616E+01
    0.1499557396E-01    0.5638487050E+01    0.7592172519E+01
    0.1576441348E-01    0.5632422899E+01    0.7586011655E+01
    0.1657267224E-01    0.5625784112E+01    0.7579267006E+01
    0.1742237132E-01    0.5618519654E+01    0.7571886710E+01
    0.1831563540E-01    0.5610574448E+01    0.7563814830E+01
    0.1925469810E-01    0.5601889197E+01    0.7554991111E+01
    0.2024190758E-01    0.5592400088E+01    0.7545350741E+01
    0.2127973238E-01    0.5582038622E+01    0.7534824115E+01
    0.2237076759E-01    0.5570731313E+01    0.7523336597E+01
    0.2351774137E-01    0.5558399544E+01    0.7510808300E+01
    0.2472352175E-01    0.5544959274E+01    0.7497153872E+01
    0.2599112382E-01    0.5530320942E+01    0.7482282299E+01
    0.2732371724E-01    0.5514389190E+01    0.7466096740E+01
    0.2872463418E-01    0.5497062848E+01    0.7448494377E+01
    0.3019737766E-01    0.5478234690E+01    0.7429366319E+01
    0.3174563032E-01    0.5457791533E+01    0.7408597533E+01
    0.3337326359E-01    0.5435614058E+01    0.7386066845E+01
    0.3508434741E-01    0.5411577053E+01    0.7361646988E+01
    0.3688316037E-01    0.5385549342E+01    0.7335204737E+01
    0.3877420044E-01    0.5357394205E+01    0.7306601114E+01
    0.4076219620E-01    0.5326969464E+01    0.7275691705E+01
    0.4285211869E-01    0.5294128131E+01    0.7242327065E+01
    0.4504919380E-01    0.5258718690E+01    0.7206353261E+01
    0.4735891536E-01    0.5220586019E+01    0.7167612535E+01
    0.4978705887E-01    0.5179571931E+01    0.7125944116E+01
    0.5233969597E-01    0.5135516411E+01    0.7081185186E+01
    0.5502320956E-01    0.5088258469E+01    0.7033172016E+01
    0.5784430984E-01    0.5037637715E+01    0.6981741274E+01
    0.6081005103E-01    0.4983495600E+01    0.6926731515E+01
    0.6392784901E-01    0.4925677317E+01    0.6867984862E+01
    0.6720549992E-01    0.4864033494E+01    0.6805348874E+01
    0.7065119958E-01    0.4798422383E+01    0.6738678599E+01
    0.7427356405E-01    0.4728712054E+01    0.6667838802E+01
    0.7808165111E-01    0.4654782780E+01    0.6592706365E+01
    0.8208498297E-01    0.4576529776E+01    0.6513172828E+01
    0.8629357004E-01    0.4493865597E+01    0.6429147046E+01
    0.9071793599E-01    0.4406723465E+01    0.6340557938E+01
    0.9536914403E-01    0.4315059403E+01    0.6247357273E+01
    0.1002588246E+00    0.4218856162E+01    0.6149522455E+01
    0.1053992045E+00    0.4118124730E+01    0.6047059233E+01
    0.1108031372E+00    0.4012908855E+01    0.5940004291E+01
    0.1164841356E+00    0.3903285414E+01    0.5828427622E+01
    0.1224564049E+00    0.3789369561E+01    0.5712434629E+01
    0.1287348790E+00    0.3671313379E+01    0.5592167846E+01
    0.1353352574E+00    0.3549311633E+01    0.5467808215E+01
    0.1422740444E+00    0.3423597992E+01    0.5339575826E+01
    0.1495685907E+00    0.3294451508E+01    0.5207730034E+01
    0.1572371363E+00    0.3162189722E+01    0.5072568887E+01
    0.1652988567E+00    0.3027175937E+01    0.4934427804E+01
    0.1737739103E+00    0.2889808432E+01    0.4793677460E+01
    0.1826834892E+00    0.2750528937E+01    0.4650720839E+01
    0.1920498720E+00    0.2609807365E+01    0.4505989473E+01
    0.2018964795E+00    0.2468151815E+01    0.4359938889E+01
    0.2122479333E+00    0.2326088205E+01    0.4213043302E+01
    0.2231301176E+00    0.2184172699E+01    0.4065789680E+01
    0.2345702434E+00    0.2042966011E+01    0.3918671263E+01
    0.2465969169E+00    0.1903048882E+01    0.3772180712E+01
    0.2592402112E+00    0.1764990778E+01    0.3626803060E+01
    0.2725317411E+00    0.1629369840E+01    0.3483008652E+01
    0.2865047422E+00    0.1496736186E+01    0.3341246303E+01
    0.3011941545E+00    0.1367636998E+01    0.3201936884E+01
    0.3166367090E+00    0.1242574467E+01    0.3065467533E+01
    0.3328710202E+00    0.1122037586E+01    0.2932186713E+01
    0.3499376824E+00    0.1006455312E+01    0.2802400252E+01
    0.3678793710E+00    0.8962350039E+00    0.2676368513E+01
    0.3867409497E+00    0.7917111039E+00    0.2554304767E+01
    0.4065695822E+00    0.6931911537E+00    0.2436374788E+01
    0.4274148504E+00    0.6009010064E+00    0.2322697654E+01
    0.4493288784E+00    0.5150367043E+00    0.2213347663E+01
    0.4723664626E+00    0.4357070695E+00    0.2108357228E+01
    0.4965852091E+00    0.3629912127E+00    0.2007720585E+01
    0.5220456772E+00    0.2968803553E+00    0.1911398099E+01
    0.5488115314E+00    0.2373374124E+00    0.1819320967E+01
    0.5769497003E+00    0.1842399502E+00    0.1731396072E+01
    0.6065305440E+00    0.1374408761E+00    0.1647510806E+01
    0.6376280300E+00    0.9671520178E-01    0.1567537671E+01
    0.6703199182E+00    0.6181748976E-01    0.1491338508E+01
    0.7046879553E+00    0.3243488656E-01    0.1418768261E+01
    0.7408180794E+00    0.8240627155E-02    0.1349678201E+01
    0.7788006345E+00   -0.1114461840E-01    0.1283918596E+01
    0.8187305969E+00   -0.2610692065E-01    0.1221340837E+01
    0.8607078123E+00   -0.3706815747E-01    0.1161799058E+01
    0.9048372455E+00   -0.4444770355E-01    0.1105151316E+01
    0.9512292431E+00   -0.4868218101E-01    0.1051260386E+01
    0.9999998093E+00   -0.5019684765E-01    0.9999942623E+00
    0.1051270896E+01   -0.4941682015E-01    0.9512264161E+00
    0.1105170707E+01   -0.4674707053E-01    0.9048358828E+00
    0.1161834021E+01   -0.4257733734E-01    0.8607072255E+00
    0.1221402525E+01   -0.3727083173E-01    0.8187304152E+00
    0.1284025172E+01   -0.3116447179E-01    0.7788006611E+00
    0.1349858550E+01   -0.2456437316E-01    0.7408182109E+00
    0.1419067278E+01   -0.1774393947E-01    0.7046881378E+00
    0.1491824413E+01   -0.1094431538E-01    0.6703201234E+00
    0.1568311886E+01   -0.4371742015E-02    0.6376282431E+00
    0.1648720956E+01    0.1799185729E-02    0.6065307572E+00
    0.1733252687E+01    0.7427128163E-02    0.5769499094E+00
    0.1822118453E+01    0.1240092562E-01    0.5488117341E+00
    0.1915540464E+01    0.1663760221E-01    0.5220458724E+00
    0.2013752323E+01    0.2008039632E-01    0.4965853963E+00
    0.2116999613E+01    0.2269736869E-01    0.4723666417E+00
    0.2225540504E+01    0.2451166469E-01    0.4493290493E+00
    0.2339646406E+01    0.2557147157E-01    0.4274150134E+00
    0.2459602642E+01    0.2593916916E-01    0.4065697374E+00
    0.2585709166E+01    0.2568999144E-01    0.3867410974E+00
    0.2718281310E+01    0.2491033113E-01    0.3678795116E+00
