 # r       w_scrn(r)      v_ch(r)
    0.1227733756E-01    0.5739554194E+01    0.7611885680E+01
    0.1290681012E-01    0.5735361233E+01    0.7607614757E+01
    0.1356855642E-01    0.5730763313E+01    0.7602931354E+01
    0.1426423119E-01    0.5725723272E+01    0.7597797616E+01
    0.1499557396E-01    0.5720200829E+01    0.7592172519E+01
    0.1576441348E-01    0.5714152389E+01    0.7586011655E+01
    0.1657267224E-01    0.5707530802E+01    0.7579267006E+01
    0.1742237132E-01    0.5700285155E+01    0.7571886710E+01
    0.1831563540E-01    0.5692360521E+01    0.7563814830E+01
    0.1925469810E-01    0.5683697748E+01    0.7554991111E+01
    0.2024190758E-01    0.5674233192E+01    0.7545350741E+01
    0.2127973238E-01    0.5663898523E+01    0.7534824115E+01
    0.2237076759E-01    0.5652620447E+01    0.7523336597E+01
    0.2351774137E-01    0.5640320541E+01    0.7510808300E+01
    0.2472352175E-01    0.5626914986E+01    0.7497153872E+01
    0.2599112382E-01    0.5612314435E+01    0.7482282299E+01
    0.2732371724E-01    0.5596423783E+01    0.7466096740E+01
    0.2872463418E-01    0.5579142098E+01    0.7448494377E+01
    0.3019737766E-01    0.5560362441E+01    0.7429366319E+01
    0.3174563032E-01    0.5539971886E+01    0.7408597533E+01
    0.3337326359E-01    0.5517851435E+01    0.7386066845E+01
    0.3508434741E-01    0.5493876154E+01    0.7361646988E+01
    0.3688316037E-01    0.5467915212E+01    0.7335204737E+01
    0.3877420044E-01    0.5439832192E+01    0.7306601114E+01
    0.4076219620E-01    0.5409485283E+01    0.7275691705E+01
    0.4285211869E-01    0.5376727807E+01    0.7242327065E+01
    0.4504919380E-01    0.5341408635E+01    0.7206353261E+01
    0.4735891536E-01    0.5303372956E+01    0.7167612535E+01
    0.4978705887E-01    0.5262462977E+01    0.7125944116E+01
    0.5233969597E-01    0.5218518977E+01    0.7081185186E+01
    0.5502320956E-01    0.5171380352E+01    0.7033172016E+01
    0.5784430984E-01    0.5120886975E+01    0.6981741274E+01
    0.6081005103E-01    0.5066880647E+01    0.6926731515E+01
    0.6392784901E-01    0.5009206773E+01    0.6867984862E+01
    0.6720549992E-01    0.4947716266E+01    0.6805348874E+01
    0.7065119958E-01    0.4882267506E+01    0.6738678599E+01
    0.7427356405E-01    0.4812728746E+01    0.6667838802E+01
    0.7808165111E-01    0.4738980273E+01    0.6592706365E+01
    0.8208498297E-01    0.4660917332E+01    0.6513172828E+01
    0.8629357004E-01    0.4578452344E+01    0.6429147046E+01
    0.9071793599E-01    0.4491518346E+01    0.6340557938E+01
    0.9536914403E-01    0.4400071040E+01    0.6247357273E+01
    0.1002588246E+00    0.4304092720E+01    0.6149522455E+01
    0.1053992045E+00    0.4203593819E+01    0.6047059233E+01
    0.1108031372E+00    0.4098617266E+01    0.5940004291E+01
    0.1164841356E+00    0.3989239142E+01    0.5828427622E+01
    0.1224564049E+00    0.3875573348E+01    0.5712434629E+01
    0.1287348790E+00    0.3757770875E+01    0.5592167846E+01
    0.1353352574E+00    0.3636024701E+01    0.5467808215E+01
    0.1422740444E+00    0.3510567155E+01    0.5339575826E+01
    0.1495685907E+00    0.3381674919E+01    0.5207730034E+01
    0.1572371363E+00    0.3249663889E+01    0.5072568887E+01
    0.1652988567E+00    0.3114894320E+01    0.4934427804E+01
    0.1737739103E+00    0.2977762698E+01    0.4793677460E+01
    0.1826834892E+00    0.2838707034E+01    0.4650720839E+01
    0.1920498720E+00    0.2698195264E+01    0.4505989473E+01
    0.2018964795E+00    0.2556731034E+01    0.4359938889E+01
    0.2122479333E+00    0.2414838434E+01    0.4213043302E+01
    0.2231301176E+00    0.2273068544E+01    0.4065789680E+01
    0.2345702434E+00    0.2131980377E+01    0.3918671263E+01
    0.2465969169E+00    0.1992148969E+01    0.3772180712E+01
    0.2592402112E+00    0.1854142768E+01    0.3626803060E+01
    0.2725317411E+00    0.1718533813E+01    0.3483008652E+01
    0.2865047422E+00    0.1585871832E+01    0.3341246303E+01
    0.3011941545E+00    0.1456697589E+01    0.3201936884E+01
    0.3166367090E+00    0.1331514294E+01    0.3065467533E+01
    0.3328710202E+00    0.1210804526E+01    0.2932186713E+01
    0.3499376824E+00    0.1094999424E+01    0.2802400252E+01
    0.3678793710E+00    0.9845000410E+00    0.2676368513E+01
    0.3867409497E+00    0.8796450534E+00    0.2554304767E+01
    0.4065695822E+00    0.7807361336E+00    0.2436374788E+01
    0.4274148504E+00    0.6880047028E+00    0.2322697654E+01
    0.4493288784E+00    0.6016413888E+00    0.2213347663E+01
    0.4723664626E+00    0.5217627013E+00    0.2108357228E+01
    0.4965852091E+00    0.4484429677E+00    0.2007720585E+01
    0.5220456772E+00    0.3816817716E+00    0.1911398099E+01
    0.5488115314E+00    0.3214377059E+00    0.1819320967E+01
    0.5769497003E+00    0.2675978677E+00    0.1731396072E+01
    0.6065305440E+00    0.2200111630E+00    0.1647510806E+01
    0.6376280300E+00    0.1784612251E+00    0.1567537671E+01
    0.6703199182E+00    0.1426985719E+00    0.1491338508E+01
    0.7046879553E+00    0.1124183462E+00    0.1418768261E+01
    0.7408180794E+00    0.8728926185E-01    0.1349678201E+01
    0.7788006345E+00    0.6693730870E-01    0.1283918596E+01
    0.8187305969E+00    0.5097112019E-01    0.1221340837E+01
    0.8607078123E+00    0.3897195303E-01    0.1161799058E+01
    0.9048372455E+00    0.3051402285E-01    0.1105151316E+01
    0.9512292431E+00    0.2516059098E-01    0.1051260386E+01
    0.9999998093E+00    0.2247913969E-01    0.9999942623E+00
    0.1051270896E+01    0.2204227383E-01    0.9512264161E+00
    0.1105170707E+01    0.2343720065E-01    0.9048358828E+00
    0.1161834021E+01    0.2627021829E-01    0.8607072255E+00
    0.1221402525E+01    0.3017080174E-01    0.8187304152E+00
    0.1284025172E+01    0.3479782240E-01    0.7788006611E+00
    0.1349858550E+01    0.3983919825E-01    0.7408182109E+00
    0.1419067278E+01    0.4501870206E-01    0.7046881378E+00
    0.1491824413E+01    0.5009217546E-01    0.6703201234E+00
    0.1568311886E+01    0.5485350783E-01    0.6376282431E+00
    0.1648720956E+01    0.5912963142E-01    0.6065307572E+00
    0.1733252687E+01    0.6278483671E-01    0.5769499094E+00
    0.1822118453E+01    0.6571547634E-01    0.5488117341E+00
    0.1915540464E+01    0.6785148591E-01    0.5220458724E+00
    0.2013752323E+01    0.6915318263E-01    0.4965853963E+00
    0.2116999613E+01    0.6960735701E-01    0.4723666417E+00
    0.2225540504E+01    0.6931415037E-01    0.4493290493E+00
    0.2339646406E+01    0.6831130033E-01    0.4274150134E+00
    0.2459602642E+01    0.6666134370E-01    0.4065697374E+00
    0.2585709166E+01    0.6444912936E-01    0.3867410974E+00
    0.2718281310E+01    0.6177815098E-01    0.3678795116E+00
