natx =      455
    x       y        z       iph  
      0.00000      0.00000      0.00000   0      0.00000
     -1.53636     -1.14353      0.26260   2      1.93314
      1.11456      1.56008      0.26260   2      1.93521
      7.71440     -4.89050      4.12321   3     10.02147
      1.08501      9.71843      2.20009   1     10.02325
     -1.60536     -6.48451     -7.48735   2     10.03426
      0.94698     -0.96347      9.95004   1     10.04133
      0.97655     -9.12181      4.13758   2     10.06383
     -5.55432      2.66961      7.99794   3     10.09675
      4.77339     -7.87964      4.15193   3     10.10507
     -9.35111      1.42752     -3.61237   2     10.12572
     -4.25628     -9.18809      0.26261   2     10.12946
     -6.83820     -6.55076     -3.61236   2     10.13521
     -5.62333     -2.67134      7.99794   3     10.13533
     -9.18355      3.95107     -1.67487   1     10.13675
      6.41639      6.96728     -3.61239   2     10.13718
     -7.98408     -5.08928     -3.62683   3     10.13904
     -2.61318      5.65893      8.02708   3     10.16298
     -6.76919     -1.20983     -7.48735   2     10.16593
      4.98037      8.14313     -3.59786   3     10.20094
      2.61965      5.72520      8.02708   3     10.20169
     -9.42011     -3.91341      0.26261   2     10.20403
      1.18356      6.90099     -7.48735   2     10.25109
     -3.88172      9.35829     -1.67487   1     10.26891
     -1.39836      9.53836     -3.61237   2     10.29490
     -7.84607      5.59262     -3.62683   3     10.29525
     -9.35110      1.42755      4.13759   2     10.32476
     -7.98409     -5.08931      4.12322   3     10.32704
     -4.01971     -1.32360     -9.42483   1     10.33138
     -6.83819     -6.55075      4.13759   2     10.33406
      6.41640      6.96731      4.13757   2     10.33601
      3.83448      9.60464      0.26259   2     10.34511
      6.11079     -6.23818     -5.54987   1     10.34687
      6.34740      1.62634      8.01255   2     10.35062
      1.28212      4.08362     -9.42483   1     10.35119
     -5.48529      8.01060     -3.59785   3     10.35387
     10.07520     -2.47250      0.24815   3     10.37711
      4.98040      8.14321      4.15193   3     10.40936
      7.85242      5.79143     -3.62684   3     10.40938
     -1.60535     -6.48448      8.01255   2     10.43200
      6.27838     -3.71465     -7.48736   2     10.45358
     -5.69231     -8.01226     -3.59784   3     10.46629
    -10.46570     -0.13254      0.00001   3     10.46654
     10.46570      0.13254     -0.00001   3     10.46654
     -7.84608      5.59260      4.12322   3     10.48041
     -1.39835      9.53837      4.13758   2     10.49073
      7.32388     -7.49545      0.52513   3     10.49270
      3.62747     -6.41824     -7.48736   2     10.50775
     10.14420      2.86845      0.24815   3     10.54487
     -6.76917     -1.20980      8.01256   2     10.55871
      7.39290     -2.15452     -7.22471   3     10.55904
     -5.48526      8.01067      4.15194   3     10.55924
      2.41260    -10.29770      0.27706   3     10.58017
     -9.44965      4.24494      2.20011   1     10.59037
      7.85241      5.79140      4.12320   3     10.59252
      8.99830      4.32995     -3.61238   2     10.61919
      1.18358      6.90102      8.01255   2     10.64077
      2.09106     -7.56174     -7.22471   3     10.66531
     -5.69227     -8.01218      4.15194   3     10.66938
     -0.13801    -10.68190      0.00000   3     10.68279
      0.13801     10.68190     -0.00000   3     10.68279
     -5.16372      5.27455     -7.74984   3     10.70257
     -5.16370      5.27458      7.75007   3     10.70274
      5.16394     -5.27481     -7.74985   3     10.70281
      5.16395     -5.27478      7.75006   3     10.70295
     -4.14782      9.65216      2.20010   1     10.73355
     -2.82023    -10.36390      0.27706   3     10.74434
     -4.25629     -9.18811     -3.61237   2     10.75112
      7.78346      0.45049     -7.47283   3     10.79946
      8.99831      4.32996      4.13757   2     10.80915
     -9.42011     -3.91343     -3.61237   2     10.82140
      5.30194      5.40709     -7.74985   3     10.83547
     -5.30173     -5.40735     -7.74984   3     10.83549
     -5.30171     -5.40732      7.75007   3     10.83563
      5.30196      5.40712      7.75006   3     10.83564
      6.27840     -3.71461      8.01255   2     10.83594
     -6.70019      4.13112     -7.48735   2     10.86366
      7.46190      3.18643     -7.22472   3     10.86416
     -4.28585     -1.02974      9.95005   1     10.88266
      3.62749     -6.41821      8.01255   2     10.88821
     -7.91503      0.25168     -7.47282   3     10.88825
      8.86030     -6.35195      0.26259   2     10.90510
     -4.04927      6.83472     -7.48735   2     10.91652
      1.01599      4.37748      9.95004   1     10.91778
     -0.45952     -7.94605     -7.50197   3     10.93757
     -4.25628     -9.18808      4.13758   2     10.93875
      3.83448      9.60463     -3.61237   2     10.95451
      6.37696     -6.53198      6.07507   1     10.96535
     -3.14177     -7.62801     -7.22470   3     10.96602
     10.07520     -2.47250     -3.59786   3     10.98032
     -3.95071      4.01735     -9.42483   1     10.98065
      6.20938     -9.05555      0.26260   2     10.98309
    -10.46570     -0.13256     -3.34983   3     10.98953
     10.46570      0.13252     -3.34985   3     10.98954
     -9.42010     -3.91340      4.13759   2     11.00784
     -0.25250      8.07680     -7.50197   3     11.02624
     -9.51869     -1.09604     -5.54986   1     11.07284
    -10.78720      2.60337      0.24817   3     11.09968
     -0.00005     -0.00002    -11.09980   3     11.09980
      3.83448      9.60464      4.13758   2     11.13876
     10.14420      2.86845     -3.59786   3     11.13900
     -9.25252     -1.38984      6.07508   1     11.15560
      7.32392     -7.49550     -3.87491   3     11.17306
      7.32394     -7.49549      3.87495   3     11.17308
     10.07520     -2.47242      4.15192   3     11.17412
      2.41258    -10.29770     -3.62684   3     11.18111
      7.78348      0.45052      8.02707   3     11.19015
      0.13801     10.68190     -3.34984   3     11.19569
     -0.13800    -10.68190     -3.34983   3     11.19569
    -10.85620     -2.73758      0.24818   3     11.19880
     -6.70017      4.13115      8.01256   2     11.23209
      1.08498      9.71840     -5.54987   1     11.24391
     -8.30560     -2.35333     -7.22470   3     11.25688
     -7.91502      0.25172      8.02709   3     11.27586
     -4.04925      6.83475      8.01256   2     11.28323
     -0.45950     -7.94602      7.99794   3     11.28350
     -2.54422     10.99990      0.27706   3     11.29370
      1.35114      9.42460      6.07507   1     11.29403
      7.39291     -2.15449      8.27519   3     11.30379
     10.14420      2.86853      4.15192   3     11.33012
     -2.82025    -10.36400     -3.62683   3     11.33668
      2.41257    -10.29770      4.12321   3     11.35183
     10.46560      0.13256      4.40014   3     11.35375
    -10.46570     -0.13252      4.40016   3     11.35385
     -8.23659      2.98762     -7.22470   3     11.35621
      2.29807      8.46111     -7.22471   3     11.36081
     -0.25249      8.07683      7.99793   3     11.36951
     -8.37461     -7.69426      0.52514   3     11.38470
      7.53090      8.52740      0.52512   3     11.38889
      2.68861     11.06610      0.27705   3     11.39140
      2.09108     -7.56171      8.27520   3     11.40311
     -2.93476      8.39484     -7.22471   3     11.45786
      6.44595     -1.19107     -9.42484   1     11.48027
      8.86030     -6.35196     -3.61237   2     11.48484
     -9.28210      6.76849      0.26261   2     11.49081
     -2.82026    -10.36400      4.12322   3     11.50510
     -1.53637     -1.14356    -11.36230   2     11.52259
      1.11454      1.56005    -11.36230   2     11.52293
     -0.13804    -10.68190      4.40015   3     11.55350
      0.13797     10.68190      4.40015   3     11.55350
      6.20938     -9.05557     -3.61238   2     11.55894
      1.14412     -6.59828     -9.42483   1     11.56174
     -6.63118      9.47210      0.26260   2     11.56556
      7.46192      3.18646      8.27519   3     11.58933
     -9.32156     -6.73083     -1.67486   1     11.61898
    -10.39670      5.20841      0.00001   3     11.62837
     10.39670     -5.20841     -0.00001   3     11.62837
     -4.21684      4.31121      9.95004   1     11.63493
     -0.39045     -2.60499    -11.34800   3     11.64970
     11.41270     -0.83094      2.20009   1     11.65249
      8.86030     -6.35194      4.13757   2     11.66068
      2.55056      0.38415    -11.37670   3     11.66543
    -10.78710      2.60338     -3.59784   3     11.66549
      6.58394      9.49083     -1.67488   1     11.67173
     -8.16760      8.32859      0.52514   3     11.67694
     -0.32145      2.73596    -11.34800   3     11.67758
     -3.14175     -7.62798      8.27520   3     11.68485
     -2.68227      0.31788    -11.37670   3     11.69294
      8.92930     -1.01102     -7.48737   2     11.69681
     -9.18352      3.95111      6.07508   1     11.69850
     11.58020      1.69262      0.26259   2     11.70619
      6.20939     -9.05555      4.13757   2     11.73367
      6.17981     -0.89720      9.95004   1     11.74727
     -9.44969      4.24491     -5.54986   1     11.75231
     -9.58766     -6.43696      2.20011   1     11.75577
    -10.85610     -2.73758     -3.59784   3     11.75983
     -5.09482     10.61560      0.00000   3     11.77490
      5.09482    -10.61560     -0.00000   3     11.77490
      7.71446     -4.89046     -7.47283   3     11.80138
      0.87798     -6.30442      9.95004   1     11.81185
     -3.88169      9.35833      6.07508   1     11.81323
      0.97655     -9.12187     -7.48735   2     11.84156
    -10.78710      2.60345      4.15194   3     11.84813
     11.67880     -1.12480     -1.67488   1     11.85178
      6.31785      9.78470      2.20009   1     11.85310
     -2.54424     10.99980     -3.62684   3     11.85845
    -10.53470     -5.47349      0.00001   3     11.87177
     10.53470      5.47349     -0.00001   3     11.87177
      0.80900    -11.64540      2.20010   1     11.87898
      4.77331     -7.87978     -7.50198   3     11.88087
     -4.14785      9.65213     -5.54986   1     11.88147
    -10.85610     -2.73750      4.15195   3     11.94100
     -1.67436    -11.82540      0.26260   2     11.94623
      2.68859     11.06610     -3.62684   3     11.95161
     -8.30558     -2.35330      8.27521   3     11.95825
      3.69646     -1.07729    -11.36230   2     11.99693
      1.21310     -1.25734     -1.67487   1      2.42027
      0.94701     -0.96347      2.20010   1      2.58177
      2.55061      0.38422      0.27705   3      2.59422
