 # r       w_scrn(r)      v_ch(r)
    0.1657267224E-01    0.5677944719E+01    0.7579267006E+01
    0.1742237132E-01    0.5670708692E+01    0.7571886710E+01
    0.1831563540E-01    0.5662794576E+01    0.7563814830E+01
    0.1925469810E-01    0.5654143291E+01    0.7554991111E+01
    0.2024190758E-01    0.5644691283E+01    0.7545350741E+01
    0.2127973238E-01    0.5634370299E+01    0.7534824115E+01
    0.2237076759E-01    0.5623107153E+01    0.7523336597E+01
    0.2351774137E-01    0.5610823508E+01    0.7510808300E+01
    0.2472352175E-01    0.5597435666E+01    0.7497153872E+01
    0.2599112382E-01    0.5582854378E+01    0.7482282299E+01
    0.2732371724E-01    0.5566984676E+01    0.7466096740E+01
    0.2872463418E-01    0.5549725735E+01    0.7448494377E+01
    0.3019737766E-01    0.5530970768E+01    0.7429366319E+01
    0.3174563032E-01    0.5510606967E+01    0.7408597533E+01
    0.3337326359E-01    0.5488515499E+01    0.7386066845E+01
    0.3508434741E-01    0.5464571558E+01    0.7361646988E+01
    0.3688316037E-01    0.5438644492E+01    0.7335204737E+01
    0.3877420044E-01    0.5410598013E+01    0.7306601114E+01
    0.4076219620E-01    0.5380290501E+01    0.7275691705E+01
    0.4285211869E-01    0.5347575411E+01    0.7242327065E+01
    0.4504919380E-01    0.5312301804E+01    0.7206353261E+01
    0.4735891536E-01    0.5274315004E+01    0.7167612535E+01
    0.4978705887E-01    0.5233457398E+01    0.7125944116E+01
    0.5233969597E-01    0.5189569394E+01    0.7081185186E+01
    0.5502320956E-01    0.5142490547E+01    0.7033172016E+01
    0.5784430984E-01    0.5092060847E+01    0.6981741274E+01
    0.6081005103E-01    0.5038122213E+01    0.6926731515E+01
    0.6392784901E-01    0.4980520145E+01    0.6867984862E+01
    0.6720549992E-01    0.4919105611E+01    0.6805348874E+01
    0.7065119958E-01    0.4853737061E+01    0.6738678599E+01
    0.7427356405E-01    0.4784282705E+01    0.6667838802E+01
    0.7808165111E-01    0.4710622868E+01    0.6592706365E+01
    0.8208498297E-01    0.4632652616E+01    0.6513172828E+01
    0.8629357004E-01    0.4550284373E+01    0.6429147046E+01
    0.9071793599E-01    0.4463450818E+01    0.6340557938E+01
    0.9536914403E-01    0.4372107625E+01    0.6247357273E+01
    0.1002588246E+00    0.4276236495E+01    0.6149522455E+01
    0.1053992045E+00    0.4175847814E+01    0.6047059233E+01
    0.1108031372E+00    0.4070983633E+01    0.5940004291E+01
    0.1164841356E+00    0.3961719988E+01    0.5828427622E+01
    0.1224564049E+00    0.3848169559E+01    0.5712434629E+01
    0.1287348790E+00    0.3730483338E+01    0.5592167846E+01
    0.1353352574E+00    0.3608852704E+01    0.5467808215E+01
    0.1422740444E+00    0.3483510087E+01    0.5339575826E+01
    0.1495685907E+00    0.3354730134E+01    0.5207730034E+01
    0.1572371363E+00    0.3222829056E+01    0.5072568887E+01
    0.1652988567E+00    0.3088164649E+01    0.4934427804E+01
    0.1737739103E+00    0.2951134022E+01    0.4793677460E+01
    0.1826834892E+00    0.2812172281E+01    0.4650720839E+01
    0.1920498720E+00    0.2671748493E+01    0.4505989473E+01
    0.2018964795E+00    0.2530363033E+01    0.4359938889E+01
    0.2122479333E+00    0.2388541763E+01    0.4213043302E+01
    0.2231301176E+00    0.2246832156E+01    0.4065789680E+01
    0.2345702434E+00    0.2105795915E+01    0.3918671263E+01
    0.2465969169E+00    0.1966004280E+01    0.3772180712E+01
    0.2592402112E+00    0.1828029438E+01    0.3626803060E+01
    0.2725317411E+00    0.1692439479E+01    0.3483008652E+01
    0.2865047422E+00    0.1559789203E+01    0.3341246303E+01
    0.3011941545E+00    0.1430615441E+01    0.3201936884E+01
    0.3166367090E+00    0.1305427797E+01    0.3065467533E+01
    0.3328710202E+00    0.1184704890E+01    0.2932186713E+01
    0.3499376824E+00    0.1068885727E+01    0.2802400252E+01
    0.3678793710E+00    0.9583674707E+00    0.2676368513E+01
    0.3867409497E+00    0.8534977904E+00    0.2554304767E+01
    0.4065695822E+00    0.7545743492E+00    0.2436374788E+01
    0.4274148504E+00    0.6618385421E+00    0.2322697654E+01
    0.4493288784E+00    0.5754768681E+00    0.2213347663E+01
    0.4723664626E+00    0.4956159894E+00    0.2108357228E+01
    0.4965852091E+00    0.4223256816E+00    0.2007720585E+01
    0.5220456772E+00    0.3556154417E+00    0.1911398099E+01
    0.5488115314E+00    0.2954388881E+00    0.1819320967E+01
    0.5769497003E+00    0.2416917355E+00    0.1731396072E+01
    0.6065305440E+00    0.1942172795E+00    0.1647510806E+01
    0.6376280300E+00    0.1528061374E+00    0.1567537671E+01
    0.6703199182E+00    0.1172027873E+00    0.1491338508E+01
    0.7046879553E+00    0.8710697981E-01    0.1418768261E+01
    0.7408180794E+00    0.6218110296E-01    0.1349678201E+01
    0.7788006345E+00    0.4205362548E-01    0.1283918596E+01
    0.8187305969E+00    0.2632711830E-01    0.1221340837E+01
    0.8607078123E+00    0.1458325475E-01    0.1161799058E+01
    0.9048372455E+00    0.6391010680E-02    0.1105151316E+01
    0.9512292431E+00    0.1312909518E-02    0.1051260386E+01
    0.9999998093E+00   -0.1087276556E-02    0.9999942623E+00
    0.1051270896E+01   -0.1238085739E-02    0.9512264161E+00
    0.1105170707E+01    0.4461312679E-03    0.9048358828E+00
    0.1161834021E+01    0.3571113043E-02    0.8607072255E+00
    0.1221402525E+01    0.7767284573E-02    0.8187304152E+00
    0.1284025172E+01    0.1269431576E-01    0.7788006611E+00
    0.1349858550E+01    0.1804367742E-01    0.7408182109E+00
    0.1419067278E+01    0.2354156985E-01    0.7046881378E+00
    0.1491824413E+01    0.2894945094E-01    0.6703201234E+00
    0.1568311886E+01    0.3406542452E-01    0.6376282431E+00
    0.1648720956E+01    0.3872333763E-01    0.6065307572E+00
    0.1733252687E+01    0.4279268848E-01    0.5769499094E+00
    0.1822118453E+01    0.4617657965E-01    0.5488117341E+00
    0.1915540464E+01    0.4881053015E-01    0.5220458724E+00
    0.2013752323E+01    0.5065989608E-01    0.4965853963E+00
    0.2116999613E+01    0.5171723827E-01    0.4723666417E+00
    0.2225540504E+01    0.5199094483E-01    0.4493290493E+00
    0.2339646406E+01    0.5154416962E-01    0.4274150134E+00
    0.2459602642E+01    0.5046325726E-01    0.4065697374E+00
    0.2585709166E+01    0.4885490140E-01    0.3867410974E+00
    0.2718281310E+01    0.4684196235E-01    0.3678795116E+00
